source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
2400	F200W	6796.2354	1178.5886	0	z8-10	nircam6
2567	F200W	838.3987	1275.0569	0	z8-10	nircam6
3250	F200W	9075.9609	1510.8035	0	z8-10	nircam6
3958	F200W	7944.6553	1762.7839	0	z8-10	nircam6
4538	F200W	6592.4277	1933.5952	0	z8-10	nircam6
5570	F200W	10277.6494	2260.8145	0	z8-10	nircam6
5890	F200W	6579.208	2368.8511	0	z8-10	nircam6
5956	F200W	7700.5728	2386.9067	0	z8-10	nircam6
6166	F200W	9479.8799	2561.2585	0	z8-10	nircam6
6262	F200W	7169.7812	2494.3865	0	z8-10	nircam6
7051	F200W	4478.3252	2763.8889	0	z8-10	nircam6
7155	F200W	7850.2266	2805.8562	0	z8-10	nircam6
7466	F200W	4467.7593	2910.0105	0	z8-10	nircam6
8168	F200W	3972.2197	3147.2214	0	z8-10	nircam6
9965	F200W	7753.8374	3772.9141	0	z8-10	nircam6
11740	F200W	6561.2188	4101.0107	0	z8-10	nircam6
372	F277W	7391.1943	279.0268	0	z8-10	nircam6
753	F277W	7140.4692	452.0004	0	z8-10	nircam6
2269	F277W	7816.9819	1135.7485	0	z8-10	nircam6
2386	F277W	8413.2705	1188.8995	0	z8-10	nircam6
2400	F277W	6796.2354	1178.5886	0	z8-10	nircam6
2567	F277W	838.3987	1275.0569	0	z8-10	nircam6
3250	F277W	9075.9609	1510.8035	0	z8-10	nircam6
3958	F277W	7944.6553	1762.7839	0	z8-10	nircam6
4538	F277W	6592.4277	1933.5952	0	z8-10	nircam6
5570	F277W	10277.6494	2260.8145	0	z8-10	nircam6
5890	F277W	6579.208	2368.8511	0	z8-10	nircam6
5956	F277W	7700.5728	2386.9067	0	z8-10	nircam6
6166	F277W	9479.8799	2561.2585	0	z8-10	nircam6
6262	F277W	7169.7812	2494.3865	0	z8-10	nircam6
7051	F277W	4478.3252	2763.8889	0	z8-10	nircam6
7155	F277W	7850.2266	2805.8562	0	z8-10	nircam6
7466	F277W	4467.7593	2910.0105	0	z8-10	nircam6
8168	F277W	3972.2197	3147.2214	0	z8-10	nircam6
9965	F277W	7753.8374	3772.9141	0	z8-10	nircam6
11740	F277W	6561.2188	4101.0107	0	z8-10	nircam6
372	F356W	7391.1943	279.0268	0	z8-10	nircam6
753	F356W	7140.4692	452.0004	0	z8-10	nircam6
2269	F356W	7816.9819	1135.7485	0	z8-10	nircam6
2386	F356W	8413.2705	1188.8995	0	z8-10	nircam6
2400	F356W	6796.2354	1178.5886	0	z8-10	nircam6
2567	F356W	838.3987	1275.0569	0	z8-10	nircam6
3250	F356W	9075.9609	1510.8035	0	z8-10	nircam6
3958	F356W	7944.6553	1762.7839	0	z8-10	nircam6
4538	F356W	6592.4277	1933.5952	0	z8-10	nircam6
5570	F356W	10277.6494	2260.8145	0	z8-10	nircam6
5890	F356W	6579.208	2368.8511	0	z8-10	nircam6
5956	F356W	7700.5728	2386.9067	0	z8-10	nircam6
6166	F356W	9479.8799	2561.2585	0	z8-10	nircam6
6262	F356W	7169.7812	2494.3865	0	z8-10	nircam6
7051	F356W	4478.3252	2763.8889	0	z8-10	nircam6
7155	F356W	7850.2266	2805.8562	0	z8-10	nircam6
7466	F356W	4467.7593	2910.0105	0	z8-10	nircam6
8168	F356W	3972.2197	3147.2214	0	z8-10	nircam6
9965	F356W	7753.8374	3772.9141	0	z8-10	nircam6
11740	F356W	6561.2188	4101.0107	0	z8-10	nircam6
372	F410M	7391.1943	279.0268	0	z8-10	nircam6
753	F410M	7140.4692	452.0004	0	z8-10	nircam6
2269	F410M	7816.9819	1135.7485	0	z8-10	nircam6
2386	F410M	8413.2705	1188.8995	0	z8-10	nircam6
2400	F410M	6796.2354	1178.5886	0	z8-10	nircam6
2567	F410M	838.3987	1275.0569	0	z8-10	nircam6
3250	F410M	9075.9609	1510.8035	0	z8-10	nircam6
3958	F410M	7944.6553	1762.7839	0	z8-10	nircam6
4538	F410M	6592.4277	1933.5952	0	z8-10	nircam6
5570	F410M	10277.6494	2260.8145	0	z8-10	nircam6
5890	F410M	6579.208	2368.8511	0	z8-10	nircam6
5956	F410M	7700.5728	2386.9067	0	z8-10	nircam6
6166	F410M	9479.8799	2561.2585	0	z8-10	nircam6
6262	F410M	7169.7812	2494.3865	0	z8-10	nircam6
7051	F410M	4478.3252	2763.8889	0	z8-10	nircam6
7155	F410M	7850.2266	2805.8562	0	z8-10	nircam6
7466	F410M	4467.7593	2910.0105	0	z8-10	nircam6
8168	F410M	3972.2197	3147.2214	0	z8-10	nircam6
9965	F410M	7753.8374	3772.9141	0	z8-10	nircam6
11740	F410M	6561.2188	4101.0107	0	z8-10	nircam6
372	F444W	7391.1943	279.0268	0	z8-10	nircam6
753	F444W	7140.4692	452.0004	0	z8-10	nircam6
2269	F444W	7816.9819	1135.7485	0	z8-10	nircam6
2386	F444W	8413.2705	1188.8995	0	z8-10	nircam6
2400	F444W	6796.2354	1178.5886	0	z8-10	nircam6
2567	F444W	838.3987	1275.0569	0	z8-10	nircam6
3250	F444W	9075.9609	1510.8035	0	z8-10	nircam6
3958	F444W	7944.6553	1762.7839	0	z8-10	nircam6
4538	F444W	6592.4277	1933.5952	0	z8-10	nircam6
5570	F444W	10277.6494	2260.8145	0	z8-10	nircam6
5890	F444W	6579.208	2368.8511	0	z8-10	nircam6
5956	F444W	7700.5728	2386.9067	0	z8-10	nircam6
6166	F444W	9479.8799	2561.2585	0	z8-10	nircam6
6262	F444W	7169.7812	2494.3865	0	z8-10	nircam6
7051	F444W	4478.3252	2763.8889	0	z8-10	nircam6
7155	F444W	7850.2266	2805.8562	0	z8-10	nircam6
7466	F444W	4467.7593	2910.0105	0	z8-10	nircam6
8168	F444W	3972.2197	3147.2214	0	z8-10	nircam6
9965	F444W	7753.8374	3772.9141	0	z8-10	nircam6
11740	F444W	6561.2188	4101.0107	0	z8-10	nircam6
