POINTING,REDSHIFT_BIN,SOURCE_ID,FILTER,SEX_SNR,NMAD_SNR,SNR_RATIO,LOG_SEX_SNR,LOG_NMAD_SNR
nircam2,z10-15,1455.0,F444W,5.772000231855297,0,,0.7613263398666185,
nircam2,z10-15,2259.0,F606W,-0.2531518190291924,0,,,
nircam2,z10-15,2259.0,F814W,-0.10306416642117085,0,,,
nircam2,z10-15,2259.0,F115W,2.3852027561066267,0,,0.377525302502147,
nircam2,z10-15,2259.0,F150W,2.8699733133613288,0,,0.4578778584365011,
nircam2,z10-15,2259.0,F200W,15.954435441265268,0,,1.2028814409907533,
nircam2,z10-15,2259.0,F277W,16.435863097967996,0,,1.215792515161951,
nircam2,z10-15,2259.0,F356W,12.613249748758353,0,,1.1008269950682352,
nircam2,z10-15,2259.0,F410M,2.9117311853244727,0,,0.4641512778803264,
nircam2,z10-15,2259.0,F444W,2.019939232489587,0,,0.3053383044013671,
nircam2,z10-15,3260.0,F606W,0.09802624979053634,0,,-1.0086576119334085,
nircam2,z10-15,3260.0,F814W,2.5104811148983392,0,,0.39975695874112055,
nircam2,z10-15,3260.0,F115W,0.6875916959409264,0,,-0.1626693769367163,
nircam2,z10-15,3260.0,F150W,15.129263362385801,0,,1.1798177829181495,
nircam2,z10-15,3260.0,F200W,33.18743263655667,0,,1.5209736569008314,
nircam2,z10-15,3260.0,F277W,-0.00712637575426966,0,,,
nircam2,z10-15,3260.0,F356W,-0.005962673008480574,0,,,
nircam2,z10-15,3260.0,F410M,4.103841878087366,0,,0.6131906189660719,
nircam2,z10-15,3260.0,F444W,10.921012376345805,0,,1.0382628992736007,
nircam2,z10-15,3478.0,F606W,5.748584222090143,0,,0.7595608985604232,
nircam2,z10-15,3478.0,F814W,3.9021163428699404,0,,0.5913002138829934,
nircam2,z10-15,3478.0,F115W,-3.3825528763903745,0,,,
nircam2,z10-15,3478.0,F150W,0.10171463898030803,0,,-0.992616538022732,
nircam2,z10-15,3478.0,F200W,12.680613523252978,0,,1.1031402664256347,
nircam2,z10-15,3478.0,F277W,12.447948547550268,0,,1.095097784533051,
nircam2,z10-15,3478.0,F356W,7.452791331126334,0,,0.8723189616959635,
nircam2,z10-15,3478.0,F410M,13.202221531361758,0,,1.1206470158751014,
nircam2,z10-15,3478.0,F444W,6.913107877329214,0,,0.8396733339926971,
nircam2,z10-15,4954.0,F606W,1.5470754415809889,0,,0.18951149215021956,
nircam2,z10-15,4954.0,F814W,1.828679834551825,0,,0.26213767581057235,
nircam2,z10-15,4954.0,F115W,0.8307423859793412,0,,-0.08053363047935759,
nircam2,z10-15,4954.0,F150W,1.4038014769250182,0,,0.14730569499316842,
nircam2,z10-15,4954.0,F200W,17.493797442827432,0,,1.24288409360975,
nircam2,z10-15,4954.0,F277W,18.12541228488163,0,,1.2582878939195916,
nircam2,z10-15,4954.0,F356W,9.354796936617037,0,,0.9710343647634635,
nircam2,z10-15,4954.0,F410M,4.935757214581202,0,,0.6933537889990739,
nircam2,z10-15,4954.0,F444W,7.739449450153758,0,,0.8887100680130846,
nircam2,z10-15,5581.0,F606W,-0.4195624945483308,0,,,
nircam2,z10-15,5581.0,F814W,-0.19186960967828637,0,,,
nircam2,z10-15,5581.0,F115W,-2.265713230026344,0,,,
nircam2,z10-15,5581.0,F150W,-0.6799531271446037,0,,,
nircam2,z10-15,5581.0,F200W,15.499593830193694,0,,1.1903203175498505,
nircam2,z10-15,5581.0,F277W,5.486669968752484,0,,0.7393088375315371,
nircam2,z10-15,5581.0,F356W,5.242791954289709,0,,0.7195626242793067,
nircam2,z10-15,5581.0,F410M,-2.480650590905193,0,,,
nircam2,z10-15,5581.0,F444W,4.088490354929613,0,,0.6115629775544844,
nircam2,z10-15,6534.0,F606W,-0.7643536031837657,0,,,
nircam2,z10-15,6534.0,F814W,0.8963977832023214,0,,-0.047499226148790014,
nircam2,z10-15,6534.0,F115W,0.48895484498338293,0,,-0.31073124615253145,
nircam2,z10-15,6534.0,F150W,19.512867860189633,0,,1.2903211035474529,
nircam2,z10-15,6534.0,F200W,39.233512993417904,0,,1.5936571968715556,
nircam2,z10-15,6534.0,F277W,41.48149668415449,0,,1.617854417677057,
nircam2,z10-15,6534.0,F356W,35.76391709912966,0,,1.5534450795134709,
nircam2,z10-15,6534.0,F410M,23.356865867419707,0,,1.3684145667022243,
nircam2,z10-15,6534.0,F444W,20.38564034876923,0,,1.3093243579549216,
nircam2,z10-15,6620.0,F606W,1.393030185289817,0,,0.14396052716536314,
nircam2,z10-15,6620.0,F814W,0.3675373662702545,0,,-0.4346985010967061,
nircam2,z10-15,6620.0,F115W,0.024718549823153434,0,,-1.6069770118306494,
nircam2,z10-15,6620.0,F150W,3.701130298211362,0,,0.5683343746920041,
nircam2,z10-15,6620.0,F200W,14.19990460308598,0,,1.1522854267427385,
nircam2,z10-15,6620.0,F277W,6.367548892824502,0,,0.8039722883513754,
nircam2,z10-15,6620.0,F356W,8.616693302144842,0,,0.9353406351810899,
nircam2,z10-15,6620.0,F410M,-2.052548203505733,0,,,
nircam2,z10-15,6620.0,F444W,4.037179277139862,0,,0.6060780353513157,
nircam2,z10-15,7476.0,F606W,1.6194589580054666,0,,0.20936994614822643,
nircam2,z10-15,7476.0,F814W,0.2274201232660709,0,,-0.6431711094075313,
nircam2,z10-15,7476.0,F115W,-1.2220946271522473,0,,,
nircam2,z10-15,7476.0,F150W,-3.745503553856941,0,,,
nircam2,z10-15,7476.0,F200W,5.532528391199078,0,,0.7429236512679728,
nircam2,z10-15,7476.0,F277W,-0.4504457213288337,0,,,
nircam2,z10-15,7476.0,F356W,7.635875717501032,0,,0.8828588511460987,
nircam2,z10-15,7476.0,F410M,14.310254550990322,0,,1.1556473590642642,
nircam2,z10-15,7476.0,F444W,10.3293513890063,0,,1.0140730517210432,
nircam2,z10-15,8333.0,F606W,-3.0174927582159103,0,,,
nircam2,z10-15,8333.0,F814W,0.8032202878999841,0,,-0.09516533056292847,
nircam2,z10-15,8333.0,F115W,-1.157752705653715,0,,,
nircam2,z10-15,8333.0,F150W,-6.893539619485679,0,,,
nircam2,z10-15,8333.0,F200W,0.9749630646809317,0,,-0.011011836721051164,
nircam2,z10-15,8333.0,F277W,3.1163283722549164,0,,0.4936432136810553,
nircam2,z10-15,8333.0,F356W,2.6286231504865953,0,,0.41972832844362223,
nircam2,z10-15,8333.0,F410M,7.532116909652775,0,,0.8769170522929863,
nircam2,z10-15,8333.0,F444W,7.403140030745389,0,,0.8694159641606511,
nircam2,z10-15,9506.0,F606W,-0.8994965456782377,0,,,
nircam2,z10-15,9506.0,F814W,1.6723239102546972,0,,0.22332039918675126,
nircam2,z10-15,9506.0,F115W,-1.5807416664823377,0,,,
nircam2,z10-15,9506.0,F150W,0.9377171167392832,0,,-0.02792815646977194,
nircam2,z10-15,9506.0,F200W,-1.7017859608543917,0,,,
nircam2,z10-15,9506.0,F277W,14.554268802300419,0,,1.1629903916296653,
nircam2,z10-15,9506.0,F356W,8.418460752984421,0,,0.9252326915477393,
nircam2,z10-15,9506.0,F410M,3.5258976103562207,0,,0.5472696965330875,
nircam2,z10-15,9506.0,F444W,6.810538857795424,0,,0.8331814751592982,
nircam2,z10-15,9509.0,F606W,0.6508737778435625,0,,-0.18650322479740378,
nircam2,z10-15,9509.0,F814W,1.119485944806051,0,,0.049018645363470205,
nircam2,z10-15,9509.0,F115W,1.7944633737550537,0,,0.2539345985074286,
nircam2,z10-15,9509.0,F150W,1.4727617105332733,0,,0.1681324846755651,
nircam2,z10-15,9509.0,F200W,16.708801190134725,0,,1.2229452915938102,
nircam2,z10-15,9509.0,F277W,6.291469373390076,0,,0.7987520868173581,
nircam2,z10-15,9509.0,F356W,9.069331029560907,0,,0.9575752538864448,
nircam2,z10-15,9509.0,F410M,1.9642069691918076,0,,0.293187247627164,
nircam2,z10-15,9509.0,F444W,9.232862120412861,0,,0.965336350042267,
nircam2,z10-15,9677.0,F606W,3.6228056898515475,0,,0.5590450411589387,
nircam2,z10-15,9677.0,F814W,3.7595813379969787,0,,0.5751394851614161,
nircam2,z10-15,9677.0,F115W,8.567565516001974,0,,0.9328574341558109,
nircam2,z10-15,9677.0,F150W,17.99365521002027,0,,1.2551193943792356,
nircam2,z10-15,9677.0,F200W,-0.009965899654608004,0,,,
nircam2,z10-15,9677.0,F277W,26.875215733866483,0,,1.4293519591246562,
nircam2,z10-15,9677.0,F356W,16.435142626711873,0,,1.2157734773087394,
nircam2,z10-15,9677.0,F410M,9.15918872363229,0,,0.961857007679499,
nircam2,z10-15,9677.0,F444W,8.075959616518423,0,,0.9071941386065374,
nircam2,z10-15,10411.0,F606W,1.0248853571744538,0,,0.010675288288275927,
nircam2,z10-15,10411.0,F814W,0.15668138544406865,0,,-0.8049825968889548,
nircam2,z10-15,10411.0,F115W,-0.312855298809944,0,,,
nircam2,z10-15,10411.0,F150W,9.28137093429808,0,,0.9676121297993167,
nircam2,z10-15,10411.0,F200W,14.139970053944712,0,,1.1504484896998948,
nircam2,z10-15,10411.0,F277W,8.26039295573891,0,,0.917000707665391,
nircam2,z10-15,10411.0,F356W,17.975199502129612,0,,1.2546737192047508,
nircam2,z10-15,10411.0,F410M,9.957100587320241,0,,0.9981328944233832,
nircam2,z10-15,10411.0,F444W,7.619354185975926,0,,0.8819181622381469,
nircam2,z10-15,10538.0,F606W,1.5517563963149843,0,,0.19082354421601494,
nircam2,z10-15,10538.0,F814W,1.142959367055083,0,,0.058030791219925354,
nircam2,z10-15,10538.0,F115W,0.37364676748947845,0,,-0.4275387705804464,
nircam2,z10-15,10538.0,F150W,-4.709089777665825,0,,,
nircam2,z10-15,10538.0,F200W,3.7426979569587364,0,,0.5731847801149454,
nircam2,z10-15,10538.0,F277W,2.386761305086557,0,,0.37780898831249565,
nircam2,z10-15,10538.0,F356W,2.280582218482218,0,,0.3580457338404885,
nircam2,z10-15,10538.0,F410M,5.2616886389738005,0,,0.7211251450844658,
nircam2,z10-15,10538.0,F444W,10.26200870732353,0,,1.0112323788187771,
nircam2,z10-15,11590.0,F606W,4.354063472969147,0,,0.6388947558395089,
nircam2,z10-15,11590.0,F814W,2.9546117088016226,0,,0.47050041455565406,
nircam2,z10-15,11590.0,F115W,2.1715426361118464,0,,0.3367683607285613,
nircam2,z10-15,11590.0,F150W,29.11755834371227,0,,1.4641549543528432,
nircam2,z10-15,11590.0,F200W,75.95097710555895,0,,1.8805333654117458,
nircam2,z10-15,11590.0,F277W,-0.014014366654339984,0,,,
nircam2,z10-15,11590.0,F356W,0.003679518897614932,0,,-2.434208962242265,
nircam2,z10-15,11590.0,F410M,16.498996121115738,0,,1.2174575204367424,
nircam2,z10-15,11590.0,F444W,12.589755549877998,0,,1.1000172976718225,
nircam2,z10-15,12228.0,F606W,-0.21168101958176538,0,,,
nircam2,z10-15,12228.0,F814W,6.339536484185436,0,,0.802057505560048,
nircam2,z10-15,12228.0,F115W,0.011867019051451785,0,,-1.9256583604129003,
nircam2,z10-15,12228.0,F150W,-0.17579722275513088,0,,,
nircam2,z10-15,12228.0,F200W,11.853972754930014,0,,1.0738639247254094,
nircam2,z10-15,12228.0,F277W,11.59877541350861,0,,1.0644121392933046,
nircam2,z10-15,12228.0,F356W,6.729254554687785,0,,0.8279669571338447,
nircam2,z10-15,12228.0,F410M,3.8886873539171907,0,,0.5898030277638895,
nircam2,z10-15,12228.0,F444W,7.668556459873067,0,,0.8847136194230181,
nircam2,z10-15,12282.0,F606W,-0.44894440704975286,0,,,
nircam2,z10-15,12282.0,F814W,-0.4772034120606852,0,,,
nircam2,z10-15,12282.0,F115W,4.1449265241377935,0,,0.6175168363472481,
nircam2,z10-15,12282.0,F150W,2.532126127245722,0,,0.40348533444270474,
nircam2,z10-15,12282.0,F200W,18.26023779033088,0,,1.2615064287489994,
nircam2,z10-15,12282.0,F277W,-0.008255419890916237,0,,,
nircam2,z10-15,12282.0,F356W,-0.00444605939263423,0,,,
nircam2,z10-15,12282.0,F410M,7.9558479222019,0,,0.9006864728963675,
nircam2,z10-15,12282.0,F444W,12.651441456838102,0,,1.102140010182695,
nircam2,z10-15,13212.0,F606W,1.8376212060081105,0,,0.26425599394097815,
nircam2,z10-15,13212.0,F814W,6.315038871566589,0,,0.8003760281542024,
nircam2,z10-15,13212.0,F115W,4.8689216664122155,0,,0.687432787460541,
nircam2,z10-15,13212.0,F150W,37.73441547081451,0,,1.5767376268922515,
nircam2,z10-15,13212.0,F200W,0.5280555219389602,0,,-0.27732041154950765,
