source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
4839	1801.6333	1839.7971	0.376																			31.2847	0.1975	0.010433765381075388	0.0018975716232147702	5.4984830366503	0.004237040845659928																														
12124	8159.4927	3740.1458	0.361																			31.9607	0.3685	0.005598001586345512	0.0018995051427813702	2.94708419591251	0.0024306416461328134																														
5948	959.9822	2157.9363	0.353																			33.7051	1.8355	0.0011227191148948015	0.0018975716232147702	0.5916609951158246	0.002811465782854636																														
16907	2230.8716	5881.7861	0.024																			27.3321	0.0052	0.39760958291002624	0.0018980553008152428	209.4826124082091	0.003358350878923571																														
12641	2968.1931	3865.7029	0.019																			99.0	99.0	-0.002728733572134043	0.0018951522428496644	-1.4398492693288618	0.00305458542014745																														
9476	4033.8911	3118.7549	0.346																			99.0	99.0	-0.0009253592035922056	0.0018975716232147702	-0.4876544275174756	0.0025193867884356564																														
11048	2640.7844	3496.9946	0.349																			32.7933	0.7918	0.002600137253843415	0.001895636515867782	1.3716433673219928	0.0028029197524064727																														
18114	1337.3986	5634.8247	0.36																			30.9408	0.1438	0.014321265049291362	0.001896604466486373	7.551002490162205	0.00291469055427069																														
1876	8027.3276	1026.2849	0.353																			31.2417	0.1902	0.010855434203248646	0.0019009537939122074	5.710519760139939	0.003210294998019419																														
4602	10528.3008	1695.9983	0.185																			28.5545	0.016	0.12897663138788945	0.0018951522428496644	68.05607933321096	0.0034566404445910467																														
4526	2765.2078	1768.201	0.347																			99.0	99.0	-0.007950790442008757	0.0018932145553595477	-4.199624611748662	0.002872387738399172																														
17321	6807.6504	6191.8721	0.353																			33.7919	1.9889	0.0010364174951426747	0.0018980553008152428	0.5460417800774919	0.002696079890456911																														
7262	3182.7773	2529.563	0.02																			35.4633	9.2739	0.00022232319302383164	0.0018985385814706186	0.11710227813838729	0.0027047773865106132																														
12521	3527.2378	3830.3757	0.019																			33.1267	1.078	0.0019125400258706781	0.0018985385814706186	1.0073748537621048	0.0031257016378830973																														
6064	7795.2275	2199.9839	0.36																			30.9987	0.1518	0.01357821955310687	0.0018985385814706186	7.151932378740023	0.0028140145391581813																														
335	10824.6367	937.4296	0.136																			27.4153	0.0056	0.36827871428850245	0.0018985385814706186	193.9801054784105	0.0036005890982883804																														
7218	10155.1201	2513.7178	0.347																			36.3465	20.9502	9.856525836557236e-05	0.0019014364791499379	0.051837260642878406	0.002558558614255482																														
10397	4994.9805	3323.697	0.347																			99.0	99.0	-0.002256815470154599	0.001895636515867782	-1.1905317560953803	0.002265716028417492																														
12025	3662.4204	3763.5515	0.068																			29.7367	0.0475	0.04341400432250856	0.0018990220605985429	22.861242753981028	0.002687106856705466																														
16378	8009.8716	5266.896	0.693																			29.4749	0.0374	0.05525037123373923	0.0019009537939122074	29.064552442399282	0.0024783542228343815																														
14696	7620.041	4646.4409	0.007																			29.8863	0.0545	0.03782714101557976	0.0018999882249641977	19.909144971828734	0.0034237259959429313																														
6467	4334.4346	2318.009	0.019																			99.0	99.0	-0.002966414372481213	0.0018975716232147702	-1.5632687252435107	0.002921122938130562																														
14719	9643.4219	4708.3018	0.003																			29.0098	0.0243	0.08479819019792886	0.0018961205904133515	44.721939430784296	0.00234787633274888																														
6038	1689.7942	2196.0198	0.347																			99.0	99.0	-0.0008524677785184282	0.001896604466486373	-0.44947051089555845	0.003247617044979179																														
5144	9768.3594	1912.0317	0.362																			31.2694	0.1949	0.010581887428678488	0.0018995051427813702	5.57086537453847	0.003006956317959229																														
3581	9653.0205	1545.0452	0.059																			30.207	0.0733	0.028151524891622797	0.0018995051427813702	14.820452052265377	0.002684744572994343																														
8038	1600.6797	2717.2185	0.019																			99.0	99.0	-0.00391035179743979	0.0018980553008152428	-2.060188549701495	0.0024330642554280624																														
15301	1916.9818	4817.7417	0.347																			99.0	99.0	-0.0030879311749700926	0.0018970881440868459	-1.6277215081413379	0.002749747801070189																														
10153	835.4454	3259.7339	0.36																			30.2961	0.0795	0.02593373309393637	0.0018980553008152428	13.663317966972537	0.0025854045725715287																														
9773	4998.8613	3181.3135	0.347																			32.8884	0.8664	0.0023820595871025998	0.0019004709102019284	1.2534049189153345	0.0029562195582454993																														
15680	4096.6079	4935.1938	0.019																			99.0	99.0	-0.004482464796032537	0.0018941836968134288	-2.366436161167132	0.0026030313785324532																														
9093	10839.8965	3027.3381	0.346																			32.5629	0.642	0.0032147352861485873	0.0019004709102019284	1.691546694501636	0.0033827665413676375																														
6543	6746.4229	2523.0295	0.028																			26.1896	0.0018	1.1388565208608386	0.0018980553008152428	600.0122969924442	0.004004311868033148																														
9292	2380.0598	3082.5847	0.347																			99.0	99.0	-0.0016210944014673557	0.0018970881440868459	-0.8545171749242372	0.0029006530389183846																														
8962	8097.2661	2960.0168	0.729																			29.3469	0.0331	0.06216747694912435	0.0018975716232147702	32.7615970794311	0.0025367429978911398																														
2876	3981.4424	1385.7043	0.355																			99.0	99.0	-0.000534324619265872	0.0018985385814706186	-0.2814399583346793	0.0030862669093047216																														
12997	2967.353	3959.3096	0.026																			99.0	99.0	-0.0014767705230231546	0.0018975716232147702	-0.7782423097797407	0.0033439224419402956																														
13808	427.6763	4244.374	0.368																			30.6304	0.1082	0.01906023378216218	0.0018985385814706186	10.039423990740298	0.002909342735699311																														
17503	3064.8711	5846.7881	0.38																			30.4492	0.0915	0.022523002196782955	0.0018985385814706186	11.863336577198506	0.0026041989063098087																														
4644	3056.2749	1797.3804	0.347																			99.0	99.0	-0.009458814635702422	0.0018980553008152428	-4.983424156103208	0.00311491703536994																														
5620	2085.4175	2001.8931	0.071																			30.3738	0.0853	0.024142220635722744	0.0018961205904133515	12.732428917118492	0.004017942088983358																														
7337	3401.98	2545.2795	0.347																			99.0	99.0	-0.00405692972861627	0.0018980553008152428	-2.1374138713839153	0.0028452965793965973																														
17592	3410.4941	5788.5093	0.592																			29.4036	0.035	0.05899969629847835	0.0019024014526803023	31.013273363176527	0.02132241385339266																														
10097	3158.2341	3254.5791	0.347																			32.0839	0.4126	0.004997237090664447	0.0018985385814706186	2.632149348681426	0.002961934470384555																														
16375	10027.9648	5252.5674	0.351																			33.1389	1.0904	0.0018913088219497244	0.0018990220605985429	0.995938310139279	0.002441971660945344																														
9131	3266.7422	3034.0774	0.351																			31.7063	0.2914	0.007076173524032986	0.0018990220605985429	3.7262197585017436	0.003289850311060034																														
2249	4150.5229	1073.8953	0.0																			28.1067	0.0106	0.1948131512559215	0.0019014364791499379	102.45577666786706	0.0030541605470768072																														
6191	3592.4177	2245.8115	0.317																			99.0	99.0	-0.00047588636211233287	0.0018970881440868459	-0.2508509494383027	0.002830732956607058																														
11974	9851.4688	3704.7976	0.366																			31.094	0.1657	0.012436266066600659	0.0018970881440868459	6.555449785168941	0.0028172865333303313																														
1644	9304.6436	928.2137	0.352																			31.2116	0.1847	0.011160538113015827	0.0018985385814706186	5.878488971433391	0.002477352037520094																														
9134	5000.7524	3036.7217	0.347																			99.0	99.0	-0.0013675840260767309	0.0018980553008152428	-0.7205185357293507	0.0030381374257518216																														
15092	11074.8066	4729.4771	0.347																			32.8327	0.8212	0.002507446604285454	0.0018961205904133515	1.3224088261911835	0.003314040791532395																														
999	7525.3843	692.7708	0.019																			99.0	99.0	-0.003137465953602005	0.0018980553008152428	-1.6529897481145133	0.0032631509410057315																														
6441	7442.5396	2282.2732	0.327																			30.1745	0.0711	0.029006524782913823	0.0018990220605985429	15.274453827972597	0.0030086274002185617																														
711	3812.6047	615.8179	0.348																			31.5717	0.2571	0.008009899536375919	0.001896604466486373	4.2232841258752085	0.0026640002976583074																														
9612	9933.5449	3113.5891	0.944																			28.7479	0.0191	0.1079288756434304	0.0018980553008152428	56.86287201277716	0.002796643123677863																														
11318	1592.3823	3540.9341	0.352																			31.9689	0.3709	0.005555589987476	0.0018975716232147702	2.9277366501001945	0.0030401118355886615																														
14465	2330.1479	4499.5962	0.348																			33.8281	2.0561	0.0010025013152352583	0.0018980553008152428	0.5281728697813332	0.002734581987759268																														
4042	9257.9717	1651.8145	0.001																			27.5169	0.0061	0.3353922099622319	0.0018985385814706186	176.65809546121272	0.0032059707368099406																														
6741	9308.0479	2388.2751	0.488																			30.3725	0.0853	0.024172586935629313	0.0018980553008152428	12.735449238621673	0.0029879082175915815																														
5052	2682.3735	1891.509	0.347																			38.7966	199.588	1.031982030630831e-05	0.001896604466486373	0.005441208480029939	0.0025123826784960767																														
6840	3474.8201	2425.7659	0.019																			99.0	99.0	-0.0012452399900060823	0.0018985385814706186	-0.6558939608388219	0.002691652805617815																														
9074	3582.9548	2981.8164	0.361																			30.4701	0.0933	0.02209412286692599	0.0018985385814706186	11.637436859361456	0.0027613683143756095																														
7808	9512.8848	2654.3887	0.364																			30.6974	0.1149	0.01792024318915973	0.001896604466486373	9.44859273813615	0.0027710049381304116																														
3317	3233.4436	1511.6898	0.347																			99.0	99.0	-0.0013005334496300812	0.0018985385814706186	-0.6850181831030691	0.0029291112190560136																														
4563	10260.4756	1759.4628	0.37																			31.4374	0.2276	0.009064314720680868	0.0018995051427813702	4.771934814247647	0.0027969820732923925																														
6375	10096.1221	2283.1304	0.352																			31.5978	0.264	0.00781977871280399	0.0019009537939122074	4.1136079887090276	0.0029882381208721385																														
13277	6205.7749	4098.8428	0.023																			27.1022	0.0042	0.491377342988202	0.0018990220605985429	258.7528355691283	0.00417575507900232																														
7132	8559.2354	2493.7791	0.339																									99.0	99.0	-0.0022590232620602925	0.0005473876183417063	-4.126916989653389	0.0017971391687641803																								
17180	9235.7959	5526.3999	0.993																									31.168	0.3912	0.0015154978341708483	0.000545852742964822	2.776385854432751	0.012878190017586328																								
2110	10383.2422	1118.9618	0.0																									29.265	0.068	0.008745506547738658	0.0005479448133165807	15.96056087255242	0.0015786585260135697																								
9965	9615.041	3222.6978	0.347																									31.1694	0.3925	0.0015136170422110492	0.0005471090208542692	2.766572994624821	0.0013530181640829288																								
15055	513.5988	4831.4673	0.029																									24.2236	0.0007	0.9085537888190919	0.0005469694631909526	1661.0685787076682	0.013263036111807886																								
9926	7930.2622	3196.9814	0.0																									28.7423	0.042	0.014153648223618033	0.0005469694631909526	25.87648703649266	0.0016332410828158008																								
12283	1284.5607	3803.4124	0.021																									27.3752	0.0119	0.04985105890703497	0.0005472483195979877	91.0940374264756	0.001457391520426902																								
6367	703.0362	2271.8176	0.0																									28.5679	0.0358	0.01661875180778888	0.0005472483195979877	30.367844381865122	0.0015664166204869556																								
8983	9924.8926	2986.708	0.0																									29.307	0.0708	0.008413719207286398	0.0005485014904522592	15.339464620869096	0.0017907751229262992																								
2641	9231.4092	1301.9537	0.019																									99.0	99.0	-0.0014799706993718533	0.0005473876183417063	-2.7036977998431504	0.0015652723912623092																								
3974	8648.7451	1623.9203	0.0																									99.0	99.0	-0.0014098355943467282	0.0005475269170854251	-2.574915589267305	0.003583411590544569																								
4813	3077.99	1825.4899	0.349																									30.5704	0.226	0.0026279225841708436	0.0005468299055276359	4.805740427885271	0.0014142894251258217																								
15130	1076.6282	4775.5669	0.0																									29.1823	0.063	0.00943712998869343	0.0005473876183417063	17.240305904768036	0.001552133776145425																								
8128	4757.231	2745.4028	0.418																									30.1645	0.1555	0.003819209065326618	0.0005469694631909526	6.98249047222092	0.003900429132850682																								
12041	11151.1689	3732.489	0.348																									99.0	99.0	-0.012377894766331608	0.0005469694631909526	-22.629955782395037	0.013768990916682112																								
16055	10189.9482	5087.8125	0.026																									31.1111	0.3723	0.0015971035952261244	0.0005475269170854251	2.9169407848070135	0.005066662930993857																								
4934	11009.2314	1855.3999	0.015																									99.0	99.0	-0.022471419595477295	0.0005468299055276359	-41.09398437855119	0.008920159872887986																								
5830	9085.2725	2096.4788	0.0																									27.9463	0.0202	0.02946064861809033	0.0005482231518844199	53.73842479440092	0.0013781977419236322																								
6704	8943.8281	2285.1709	0.004																									26.5754	0.0057	0.10413777301507497	0.0005469694631909526	190.39046971205303	0.0014122218466911332																								
8744	3634.522	2924.4778	0.021																									99.0	99.0	-0.0003255082812814058	0.0005482231518844199	-0.5937514316251125	0.0015268065863588201																								
11444	4893.6206	3582.01	0.081							29.1094	0.0525	0.012719439587204314	0.0006152759450522042	20.672739913674196	0.0014397607284794651													29.2886	0.0694	0.008556958707286398	0.0005471090208542692	15.640317342831153	0.0015547602036554728																								
10577	4294.8984	3385.1658	0.357																									99.0	99.0	-0.0010799831600502468	0.0005471090208542692	-1.9739816359889937	0.0013872274156200195																								
10962	3831.7793	3481.5894	0.347																									99.0	99.0	-0.0011554258579145682	0.0005471090208542692	-2.1118749899434275	0.001504286994957234																								
2910	3554.2041	1373.7549	0.001																									27.5283	0.0137	0.04329604322864304	0.0005472483195979877	79.11589981756109	0.0013492072090080412																								
8860	3195.7754	2952.7419	0.021																									99.0	99.0	-0.0015433309141959738	0.0005472483195979877	-2.820165652275945	0.001114015151507282																								
8353	5004.2222	2809.5559	0.048																									34.8003	11.1351	5.341340419597969e-05	0.0005476664747487416	0.09752907409657437	0.0037953027690952384																								
16056	7867.8584	5090.9746	0.003																									32.8711	1.8822	0.00031574753027638065	0.0005472483195979877	0.5769730467301041	0.00706643757732384																								
12740	4322.4829	3887.0662	0.205																									99.0	99.0	-0.0008214827528894438	0.0005480841120602993	-1.4988260648560192	0.0016111567032922464																								
15595	2503.7666	4931.9092	0.0																									28.1549	0.0244	0.02431058505150744	0.0005471090208542692	44.43462660065138	0.0021197573624091325																								
11409	8008.9014	3572.2732	0.0																									30.5047	0.2133	0.002791932614321597	0.0005483624506281385	5.091400060532031	0.0014894710599171754																								
5606	7784.0776	2045.6649	0.416																									30.624	0.2379	0.00250128630339195	0.0005479448133165807	4.564850770741407	0.0014187706940466608																								
10519	8800.4248	3342.8	0.0																									28.3229	0.0285	0.020826151258793883	0.0005465510491206008	38.104677124493875	0.0013503889030220114																								
12591	3012.7102	3853.2261	0.009																									30.6954	0.2535	0.002342241315452252	0.0005468299055276359	4.283308743314294	0.0012788305016867728																								
626	1099.8281	608.8243	0.347																									30.6161	0.2359	0.002519648104522603	0.0005472483195979877	4.604213506536765	0.0020872488813463313																								
5239	10123.6699	1913.233	0.0																									28.8522	0.0465	0.012790757600502464	0.0005472483195979877	23.372858613615552	0.0017222443006857315																								
14628	6860.8359	4556.0317	0.019																									31.9376	0.7969	0.0007460076900753738	0.0005473876183417063	1.3628508666954888	0.0014986576030064445																								
12084	10763.2988	3728.6062	0.0																									28.5331	0.0346	0.01716119354396978	0.0005464112325376862	31.407102420403056	0.0016768418192257357																								
2248	8598.7949	1177.2296	0.346																									99.0	99.0	-0.001049608266331654	0.0005471090208542692	-1.9184627310527076	0.004723682683147552																								
17021	7753.8418	5730.7788	0.019																									99.0	99.0	-0.005821682879396961	0.0005475269170854251	-10.63268799712483	0.013070650791307417	99.0	99.0	-1.0441925240634995e-12	1.5046401099554992e-06	-6.939815821435083e-07	0.002508794613522587																		
7071	2881.241	2477.6453	0.347																									32.5374	1.3856	0.0004293624855527621	0.0005478057734924601	0.7837859809607716	0.0029753842084173925																								
7312	10230.6104	2533.5896	0.0																									29.7226	0.1034	0.005737603918341685	0.0005464112325376862	10.500523372652227	0.0015448839711767963																								
16147	1096.4312	5129.1709	0.019																									99.0	99.0	-0.0008362375451004993	0.0005472483195979877	-1.5280769536484007	0.011162446331653048																								
14472	5159.2129	4495.6489	0.019																									99.0	99.0	-0.009645718206030114	0.0005475269170854251	-17.616884038095957	0.01271809912894421																								
17331	7170.4438	5830.771	0.02																									30.2322	0.1657	0.0035884806331658147	0.0005475269170854251	6.553980308891262	0.011983468459576742																								
16610	3014.7065	5373.0679	0.0																									28.3249	0.0286	0.0207871450213567	0.0005483624506281385	37.9076740166024	0.00891199728251703																								
8054	971.3806	2721.9443	0.019																									99.0	99.0	-0.003867513105527623	0.0005471090208542692	-7.0689989711534915	0.0022306980088106056																								
13871	2299.4163	4310.6968	0.025																									26.5726	0.0057	0.10441163227386893	0.0005465510491206008	191.03729183553298	0.0015262010280236045																								
4796	4200.8677	1824.7605	0.347																									32.3695	1.1852	0.0005011704701005005	0.0005469694631909526	0.9162677330773341	0.0017490026453581143																								
14345	2594.1423	4446.9941	0.351																									99.0	99.0	-0.00041503491067839033	0.0005469694631909526	-0.7587899117020678	0.0017207069848210342																								
2901	8114.6729	1389.012	0.008																									29.6524	0.0971	0.006120587430904498	0.0005473876183417063	11.181450266351707	0.001295421463403489																								
7567	3237.8093	2596.5586	0.006																									29.3289	0.0721	0.00824572699371856	0.0005472483195979877	15.067615008440642	0.0023684622112853703																								
16168	7999.4844	5145.5723	0.347																									99.0	99.0	-0.02747903336683406	0.0005472483195979877	-50.21309775244325	0.01351530783758464																								
10307	3817.6633	3299.4734	0.0																									28.8935	0.0483	0.012313346110552714	0.0005475269170854251	22.4890242403034	0.0014700623376815622																								
4785	4936.6436	1827.1385	0.402																									31.0374	0.3477	0.0017093351430904455	0.0005472483195979877	3.1235091673668998	0.0014403606337736162																								
7171	7872.5298	2503.0	0.019																									30.9034	0.3069	0.0019337293662060225	0.0005465510491206008	3.5380580996365993	0.001557264507086806																								
6334	9114.6807	2285.9968	0.347																									32.4757	1.3061	0.0004544598211055258	0.0005465510491206008	0.831504800579471	0.0015454172722118452																								
13247	8788.2471	4054.6697	0.0																									28.9945	0.053	0.011219913113065283	0.0005471090208542692	20.507636842737924	0.0016748527596929723																								
4057	2816.1272	1667.6992	0.645																									99.0	99.0	-0.008402432902010017	0.0005483624506281385	-15.322772178119042	0.005216241606314036																								
5121	2178.4834	1910.7557	0.019																									99.0	99.0	-0.0009519782302763781	0.0005469694631909526	-1.740459558240517	0.0016854751216156373																								
10170	7474.4365	3266.5029	0.0																									28.1401	0.0241	0.024646181099246135	0.0005472483195979877	45.03655875517605	0.0018001507223891584																								
10511	2038.9651	3364.9954	0.019																									99.0	99.0	-0.0006898853136934646	0.0005472483195979877	-1.2606440056321397	0.0013577696973752868																								
15907	8729.2432	5011.5977	0.364																									99.0	99.0	-0.00035405934535175733	0.0005472483195979877	-0.6469811467157208	0.0025184309039503077																								
16200	3649.8101	5179.3159	0.023																									26.9387	0.008	0.07452234226130623	0.0005469694631909526	136.24589172958952	0.009055021814077713																								
1657	3419.2759	944.0244	0.001																									29.8899	0.1209	0.004918369364321588	0.0005473876183417063	8.985167364986506	0.0015221231521558034																								
17918	1644.2549	6001.2627	0.037																									99.0	99.0	-0.002077245651256273	0.0005476664747487416	-3.792902700880626	0.013354116398410085																								
927	3850.739	669.7396	0.0																									29.6437	0.0964	0.006170116160803995	0.0005475269170854251	11.26906453046825	0.0017206593055764056																								
14258	10159.0029	4401.5088	0.004																									29.5071	0.0848	0.006997646498743689	0.0005465510491206008	12.803280699950873	0.0014934878633484105																								
16155	10478.5146	5145.0493	0.001																									28.7886	0.0438	0.01356228362939693	0.0005471090208542692	24.78899654811111	0.01106422450416741																								
16558	2293.7603	5343.749	0.013																									29.142	0.0607	0.009794200827889408	0.0005472483195979877	17.897178441926133	0.012660788636078018																								
8240	3092.4719	2774.6562	0.318																									29.6737	0.099	0.006002162785175857	0.0005473876183417063	10.965105135843631	0.006968890519902886																								
1259	4536.1772	762.6224	0.0																									28.9813	0.0523	0.011356767655778848	0.0005472483195979877	20.75249434136519	0.0015933456950347445																								
14773	10106.1689	4619.6392	0.001																									29.1567	0.0615	0.009662190670854234	0.0005472483195979877	17.655953110924386	0.001380436098282074																								
15330	6627.7856	4850.7515	0.0																									28.33	0.0287	0.020690508459798914	0.0005473876183417063	37.798641705634786	0.001803067526937976																								
8524	3813.9905	2850.1248	0.024																									99.0	99.0	-0.0017378256199748672	0.0005471090208542692	-3.1763790281896362	0.002315764187300377																								
17632	8942.5391	6128.4702	0.0																									28.783	0.0436	0.013632453429648188	0.0005475271760050229	24.89822245740571	0.011482356440216317																								
3496	2820.3723	1548.677	0.48																									99.0	99.0	-0.014544404502512504	0.0005472483195979877	-26.57733972248087	0.005680892890586856																								
763	4579.7412	623.0187	0.019																									99.0	99.0	-2.2762647180904435e-05	0.0005469694631909526	-0.041615937840679344	0.0013198976088844864																								
8329	9399.8154	2807.5898	0.349																									30.888	0.3027	0.001961371881407027	0.0005466906067839173	3.5877182762393263	0.001972461854693078																								
1122	442.7601	707.5436	0.018																									27.3095	0.0112	0.052963893881909335	0.0005471090208542692	96.80683714410381	0.011237942056305036																								
16672	4099.4111	5434.1851	0.029																									24.981	0.0013	0.45223337148241033	0.0005466906067839173	827.2199409878616	0.00928479791929384																								
17339	2291.8831	5900.4082	0.002																									99.0	99.0	-0.002417789393592955	0.0005468299055276359	-4.421465192654435	0.015862934669205433																								
3324	1340.6808	1460.8096	0.0																									27.612	0.0148	0.04008316172110536	0.0005468299055276359	73.30096857528144	0.0014224512490273041																								
6575	812.4158	2340.8342	0.348																									31.3218	0.4517	0.0013154086526381856	0.0005471090208542692	2.404289826156174	0.0014942321569874906																								
10342	5156.0645	3319.0669	0.916																									99.0	99.0	-0.010711545195979855	0.0005476664747487416	-19.558519080237836	0.008072388207728204																								
12045	4267.0376	3726.9426	0.347																									99.0	99.0	-0.0009165419762562777	0.0005472483195979877	-1.674819169713624	0.0012225100311864495																								
12110	8268.2178	3731.9919	0.0																									28.2005	0.0255	0.02331245776884413	0.0005468299055276359	42.63200957590267	0.0013538214778615434																								
2802	2930.5603	1362.6952	0.019																									30.9713	0.3272	0.0018165736854271284	0.0005472483195979877	3.3194687317844953	0.0035666876370652467																								
5958	3668.1453	2165.8574	0.019																									99.0	99.0	-4.311487718592948e-05	0.0005476664747487416	-0.07872469682521598	0.0012829960995746155																								
12786	7691.0171	3952.0017	0.0																									28.4657	0.0325	0.018260289113065254	0.0005465510491206008	33.41003396196204	0.0018526225080595135																								
3208	698.9961	1473.0854	0.353																									31.0725	0.3588	0.001654863896984918	0.0005466906067839173	3.0270574918420223	0.0013153074922153687																								
9240	10827.9961	3037.9827	0.0																									27.8388	0.0183	0.03252806909547725	0.0005466906067839173	59.49995974292304	0.0021379292210572886																								
16208	4078.5	5163.5889	0.002																									27.9813	0.0208	0.02852680330401999	0.0005465510491206008	52.194215617954704	0.009752718001256995																								
1676	9814.3232	950.5933	0.0																									29.6654	0.0982	0.0060480148567838956	0.0005468299055276359	11.060139168775287	0.0013100716969235559																								
2519	383.4006	1261.4038	0.325																									29.111	0.0588	0.0100778084095477	0.0005455731097989929	18.471966870325954	0.008550718654065363																								
13300	1936.8832	4053.7012	0.388																									30.399	0.1936	0.0030773862927135553	0.0005485014904522592	5.610534057393608	0.0014351276874738621																								
6134	4933.0649	2220.7263	0.0																									29.0366	0.0551	0.010792493819095434	0.0005475269170854251	19.71134839643252	0.0017103562960788618																								
8905	4978.7349	2963.8335	0.348																									31.7834	0.6912	0.0008597927555276347	0.0005472483195979877	1.5711199554879296	0.001884385794527609																								
4858	5016.8237	1844.809	0.357																									35.7597	26.9231	2.2074384516331572e-05	0.0005472483195979877	0.04033705308140108	0.002596639302929804																								
2898	4764.4385	1380.0243	0.0																									28.4882	0.0332	0.017885246664572793	0.0005473876183417063	32.67382393258289	0.0015666983758945653																								
8356	4053.0522	2794.9038	0.216																									99.0	99.0	-0.005045384962311538	0.0005478055145728621	-9.21017556065596	0.005438949455743332																								
534	6654.8066	563.5408	0.019																																					99.0	99.0	-8.61384709803873e-06	2.4686578798080097e-06	-3.4892834557977057	0.0025558055876783066												
9102	4023.2207	3029.6274	0.999																																					99.0	99.0	-7.03061777224569e-05	2.4692872149824128e-06	-28.472255999979996	0.001999282156536529												
17798	2027.0992	5799.7803	0.019																																					99.0	99.0	-7.857515840363418e-13	2.467398695086361e-06	-3.184534325972965e-07	0.003171130332044656												
12274	380.6705	3777.3936	0.019																																					99.0	99.0	-1.126068887467127e-10	2.4686578798080097e-06	-4.5614619047767875e-05	0.002300337330030156												
710	3633.2817	615.9796	0.956																																					31.8678	0.0034	0.0007901998803896185	2.4686578798080097e-06	320.0929083178886	0.002023593232280989												
6020	4952.5708	2188.3906	1.0																																					29.7063	0.0005	0.005785457426183137	2.4699162929703928e-06	2342.369837653639	0.0021585997029184654												
8517	4100.1929	2855.9465	1.0																																					99.0	99.0	-0.0024589326324500776	2.4699162929703928e-06	-995.5530231726574	0.0023296313273570043												
17446	4475.312	5864.7031	0.0																																					55.6593	11180788.0	2.405154951629649e-13	2.476199614443965e-06	9.713089920538295e-08	0.004737359154191133												
4829	3547.0403	1799.5857	0.922																																					27.7587	0.0001	0.034782123166272036	2.4705456281447963e-06	14078.721222562861	0.002308734029333117												
5894	511.1111	2138.6272	0.033																																					43.0743	103.1051	2.600885134902256e-08	2.4692872149824128e-06	0.010532938894760287	0.0020734524594498726												
7780	3124.1506	2656.8782	0.999																																					29.8695	0.0005	0.004978210972563204	2.4699162929703928e-06	2015.5383349353363	0.0016151027744838954												
6220	1975.7189	2250.6074	0.948																																					29.6491	0.0004	0.006098304133517358	2.467398695086361e-06	2471.551981307955	0.001995091860990452												
17655	2450.407	5679.5381	0.0																																					51.8526	334650.1875	8.013280796790452e-12	2.4692872149824128e-06	3.2451797215689735e-06	0.003935586988566858												
5640	1669.5059	2056.1001	1.0																																					29.2134	0.0003	0.009109324455432227	2.476199614443965e-06	3678.7520692178696	0.0022799381715047627												
12384	3940.6047	3799.2422	0.99																																					30.3696	0.0009	0.0031405188290726978	2.4705456281447963e-06	1271.1843057239964	0.0016957993050176813												
16128	7290.4102	5122.7622	0.019																																					99.0	99.0	-1.1831532141139939e-05	2.4699162929703928e-06	-4.79025632359022	0.0030627885054524055												
14364	736.0346	4448.9565	1.0																																					31.0513	0.0016	0.0016762786016791646	2.471803012561492e-06	678.1602713324888	0.001968242492493055												
16344	1544.1376	5231.9102	0.019																																					99.0	99.0	-1.9412909492167704e-07	2.4730601397917653e-06	-0.07849752288596708	0.0025910902223072164												
876	8728.0635	645.4216	0.019																																					99.0	99.0	-4.933542834806667e-06	2.4692872149824128e-06	-1.9979623289151505	0.0028981592300031406												
7350	3217.5774	2552.7397	0.995																																					99.0	99.0	-0.0022752539477215376	2.4692872149824128e-06	-921.4213453649388	0.002469940376442394												
9325	3017.9631	3085.1929	1.0																																					30.7591	0.0012	0.0021939411170126466	2.4699162929703928e-06	888.2653729022329	0.0016833540773306857												
7422	5006.9912	2568.4285	0.999																																					30.8178	0.0013	0.0020784224921903314	2.4699162929703928e-06	841.4951138650778	0.001913987294678235												
4449	3022.9426	1748.3483	0.96																																					30.9129	0.0014	0.001904154773012155	2.471803012561492e-06	770.3505349477297	0.0021893966997712485												
9824	2132.978	3186.1946	1.0																																					28.6993	0.0002	0.014626099226650747	2.4692872149824128e-06	5923.206963494086	0.0023041141695526266												
11186	9963.1377	3527.8428	1.0																																					30.1205	0.0007	0.0039505146055428	2.4699162929703928e-06	1599.452830359606	0.001765104520126736												
