source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
15141	4966.7217	4753.0874	0.347																									35.2696	7.7733	0.00026575553620981316	0.0019021966290103443	0.1397098134634366	0.0028437924740006997																								
11891	10808.6436	3696.314	0.347																									32.4641	0.5854	0.0035209903366965434	0.0018978488893648974	1.8552532587959727	0.002630345980958712																								
6233	8034.7627	2312.4246	0.365																									31.3155	0.2033	0.010141935315345796	0.0018988158476207458	5.341189525068397	0.002801018009389964																								
9759	9879.3564	3134.032	0.002																									29.2157	0.0294	0.07014905048339133	0.0018997824089314974	36.92478157161459	0.0028819212323634895																								
13442	3643.4463	4153.1968	0.598																									30.2734	0.0778	0.02648256923205171	0.0018978488893648974	13.953992533575171	0.0025575887152149866																								
10067	3507.6328	3262.781	0.347																									33.2967	1.2606	0.0016353677532587355	0.0018983323684928217	0.8614759882944699	0.0025597186183342084																								
8875	4248.2295	2964.813	0.354																									33.3151	1.2822	0.001607906892988321	0.0018983323684928217	0.8470102073141788	0.002309068000682218																								
12546	3206.1665	3851.5896	0.048																									32.4907	0.5999	0.003435692789566817	0.0018978488893648974	1.810308928608404	0.00236103151714398																								
11966	8406.7002	3854.2952	0.107																									30.1507	0.0697	0.029649039963878198	0.0019036436923607946	15.57488939913387	0.003294947797976126																								
17885	1277.4066	5500.7397	0.326																									32.6227	0.6771	0.0030424174501689463	0.0018968811372188552	1.6039051633090933	0.002611863421901493																								
5609	2180.438	2141.1824	0.339																									99.0	99.0	-0.005408601218124312	0.0018983323684928217	-2.8491329062773465	0.0029077146403346877																								
15933	6603.6299	5030.5537	0.347																									36.4727	23.5078	8.77426693843599e-05	0.0018992991282761218	0.04619739359539357	0.002345095922369206																								
17311	6704.5811	6154.7441	0.019																									99.0	99.0	-0.0027888786932038995	0.0018978488893648974	-1.4694945992971966	0.0025138706721883506																								
3563	3117.9402	1608.1339	0.347																									99.0	99.0	-0.00022797886676329378	0.0018992991282761218	-0.12003315505663203	0.003322116790366651																								
2235	9447.9971	1183.9998	0.023																									99.0	99.0	-0.0035526070136580926	0.0018925210922754066	-1.8771822560702558	0.002541746793837324																								
3608	3055.2126	1622.9247	0.336																									99.0	99.0	-0.0027399909350798	0.0018988158476207458	-1.442999824608091	0.0030192045051428227																								
8955	834.591	2935.5479	0.0																									29.8858	0.0545	0.03784252263808146	0.0018983323684928217	19.934613804286798	0.0029594301761368684							27.6655	0.0155	0.038157550778894316	0.0005458949468592943	69.8990730696936	0.0014962642920584074												
10479	9383.7158	3266.3633	0.788																									27.6649	0.007	0.2926493604094231	0.0018978488893648974	154.20055940668504	0.0037978759188469244																								
6752	2959.7981	2444.6646	0.352																									99.0	99.0	-0.00028412039958664417	0.0018983323684928217	-0.1496684165019117	0.003109519178743162																								
9347	1679.225	3092.0366	0.349																									31.7966	0.3167	0.006511179735751667	0.0018988158476207458	3.4290738324679064	0.002626177525021586																								
16276	8813.6729	5202.7402	0.347																									99.0	99.0	-0.00109575185585228	0.0018992991282761218	-0.5769243188390378	0.002483756065915503																								
5208	6166.9419	2010.9105	0.359																									32.7755	0.7808	0.0026429477825352307	0.0019002654911143247	1.3908308049026317	0.003057006032549277																								
2079	1411.35	1129.7998	0.357																									99.0	99.0	-0.002281144235138571	0.0018968811372188552	-1.202576266050655	0.0029314822479905426																								
14836	9432.1816	4620.4546	0.355																									31.9875	0.3774	0.005461468350844012	0.0018978488893648974	2.877715070703894	0.0035624878303869333																								
5623	1609.4993	2147.4573	0.097																																					29.1894	0.0633	0.009376089693467298	0.0005465896281407014	17.153800970137937	0.0015666773424226116												
17719	9817.4844	5918.5908	0.802																																					99.0	99.0	-0.01105904895603011	0.0005454775684673346	-20.27406734085046	0.009504564940305224												
16356	8360.4951	5238.4883	0.759																																					27.6487	0.0153	0.03875109806532647	0.0005472835326633144	70.80625626856914	0.012751402176563943												
15777	6486.6743	4975.5239	0.36																																					99.0	99.0	-0.0005702020597989928	0.0005465896281407014	-1.0431995604062452	0.002434341581580717												
8892	6367.8887	2962.2361	0.005																																					28.2162	0.0258	0.02297733554396976	0.0005457556481155756	42.10187402238998	0.0063385011665458135												
9817	10220.4238	3174.2083	0.0																																					28.6061	0.037	0.01604427653894466	0.0005458949468592943	29.390776799185335	0.0015273984519982426												
13955	9904.001	4301.0	0.294																																					30.2092	0.1613	0.0036651726180904373	0.0005442236208542691	6.734681255358243	0.001439839970156204												
6280	1910.6381	2318.9163	0.0																																					29.0849	0.0574	0.010323492037688401	0.0005457556481155756	18.91596005159836	0.001857034219910126												
17295	7584.4741	5711.4595	0.017																																					27.3502	0.0116	0.051014876608039994	0.0005461727675879375	93.4042845697653	0.011456135646053758												
1926	7283.2593	1071.9745	0.0																																					29.529	0.0865	0.006857596888190927	0.0005458949468592943	12.562118275035962	0.0013643401275453223												
6457	2715.1865	2360.9958	0.0																																					28.9721	0.0517	0.011452979589195935	0.0005447813336683395	21.02307638199744	0.001491649850929652												
6766	7439.4985	2444.603	0.0																																					29.2053	0.0641	0.009239242918341672	0.0005450599311557767	16.95087528953054	0.0013990397357086432												
8784	10894.5645	2906.1504	0.048																																					36.3385	45.7783	1.2953586957286382e-05	0.0005460339866834149	0.023723041556379793	0.008380753218589405												
110	3889.5149	355.7847	0.089																																					99.0	99.0	-0.007651736954773839	0.000545616608291455	-14.024017668257027	0.00788607184755201												
3020	3657.0498	1441.9377	0.0																																					29.2631	0.0677	0.008760850123115543	0.0005463118074120581	16.036355070956088	0.001247800818460029												
1975	7460.541	1064.6005	0.0																																					28.846	0.0461	0.012864024079145678	0.000545616608291455	23.577039048404536	0.001248737116033502												
2013	7798.0132	1096.2997	0.051																																					31.0961	0.3657	0.0016192660771356718	0.0005451992298994954	2.9700446888638763	0.0015472176288887278												
2691	7167.4854	1343.9318	0.01																																					31.2977	0.4414	0.0013449127997487383	0.0005465896281407014	2.460553092314688	0.0015025934284738052												
15273	3856.1038	4835.0405	0.004																																					27.6212	0.0149	0.03974672159547722	0.0005458949468592943	72.81020244673932	0.00139647478442319												
675	3838.9785	612.9982	0.347																																					99.0	99.0	-0.0008885607942211019	0.0005453382697236159	-1.629375460246785	0.0017048888207512177												
8161	6779.9971	2750.0493	0.0																																					29.0262	0.0544	0.010897058498743676	0.0005458949468592943	19.96182335344536	0.001579204999423257												
17313	3621.2449	5561.165	0.0																																					29.178	0.0626	0.009474867520100464	0.0005463118074120581	17.34333285781247	0.010631725738001082												
12238	3413.8733	3789.6902	0.347																																					99.0	99.0	-0.0004149613775125612	0.0005471447517587918	-0.7584124240955828	0.0013240127120808579												
7635	2953.1506	2653.3699	0.372																																					34.1367	6.025	9.842194164572824e-05	0.0005460339866834149	0.18024874649934988	0.0017422230851479026												
18012	7748.4814	5496.9912	0.018																																					99.0	99.0	-0.005707556298994953	0.0005454775684673346	-10.463411566183852	0.010870971176945111												
4854	10686.6016	1917.3872	0.089																																					29.6152	0.0934	0.006334268596733644	0.0005445024772613044	11.633130906204961	0.0012904457022571963												
3411	10467.9189	1557.0623	0.0																																					29.0672	0.0566	0.010492830633165789	0.000546728409045224	19.192034764555004	0.0012999792703468913												
17730	3911.5007	5602.0518	0.001																																					29.9404	0.1264	0.004694942464824102	0.0005465896281407014	8.589519857510988	0.00913449841086224												
10318	5037.3042	3254.2156	0.03																																					24.8099	0.0011	0.5294411242462291	0.0005451992298994954	971.0966105800054	0.0048862149905947025												
10380	3418.2488	3339.6094	0.019																																					99.0	99.0	-0.0018404608307788872	0.0005460339866834149	-3.370597573894184	0.0012031644969772094												
11899	2842.7959	3671.6543	0.0																																					28.4732	0.0327	0.018134008846733593	0.0005457556481155756	33.227340677733714	0.004029816175397789												
5408	706.3678	2075.1702	0.347																																					31.3821	0.4765	0.001244279296356779	0.0005458949468592943	2.279338366320315	0.001440066536854898												
2074	10336.0303	1099.6492	1.0																																					28.0875	0.0229	0.02586788027638181	0.0005460339866834149	47.37412122183477	0.0019054963128385075	27.6004	0.0	0.04700933676307271	1.3415871040571358e-06	35040.09290258552	0.001803750112648636						
14383	3501.8149	4455.0044	1.0																																					29.2642	0.0676	0.00875192516457283	0.0005447813336683395	16.065023934724174	0.001373462681369213	28.7824	0.0001	0.015826430245773626	1.3385096346373177e-06	11823.919556665689	0.001511428248315111						
14529	6503.9204	4505.9048	0.0																																					29.2336	0.066	0.009001842128140668	0.000546728409045224	16.464924776564988	0.0018125611077231816												
14851	6262.4263	4735.4468	0.029																																					24.5089	0.0008	0.6985521293969821	0.0005460339866834149	1279.3198709845065	0.017698831550639577												
18063	6883.9092	5526.7393	0.81																																					99.0	99.0	-0.010072448773869307	0.0005465896281407014	-18.427808094588446	0.013809365746743782												
7849	4266.5132	2703.99	0.347																																					32.6201	1.4889	0.00039785870238693313	0.0005454775684673346	0.7293768348803487	0.00185981919671884												
4143	10774.0137	1735.687	0.349																																					31.5766	0.5695	0.0010402177703517546	0.0005454775684673346	1.9069854206370487	0.0016541561441878701												
11642	2725.5439	3637.8132	0.019																																					99.0	99.0	-0.0014861415301507478	0.0005458949468592943	-2.7223947367547336	0.0015173424801786367												
16619	819.8834	5383.8257	0.019																																					99.0	99.0	-0.013174292611808993	0.0005457556481155756	-24.139544239804277	0.008934132850134315												
4980	6331.189	1945.4844	0.001																																					99.0	99.0	-0.010998065623115534	0.000545616608291455	-20.157131318921724	0.006322431606397836							48.6412	6744.603	2.0954874465599767e-10	1.3014024488756132e-06	0.00016101763511897782	0.002698281595793432
10316	1937.4083	3317.1045	0.38																																					30.4321	0.1983	0.0029848898555276267	0.0005450599311557767	5.476259920993079	0.0024595813298887792												
12856	2972.5647	3936.22	0.349																																					99.0	99.0	-0.0017981846977386863	0.0005460339866834149	-3.2931735781883775	0.0014047921792674847												
12996	9854.0254	3987.9702	0.0																																					29.1424	0.0606	0.009790472385678354	0.0005458949468592943	17.93471883556722	0.0019457182584624614												
5369	3632.9832	2048.3262	0.0																																					28.2492	0.0266	0.022288239158291367	0.0005458949468592943	40.82880650667795	0.00167537595907307												
17825	8944.6416	5586.5259	0.186																																					99.0	99.0	-0.02141282940829137	0.0005457556481155756	-39.23519524209622	0.011411546938073397												
15395	1010.4349	4897.0439	0.0																																					27.8947	0.0192	0.030894234648241082	0.0005463118074120581	56.55055268636903	0.0015296715796274223												
299	8849.9482	447.0866	0.057																																					28.9147	0.0491	0.01207569934673362	0.0005461727675879375	22.10966943676728	0.01020724514909991												
69	2480.1211	318.6146	0.361																																					30.1067	0.1472	0.004027872369346717	0.0005460339866834149	7.376596452927458	0.009551213592450074												
13570	1948.8514	4184.3535	0.01																																					28.1602	0.0245	0.024193056267587845	0.0005461727675879375	44.29561066259606	0.002449243627359866												
7156	8404.3594	2551.3645	0.098																																					29.995	0.1329	0.004464465184673349	0.0005464505883165808	8.169933897274724	0.0011128258774687338												
7234	8588.291	2559.0876	0.0																																					29.8636	0.1179	0.005038968934673345	0.0005471447517587918	9.209571906658386	0.002912654262458246												
14748	954.136	4611.7329	0.0																																					28.5654	0.0356	0.016657509482411993	0.0005463118074120581	30.490846539306066	0.0022472870818909386												
4603	5020.6392	1849.7296	0.393																																					29.7877	0.1097	0.005403491479899476	0.000545616608291455	9.903458578396249	0.0024663853333216548												
15819	895.4543	4994.2446	0.356																																					31.0553	0.3527	0.0016812768030150687	0.0005460339866834149	3.0790698821277886	0.004924765520058437												
11240	3671.7109	3527.5615	0.0																																					29.5633	0.0892	0.00664422383668339	0.0005457556481155756	12.174356526817531	0.0016581627026755338												
17031	2080.0566	6015.0996	0.004																																					29.7946	0.1105	0.005369601493718572	0.0005465896281407014	9.82382617098681	0.01107347114996771												
14285	10728.4766	4424.0459	0.011																																					27.8482	0.0184	0.032248565389447106	0.0005457556481155756	59.089751064963366	0.0019001512400795425												
3516	3178.3108	1600.1135	0.347																																					31.77	0.6826	0.0008704757781407001	0.0005471447517587918	1.5909423883580418	0.0018478828062342867												
3497	1062.0616	1571.9532	0.027																																					27.233	0.0104	0.05682684482412038	0.0005460337277638169	104.07204158769554	0.0016440109786207762												
13961	7442.375	4313.9121	0.0																																					29.7118	0.1022	0.005794964966080379	0.0005454775684673346	10.623654025522786	0.00148106956963999												
2593	8238.1484	1307.8156	0.0																																					29.497	0.084	0.0070630366432160524	0.0005460339866834149	12.935159377379803	0.001419950673376586												
6480	3491.3303	2367.0913	0.019																																					99.0	99.0	-0.0019992269623115497	0.0005468671899497466	-3.655781511586506	0.0017923118847200728												
14105	4030.5645	4358.3105	0.092																																					29.8509	0.1163	0.005098225273869325	0.0005457556481155756	9.34158957671413	0.001206930033507029												
15471	8149.6353	4910.2256	0.0																																					28.4883	0.0332	0.017884177326633093	0.0005460339866834149	32.752864771771364	0.0013731375222254994												
2588	5016.7065	1307.2549	0.392																																					32.6775	1.5722	0.0003773610734924607	0.0005463118074120581	0.6907430305782032	0.0017919611534071276												
5404	9917.8867	2039.2882	0.0																																					27.6839	0.0158	0.03751501590452246	0.0005471447517587918	68.56506579644744	0.002260619487740781												
13513	6642.5078	4182.2617	0.001																																					27.3821	0.012	0.049536057324120406	0.0005465896281407014	90.62751061088372	0.0013193086056708853												
2825	7790.2617	1386.4556	0.019																																					99.0	99.0	-0.003156178115577877	0.0005464505883165808	-5.775779517963254	0.001122869418998701												
11221	7943.771	3518.0154	0.353																																					31.1333	0.379	0.0015647694569095416	0.0005460339866834149	2.865699745933177	0.0024156178905532415												
12923	4315.9224	3953.9485	0.347																																					99.0	99.0	-0.0014416713124371801	0.0005458949468592943	-2.6409317776828116	0.0018571878315200975												
14455	398.998	4473.4277	0.934																																					28.4463	0.0319	0.018589430295226056	0.0005454775684673346	34.07918376452774	0.02123249755081172												
3204	7849.3433	1510.1252	0.351																																					99.0	99.0	-0.0017032373276381842	0.0005461727675879375	-3.1184955177465006	0.0014118233214451088												
16445	7019.1333	5303.626	0.996																																					29.9478	0.1271	0.004662857148241187	0.0005457556481155756	8.543855046377322	0.011247729165321312												
16993	9263.4883	5970.5	0.87																																					30.7414	0.2647	0.0022450045782663225	0.0005471447517587918	4.1031273187758375	0.014032412828093794												
1269	5338.499	794.4995	0.087																																					27.027	0.0087	0.06870537689698467	0.0005476993575376862	125.44359592800357	0.011023401085187392												
2928	9390.6113	1419.1566	0.0																																					28.392	0.0303	0.0195413740891959	0.0005458949468592943	35.79694994728122	0.001820831849200307												
2965	5015.1572	1429.0133	0.349																																					99.0	99.0	-0.0009080711626884386	0.0005460339866834149	-1.6630304794835586	0.0020842182323509897												
8559	10674.9082	2873.2729	0.349																																					30.1638	0.1555	0.0038217801369346584	0.0005471447517587918	6.984952564471433	0.003571948473209553												
6568	3768.1743	2392.9531	0.348																																					33.2196	2.5888	0.00022905961767587848	0.0005460339866834149	0.41949699700411686	0.001341814980571583												
668	4925.5396	614.9358	0.346																																					99.0	99.0	-0.000583280865452259	0.0005461727675879375	-1.0679420506961599	0.0021956228719346637												
17318	7397.0186	6063.999	0.051																																					27.6689	0.0156	0.03803780046482397	0.0005453382697236159	69.75083645624576	0.0124867117764449												
12068	3794.4568	3761.6763	0.0																																					28.3154	0.0283	0.020970475631909465	0.0005461727675879375	38.39531532214864	0.0014236102995780016												
10736	3058.0938	3419.7698	0.351																															30.4947	0.1879	0.003550950372037726	0.0006144066969280224	5.7794786251389425	0.0018328202516907162	99.0	99.0	-0.00015344012951004965	0.0005453382697236159	-0.2813668836918689	0.0014680962357891552												
15818	6794.4028	4999.1992	0.0																																					28.5241	0.0342	0.017303089251256214	0.0005442236208542691	31.794079838165633	0.001756825466307468												
4991	8064.1836	1952.3403	0.019																																					32.0817	0.9071	0.0006532500030150728	0.000545616608291455	1.1972692786252623	0.0020695364173740575												
16122	2715.5134	5114.9951	0.049							41.558	18.3346	1.0574274581520006e-07	1.7852249004098991e-06	0.05923217057465468	0.0017272764891857178																									36.6027	58.3185	1.0155222780150713e-05	0.0005453382697236159	0.018621878096502387	0.011048088996276201												
6715	4660.4766	2432.3225	0.06																																					99.0	99.0	-3.09220426130652e-05	0.000546728409045224	-0.0565583242090268	0.001431097799058151												
11205	4456.5283	3514.5486	0.347																																					33.6357	3.7969	0.0001561386154522607	0.0005458949468592943	0.2860231924669304	0.001208569328603078												
9239	7528.2505	3067.7134	0.028																																					25.0327	0.0014	0.43122489422110377	0.0005458949468592943	789.9411722018614	0.0019882830823479023												
7823	1682.0933	2686.0652	0.0																																					28.659	0.0389	0.01528204054522607	0.000546728409045224	27.95179524677302	0.0016641683114777977												
17065	3509.8723	5907.1934	0.029																																					25.7022	0.0025	0.23274202398241114	0.0005454775684673346	426.6757011408595	0.01097871835583695												
11918	4288.8481	4050.0894	0.025																																					24.8941	0.0012	0.48991161030150554	0.0005457556481155756	897.6757491985793	0.00190162471577017												
7523	3895.5459	2635.8447	0.302																																					31.0978	0.3668	0.0016168568302763753	0.0005460339866834149	2.961091927806708	0.00136666624890017												
16593	1455.2229	5374.7949	0.001																																					99.0	99.0	-0.011606420521356737	0.0005457556481155756	-21.266697947024866	0.010573552242911606												
8504	10487.7559	2830.4526	0.0																																					28.7389	0.0418	0.014197242516331603	0.0005460339866834149	26.00065721653151	0.0020735776829781225												
2039	1643.7399	1106.6553	0.0																																					29.2735	0.0684	0.008677180255025091	0.0005464505883165808	15.87916719379219	0.00169249963384219												
10832	3920.1526	3441.8289	1.0																			31.2338	0.0018	0.0014168569725809398	2.3196060033655532e-06	610.8179451705158	0.0016097173346606357																														
12368	4058.0247	3806.9663	0.993																			31.5828	0.0025	0.0010273797705350385	2.3196060033655532e-06	442.9113259081054	0.0018570345948623578																														
13297	4084.3677	4085.9255	0.019																			99.0	99.0	-0.001838477076450162	2.3190155033408585e-06	-792.7834349540072	0.0017156610172145903																														
508	10032.6025	555.199	0.047																			39.7704	4.6038	5.453632932776514e-07	2.3119163865370026e-06	0.23589230841282538	0.002716443412154998																														
3073	3276.5942	1469.0142	0.983																			99.0	99.0	-0.000958841132215769	2.314876859439556e-06	-414.2082669779288	0.0020072806309327116																														
1860	2684.8489	1524.3848	0.029																			21.5802	0.0	10.298575045236754	2.3201965033902484e-06	4438665.014014363	0.010709374618361609																														
7637	2922.342	2658.6094	0.999																			30.0793	0.0006	0.004103275624561977	2.317833731732203e-06	1770.3062857297564	0.002316866515344479																														
10709	6197.8223	3416.1804	0.019																			99.0	99.0	-1.588184279397471e-10	2.3190155033408585e-06	-6.84852808059918e-05	0.0025677410665521723																														
17522	2464.949	5754.8926	0.0																			53.6837	1698964.875	1.4838537783008862e-12	2.321376731880372e-06	6.392128248390464e-07	0.0029590939055594125																														
8159	2603.4292	2769.7141	0.019																			38.4033	1.311	1.9210753248957365e-06	2.3190155033408585e-06	0.828401242737776	0.0023760406445695608																														
17910	2098.4983	5627.4526	0.0																			49.9769	55924.8047	4.509012923760006e-11	2.3219669747186454e-06	1.9418936500190177e-05	0.0028791558569499372																														
15128	4889.0952	4772.6562	0.963																			28.1804	0.0001	0.02358804300301006	2.3207867462285217e-06	10163.813216075394	0.0017949829742511991																														
1232	4780.8608	787.8464	1.0																			30.3125	0.0008	0.003310359598370616	2.3201965033902484e-06	1426.7582911764375	0.0021190592258411604																														
10826	10109.3555	3437.5874	1.0																			29.0679	0.0002	0.010415751750921095	2.3190155033408585e-06	4491.454126078839	0.002328976239672441																														
10664	4216.9229	3388.4104	0.948																			99.0	99.0	-2.9235512198248272e-05	2.317833731732203e-06	-12.613291366848602	0.0018687256329272981																														
17042	6995.1631	5566.3345	0.019																			99.0	99.0	-5.817675169255232e-09	2.3190155033408585e-06	-0.002508683172179779	0.002501782410466597																														
3525	6397.4663	1597.9496	0.019																			99.0	99.0	-5.032667625537464e-06	2.3184247461297416e-06	-2.170727186180504	0.0027787436550157207																														
13200	2188.7864	4053.656	1.0																			29.8776	0.0005	0.004941227565093202	2.3184247461297416e-06	2131.286587301068	0.0035413575700236092																														
2040	2689.9026	1114.0035	0.999													30.702	0.0007	0.0030747568624923173	2.105594135231363e-06	1460.279932891465	0.002754001953684071	30.6792	0.0011	0.0023614065125178454	2.316060174166743e-06	1019.5790847132963	0.0020132656082597084																														
7842	2745.4727	2704.2373	0.995																			99.0	99.0	-0.000536211571640568	2.317242717334664e-06	-231.40069343160073	0.0021363571446568314																														
13419	8156.4902	4138.1035	0.999																			29.1217	0.0003	0.009911980131421146	2.3249145883001037e-06	4263.373881045858	0.0027536910012663303																														
9506	1867.3789	3134.4019	1.0																			30.6991	0.0011	0.002318553853713538	2.3166514457507034e-06	1000.821188688667	0.0024786976865552104																														
7353	5073.3906	2593.2571	0.347																			36.4152	0.21	1.1988806781863556e-05	2.3184247461297416e-06	5.171100248941464	0.002219174409624475																														
4473	3852.9326	1786.5808	0.965																			28.6363	0.0002	0.015499560896454457	2.317833731732203e-06	6687.089192058251	0.001879344357123615																														
11603	3932.8569	3557.571	0.367																			25.8803	0.0	0.19621482536604581	2.3190155033408585e-06	84611.26071963363	0.002631398877654932																														
16306	2471.4558	5220.8403	0.001																			45.2281	703.7366	3.577771752411021e-09	2.3184247461297416e-06	0.0015431908059054184	0.002624324629179861																														
7047	369.0279	2522.3499	0.0																			50.4225	84211.4375	2.991389282330825e-11	2.3196060033655532e-06	1.2896109416817214e-05	0.0027913160705647726																														
11094	8611.9824	3500.7249	0.019																			99.0	99.0	-7.723285103042529e-07	2.3190155033408585e-06	-0.33304154680794856	0.0025561017820835857																														
17036	1772.8525	5905.2373	0.019																			99.0	99.0	-8.232460209266708e-14	2.3196060033655532e-06	-3.5490769541560506e-08	0.004803924722089764																														
306	9828.7646	454.6171	0.019																			99.0	99.0	-3.554205760571825e-08	2.3190155033408585e-06	-0.01532635618628468	0.002639364617677336																														
6670	3300.5532	2425.2969	0.928																			30.2203	0.0007	0.0036035829817134516	2.3201965033902484e-06	1553.1369763069342	0.0023542518384639744																														
13600	7311.4009	4197.3818	0.997																			28.0128	0.0001	0.027525505397641155	2.3166514457507034e-06	11881.591185471409	0.0022868954903373737																														
846	6862.5527	642.1896	0.951																			32.7788	0.0074	0.0003414617830082645	2.3196060033655532e-06	147.20680258321119	0.002370155047017593																														
17356	2005.694	5827.0674	0.019																			99.0	99.0	-5.581498306155244e-13	2.323735902928511e-06	-2.4019503675616086e-07	0.0037416592352075796																														
11549	5032.668	3617.1843	1.0																			28.8909	0.0002	0.012260573102026821	2.3184247461297416e-06	5288.320495411373	0.0031381009964348283																														
4125	2983.105	1723.0112	1.0																			30.1091	0.0006	0.003992258533682274	2.317242717334664e-06	1722.848670023762	0.0021373077151443333																														
8562	3072.9368	2876.4937	0.997																			99.0	99.0	-0.0018739438555901884	2.322556960370496e-06	-806.8451657225472	0.0023805452495962165																														
437	1360.473	533.9681	0.348																			35.7849	0.1176	2.142429248569205e-05	2.3190155033408585e-06	9.238529218466814	0.0031538196128398214																														
3107	7846.9072	1468.3684	1.0																			29.4227	0.0003	0.007512263643869113	2.3166514457507034e-06	3242.7250364522524	0.00242128750788687																														
5339	701.3886	2053.4377	0.019																			99.0	99.0	-0.0025147876080002358	2.3190155033408585e-06	-1084.4203518162517	0.0020472614294134825																														
9428	10423.8193	3109.8975	1.0																			28.6667	0.0002	0.015071630980910206	2.3166514457507034e-06	6505.782735920506	0.002110010495006828																														
15286	9642.0205	4815.1719	1.0																			29.8082	0.0005	0.005267154773845534	2.3190155033408585e-06	2271.2891596703334	0.0023333129044360366																														
12208	7105.6406	3764.8792	0.994																			30.0303	0.0006	0.00429282201750629	2.3184247461297416e-06	1851.6115412727995	0.002001864245988487																														
1730	10347.2314	995.2291	1.0																			29.8666	0.0005	0.0049912631834749055	2.3190155033408585e-06	2152.319885867218	0.0017628860105813361																														
3118	7430.271	1483.6599	0.998																			99.0	99.0	-0.00039534362432956465	2.3201965033902484e-06	-170.39230244157872	0.0019308822349248629																														
10091	890.1526	3265.2983	1.0																			28.1859	0.0001	0.023470117884837972	2.3201965033902484e-06	10115.573336372012	0.004112229669949778																														
11495	3150.5129	3596.9294	1.0																			29.8199	0.0005	0.005210730644743698	2.3231464316495034e-06	2242.9626362570366	0.0021208865843339937																														
848	2672.5779	652.0603	0.975																			30.8185	0.0012	0.0020770565751035914	2.317833731732203e-06	896.1197460662246	0.001765126091590957																														
17321	8157.5015	6229.022	0.0																			61.551	2378068736.0	1.0579522920662043e-15	2.3166514457507034e-06	4.5667305455326203e-10	0.002965746721749263																														
14478	3420.146	4480.8438	1.0																			30.2786	0.0007	0.0034153328083355414	2.3196060033655532e-06	1472.3762584594888	0.0014621838499283243																														
16009	1303.6929	5056.6206	0.019																			38.2241	1.1104	2.2657282770270036e-06	2.3166514457507034e-06	0.9780186316689525	0.0026332641041864713																														
7687	3113.7793	2670.9849	0.999																			31.8089	0.003	0.0008342703169016477	2.3184247461297416e-06	359.8436042810255	0.002077654384111491																														
13686	8479.7383	4258.248	1.0																			23.6946	0.0	1.4689323364747764	2.3207867462285217e-06	632945.8485842863	0.002951729203663992																														
4330	5021.582	1776.007	1.0																			99.0	99.0	-0.0006409713168753127	2.317833731732203e-06	-276.53895449881605	0.0026220445637728136																														
8778	7566.4185	2937.5408	0.999																			99.0	99.0	-0.000866946880550422	2.317833731732203e-06	-374.03324866728923	0.0032455045749251836																														
12076	10726.8076	3743.719	0.962																			28.1077	0.0001	0.02522214123119178	2.3166514457507034e-06	10887.326739400207	0.001954075328732226																														
2035	2663.3267	1112.7948	1.0																			29.7288	0.0004	0.005666529280965622	2.317242717334664e-06	2445.375807452476	0.001821045970413812																														
15889	3742.8254	5013.6714	0.019																			99.0	99.0	-1.319411609185186e-05	2.3190155033408585e-06	-5.689533370020137	0.0027583927538873936																														
11321	9320.5098	3551.1943	0.999																			31.1558	0.0017	0.0015224170819606543	2.316060174166743e-06	657.3305387060504	0.0020273102346287973																														
8090	1750.7399	2744.2275	0.348																			35.8479	0.1246	2.0215516302736464e-05	2.3196060033655532e-06	8.715064659000472	0.0019403896873570498																														
17123	10519.7656	5866.5156	0.019																			99.0	99.0	-6.439688246226208e-13	2.317833731732203e-06	-2.778321912423628e-07	0.0030887407830478453																														
15544	7182.3843	4921.7329	1.0																			28.6166	0.0002	0.01578340726285462	2.3190155033408585e-06	6806.080959836821	0.0023318685220704754																														
14330	6149.2861	4431.3853	0.019																			99.0	99.0	-8.024206075992994e-11	2.317242717334664e-06	-3.4628250273336006e-05	0.0042224927375880674																														
8917	4452.7656	2966.3062	1.0																			29.0053	0.0002	0.01103401247799647	2.317833731732203e-06	4760.484898867333	0.0015573154404138515																														
12448	3723.5876	3826.8672	0.947																			99.0	99.0	-0.0013488975180838015	2.3190155033408585e-06	-581.6681760602852	0.0014466658518250157																														
