source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
344	F606W	7792.0762	278.7755	0.00046377794814787246	0.0022437839333093916	z10-15	nircam6
447	F606W	10004.9326	297.3108	0.0036350626591282256	0.0027058731417250715	z10-15	nircam6
746	F606W	2287.5122	464.3756	0.005920641847127692	0.0032651427401582905	z10-15	nircam6
992	F606W	2196.2832	558.6949	-0.0013573749437683419	0.0024950998649702957	z10-15	nircam6
1033	F606W	4166.0161	574.156	-0.0032606509819490264	0.0023645844765409984	z10-15	nircam6
3172	F606W	8248.8193	1487.2688	0.0014106392025066054	0.002103857670933873	z10-15	nircam6
3476	F606W	6256.1411	1609.7454	0.0024874879704448235	0.0023052666197869998	z10-15	nircam6
3708	F606W	7158.0962	1690.226	0.00040035311468997827	0.0021229463248045965	z10-15	nircam6
4097	F606W	4108.5083	1808.6418	-0.0037655154930853153	0.0018612816627439327	z10-15	nircam6
4660	F606W	8027.0493	1980.4805	-0.00573127774109796	0.0022945035767732015	z10-15	nircam6
6023	F606W	7478.3091	2402.1709	0.002572128381944479	0.0030634491018869023	z10-15	nircam6
6760	F606W	8256.0566	2655.9856	0.0009174151052122585	0.00254731283516329	z10-15	nircam6
7973	F606W	8013.8623	3078.5071	0.005585781245107082	0.0025809367110893587	z10-15	nircam6
9406	F606W	357.7897	3579.1902	0.001669744675225477	0.0023594158235909334	z10-15	nircam6
9959	F606W	2031.6949	3767.6763	-0.004877947039575501	0.0021279373619931007	z10-15	nircam6
10050	F606W	3080.1096	3861.0544	-0.0004985856940768736	0.002801887031871058	z10-15	nircam6
10226	F606W	7137.9941	3877.0544	0.0012260578772849708	0.0031979759758514665	z10-15	nircam6
10511	F606W	8834.5166	4618.9565	-0.0025351040589109224	0.0031027144272224357	z10-15	nircam6
10878	F606W	9328.1885	3877.54	0.0010018857939386807	0.0026807687158919625	z10-15	nircam6
11924	F606W	8097.4478	4044.0938	-0.0021475414699161344	0.002662059262556039	z10-15	nircam6
344	F814W	7792.0762	278.7755	-0.00017068252141702584	0.0027466715907872117	z10-15	nircam6
447	F814W	10004.9326	297.3108	-0.002669928140765947	0.002390397252745807	z10-15	nircam6
746	F814W	2287.5122	464.3756	0.004837935084409466	0.0030519856480824906	z10-15	nircam6
992	F814W	2196.2832	558.6949	-0.0035836064409940915	0.002576941936365597	z10-15	nircam6
1033	F814W	4166.0161	574.156	0.004209263363696612	0.0027266758901414475	z10-15	nircam6
3172	F814W	8248.8193	1487.2688	0.0005013960387593387	0.002404501410233193	z10-15	nircam6
3476	F814W	6256.1411	1609.7454	-0.00016214000491919053	0.002896266214592353	z10-15	nircam6
3708	F814W	7158.0962	1690.226	0.0016216791015949686	0.002685470922255275	z10-15	nircam6
4097	F814W	4108.5083	1808.6418	-0.0021892077812645655	0.0027006851768490254	z10-15	nircam6
4660	F814W	8027.0493	1980.4805	-0.008601397348771772	0.0030837111094900163	z10-15	nircam6
6023	F814W	7478.3091	2402.1709	-0.00013819623698462194	0.0026891480651810864	z10-15	nircam6
6760	F814W	8256.0566	2655.9856	-0.0011369888941803101	0.0025308974322049583	z10-15	nircam6
7973	F814W	8013.8623	3078.5071	-0.0019130030623261164	0.002640853302801593	z10-15	nircam6
9406	F814W	357.7897	3579.1902	-0.0011404258433011082	0.0024520542886944234	z10-15	nircam6
9959	F814W	2031.6949	3767.6763	0.00032387603881334947	0.0031572933651554235	z10-15	nircam6
10050	F814W	3080.1096	3861.0544	-0.0016326200992985616	0.002889214073603643	z10-15	nircam6
10226	F814W	7137.9941	3877.0544	-0.002090737611096936	0.002777535456199624	z10-15	nircam6
10511	F814W	8834.5166	4618.9565	-0.0024824192159310834	0.003433739978477567	z10-15	nircam6
10878	F814W	9328.1885	3877.54	-0.0011184442146746204	0.0027222236882066845	z10-15	nircam6
11924	F814W	8097.4478	4044.0938	0.004150898541385984	0.003051368460385601	z10-15	nircam6
344	F115W	7792.0762	278.7755	0.00036423038777685864	0.0016163674813232005	z10-15	nircam6
447	F115W	10004.9326	297.3108	-0.000509685951403071	0.0018330443640147461	z10-15	nircam6
746	F115W	2287.5122	464.3756	0.0009130109441238527	0.0019240419783498647	z10-15	nircam6
992	F115W	2196.2832	558.6949	0.0007039047562046892	0.0018356092746464835	z10-15	nircam6
1033	F115W	4166.0161	574.156	0.002270268138020253	0.0013611248077069712	z10-15	nircam6
3172	F115W	8248.8193	1487.2688	0.0006504050208844183	0.0016382401690705742	z10-15	nircam6
3476	F115W	6256.1411	1609.7454	0.0010752538785615668	0.001818798528174162	z10-15	nircam6
3708	F115W	7158.0962	1690.226	-0.00024830636501072917	0.0014462177706680713	z10-15	nircam6
4097	F115W	4108.5083	1808.6418	0.0006178616419212551	0.0016985913192177537	z10-15	nircam6
