source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
788	F606W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F606W	2689.3545	2196.428	0	z10-15	nircam2
2259	F606W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F606W	10334.915	2887.749	0	z10-15	nircam2
3478	F606W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F606W	8803.54	3507.9292	0	z10-15	nircam2
5581	F606W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F606W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F606W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F606W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F606W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F606W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F606W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F606W	8190.5195	5096.73	0	z10-15	nircam2
10411	F606W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F606W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F606W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F606W	2777.4971	5997.001	0	z10-15	nircam2
12282	F606W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F606W	8187.0605	5651.2139	0	z10-15	nircam2
788	F814W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F814W	2689.3545	2196.428	0	z10-15	nircam2
2259	F814W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F814W	10334.915	2887.749	0	z10-15	nircam2
3478	F814W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F814W	8803.54	3507.9292	0	z10-15	nircam2
5581	F814W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F814W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F814W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F814W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F814W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F814W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F814W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F814W	8190.5195	5096.73	0	z10-15	nircam2
10411	F814W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F814W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F814W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F814W	2777.4971	5997.001	0	z10-15	nircam2
12282	F814W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F814W	8187.0605	5651.2139	0	z10-15	nircam2
788	F115W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F115W	2689.3545	2196.428	0	z10-15	nircam2
2259	F115W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F115W	10334.915	2887.749	0	z10-15	nircam2
3478	F115W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F115W	8803.54	3507.9292	0	z10-15	nircam2
5581	F115W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F115W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F115W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F115W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F115W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F115W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F115W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F115W	8190.5195	5096.73	0	z10-15	nircam2
10411	F115W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F115W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F115W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F115W	2777.4971	5997.001	0	z10-15	nircam2
12282	F115W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F115W	8187.0605	5651.2139	0	z10-15	nircam2
788	F150W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F150W	2689.3545	2196.428	0	z10-15	nircam2
2259	F150W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F150W	10334.915	2887.749	0	z10-15	nircam2
3478	F150W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F150W	8803.54	3507.9292	0	z10-15	nircam2
5581	F150W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F150W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F150W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F150W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F150W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F150W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F150W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F150W	8190.5195	5096.73	0	z10-15	nircam2
10411	F150W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F150W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F150W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F150W	2777.4971	5997.001	0	z10-15	nircam2
12282	F150W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F150W	8187.0605	5651.2139	0	z10-15	nircam2
788	F200W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F200W	2689.3545	2196.428	0	z10-15	nircam2
2259	F200W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F200W	10334.915	2887.749	0	z10-15	nircam2
3478	F200W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F200W	8803.54	3507.9292	0	z10-15	nircam2
5581	F200W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F200W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F200W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F200W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F200W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F200W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F200W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F200W	8190.5195	5096.73	0	z10-15	nircam2
10411	F200W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F200W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F200W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F200W	2777.4971	5997.001	0	z10-15	nircam2
12282	F200W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F200W	8187.0605	5651.2139	0	z10-15	nircam2
788	F277W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F277W	2689.3545	2196.428	0	z10-15	nircam2
2259	F277W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F277W	10334.915	2887.749	0	z10-15	nircam2
3478	F277W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F277W	8803.54	3507.9292	0	z10-15	nircam2
5581	F277W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F277W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F277W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F277W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F277W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F277W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F277W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F277W	8190.5195	5096.73	0	z10-15	nircam2
10411	F277W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F277W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F277W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F277W	2777.4971	5997.001	0	z10-15	nircam2
12282	F277W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F277W	8187.0605	5651.2139	0	z10-15	nircam2
788	F356W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F356W	2689.3545	2196.428	0	z10-15	nircam2
2259	F356W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F356W	10334.915	2887.749	0	z10-15	nircam2
3478	F356W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F356W	8803.54	3507.9292	0	z10-15	nircam2
5581	F356W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F356W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F356W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F356W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F356W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F356W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F356W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F356W	8190.5195	5096.73	0	z10-15	nircam2
10411	F356W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F356W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F356W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F356W	2777.4971	5997.001	0	z10-15	nircam2
12282	F356W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F356W	8187.0605	5651.2139	0	z10-15	nircam2
788	F410M	7972.3989	1909.2806	0	z10-15	nircam2
1455	F410M	2689.3545	2196.428	0	z10-15	nircam2
2259	F410M	8880.2412	2505.6458	0	z10-15	nircam2
3260	F410M	10334.915	2887.749	0	z10-15	nircam2
3478	F410M	9130.4072	2972.5715	0	z10-15	nircam2
4954	F410M	8803.54	3507.9292	0	z10-15	nircam2
5581	F410M	8248.3584	3735.9858	0	z10-15	nircam2
6534	F410M	7976.6689	4035.3733	0	z10-15	nircam2
6620	F410M	8082.7725	4033.3882	0	z10-15	nircam2
7476	F410M	6001.7358	4319.7119	0	z10-15	nircam2
8333	F410M	8799.2256	4654.5688	0	z10-15	nircam2
9506	F410M	7151.5684	5062.4429	0	z10-15	nircam2
9509	F410M	7901.4014	5066.7808	0	z10-15	nircam2
9677	F410M	8190.5195	5096.73	0	z10-15	nircam2
10411	F410M	8337.1543	5331.8403	0	z10-15	nircam2
10538	F410M	8293.8037	5351.0151	0	z10-15	nircam2
11590	F410M	3639.4629	6167.5649	0	z10-15	nircam2
12228	F410M	2777.4971	5997.001	0	z10-15	nircam2
12282	F410M	10064.1611	6246.3506	0	z10-15	nircam2
13212	F410M	8187.0605	5651.2139	0	z10-15	nircam2
788	F444W	7972.3989	1909.2806	0	z10-15	nircam2
1455	F444W	2689.3545	2196.428	0	z10-15	nircam2
2259	F444W	8880.2412	2505.6458	0	z10-15	nircam2
3260	F444W	10334.915	2887.749	0	z10-15	nircam2
3478	F444W	9130.4072	2972.5715	0	z10-15	nircam2
4954	F444W	8803.54	3507.9292	0	z10-15	nircam2
5581	F444W	8248.3584	3735.9858	0	z10-15	nircam2
6534	F444W	7976.6689	4035.3733	0	z10-15	nircam2
6620	F444W	8082.7725	4033.3882	0	z10-15	nircam2
7476	F444W	6001.7358	4319.7119	0	z10-15	nircam2
8333	F444W	8799.2256	4654.5688	0	z10-15	nircam2
9506	F444W	7151.5684	5062.4429	0	z10-15	nircam2
9509	F444W	7901.4014	5066.7808	0	z10-15	nircam2
9677	F444W	8190.5195	5096.73	0	z10-15	nircam2
10411	F444W	8337.1543	5331.8403	0	z10-15	nircam2
10538	F444W	8293.8037	5351.0151	0	z10-15	nircam2
11590	F444W	3639.4629	6167.5649	0	z10-15	nircam2
12228	F444W	2777.4971	5997.001	0	z10-15	nircam2
12282	F444W	10064.1611	6246.3506	0	z10-15	nircam2
13212	F444W	8187.0605	5651.2139	0	z10-15	nircam2
