NUMBER,FILTER,SEX_SNR,NMAD_SNR,SNR_DIFF,SNR_RATIO
61,F115W,27.459570738468436,0.0,27.459570738468436,
61,F150W,21.134411536703507,0.0,21.134411536703507,
61,F200W,29.56847940361273,0.0,29.56847940361273,
61,F277W,0.10790583151644832,0.0,0.10790583151644832,
61,F356W,0.06161918778577948,0.0,0.06161918778577948,
61,F410M,0.010349972002532582,0.0,0.010349972002532582,
61,F444W,-0.019048039294657707,0.0,-0.019048039294657707,
61,F606W,8.310409393822512,5.163384744861801,3.147024648960711,1.6094886986859511
61,F814W,7.162365761591627,0.0,7.162365761591627,
282,F115W,19.781502183008655,0.0,19.781502183008655,
282,F150W,14.310064347323188,0.0,14.310064347323188,
282,F200W,12.512718437394453,0.0,12.512718437394453,
282,F277W,16.49728505634525,0.0,16.49728505634525,
282,F356W,17.117172038722146,0.0,17.117172038722146,
282,F410M,6.472375832240769,0.0,6.472375832240769,
282,F444W,9.754551205952492,0.0,9.754551205952492,
282,F606W,0.5690384008310984,0.0,0.5690384008310984,
282,F814W,5.281043469496479,0.39516068155918216,4.885882787937297,13.364293858030386
453,F115W,10.99608331973859,0.0,10.99608331973859,
453,F150W,2.449846041354653,0.0,2.449846041354653,
453,F200W,9.44537849110424,0.0,9.44537849110424,
453,F277W,8.274547887625271,0.0,8.274547887625271,
453,F356W,14.271711470128336,0.0,14.271711470128336,
453,F410M,2.5497529942058654,0.0,2.5497529942058654,
453,F444W,13.247440891926308,0.0,13.247440891926308,
453,F606W,-2.8236782224171533,0.3480478855041237,-3.171726107921277,-8.112901528843501
453,F814W,0.10650728187704543,0.0,0.10650728187704543,
482,F115W,-4.4290289563502006,0.0,-4.4290289563502006,
482,F150W,2.088929060593005,0.0,2.088929060593005,
482,F200W,-0.21589209879276205,0.0,-0.21589209879276205,
482,F277W,2.843601103437312,0.0,2.843601103437312,
482,F356W,-1.9922848146454968,-0.3742717491565301,-1.6180130654889666,
482,F410M,1.2553035779795452,0.0,1.2553035779795452,
482,F444W,45.48791847363572,0.0,45.48791847363572,
482,F606W,1.9931840566630903,0.0,1.9931840566630903,
482,F814W,-2.249038203824343,0.0,-2.249038203824343,
486,F115W,336.04317160760695,0.0,336.04317160760695,
486,F150W,289.61044580335795,0.0,289.61044580335795,
486,F200W,372.35756582637026,0.0,372.35756582637026,
486,F277W,402.60094010401184,0.0,402.60094010401184,
486,F356W,339.7982092409453,0.0,339.7982092409453,
486,F410M,111.63500106630366,0.0,111.63500106630366,
486,F444W,131.3245783537215,75.55339501910778,55.771183334613724,1.7381691229164349
486,F606W,45.79842955410097,0.0,45.79842955410097,
486,F814W,71.07594614966057,0.0,71.07594614966057,
555,F115W,235.1934979226493,0.0,235.1934979226493,
555,F150W,224.73466178569325,0.0,224.73466178569325,
555,F200W,268.29632491563837,0.0,268.29632491563837,
555,F277W,343.1407478463645,0.0,343.1407478463645,
555,F356W,339.2240044073374,0.0,339.2240044073374,
555,F410M,152.87958766271183,0.0,152.87958766271183,
555,F444W,171.4645586621125,150.9091854292574,20.55537323285509,1.136210219241366
555,F606W,33.29752606043564,0.0,33.29752606043564,
555,F814W,39.838945469302345,0.0,39.838945469302345,
611,F115W,73.64630899514074,0.0,73.64630899514074,
611,F150W,84.66083694276782,0.0,84.66083694276782,
611,F200W,89.6261568814716,0.0,89.6261568814716,
611,F277W,75.58964444193762,0.0,75.58964444193762,
611,F356W,75.46275616394492,0.0,75.46275616394492,
611,F410M,30.36377589901932,0.0,30.36377589901932,
611,F444W,39.495138036159474,0.0,39.495138036159474,
611,F606W,13.480461107760169,0.0,13.480461107760169,
611,F814W,15.077416822808528,7.67354677349732,7.403870049311208,1.9648563132347725
625,F115W,54.95819044041809,0.0,54.95819044041809,
625,F150W,38.11162403182482,25.164837601322088,12.94678643050273,1.5144792362905033
625,F200W,37.2933838320737,0.0,37.2933838320737,
625,F277W,48.2061573228391,0.0,48.2061573228391,
625,F356W,52.21251871256565,0.0,52.21251871256565,
625,F410M,29.73803031013111,0.0,29.73803031013111,
625,F444W,22.26293389725143,0.0,22.26293389725143,
625,F606W,5.717602431666193,0.0,5.717602431666193,
625,F814W,7.459363766339281,0.0,7.459363766339281,
636,F115W,32.57860048932957,0.0,32.57860048932957,
636,F150W,21.207956766229138,0.0,21.207956766229138,
636,F200W,38.53333514520038,0.0,38.53333514520038,
636,F277W,29.802425946175433,0.0,29.802425946175433,
636,F356W,20.490648097684577,0.0,20.490648097684577,
636,F410M,4.332194850655936,4.374954021487373,-0.04275917083143632,0.9902263725238193
636,F444W,16.346334922708703,0.0,16.346334922708703,
636,F606W,5.213570031638338,0.0,5.213570031638338,
636,F814W,10.198504281356806,0.0,10.198504281356806,
672,F115W,7.213556706076134,0.0,7.213556706076134,
672,F150W,13.31566995307187,6.212708688254719,7.102961264817151,2.143295399999275
672,F200W,31.377940911459177,0.0,31.377940911459177,
672,F277W,30.920978617950713,0.0,30.920978617950713,
672,F356W,27.542319246343318,0.0,27.542319246343318,
672,F410M,10.593824538474106,0.0,10.593824538474106,
672,F444W,18.474113758499847,0.0,18.474113758499847,
672,F606W,3.5624452185638837,0.0,3.5624452185638837,
672,F814W,7.440750204993097,0.0,7.440750204993097,
691,F115W,17.887263750972124,0.0,17.887263750972124,
691,F150W,11.776261991199185,0.0,11.776261991199185,
691,F200W,13.17411661623975,0.0,13.17411661623975,
691,F277W,12.627671921702143,6.074273354574976,6.553398567127167,2.078877782507323
691,F356W,16.10548259999187,0.0,16.10548259999187,
691,F410M,5.237828613039903,0.0,5.237828613039903,
691,F444W,5.198123497135671,0.0,5.198123497135671,
691,F606W,6.8457422883839705,0.0,6.8457422883839705,
