NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
5630,7559.2959,2349.7078,214.9636681,52.9630032,0.001,F200W,8.471149,0.07472157,113.36952636300335,0.0,0.0,0.0,113.36952636300335,
5630,7559.2959,2349.7078,214.9636681,52.9630032,0.001,F277W,9.166232,0.06207043,147.67469791976632,0.0,0.0,0.0,147.67469791976632,
5630,7559.2959,2349.7078,214.9636681,52.9630032,0.001,F356W,8.73495,0.06532948,133.70610021693116,0.0,0.0,0.0,133.70610021693116,
5630,7559.2959,2349.7078,214.9636681,52.9630032,0.001,F410M,8.317091,0.144283,57.64428934801744,0.0,0.0,0.0,57.64428934801744,
5630,7559.2959,2349.7078,214.9636681,52.9630032,0.001,F444W,8.464778,0.1155106,73.28139581995073,0.0,0.0,0.0,73.28139581995073,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F606W,0.1224041,0.04620041,2.64941588180711,-0.0015559899243364247,0.002095650553625491,-0.7424853927314125,3.3919012745385224,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F814W,-0.06318051,0.03723607,-1.6967555920912167,0.0,0.0,0.0,-1.6967555920912167,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F115W,-0.008023461,0.0877796,-0.0914046202078843,0.0,0.0,0.0,-0.0914046202078843,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F150W,0.4324278,0.1040245,4.156980326749948,0.0,0.0,0.0,4.156980326749948,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F200W,0.01655926,0.0825678,0.20055348453028904,0.0,0.0,0.0,0.20055348453028904,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F277W,5.320908,0.0685882,77.57760081180145,0.0,0.0,0.0,77.57760081180145,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F356W,5.880178,0.07218949,81.45476578377269,0.0,0.0,0.0,81.45476578377269,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F410M,3.345338,0.1594336,20.982641049314573,0.0,0.0,0.0,20.982641049314573,
5745,2351.2581,2343.8469,215.0104749,52.9960078,0.02,F444W,3.425107,0.1276399,26.834140421607977,0.0,0.0,0.0,26.834140421607977,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F606W,1.369199,0.04905931,27.90905538622537,0.04547581140854227,0.001932629142413482,23.530542104809477,4.378513281415891,1.1860778753805656
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F814W,1.192103,0.03954025,30.149101232288615,0.0,0.0,0.0,30.149101232288615,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F115W,9.082833,0.09321143,97.44333929862465,0.0,0.0,0.0,97.44333929862465,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F150W,1.184572,0.1104616,10.723835251345264,0.0,0.0,0.0,10.723835251345264,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F200W,-0.002610199,0.08767713,-0.029770579853606066,0.0,0.0,0.0,-0.029770579853606066,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F277W,12.81971,0.07283247,176.0164113615809,0.0,0.0,0.0,176.0164113615809,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F356W,11.28788,0.0766566,147.25255229164873,0.0,0.0,0.0,147.25255229164873,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F410M,10.39565,0.1692995,61.4039025513956,0.0,0.0,0.0,61.4039025513956,
5994,8925.4033,2453.0293,214.9503299,52.9548925,0.0,F444W,8.186198,0.1355383,60.3976735727097,0.0,0.0,0.0,60.3976735727097,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F606W,-0.0149306,0.008494582,-1.757661530608569,-0.007321223789458975,0.0021326658374431037,-3.4328977662232063,1.6752362356146373,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F814W,-0.003329725,0.006846365,-0.48634932551799387,0.0,0.0,0.0,-0.48634932551799387,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F115W,-0.000250796,0.01613949,-0.015539276643809689,0.0,0.0,0.0,-0.015539276643809689,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F150W,0.03645048,0.01912635,1.9057729258326863,0.0,0.0,0.0,1.9057729258326863,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F200W,0.01800891,0.01518123,1.186261587499827,0.0,0.0,0.0,1.186261587499827,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F277W,0.0182125,0.01261089,1.4441883166057272,0.0,0.0,0.0,1.4441883166057272,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F356W,0.07589094,0.01327303,5.717680137843431,0.0,0.0,0.0,5.717680137843431,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F410M,0.05610986,0.02931407,1.9140931300225454,0.0,0.0,0.0,1.9140931300225454,
8518,8154.8545,3365.9453,214.9476207,52.9647131,0.298,F444W,0.1139061,0.02346836,4.853602893427576,0.0,0.0,0.0,4.853602893427576,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F606W,0.06237361,0.02338811,2.666893990151406,0.009253267085693198,0.002295144676851589,4.0316704994765535,-1.3647765093251474,0.6614860987517851
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F814W,0.006894896,0.01885008,0.36577542376477973,0.0,0.0,0.0,0.36577542376477973,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F115W,0.05361561,0.04443681,1.206558481583174,0.0,0.0,0.0,1.206558481583174,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F150W,-0.3735723,0.05266051,-7.0939742133146835,0.0,0.0,0.0,-7.0939742133146835,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F200W,0.8050404,0.04179843,19.260063117203206,0.0,0.0,0.0,19.260063117203206,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F277W,0.6093357,0.03472152,17.54922307548748,0.0,0.0,0.0,17.54922307548748,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F356W,0.4380741,0.0365446,11.98738254078578,0.0,0.0,0.0,11.98738254078578,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F410M,1.286558,0.08071036,15.940431934636399,0.0,0.0,0.0,15.940431934636399,
495,7043.6792,257.6595,214.9903258,52.9549703,0.347,F444W,0.7347518,0.06461535,11.371164901219291,0.0,0.0,0.0,11.371164901219291,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F606W,-0.00122316,0.006102688,-0.20042971228416068,0.005743663917036879,0.0024417497341775378,2.352273796385417,-2.5527035086695777,-0.08520679548109907
777,168.0144,328.5039,215.051323,52.9989504,0.447,F814W,0.01490308,0.004918573,3.029960112414719,0.0,0.0,0.0,3.029960112414719,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F115W,0.01394158,0.01159495,1.20238379639412,0.0,0.0,0.0,1.20238379639412,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F150W,-0.09023295,0.01374077,-6.566804480389382,0.0,0.0,0.0,-6.566804480389382,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F200W,9.006461e-05,0.01090652,0.00825786868772074,0.0,0.0,0.0,0.00825786868772074,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F277W,0.0001847862,0.009059928,0.020395989901906504,0.0,0.0,0.0,0.020395989901906504,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F356W,0.08373842,0.009535627,8.781637536787041,0.0,0.0,0.0,8.781637536787041,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F410M,0.1560119,0.02105985,7.408025223351543,0.0,0.0,0.0,7.408025223351543,
777,168.0144,328.5039,215.051323,52.9989504,0.447,F444W,-3.266644e-05,0.01686016,-0.0019374928826298209,0.0,0.0,0.0,-0.0019374928826298209,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F606W,0.1132923,0.03587763,3.1577420247658496,0.011033087449647651,0.0025635797150259914,4.303781694393611,-1.1460396696277613,0.7337133360828529
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F814W,0.1092559,0.02891623,3.778359073779673,0.0,0.0,0.0,3.778359073779673,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F115W,0.9194454,0.06816658,13.4882137258463,0.0,0.0,0.0,13.4882137258463,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F150W,0.8732225,0.08078184,10.80963865145929,0.0,0.0,0.0,10.80963865145929,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F200W,1.691791,0.06411927,26.38506333587391,0.0,0.0,0.0,26.38506333587391,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F277W,1.949542,0.05326321,36.60203731618879,0.0,0.0,0.0,36.60203731618879,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F356W,1.698002,0.05605984,30.28909822075839,0.0,0.0,0.0,30.28909822075839,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F410M,2.335899,0.1238106,18.86671254319097,0.0,0.0,0.0,18.86671254319097,
1136,764.1192,509.5078,215.0440588,52.996151,0.0,F444W,2.350375,0.09912071,23.712249438084132,0.0,0.0,0.0,23.712249438084132,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F606W,-0.02030024,0.014066,-1.4432134224370823,-0.0004814352483344374,0.0026409338460465083,-0.1822973525274586,-1.2609160699096238,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F814W,-0.01882218,0.01133675,-1.6602800626281784,0.0,0.0,0.0,-1.6602800626281784,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F115W,0.06696711,0.02672504,2.505781469363563,0.0,0.0,0.0,2.505781469363563,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F150W,-0.03791595,0.03167092,-1.1971849886267907,0.0,0.0,0.0,-1.1971849886267907,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F200W,0.02995576,0.02513828,1.1916392052280427,0.0,0.0,0.0,1.1916392052280427,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F277W,0.1635118,0.0208821,7.8302373803401,0.0,0.0,0.0,7.8302373803401,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F356W,0.1879677,0.02197853,8.552332662830498,0.0,0.0,0.0,8.552332662830498,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F410M,0.3326325,0.04854056,6.852671250599498,0.0,0.0,0.0,6.852671250599498,
415,3650.5427,237.3977,215.020994,52.9763798,0.349,F444W,0.2180376,0.03886076,5.610739470869844,0.0,0.0,0.0,5.610739470869844,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F606W,0.005083518,0.006102688,0.8329965418517218,0.0023441526342385423,0.0020176386423717747,1.1618297672386686,-0.3288332253869468,0.7169695297371423
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F814W,0.002294605,0.004918573,0.46651843939288895,0.0,0.0,0.0,0.46651843939288895,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F115W,0.0001113365,0.01159495,0.009602154386176742,0.0,0.0,0.0,0.009602154386176742,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F150W,0.05606643,0.01374077,4.080297537910903,0.0,0.0,0.0,4.080297537910903,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F200W,0.7526605,0.01090652,69.01014255692925,0.0,0.0,0.0,69.01014255692925,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F277W,-8.369969e-06,0.009059928,-0.0009238449797835037,0.0,0.0,0.0,-0.0009238449797835037,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F356W,-4.441742e-05,0.009535627,-0.004658049229484333,0.0,0.0,0.0,-0.004658049229484333,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F410M,0.0001853279,0.02105985,0.008800057930137203,0.0,0.0,0.0,0.008800057930137203,
8796,4626.4409,3481.0959,214.9780619,52.9877234,0.371,F444W,-2.247083e-05,0.01686016,-0.0013327767945262678,0.0,0.0,0.0,-0.0013327767945262678,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F606W,0.239224,0.01953813,12.243955793108142,0.01739210690721504,0.00295199945079159,5.891636227286993,6.3523195658211495,2.0781927669601377
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F814W,0.1046225,0.01574712,6.6439132997017865,0.0,0.0,0.0,6.6439132997017865,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F115W,0.9561852,0.03712196,25.75793950534939,0.0,0.0,0.0,25.75793950534939,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F150W,0.8436802,0.04399194,19.17806307246282,0.0,0.0,0.0,19.17806307246282,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F200W,0.9979787,0.03491789,28.58072752964168,0.0,0.0,0.0,28.58072752964168,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F277W,0.6335095,0.02900592,21.840696657785717,0.0,0.0,0.0,21.840696657785717,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F356W,0.4987585,0.0305289,16.337257483892312,0.0,0.0,0.0,16.337257483892312,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F410M,-0.01988957,0.06742442,-0.29499059836183983,0.0,0.0,0.0,-0.29499059836183983,
8123,9956.1699,3233.9773,214.9328635,52.9525677,0.083,F444W,0.498052,0.05397886,9.226797305463657,0.0,0.0,0.0,9.226797305463657,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F606W,4.432195,0.08599432,51.540555236671445,0.04706744542913333,0.0024789464624701187,18.986874521781118,32.553680714890326,2.7145360431779233
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F814W,4.035611,0.06930871,58.226606728072134,0.0,0.0,0.0,58.226606728072134,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F115W,55.56115,0.163387,340.0585725914546,0.0,0.0,0.0,340.0585725914546,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F150W,85.3281,0.1936243,440.68900442764675,0.0,0.0,0.0,440.68900442764675,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F200W,104.6174,0.1536861,680.721288392379,0.0,0.0,0.0,680.721288392379,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F277W,131.6841,0.1276654,1031.47838020325,0.0,0.0,0.0,1031.47838020325,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F356W,136.3201,0.1343686,1014.523482420744,0.0,0.0,0.0,1014.523482420744,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F410M,140.7767,0.296759,474.3805579611739,0.0,0.0,0.0,474.3805579611739,
5408,6645.2183,2342.363,214.9719447,52.9687631,0.001,F444W,152.6093,0.2375803,642.3482923457879,0.0,0.0,0.0,642.3482923457879,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F606W,0.09554636,0.02029775,4.707238979689867,0.002783813288683117,0.00201542295953883,1.3812551234010504,3.3259838562888167,3.4079431814879215
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F814W,0.06487075,0.01635934,3.9653647396533116,0.0,0.0,0.0,3.9653647396533116,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F115W,-0.2181585,0.0385652,-5.656874591600718,0.0,0.0,0.0,-5.656874591600718,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F150W,0.2169252,0.04570227,4.746486334267423,0.0,0.0,0.0,4.746486334267423,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F200W,0.6503842,0.03627544,17.929050619372227,0.0,0.0,0.0,17.929050619372227,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F277W,-0.0003305576,0.03013363,-0.010969723860019518,0.0,0.0,0.0,-0.010969723860019518,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F356W,0.0004620405,0.03171582,0.01456813981161452,0.0,0.0,0.0,0.01456813981161452,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F410M,1.127207,0.07004578,16.092432691876656,0.0,0.0,0.0,16.092432691876656,
5209,10389.9688,2113.4739,214.9407793,52.9437639,0.64,F444W,0.3373108,0.05607747,6.015085915965896,0.0,0.0,0.0,6.015085915965896,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F606W,2.734937,0.05064679,54.0002041590395,0.09652104033414378,0.002425502238716191,39.79424912228983,14.205955036749671,1.3569851259938093
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F814W,2.501385,0.04081972,61.27883777742719,0.0,0.0,0.0,61.27883777742719,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F115W,24.4005,0.09622762,253.57064842713558,0.0,0.0,0.0,253.57064842713558,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F150W,26.70816,0.114036,234.20814479638008,0.0,0.0,0.0,234.20814479638008,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F200W,28.7591,0.09051423,317.73015138061714,0.0,0.0,0.0,317.73015138061714,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F277W,26.56906,0.07518922,353.36262299303013,0.0,0.0,0.0,353.36262299303013,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F356W,18.25569,0.07913709,230.68437315549514,0.0,0.0,0.0,230.68437315549514,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F410M,13.82101,0.1747777,79.07765121065215,0.0,0.0,0.0,79.07765121065215,
276,1351.8549,273.7757,215.0412597,52.9911502,0.001,F444W,13.25945,0.1399241,94.76173153874136,0.0,0.0,0.0,94.76173153874136,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F606W,-0.006771977,0.03492423,-0.1939048334064917,0.0007790810953618848,0.0035782660830003866,0.2177258698181056,-0.41163070322459727,-0.8905916121427616
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F814W,0.1753834,0.02814782,6.23079869062684,0.0,0.0,0.0,6.23079869062684,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F115W,1.099318,0.06635514,16.56718680723151,0.0,0.0,0.0,16.56718680723151,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F150W,2.051037,0.07863516,26.082950680077463,0.0,0.0,0.0,26.082950680077463,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F200W,1.166476,0.06241539,18.688916307340225,0.0,0.0,0.0,18.688916307340225,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F277W,2.088493,0.05184781,40.28121920675145,0.0,0.0,0.0,40.28121920675145,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F356W,4.716681,0.05457012,86.43339981660294,0.0,0.0,0.0,86.43339981660294,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F410M,0.06887884,0.1205205,0.5715114026244498,0.0,0.0,0.0,0.5715114026244498,
41,1435.9208,132.9424,215.0419875,52.9898555,0.055,F444W,0.0009188381,0.0964867,0.009522950831565387,0.0,0.0,0.0,0.009522950831565387,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F606W,0.2716597,0.03564983,7.620224275964289,0.012436120943147864,0.002546858815526078,4.882925141878768,2.7372991340855215,1.5605859304720593
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F814W,0.2263223,0.02873264,7.876836239203916,0.0,0.0,0.0,7.876836239203916,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F115W,1.129915,0.06773377,16.681708400403522,0.0,0.0,0.0,16.681708400403522,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F150W,1.621185,0.08026893,20.19691803540922,0.0,0.0,0.0,20.19691803540922,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F200W,1.71962,0.06371216,26.990452058131442,0.0,0.0,0.0,26.990452058131442,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F277W,1.883976,0.05292503,35.59707004417381,0.0,0.0,0.0,35.59707004417381,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F356W,1.567402,0.0557039,28.138101640998205,0.0,0.0,0.0,28.138101640998205,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F410M,1.358684,0.1230245,11.044011558673272,0.0,0.0,0.0,11.044011558673272,
1459,6594.1323,630.2546,214.9904356,52.9598355,0.0,F444W,1.781329,0.09849136,18.086144815139114,0.0,0.0,0.0,18.086144815139114,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F606W,0.007669632,0.02488296,0.30822828152277704,-0.0031212770007226485,0.002578087478785045,-1.2106947597424382,1.5189230412652153,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F814W,0.04948815,0.02005488,2.467636305976401,0.0,0.0,0.0,2.467636305976401,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F115W,-0.007389914,0.04727698,-0.1563110418643492,0.0,0.0,0.0,-0.1563110418643492,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F150W,0.9254199,0.05602631,16.517595037045986,0.0,0.0,0.0,16.517595037045986,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F200W,2.15458,0.04446997,48.4502238252016,0.0,0.0,0.0,48.4502238252016,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F277W,-0.002825689,0.03694074,-0.07649248499082585,0.0,0.0,0.0,-0.07649248499082585,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F356W,-0.0007589196,0.03888034,-0.0195193663429898,0.0,0.0,0.0,-0.0195193663429898,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F410M,0.0005654843,0.08586895,0.006585433966526899,0.0,0.0,0.0,0.006585433966526899,
2749,10441.8848,1166.3248,214.9502887,52.9383193,0.332,F444W,-0.0006975268,0.06874524,-0.010146546873645362,0.0,0.0,0.0,-0.010146546873645362,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F606W,0.1787875,0.01785753,10.011882942377808,0.014314501994045378,0.002813702935604239,5.087424764324439,4.924458178053369,1.9679667820517224
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F814W,0.04893604,0.01439261,3.4000810137980535,0.0,0.0,0.0,3.4000810137980535,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F115W,0.4008105,0.03392886,11.81326163036424,0.0,0.0,0.0,11.81326163036424,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F150W,0.3782538,0.0402079,9.407449779769648,0.0,0.0,0.0,9.407449779769648,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F200W,0.3659663,0.03191437,11.467132204082363,0.0,0.0,0.0,11.467132204082363,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F277W,0.3163481,0.02651094,11.932737956481363,0.0,0.0,0.0,11.932737956481363,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F356W,0.4034478,0.02790291,14.458986535812933,0.0,0.0,0.0,14.458986535812933,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F410M,0.2945598,0.06162481,4.779889787895492,0.0,0.0,0.0,4.779889787895492,
8564,3126.6841,3386.3101,214.9925255,52.9967249,0.011,F444W,0.1793221,0.04933579,3.6347264328796602,0.0,0.0,0.0,3.6347264328796602,
2652,6013.5063,1128.5404,214.990398,52.9662114,0.04,F606W,0.1116262,0.02058244,5.423370601347556,0.007067869454475238,0.0025028660923888946,2.82391034660956,2.599460254737996,1.9205179823994616
2652,6013.5063,1128.5404,214.990398,52.9662114,0.04,F814W,0.07267907,0.0165888,4.38121322820216,0.0,0.0,0.0,4.38121322820216,
2652,6013.5063,1128.5404,214.990398,52.9662114,0.04,F115W,0.6809868,0.03910611,17.413821011601513,0.0,0.0,0.0,17.413821011601513,
2652,6013.5063,1128.5404,214.990398,52.9662114,0.04,F150W,0.297633,0.04634329,6.4223536999638995,0.0,0.0,0.0,6.4223536999638995,
