NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,pointing
10862,4192.8306,5563.2046,214.8877487,52.9293636,0.347,F356W,0.09359208,0.0225261,4.154828399057093,0.0,0.0,0.0,4.154828399057093,,nircam2
10862,4192.8306,5563.2046,214.8877487,52.9293636,0.347,F410M,0.07229808,0.0499232,1.4481860137170695,0.003546251503420244,0.002452241394047141,1.446126597499264,0.0020594162178053654,1.0014240912388768,nircam2
10862,4192.8306,5563.2046,214.8877487,52.9293636,0.347,F444W,0.3945371,0.03986411,9.897050253975317,0.0,0.0,0.0,9.897050253975317,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F606W,0.03894291,0.02155893,1.806347068245038,0.0,0.0,0.0,1.806347068245038,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F814W,0.03859778,0.01607209,2.4015408076983142,0.0,0.0,0.0,2.4015408076983142,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F115W,0.3105288,0.03883814,7.995460132745801,0.0,0.0,0.0,7.995460132745801,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F150W,0.2528677,0.04602444,5.4942048181357555,0.0,0.0,0.0,5.4942048181357555,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F200W,0.2478855,0.03674679,6.745772896081535,0.0,0.0,0.0,6.745772896081535,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F277W,0.02446738,0.02985691,0.8194880180165999,0.0,0.0,0.0,0.8194880180165999,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F356W,0.09311619,0.03218015,2.8935909248403133,0.0,0.0,0.0,2.8935909248403133,,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F410M,0.9223716,0.07131886,12.933067073702524,0.019212078647383495,0.004973123837710011,3.863181226597031,9.069885847105493,3.3477764347842682,nircam2
11791,7874.9712,6192.0928,214.8481836,52.9093655,0.033,F444W,0.6964861,0.05694873,12.230054998592593,0.0,0.0,0.0,12.230054998592593,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F606W,-0.00788898,0.00848776,-0.9294537074563842,0.0,0.0,0.0,-0.9294537074563842,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F814W,-0.004371768,0.006327588,-0.6909059186533636,0.0,0.0,0.0,-0.6909059186533636,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F115W,-0.1604422,0.01529059,-10.49287175969011,0.0,0.0,0.0,-10.49287175969011,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F150W,-0.09645202,0.01811984,-5.323006163409831,0.0,0.0,0.0,-5.323006163409831,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F200W,-0.02126101,0.01446723,-1.4695978428489767,0.0,0.0,0.0,-1.4695978428489767,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F277W,-2.794581e-05,0.01175468,-0.0023774198872278957,0.0,0.0,0.0,-0.0023774198872278957,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F356W,4.362464e-05,0.01266934,0.0034433238037656264,0.0,0.0,0.0,0.0034433238037656264,,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F410M,0.2326916,0.02807826,8.287251418000972,0.00911119349612894,0.004133297192204726,2.2043402814857775,6.082911136515195,3.75951548297941,nircam2
5607,10368.25,3740.1169,214.8517227,52.8803026,0.36,F444W,0.2365312,0.02242074,10.549660715926414,0.0,0.0,0.0,10.549660715926414,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F606W,0.0393427,0.01885636,2.086441921982822,0.0,0.0,0.0,2.086441921982822,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F814W,0.01790136,0.01405734,1.2734528723072787,0.0,0.0,0.0,1.2734528723072787,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F115W,0.2476835,0.0339695,7.291349593017266,0.0,0.0,0.0,7.291349593017266,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F150W,0.4885743,0.04025494,12.137002315740627,0.0,0.0,0.0,12.137002315740627,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F200W,0.434463,0.03214032,13.517693663286488,0.0,0.0,0.0,13.517693663286488,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F277W,0.5854217,0.02611413,22.417813651077026,0.0,0.0,0.0,22.417813651077026,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F356W,0.4001444,0.02814613,14.216675614018696,0.0,0.0,0.0,14.216675614018696,,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F410M,0.1048257,0.06237852,1.6804775105276624,0.007514399605985687,0.002807128573847636,2.676898976410601,-0.9964214658829385,0.6277702391223521,nircam2
9310,327.467,5003.2026,214.9282663,52.9508835,0.001,F444W,0.2439712,0.04980979,4.898057189158998,0.0,0.0,0.0,4.898057189158998,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F606W,0.1405349,0.03374507,4.164605377911498,0.0,0.0,0.0,4.164605377911498,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F814W,0.1386125,0.0251568,5.509941645996311,0.0,0.0,0.0,5.509941645996311,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F115W,1.193542,0.0607913,19.633434389460337,0.0,0.0,0.0,19.633434389460337,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F150W,2.559485,0.07203964,35.52884217633514,0.0,0.0,0.0,35.52884217633514,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F200W,2.293822,0.05751783,39.88019019493608,0.0,0.0,0.0,39.88019019493608,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F277W,1.347897,0.04673345,28.842231848921912,0.0,0.0,0.0,28.842231848921912,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F356W,0.7579821,0.0503699,15.048314568819869,0.0,0.0,0.0,15.048314568819869,,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F410M,0.7778986,0.1116317,6.968438176611124,0.01720452353968365,0.0035213345217373743,4.885796402891934,2.08264177371919,1.426264543583204,nircam2
10436,9594.6318,5321.103,214.8419873,52.8937425,0.0,F444W,0.8019165,0.08913886,8.996261563138681,0.0,0.0,0.0,8.996261563138681,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F606W,0.8230885,0.04745414,17.344925016026,0.0,0.0,0.0,17.344925016026,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F814W,0.5654902,0.03537686,15.984748222425619,0.0,0.0,0.0,15.984748222425619,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F115W,5.827973,0.08548802,68.1729790911054,0.0,0.0,0.0,68.1729790911054,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F150W,6.862583,0.1013061,67.74106396357179,0.0,0.0,0.0,67.74106396357179,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F200W,7.466635,0.08088469,92.31209268404194,0.0,0.0,0.0,92.31209268404194,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F277W,6.564211,0.06571911,99.88283468841864,0.0,0.0,0.0,99.88283468841864,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F356W,4.796571,0.07083288,67.71672985765933,0.0,0.0,0.0,67.71672985765933,,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F410M,2.401162,0.1569825,15.295730415810679,0.046015485737450644,0.0037500154896918402,12.270745511302406,3.0249849045082726,1.246520058762689,nircam2
11194,817.0217,6061.4189,214.9127293,52.9534882,0.001,F444W,3.333644,0.1253519,26.594283772324157,0.0,0.0,0.0,26.594283772324157,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F606W,-0.04375556,0.01120235,-3.905926881413275,0.0,0.0,0.0,-3.905926881413275,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F814W,0.01787949,0.008351303,2.1409222010026463,0.0,0.0,0.0,2.1409222010026463,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F115W,0.08745142,0.02018089,4.33337776480621,0.0,0.0,0.0,4.33337776480621,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F150W,0.05633575,0.023915,2.3556659000627223,0.0,0.0,0.0,2.3556659000627223,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F200W,0.1130061,0.01909419,5.918350032130192,0.0,0.0,0.0,5.918350032130192,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F277W,0.01033117,0.0155141,0.6659213231834268,0.0,0.0,0.0,0.6659213231834268,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F356W,0.130039,0.01672129,7.776852144780695,0.0,0.0,0.0,7.776852144780695,,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F410M,0.3790087,0.03705836,10.227346811893456,0.013061823116882892,0.0028432861016044544,4.5939179703063155,5.633428841587141,2.2262798069098984,nircam2
2210,8686.4697,2489.0061,214.8799243,52.8842382,0.36,F444W,0.1721823,0.02959143,5.818654252261551,0.0,0.0,0.0,5.818654252261551,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F606W,-0.01645517,0.006644909,-2.4763574640375063,0.0,0.0,0.0,-2.4763574640375063,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F814W,-0.002872013,0.004953751,-0.5797653131939817,0.0,0.0,0.0,-0.5797653131939817,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F115W,0.09575022,0.01197072,7.998701832471229,0.0,0.0,0.0,7.998701832471229,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F150W,0.04692842,0.01418568,3.3081544205142084,0.0,0.0,0.0,3.3081544205142084,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F200W,0.0944434,0.01132612,8.338548417286766,0.0,0.0,0.0,8.338548417286766,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F277W,0.01547273,0.009202517,1.6813584805113644,0.0,0.0,0.0,1.6813584805113644,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F356W,0.0569542,0.009918587,5.742168718185363,0.0,0.0,0.0,5.742168718185363,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F410M,0.09221708,0.02198195,4.195127365861537,-0.0019191657513140707,0.003003466392614928,-0.6389835944337551,4.834110960295292,,nircam2
1439,273.3246,2185.8315,214.9584243,52.9360123,0.368,F444W,0.1181534,0.01755278,6.731321192426499,0.0,0.0,0.0,6.731321192426499,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F606W,0.2562649,0.04386594,5.842001789999258,0.0,0.0,0.0,5.842001789999258,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F814W,0.2610363,0.03270186,7.982307428384807,0.0,0.0,0.0,7.982307428384807,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F115W,-0.0005458665,0.07902392,-0.006907611011956885,0.0,0.0,0.0,-0.006907611011956885,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F150W,1.497984,0.09364588,15.996261661484734,0.0,0.0,0.0,15.996261661484734,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F200W,2.062415,0.07476866,27.583950280772722,0.0,0.0,0.0,27.583950280772722,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F277W,2.794926,0.06074982,46.00714866315653,0.0,0.0,0.0,46.00714866315653,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F356W,2.645366,0.06547691,40.40150947868493,0.0,0.0,0.0,40.40150947868493,,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F410M,3.58682,0.1451124,24.717529308315484,0.04362430186177579,0.003227995723718216,13.514361726454355,11.203167581861129,1.828982367693395,nircam2
6165,2281.1953,3937.802,214.9219863,52.9327294,0.0,F444W,1.939412,0.1158735,16.73732130297264,0.0,0.0,0.0,16.73732130297264,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F606W,0.359547,0.02983401,12.051581399885567,0.0,0.0,0.0,12.051581399885567,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F814W,0.03515989,0.02224112,1.5808506945693381,0.0,0.0,0.0,1.5808506945693381,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F115W,1.705471,0.05374558,31.73230245166207,0.0,0.0,0.0,31.73230245166207,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F150W,1.001997,0.06369024,15.732347687808996,0.0,0.0,0.0,15.732347687808996,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F200W,1.767115,0.05085151,34.75049216827583,0.0,0.0,0.0,34.75049216827583,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F277W,1.303845,0.04131704,31.557076692812455,0.0,0.0,0.0,31.557076692812455,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F356W,0.5881165,0.04453202,13.206598308363287,0.0,0.0,0.0,13.206598308363287,,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F410M,0.9015359,0.09869355,9.134699278726927,0.020293691048407583,0.003160388945223235,6.421263774852918,2.713435503874009,1.422570322449674,nircam2
10198,7209.792,5236.543,214.8641978,52.9084385,0.0,F444W,0.7485386,0.07880766,9.498297500522158,0.0,0.0,0.0,9.498297500522158,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F606W,0.1251369,0.02916438,4.290744394360518,0.0,0.0,0.0,4.290744394360518,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F814W,0.05173265,0.02174192,2.379396575831389,0.0,0.0,0.0,2.379396575831389,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F115W,0.6369402,0.05253926,12.123128494767531,0.0,0.0,0.0,12.123128494767531,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F150W,0.3451553,0.06226071,5.543709668585533,0.0,0.0,0.0,5.543709668585533,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F200W,0.4495775,0.04971014,9.043979759461552,0.0,0.0,0.0,9.043979759461552,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F277W,0.9563706,0.04038968,23.67858819381585,0.0,0.0,0.0,23.67858819381585,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F356W,0.9046703,0.04353249,20.781496762532996,0.0,0.0,0.0,20.781496762532996,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F410M,0.3999776,0.09647836,4.14577528059142,0.0,0.0,0.0,4.14577528059142,,nircam2
6848,7222.8472,4117.4702,214.8758671,52.9023194,0.385,F444W,1.676423,0.07703881,21.76075928483319,0.016155925005785318,0.0027485807175998377,5.877915428255376,15.882843856577813,3.7021218747429305,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F606W,0.01016357,0.008209396,1.2380411421254376,0.0,0.0,0.0,1.2380411421254376,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F814W,-0.01446021,0.006120069,-2.3627527728854036,0.0,0.0,0.0,-2.3627527728854036,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F115W,0.04380539,0.01478912,2.9620011197420806,0.0,0.0,0.0,2.9620011197420806,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F150W,-0.01298324,0.01752558,-0.7408165664132086,0.0,0.0,0.0,-0.7408165664132086,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F200W,0.004960044,0.01399276,0.35447216989357355,0.0,0.0,0.0,0.35447216989357355,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F277W,1.902731e-06,0.01136917,0.00016735883094368367,0.0,0.0,0.0,0.00016735883094368367,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F356W,-9.434249e-06,0.01225383,-0.0007699020632732786,0.0,0.0,0.0,-0.0007699020632732786,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F410M,0.4248777,0.02715741,15.645000756699554,0.0,0.0,0.0,15.645000756699554,,nircam2
2101,4527.9912,2434.689,214.9176964,52.9103515,0.346,F444W,0.05965896,0.02168543,2.751108002008722,0.0002358818316115103,0.003215737953867349,0.07335231756923206,2.67775568443949,37.5053998725009,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F606W,0.6519943,0.06034576,10.80431002940389,0.0,0.0,0.0,10.80431002940389,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F814W,0.2263823,0.0449875,5.03211558766324,0.0,0.0,0.0,5.03211558766324,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F115W,3.805914,0.1087121,35.00911122128999,0.0,0.0,0.0,35.00911122128999,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F150W,2.983149,0.1288273,23.156186615725083,0.0,0.0,0.0,23.156186615725083,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F200W,3.550436,0.1028582,34.51777301177738,0.0,0.0,0.0,34.51777301177738,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F277W,4.683704,0.08357268,56.04348215230144,0.0,0.0,0.0,56.04348215230144,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F356W,4.816302,0.09007567,53.469510690289624,0.0,0.0,0.0,53.469510690289624,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F410M,5.701658,0.1996291,28.561256850829864,0.0,0.0,0.0,28.561256850829864,,nircam2
2075,6903.4336,2473.1013,214.8960366,52.8954762,0.0,F444W,4.271883,0.1594056,26.798826390038993,0.03760160048424306,0.002311755874167664,16.265385503900287,10.533440886138706,1.6475986003290783,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F606W,-0.005910662,0.02039571,-0.2897992764164621,0.0,0.0,0.0,-0.2897992764164621,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F814W,-0.01551656,0.01520491,-1.0204966685103694,0.0,0.0,0.0,-1.0204966685103694,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F115W,-0.01556279,0.0367426,-0.4235625677007071,0.0,0.0,0.0,-0.4235625677007071,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F150W,0.5252339,0.04354116,12.062928502593868,0.0,0.0,0.0,12.062928502593868,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F200W,0.6141062,0.0347641,17.664953213228593,0.0,0.0,0.0,17.664953213228593,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F277W,0.4353829,0.02824596,15.413988407545716,0.0,0.0,0.0,15.413988407545716,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F356W,0.4003574,0.03044385,13.150682321716864,0.0,0.0,0.0,13.150682321716864,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F410M,0.2909252,0.0674708,4.3118682452260835,0.0,0.0,0.0,4.3118682452260835,,nircam2
10199,6677.9336,5241.2251,214.8689052,52.9118424,0.07,F444W,0.1745228,0.05387603,3.2393403894087966,0.006239837521581379,0.002396300314628677,2.6039463766244526,0.635394012784344,1.2440119422151918,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F606W,0.04946234,0.02079068,2.3790631186666333,0.0,0.0,0.0,2.3790631186666333,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F814W,-0.02334329,0.01549936,-1.5060808962434578,0.0,0.0,0.0,-1.5060808962434578,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F115W,-0.6539487,0.03745414,-17.459984396918475,0.0,0.0,0.0,-17.459984396918475,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F150W,0.2673765,0.04438436,6.02411525140838,0.0,0.0,0.0,6.02411525140838,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F200W,0.1180328,0.03543732,3.3307484877524596,0.0,0.0,0.0,3.3307484877524596,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F277W,-3.749544e-06,0.02879296,-0.00013022433261463914,0.0,0.0,0.0,-0.00013022433261463914,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F356W,0.0002264944,0.03103341,0.007298405170427613,0.0,0.0,0.0,0.007298405170427613,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F410M,0.6839136,0.06877741,9.94386965138699,0.0,0.0,0.0,9.94386965138699,,nircam2
4372,10340.8252,3299.2048,214.8566095,52.8780992,0.348,F444W,0.591971,0.05491937,10.778910974397558,0.011188556174872133,0.003415436529023068,3.2758788166010637,7.503032157796494,3.2903875808145355,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F606W,0.0007300726,0.00914668,0.07981831659137523,0.0,0.0,0.0,0.07981831659137523,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F814W,-0.01732877,0.00681881,-2.5413187931618566,0.0,0.0,0.0,-2.5413187931618566,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F115W,-0.06174938,0.01647763,-3.747467323880922,0.0,0.0,0.0,-3.747467323880922,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F150W,-0.2004367,0.01952652,-10.264844939087968,0.0,0.0,0.0,-10.264844939087968,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F200W,0.03936743,0.01559034,2.5251168351684443,0.0,0.0,0.0,2.5251168351684443,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F277W,0.08993383,0.01266721,7.099734669276029,0.0,0.0,0.0,7.099734669276029,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F356W,0.1447502,0.01365288,10.602173314348327,0.0,0.0,0.0,10.602173314348327,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F410M,0.001793293,0.03025803,0.05926668061337767,0.0,0.0,0.0,0.05926668061337767,,nircam2
10522,5986.0347,5345.5239,214.8739957,52.9168,0.019,F444W,0.4485712,0.0241613,18.565689760070857,0.013420431765427421,0.0034733956134162564,3.863778635980876,14.701911124089982,4.805060410858059,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F606W,0.03631784,0.01758078,2.06576955061152,0.0,0.0,0.0,2.06576955061152,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F814W,0.04480639,0.01310639,3.41866753545408,0.0,0.0,0.0,3.41866753545408,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F115W,-0.007409795,0.03167154,-0.2339575214845884,0.0,0.0,0.0,-0.2339575214845884,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F150W,0.2292367,0.03753179,6.107800880267101,0.0,0.0,0.0,6.107800880267101,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F200W,0.5436484,0.0299661,18.14211392206527,0.0,0.0,0.0,18.14211392206527,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F277W,0.2535107,0.02434757,10.412156120713483,0.0,0.0,0.0,10.412156120713483,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F356W,0.1002812,0.02624211,3.82138478956151,0.0,0.0,0.0,3.82138478956151,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F410M,0.2181022,0.05815877,3.7501171362461756,0.0,0.0,0.0,3.7501171362461756,,nircam2
1173,4273.2207,2071.8276,214.9237968,52.91001,0.365,F444W,0.07128748,0.04644028,1.535035533808151,0.0048448873423746095,0.002188511564993872,2.2137819236921303,-0.6787463898839794,0.6933996151021187,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F606W,-0.03884777,0.01229048,-3.160801693668595,0.0,0.0,0.0,-3.160801693668595,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F814W,-0.01004843,0.009162501,-1.0966907397881867,0.0,0.0,0.0,-1.0966907397881867,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F115W,0.06981637,0.02214114,3.1532418836609137,0.0,0.0,0.0,3.1532418836609137,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F150W,0.1660957,0.02623797,6.330356349976771,0.0,0.0,0.0,6.330356349976771,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F200W,0.07706212,0.02094889,3.678577719392292,0.0,0.0,0.0,3.678577719392292,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F277W,0.1273085,0.01702106,7.479469551250038,0.0,0.0,0.0,7.479469551250038,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F356W,0.1158948,0.0183455,6.317342127497207,0.0,0.0,0.0,6.317342127497207,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F410M,0.3238136,0.040658,7.964326823749323,0.0,0.0,0.0,7.964326823749323,,nircam2
5465,8028.8911,3688.8196,214.8731728,52.8948873,0.349,F444W,0.1412413,0.03246577,4.350468200815813,0.00494474837582273,0.0025453768091055046,1.942639045870938,2.407829154944875,2.239462966660067,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F606W,0.5329849,0.04580956,11.63479631762453,0.0,0.0,0.0,11.63479631762453,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F814W,0.3448997,0.03415083,10.099306517586834,0.0,0.0,0.0,10.099306517586834,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F115W,3.495938,0.08252533,42.3619996430187,0.0,0.0,0.0,42.3619996430187,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F150W,7.110486,0.09779516,72.70795405416791,0.0,0.0,0.0,72.70795405416791,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F200W,9.439541,0.07808153,120.89339181750154,0.0,0.0,0.0,120.89339181750154,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F277W,10.96018,0.06344154,172.76030815140993,0.0,0.0,0.0,172.76030815140993,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F356W,10.4253,0.06837808,152.46552696419673,0.0,0.0,0.0,152.46552696419673,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F410M,10.21952,0.1515421,67.43683768404951,0.0,0.0,0.0,67.43683768404951,,nircam2
8504,6778.4897,4724.3154,214.8734504,52.9084154,0.001,F444W,12.32685,0.1210077,101.86831085955687,0.18348160675657232,0.003051573986145849,60.12687471763068,41.741436141926194,1.6942226140632348,nircam2
