NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F115W,8.026158,0.05938789,135.14805796265873,0.0,0.0,0.0,135.14805796265873,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F150W,-2.492272e-08,0.0002539858,-9.81264306902197e-05,0.0,0.0,0.0,-9.81264306902197e-05,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F200W,-4.091708e-08,0.0001945557,-0.00021031036356169468,0.0,0.0,0.0,-0.00021031036356169468,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F277W,1.201571e-07,0.0001257587,0.0009554575548252327,0.0,0.0,0.0,0.0009554575548252327,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F356W,14.05869,0.05309373,264.7900232287315,0.0,0.0,0.0,264.7900232287315,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F410M,9.229256e-07,0.0001736562,0.005314671172120546,0.0,0.0,0.0,0.005314671172120546,
373,8671.1963,520.3099,215.0128216,52.8582042,0.001,F444W,-8.076777e-08,0.0001050078,-0.0007691597195636896,0.0,0.0,0.0,-0.0007691597195636896,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F606W,0.002532112,0.01414049,0.17906819353501893,0.0024663715419713382,0.0030379042606913623,0.8118661189836327,-0.6327979254486138,0.2205636980629179
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F814W,0.03616349,0.008567457,4.221029647420465,0.0,0.0,0.0,4.221029647420465,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F115W,0.04264611,0.01888531,2.2581630907832597,0.0,0.0,0.0,2.2581630907832597,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F150W,-0.07671568,8.076733e-05,-949.8355337486084,0.0,0.0,0.0,-949.8355337486084,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F200W,0.1779,6.18686e-05,2875.4489353242193,0.0,0.0,0.0,2875.4489353242193,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F277W,0.0005479541,3.999118e-05,13.701873763164778,0.0,0.0,0.0,13.701873763164778,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F356W,0.505263,0.01688377,29.925958479652355,0.0,0.0,0.0,29.925958479652355,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F410M,0.0003973683,5.522255e-05,7.1957615140916165,0.0,0.0,0.0,7.1957615140916165,
514,3086.7893,560.4185,215.0624451,52.8938239,0.929,F444W,0.0003737655,3.339243e-05,11.193120716282104,0.0,0.0,0.0,11.193120716282104,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F606W,-0.01690626,0.008727701,-1.9370805668067685,-0.0017659151287022724,0.002444905686329953,-0.7222835377969474,-1.2147970290098211,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F814W,-0.009724645,0.005287949,-1.8390201947862963,0.0,0.0,0.0,-1.8390201947862963,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F115W,-0.03586726,0.01165627,-3.077078688122358,0.0,0.0,0.0,-3.077078688122358,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F150W,-1.790964e-05,4.985068e-05,-0.35926571111968786,0.0,0.0,0.0,-0.35926571111968786,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F200W,2.987233e-05,3.818613e-05,0.7822822056071145,0.0,0.0,0.0,0.7822822056071145,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F277W,8.610187e-06,2.46831e-05,0.3488292394391304,0.0,0.0,0.0,0.3488292394391304,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F356W,0.3222955,0.01042089,30.927828621163837,0.0,0.0,0.0,30.927828621163837,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F410M,-9.647248e-06,3.40841e-05,-0.2830424743502102,0.0,0.0,0.0,-0.2830424743502102,
15887,1029.986,5013.4814,215.0340878,52.9309508,0.019,F444W,6.536424e-05,2.061025e-05,3.1714433352336817,0.0,0.0,0.0,3.1714433352336817,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F606W,0.001371556,0.02046827,0.06700888741452013,-0.00036311475816597693,0.0028040356661793745,-0.1294971966817873,0.19650608409630743,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F814W,-0.01769323,0.01240134,-1.426719209375761,0.0,0.0,0.0,-1.426719209375761,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F115W,0.08032261,0.02733637,2.938305634581329,0.0,0.0,0.0,2.938305634581329,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F150W,0.1793737,0.0001169102,1534.2861444082723,0.0,0.0,0.0,1534.2861444082723,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F200W,-0.0557448,8.955441e-05,-622.4685082510174,0.0,0.0,0.0,-622.4685082510174,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F277W,0.4837393,5.788699e-05,8356.615191081795,0.0,0.0,0.0,8356.615191081795,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F356W,0.2911536,0.02443915,11.913409427087277,0.0,0.0,0.0,11.913409427087277,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F410M,0.297482,7.993429e-05,3721.58181426269,0.0,0.0,0.0,3721.58181426269,
8531,1163.0032,2856.4756,215.0555749,52.9184397,0.953,F444W,0.1554095,4.833533e-05,3215.236143003472,0.0,0.0,0.0,3215.236143003472,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F606W,0.0220299,0.006423415,3.4296242730696993,0.0074322157729146115,0.002219016566134456,3.3493286559196758,0.08029561715002353,1.0239736452880213
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F814W,0.009963852,0.003891825,2.5602004201113875,0.0,0.0,0.0,2.5602004201113875,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F115W,-0.006342059,0.008578781,-0.7392727474917473,0.0,0.0,0.0,-0.7392727474917473,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F150W,-3.732319e-13,3.66891e-05,-1.0172827897113857e-08,0.0,0.0,0.0,-1.0172827897113857e-08,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F200W,2.209334e-12,2.810423e-05,7.861215197854558e-08,0.0,0.0,0.0,7.861215197854558e-08,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F277W,7.303843e-13,1.816627e-05,4.020551824893057e-08,0.0,0.0,0.0,4.020551824893057e-08,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F356W,6.726891,0.007669567,877.0887587265356,0.0,0.0,0.0,877.0887587265356,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F410M,-7.915557e-14,2.508522e-05,-3.155466445978947e-09,0.0,0.0,0.0,-3.155466445978947e-09,
17235,7798.6338,5854.6782,214.964571,52.892568,0.019,F444W,2.335499e-12,1.516874e-05,1.539678971358201e-07,0.0,0.0,0.0,1.539678971358201e-07,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F606W,0.01633548,0.01140739,1.432008548844214,-6.030174932034947e-05,0.003667956859102171,-0.0164401468274384,1.4484486956716525,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F814W,0.003386066,0.00691152,0.4899162557585018,0.0,0.0,0.0,0.4899162557585018,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F115W,-0.1180418,0.01523512,-7.748005923156497,0.0,0.0,0.0,-7.748005923156497,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F150W,0.1183438,6.515644e-05,1816.3024253627116,0.0,0.0,0.0,1816.3024253627116,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F200W,-0.01100824,4.99105e-05,-220.55960168701978,0.0,0.0,0.0,-220.55960168701978,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F277W,0.08325423,3.22616e-05,2580.5982964267114,0.0,0.0,0.0,2580.5982964267114,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F356W,0.06902979,0.01362044,5.0681027925676405,0.0,0.0,0.0,5.0681027925676405,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F410M,0.1334598,4.454902e-05,2995.79654052996,0.0,0.0,0.0,2995.79654052996,
5066,8975.5381,1973.6482,214.99483,52.8641303,0.947,F444W,0.2198906,2.693827e-05,8162.758781465922,0.0,0.0,0.0,8162.758781465922,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F606W,0.2635511,0.03206762,8.218604935445786,0.021808751614117553,0.002417545433191087,9.021030717644326,-0.8024257821985401,0.91104943466947
816,4033.1753,629.178,215.053236,52.8881977,1.0,F814W,0.1773237,0.01942917,9.126673964971227,0.0,0.0,0.0,9.126673964971227,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F115W,1.157071,0.04282786,27.016783000598206,0.0,0.0,0.0,27.016783000598206,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F150W,0.7983834,0.0001831631,4358.8659506199665,0.0,0.0,0.0,4358.8659506199665,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F200W,1.308624,0.0001403048,9327.00805674503,0.0,0.0,0.0,9327.00805674503,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F277W,0.9940204,9.069148e-05,10960.460673924386,0.0,0.0,0.0,10960.460673924386,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F356W,0.2875672,0.03828879,7.510480221495639,0.0,0.0,0.0,7.510480221495639,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F410M,0.3814471,0.000125233,3045.899243809539,0.0,0.0,0.0,3045.899243809539,
816,4033.1753,629.178,215.053236,52.8881977,1.0,F444W,-0.2721281,7.57269e-05,-3593.5460186538735,0.0,0.0,0.0,-3593.5460186538735,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F606W,0.1252181,0.02356749,5.313170812844303,0.008080150681504144,0.0029674668118824933,2.7229118954756837,2.5902589173686197,1.951282677075422
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F814W,-0.009826762,0.01427909,-0.6881924548413099,0.0,0.0,0.0,-0.6881924548413099,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F115W,0.1873669,0.03147552,5.952781717347323,0.0,0.0,0.0,5.952781717347323,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F150W,0.149217,0.0001346122,1108.495366690389,0.0,0.0,0.0,1108.495366690389,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F200W,0.154238,0.0001031143,1495.7964123307825,0.0,0.0,0.0,1495.7964123307825,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F277W,0.1760373,6.665197e-05,2641.141739696516,0.0,0.0,0.0,2641.141739696516,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F356W,0.7515893,0.02813962,26.709291028094906,0.0,0.0,0.0,26.709291028094906,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F410M,0.2651923,9.203758e-05,2881.348031966942,0.0,0.0,0.0,2881.348031966942,
11380,4995.5757,3562.4521,215.013784,52.8979603,0.959,F444W,0.8681657,5.565404e-05,15599.329356862503,0.0,0.0,0.0,15599.329356862503,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F606W,0.02672722,0.02069956,1.2911974940530138,-0.0025599874768162333,0.0028783512427521126,-0.8893937052548603,2.180591199307874,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F814W,0.007985607,0.01254147,0.6367361242342405,0.0,0.0,0.0,0.6367361242342405,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F115W,0.06235255,0.02764527,2.255450932474163,0.0,0.0,0.0,2.255450932474163,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F150W,0.05098715,0.0001182313,431.2491700590284,0.0,0.0,0.0,431.2491700590284,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F200W,1.412106,9.056635e-05,15591.949990255764,0.0,0.0,0.0,15591.949990255764,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F277W,0.1301571,5.85411e-05,2223.345649466785,0.0,0.0,0.0,2223.345649466785,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F356W,-0.08853226,0.02471531,-3.5820817137231944,0.0,0.0,0.0,-3.5820817137231944,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F410M,0.002220536,8.083753e-05,27.469122324741985,0.0,0.0,0.0,27.469122324741985,
5844,3682.415,2204.0254,215.039834,52.8989402,1.0,F444W,0.5324891,4.888151e-05,10893.466670730919,0.0,0.0,0.0,10893.466670730919,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F606W,0.2903655,0.03598524,8.069016630151696,0.014390952442956614,0.002438943875567766,5.900485282633459,2.168531347518237,1.3675174572336861
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F814W,0.2063507,0.02180277,9.464425850476797,0.0,0.0,0.0,9.464425850476797,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F115W,0.3652585,0.04806002,7.600048855576839,0.0,0.0,0.0,7.600048855576839,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F150W,0.5559215,0.0002055396,2704.6929156230717,0.0,0.0,0.0,2704.6929156230717,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F200W,1.205509,0.0001574454,7656.6797124590485,0.0,0.0,0.0,7656.6797124590485,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F277W,1.690196,0.000101771,16607.835237936153,0.0,0.0,0.0,16607.835237936153,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F356W,0.7422575,0.04296643,17.27528910360949,0.0,0.0,0.0,17.27528910360949,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F410M,0.9619684,0.0001405323,6845.1765181385335,0.0,0.0,0.0,6845.1765181385335,
7177,1587.3302,2544.7083,215.0550448,52.9140635,0.996,F444W,1.337236,8.497824e-05,15736.216706771052,0.0,0.0,0.0,15736.216706771052,
