NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F606W,-0.07981026,0.02753615,-2.8983812188704667,-0.002547349088439926,0.0018257676336955356,-1.395220860216389,-1.5031603586540778,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F814W,0.09386034,0.01986566,4.724753167022893,0.0,0.0,0.0,4.724753167022893,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F115W,0.001688207,0.04398029,0.03838553588437002,0.0,0.0,0.0,0.03838553588437002,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F150W,-0.0005475965,0.05264331,-0.01040201499487779,0.0,0.0,0.0,-0.01040201499487779,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F200W,-0.0007801311,0.04513323,-0.017285071332142635,0.0,0.0,0.0,-0.017285071332142635,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F277W,1.194135,0.0375624,31.790700274742825,0.022392365577536804,0.001661693490401431,13.475629354561214,18.31507092018161,2.3591254581354564
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F356W,1.003074,0.03978687,25.2111814777086,0.0,0.0,0.0,25.2111814777086,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F410M,0.07756368,0.08685162,0.8930596804066521,0.0,0.0,0.0,0.8930596804066521,
3066,2385.3757,1474.9094,214.8384431,52.8640532,0.056,F444W,0.7867568,0.07033297,11.186173426203956,0.0,0.0,0.0,11.186173426203956,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F606W,0.05829653,0.02046674,2.848354452150171,0.0030282962247223707,0.004208229673288171,0.7196128680771743,2.128741584072997,3.958176095101042
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F814W,0.05038654,0.01476552,3.412446022896586,0.0,0.0,0.0,3.412446022896586,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F115W,0.1288583,0.03268915,3.9419287439410327,0.0,0.0,0.0,3.9419287439410327,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F150W,-0.140066,0.0391281,-3.5796780319003476,0.0,0.0,0.0,-3.5796780319003476,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F200W,-0.1647818,0.03354609,-4.912101529567232,0.0,0.0,0.0,-4.912101529567232,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F277W,0.2535455,0.02791893,9.081490587210899,0.0,0.0,0.0,9.081490587210899,
11839,9374.0615,4660.1934,214.7425666,52.8367767,0.019,F356W,0.2901536,0.02957231,9.811665033945607,0.0,0.0,0.0,9.811665033945607,
