NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F606W,0.02134446,0.0078835,2.707485254011543,0.005356068933784077,0.0023003729435946336,2.328348083165384,0.37913717084615906,1.1628352622992362
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F814W,0.02363329,0.005067379,4.6638094367916825,0.0,0.0,0.0,4.6638094367916825,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F115W,0.03866694,0.01231413,3.1400464344618744,0.0,0.0,0.0,3.1400464344618744,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F150W,0.1071296,0.014742,7.266965133631801,0.0,0.0,0.0,7.266965133631801,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F200W,0.07700142,0.01271833,6.054365628191752,0.0,0.0,0.0,6.054365628191752,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F277W,0.06830876,0.01051999,6.493234309158089,0.0,0.0,0.0,6.493234309158089,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F356W,0.1208629,0.0110856,10.902693584469944,0.0,0.0,0.0,10.902693584469944,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F410M,0.05357038,0.02411926,2.221062337733413,0.0,0.0,0.0,2.221062337733413,
5349,6941.147,2184.0317,214.8425247,52.820512,0.13,F444W,0.09620062,0.01962607,4.901675169812398,0.0,0.0,0.0,4.901675169812398,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F606W,0.1314482,0.02537904,5.179400008826181,0.012964505999477335,0.002526618067884097,5.1311696707426755,0.04823033808350541,1.009399482219134
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F814W,0.07931841,0.01631321,4.862219636723857,0.0,0.0,0.0,4.862219636723857,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F115W,0.461197,0.0396424,11.633932355255988,0.0,0.0,0.0,11.633932355255988,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F150W,1.370546,0.04745832,28.878940510325695,0.0,0.0,0.0,28.878940510325695,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F200W,0.9617688,0.0409436,23.490088805087975,0.0,0.0,0.0,23.490088805087975,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F277W,1.189229,0.03386658,35.11511938908505,0.0,0.0,0.0,35.11511938908505,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F356W,0.9935924,0.03568744,27.841515110077943,0.0,0.0,0.0,27.841515110077943,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F410M,1.434772,0.07764618,18.478333383561175,0.0,0.0,0.0,18.478333383561175,
1335,3185.8267,740.2764,214.8912271,52.8365804,0.0,F444W,1.051048,0.06318143,16.6353942922786,0.0,0.0,0.0,16.6353942922786,
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F606W,0.07418586,0.03485315,2.1285266898400863,0.001773893371675818,0.00254851881607607,0.6960487638882983,1.4324779259517881,3.058013748849458
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F814W,0.08892548,0.02240301,3.969354118040388,0.0,0.0,0.0,3.969354118040388,
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F115W,0.9961492,0.05444108,18.29774868536774,0.0,0.0,0.0,18.29774868536774,
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F150W,0.6840913,0.06517473,10.496265960748897,0.0,0.0,0.0,10.496265960748897,
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F200W,1.363637,0.05622803,24.251907811815567,0.0,0.0,0.0,24.251907811815567,
1716,7425.3271,907.1061,214.8516296,52.8105506,0.0,F277W,1.766466,0.04650912,37.981066939129356,0.0,0.0,0.0,37.981066939129356,
