NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F606W,-0.03479264,0.01338181,-2.599995067931767,-0.0038249682120418934,0.0027406601164947863,-1.3956375652059698,-1.2043575027257973,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F814W,0.0167662,0.009071973,1.8481316026844434,0.0,0.0,0.0,1.8481316026844434,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F115W,-0.4228786,0.02061567,-20.512483950315463,0.0,0.0,0.0,-20.512483950315463,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F150W,2.859409e-13,7.922997e-05,3.608999220875636e-09,0.0,0.0,0.0,3.608999220875636e-09,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F200W,-1.221069e-13,6.022882e-05,-2.0273832361318053e-09,0.0,0.0,0.0,-2.0273832361318053e-09,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F277W,-9.537663e-14,3.844781e-05,-2.4806778331457627e-09,0.0,0.0,0.0,-2.4806778331457627e-09,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F356W,1.306291,0.01850384,70.59567095262389,0.0,0.0,0.0,70.59567095262389,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F410M,1.426747e-13,5.606802e-05,2.544671632777473e-09,0.0,0.0,0.0,2.544671632777473e-09,
15568,4522.7085,6036.4985,214.9194334,52.9186305,0.0,F444W,-4.359232e-13,3.085156e-05,-1.4129697169284148e-08,0.0,0.0,0.0,-1.4129697169284148e-08,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F606W,0.02722484,0.01557854,1.747586102420381,0.00449555249167161,0.0019286741881544348,2.330903020988446,-0.5833169185680649,0.7497463801300911
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F814W,0.01291687,0.01056121,1.2230483060179658,0.0,0.0,0.0,1.2230483060179658,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F115W,0.22001,0.02399989,9.167125349324518,0.0,0.0,0.0,9.167125349324518,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F150W,0.3173814,9.223618e-05,3440.9642723712104,0.0,0.0,0.0,3440.9642723712104,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F200W,0.2408092,7.011584e-05,3434.4479079192374,0.0,0.0,0.0,3434.4479079192374,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F277W,0.2574781,4.475932e-05,5752.502495569638,0.0,0.0,0.0,5752.502495569638,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F356W,0.234916,0.02154139,10.9053315500996,0.0,0.0,0.0,10.9053315500996,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F410M,0.2811511,6.527201e-05,4307.376163228312,0.0,0.0,0.0,4307.376163228312,
13382,1509.1068,4688.4229,214.9606195,52.9304779,1.0,F444W,0.03350325,3.591608e-05,932.8203411953643,0.0,0.0,0.0,932.8203411953643,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F606W,0.003310072,0.01198873,0.2760986359689475,0.000860228711685042,0.0022176160888739116,0.38790695828774385,-0.11180832231879634,0.7117651026103571
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F814W,-0.000438448,0.008127554,-0.05394587350634643,0.0,0.0,0.0,-0.05394587350634643,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F115W,0.2371013,0.01846952,12.837437031390095,0.0,0.0,0.0,12.837437031390095,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F150W,-1.824311e-05,7.09819e-05,-0.25701073090463905,0.0,0.0,0.0,-0.25701073090463905,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F200W,-2.242788e-05,5.395882e-05,-0.4156480812590046,0.0,0.0,0.0,-0.4156480812590046,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F277W,-2.368415e-05,3.444528e-05,-0.687587675292522,0.0,0.0,0.0,-0.687587675292522,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F356W,1.064196,0.01657754,64.19504944641966,0.0,0.0,0.0,64.19504944641966,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F410M,-8.506746e-05,5.023117e-05,-1.6935193824870094,0.0,0.0,0.0,-1.6935193824870094,
12551,596.147,4333.9263,214.9725338,52.9343554,0.019,F444W,-6.206152e-05,2.763982e-05,-2.245366286755847,0.0,0.0,0.0,-2.245366286755847,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F606W,0.1722118,0.03327799,5.174945962782007,0.013328258808832396,0.0025089852536133287,5.312210898664164,-0.1372649358821567,0.9741604882598555
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F814W,0.1984861,0.02256025,8.79804523442781,0.0,0.0,0.0,8.79804523442781,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F115W,0.6062762,0.05126719,11.82581296146717,0.0,0.0,0.0,11.82581296146717,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F150W,0.2541633,0.0001970297,1289.9745571352946,0.0,0.0,0.0,1289.9745571352946,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F200W,0.9873729,0.0001497775,6592.264525713141,0.0,0.0,0.0,6592.264525713141,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F277W,1.256312,9.56123e-05,13139.648350682915,0.0,0.0,0.0,13139.648350682915,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F356W,0.8563449,0.04601549,18.609926787696924,0.0,0.0,0.0,18.609926787696924,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F410M,0.7992975,0.0001394304,5732.5913143762045,0.0,0.0,0.0,5732.5913143762045,
9400,9916.9043,3302.2749,214.8999495,52.869624,0.998,F444W,0.5801181,7.672188e-05,7561.312366172467,0.0,0.0,0.0,7561.312366172467,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F606W,134.8565,0.1427714,944.5624263683064,0.9462458791502606,0.005478374578602333,172.72383725752303,771.8385891107835,5.468628079168996
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F814W,114.2334,0.09678947,1180.2254935376752,0.0,0.0,0.0,1180.2254935376752,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F115W,1021.306,0.2199499,4643.357419121355,0.0,0.0,0.0,4643.357419121355,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F150W,0.0001889826,0.0008453097,0.22356610837424437,0.0,0.0,0.0,0.22356610837424437,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F200W,0.0001010427,0.0006425852,0.15724405106124448,0.0,0.0,0.0,0.15724405106124448,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F277W,3.857356e-05,0.0004102022,0.09403547811298915,0.0,0.0,0.0,0.09403547811298915,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F356W,796.162,0.1974187,4032.860108996767,0.0,0.0,0.0,4032.860108996767,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F410M,4.677406e-05,0.0005981933,0.07819221646247125,0.0,0.0,0.0,0.07819221646247125,
10948,11131.9492,3969.6257,214.8820683,52.8655086,0.048,F444W,7.125578e-05,0.0003291573,0.21647941576869173,0.0,0.0,0.0,0.21647941576869173,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F606W,0.06336702,0.01284272,4.93408094235489,0.007639650090226797,0.0025915364218865333,2.9479231029542863,1.9861578394006036,1.6737481847508704
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F814W,0.04383518,0.008706507,5.034760782940851,0.0,0.0,0.0,5.034760782940851,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F115W,0.1199942,0.01978516,6.064858712287391,0.0,0.0,0.0,6.064858712287391,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F150W,0.1281824,7.603818e-05,1685.7636518917207,0.0,0.0,0.0,1685.7636518917207,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F200W,0.1073547,5.780249e-05,1857.2677405419731,0.0,0.0,0.0,1857.2677405419731,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F277W,0.2107435,3.689894e-05,5711.370028515724,0.0,0.0,0.0,5711.370028515724,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F356W,0.1122055,0.01775841,6.318442923662648,0.0,0.0,0.0,6.318442923662648,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F410M,0.004697537,5.380931e-05,87.29970705812804,0.0,0.0,0.0,87.29970705812804,
2130,7989.3325,1162.8621,214.9396886,52.870312,1.0,F444W,0.1921909,2.96087e-05,6491.02797488576,0.0,0.0,0.0,6491.02797488576,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F606W,0.2790917,0.02754457,10.132367286909906,0.0290889446049894,0.0024609204150892274,11.82035161585455,-1.6879843289446441,0.8571967752058608
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F814W,0.3235956,0.01867338,17.329246231801633,0.0,0.0,0.0,17.329246231801633,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F115W,3.016392,0.04243445,71.08356535786372,0.0,0.0,0.0,71.08356535786372,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F150W,3.411649,0.0001630837,20919.619802592166,0.0,0.0,0.0,20919.619802592166,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F200W,4.268155,0.0001239725,34428.24013390066,0.0,0.0,0.0,34428.24013390066,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F277W,4.080328,7.91394e-05,51558.743179756224,0.0,0.0,0.0,51558.743179756224,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F356W,2.923612,0.03808755,76.76030618929283,0.0,0.0,0.0,76.76030618929283,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F410M,2.03771,0.0001154081,17656.559634895646,0.0,0.0,0.0,17656.559634895646,
5687,10364.6738,2190.1797,214.9076436,52.860779,0.979,F444W,1.909084,6.350359e-05,30062.61535765143,0.0,0.0,0.0,30062.61535765143,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F606W,0.7315865,0.03277861,22.31902145942125,0.056132666160935256,0.002641687901448158,21.248787992769188,1.0702334666520628,1.0503668005448714
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F814W,0.3702666,0.0222217,16.662388566131305,0.0,0.0,0.0,16.662388566131305,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F115W,6.025009,0.05049786,119.31216491154278,0.0,0.0,0.0,119.31216491154278,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F150W,1.0344e-10,0.000194073,5.329953161954522e-07,0.0,0.0,0.0,5.329953161954522e-07,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F200W,9.783417e-11,0.0001475299,6.631480804908022e-07,0.0,0.0,0.0,6.631480804908022e-07,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F277W,8.342049e-11,9.417752e-05,8.857792178005962e-07,0.0,0.0,0.0,8.857792178005962e-07,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F356W,6.536415,0.04532497,144.21223003567349,0.0,0.0,0.0,144.21223003567349,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F410M,1.834126e-10,0.000137338,1.3354832602775632e-06,0.0,0.0,0.0,1.3354832602775632e-06,
16209,6735.3604,6022.5767,214.8997763,52.9045068,0.0,F444W,1.387254e-10,7.557058e-05,1.8357064349645061e-06,0.0,0.0,0.0,1.8357064349645061e-06,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F606W,0.01951312,0.01372945,1.4212601378787932,0.0033069898110991746,0.0024209638909491005,1.3659806424468073,0.05527949543198596,1.0404687253349116
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F814W,-0.0002854925,0.009307648,-0.030672893946999284,0.0,0.0,0.0,-0.030672893946999284,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F115W,1.82262,0.02115123,86.1708751689618,0.0,0.0,0.0,86.1708751689618,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F150W,1.079477e-08,8.128823e-05,0.00013279622400438537,0.0,0.0,0.0,0.00013279622400438537,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F200W,2.722216e-08,6.179346e-05,0.00044053464557576154,0.0,0.0,0.0,0.00044053464557576154,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F277W,-9.075971e-10,3.944662e-05,-2.3008234926084924e-05,0.0,0.0,0.0,-2.3008234926084924e-05,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F356W,0.539822,0.01898454,28.434821175545995,0.0,0.0,0.0,28.434821175545995,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F410M,-3.55688e-10,5.752457e-05,-6.183236137184511e-06,0.0,0.0,0.0,-6.183236137184511e-06,
22,4226.4434,269.9657,214.9827591,52.8893653,0.001,F444W,-9.847285e-10,3.165303e-05,-3.111008645933738e-05,0.0,0.0,0.0,-3.111008645933738e-05,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F606W,-0.02460739,0.01346956,-1.8268889258446452,-0.0024760990748775987,0.0023901562242160473,-1.0359570013837653,-0.7909319244608799,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F814W,-0.002026014,0.009131462,-0.22187180979343724,0.0,0.0,0.0,-0.22187180979343724,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F115W,-0.6728925,0.02075085,-32.427225872675095,0.0,0.0,0.0,-32.427225872675095,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F150W,3.343943e-09,7.974952e-05,4.193057212131183e-05,0.0,0.0,0.0,4.193057212131183e-05,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F200W,9.162587e-10,6.062376e-05,1.511385469987345e-05,0.0,0.0,0.0,1.511385469987345e-05,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F277W,2.787601e-11,3.869993e-05,7.203116388065818e-07,0.0,0.0,0.0,7.203116388065818e-07,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F356W,1.640651,0.01862518,88.08779297703431,0.0,0.0,0.0,88.08779297703431,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F410M,1.638082e-11,5.643568e-05,2.902564476940829e-07,0.0,0.0,0.0,2.902564476940829e-07,
2806,337.4267,1398.9326,215.0057365,52.9201346,0.0,F444W,-3.392405e-11,3.105387e-05,-1.092425839355932e-06,0.0,0.0,0.0,-1.092425839355932e-06,
126,4042.9099,382.7784,214.9832168,52.8911392,0.019,F606W,0.9008696,0.03775598,23.860315637416907,0.06413696337342585,0.002390174607927083,26.833589128055234,-2.973273490638327,0.8891958330117796
126,4042.9099,382.7784,214.9832168,52.8911392,0.019,F814W,0.6940321,0.02559603,27.114833823839092,0.0,0.0,0.0,27.114833823839092,
