NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,REDSHIFT_BIN
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F606W,0.04038768,0.01381464,2.923541981550008,0.00520985,0.00382602,1.3616891704695742,1.561852811080434,2.146996572310136,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F814W,0.01554194,0.008429138,1.8438350398344412,0.00528883,0.00277572,1.9053903131439769,-0.061555273309535696,0.9676941396810363,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F115W,0.5181575,0.0186292,27.81426470272476,0.01468497,0.00274797,5.3439338857411105,22.470330816983648,5.204829494043676,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F150W,0.8809447,8.46465e-05,10407.337574501014,0.02883029,0.00238175,12.104666736643225,10395.232907764372,859.7789431902278,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F200W,0.4350142,6.006242e-05,7242.701842516502,0.01308908,0.00227211,5.760759822367755,7236.941082694135,1257.2476662531033,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F277W,0.0002024903,4.41227e-05,4.589254510716706,7.72e-06,0.00164743,0.004686086814007272,4.584568423902699,979.3362122525936,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F356W,0.0917892,0.01662439,5.521357475372029,0.00336306,0.00267598,1.2567582717359622,4.264599203636067,4.393332910190732,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F410M,0.0002945094,6.140568e-05,4.796126351829342,1.296e-05,0.00275353,0.004706685599938987,4.791419666229403,1019.0029161691858,redshift_z8-10
2812,6480.645,1363.1951,215.1161951,52.9406565,1.0,F444W,8.594533e-05,3.654055e-05,2.352053540518684,3.55e-06,0.00241054,0.0014726990632804267,2.350580841455404,1597.103983538566,redshift_z8-10
3680,3626.0867,1594.6432,215.1394251,52.9599872,0.999,F606W,-0.00466111,0.01000575,-0.4658431401943882,0.00311802,0.00378206,0.8244237267520875,-1.2902668669464759,-0.56505304866665,redshift_z8-10
3680,3626.0867,1594.6432,215.1394251,52.9599872,0.999,F814W,0.009116262,0.006105107,1.4932190377662504,0.00310192,0.00302305,1.0260895453267396,0.46712949243951085,1.455252170307185,redshift_z8-10
3680,3626.0867,1594.6432,215.1394251,52.9599872,0.999,F115W,-0.004600456,0.01349287,-0.34095459305544334,-0.00071244,0.00147348,-0.48350842902516483,0.1425538359697215,,redshift_z8-10
3680,3626.0867,1594.6432,215.1394251,52.9599872,0.999,F150W,-0.01338639,6.130827e-05,-218.345583719782,0.00044204,0.00193723,0.2281814756120853,-218.5737651953941,-956.8944329686755,redshift_z8-10
