NUMBER,FILTER,SEX_SNR,NMAD_SNR,SNR_DIFF,SNR_RATIO
651,F115W,5.211063502076865,3.0737905000733634,2.1372730020035013,1.6953216238883198
651,F150W,-2.355739695043942,-0.6482272256728778,-1.7075124693710644,
651,F200W,6.24522539161733,2.497706464384008,3.747518927233322,2.500384044590903
651,F277W,5.730180188854867,1.4033525731433791,4.326827615711488,4.08320781143387
651,F356W,8.482143605725641,2.95467642600609,5.527467179719551,2.8707521172432293
651,F410M,3.309386878931499,2.1154952534541525,1.1938916254773466,1.5643556153236347
651,F444W,0.723233789460015,-0.02508976947746398,0.748323558937479,
651,F606W,-3.410152398191488,-1.9327640038923746,-1.4773883942991133,
651,F814W,2.33393333805778,0.6421832171406915,1.6917501209170887,3.63437298852121
662,F115W,4.250553415240685,2.309017574186113,1.9415358410545722,1.8408493130412524
662,F150W,4.217396805675506,1.6015835094122166,2.615813296263289,2.633266876744564
662,F200W,-1.94775173451491,-1.1187972109238813,-0.8289545235910287,
662,F277W,6.446391448046772,2.179697323939212,4.266694124107561,2.957470919125903
662,F356W,6.325329395492974,1.5604535347148714,4.764875860778103,4.053519861229799
662,F410M,3.9796428928491525,4.424111829382839,-0.44446893653368624,0.8995348775811371
662,F444W,3.746697473041863,2.0253902864309823,1.721307186610881,1.8498644424942228
662,F606W,0.5021665886433395,0.14695367639313178,0.35521291225020774,3.417176085475664
662,F814W,-4.6882110249424285,-1.436614853913836,-3.2515961710285923,
1666,F115W,35.11747291292216,7.614802493509723,27.50267041941244,4.611737854376869
1666,F150W,28.902813639540856,6.3475404262426105,22.555273213298246,4.553387879193029
1666,F200W,18.49598222102391,7.125238540094697,11.370743680929214,2.595840422316316
1666,F277W,3.929524420106131,0.23157196957266526,3.6979524505334656,16.968912201928138
1666,F356W,7.705074432144128,2.7462781333883957,4.958796298755733,2.805642421453322
1666,F410M,-1.7271416692614574,-0.5869780829416595,-1.1401635863197979,
1666,F444W,6.343094919075066,5.229339471239125,1.113755447835941,1.212982051358779
1666,F606W,-1.3638574957701817,-0.49969645722214995,-0.8641610385480317,
1666,F814W,0.7360241349041867,0.8879451899665931,-0.15192105506240638,0.8289071704210459
2227,F115W,18.165091987402565,4.097432535623208,14.067659451779356,4.433286412765721
2227,F150W,13.105569181333928,2.8009939253819303,10.304575255951999,4.678899537258695
2227,F200W,13.945249879166568,3.2087009367337957,10.736548942432773,4.346073427884411
2227,F277W,4.664647058762075,1.4307441976089856,3.233902861153089,3.26029423467695
2227,F356W,4.152033258432661,1.6091893822164027,2.5428438762162586,2.580201748978666
2227,F410M,5.068671042691452,2.8243227123103063,2.244348330381146,1.7946501016327772
2227,F444W,8.233575386102633,3.3082857836989565,4.9252896024036765,2.4887739223353207
2227,F606W,-1.7711063021588955,1.1678963738479444,-2.93900267600684,-1.5164926801883252
2227,F814W,-1.0476218668762145,-1.0502052348529403,0.002583367976725759,
4940,F115W,8.2809118407959,3.9900758478393534,4.290835992956547,2.0753770496067276
4940,F150W,11.29746583375981,4.596387814503916,6.7010780192558945,2.4579009190892513
4940,F200W,0.6654283594841608,1.9179807045713426,-1.2525523450871818,0.34694215530853323
4940,F277W,2.0351295466264028,2.1571148718506827,-0.12198532522427996,0.94344977784163
4940,F356W,6.663576914792458,4.1024285825484545,2.561148332244003,1.624300528506215
4940,F410M,9.783115310865186,5.512654144440158,4.2704611664250285,1.7746651711738608
4940,F444W,7.645010582784515,3.77488991302219,3.870120669762325,2.0252274262122505
4940,F606W,4.279307207565044,1.9014535517913334,2.37785365577371,2.2505452229077942
4940,F814W,2.207259662583441,1.6452427268066052,0.5620169357768359,1.3416012279645226
6138,F115W,1.9617715579904824,2.0362283034935187,-0.07445674550303627,0.9634339895112487
6138,F150W,-0.3179239935439399,1.0649661467832772,-1.3828901403272171,-0.2985296711113561
6138,F200W,5.320777784207651,1.0496709998395122,4.271106784368139,5.068995699625086
6138,F277W,8.258147384107248,1.0221285630737154,7.236018821033533,8.079362697069717
6138,F356W,3.152531457959716,1.0731452087007642,2.0793862492589517,2.937655996970274
6138,F410M,6.477001351516334,3.9730709973484273,2.5039303541679065,1.6302254240709504
6138,F444W,2.6447055248495723,1.6514089460176076,0.9932965788319648,1.601484315091856
6138,F606W,-3.078922091036899,-2.280038831759055,-0.7988832592778436,
6138,F814W,2.1244411757656043,2.955367861430286,-0.8309266856646818,0.7188415369508198
8056,F115W,2.4886711208781627,2.2364246736571793,0.2522464472209833,1.1127900484162025
8056,F150W,-0.9736208301872262,-0.7536850805896129,-0.2199357495976133,
8056,F200W,-1.9186169954227232,-0.32194818574731127,-1.596668809675412,
8056,F277W,5.844713525007866,2.2698077201797187,3.5749058048281475,2.574981780635187
8056,F356W,6.355847035840449,3.3243255703672476,3.031521465473201,1.911920749428372
8056,F410M,9.82038988714666,5.354762864689503,4.4656270224571575,1.8339542077398974
8056,F444W,5.33272785547587,3.7585408710164003,1.5741869844594696,1.4188292846829602
8056,F606W,0.554724851901941,0.1939740495155133,0.36075080238642765,2.859788993875576
8056,F814W,1.1409373075755926,0.6292020826327447,0.511735224942848,1.813308218564082
9300,F115W,35.39329738803805,6.544098148731293,28.849199239306756,5.408430097415296
9300,F150W,38.347377168704405,6.85910027603764,31.488276892666764,5.590729924545861
9300,F200W,20.425253198391832,3.804152279799987,16.621100918591846,5.369199678690502
9300,F277W,26.86790504412424,3.5079703603998937,23.359934683724344,7.659102638786666
9300,F356W,18.490365608536578,2.6106290159791135,15.879736592557464,7.082724314853211
9300,F410M,5.587822569296958,1.730440024400436,3.857382544896522,3.229133914209497
9300,F444W,2.406640654011129,0.5883731010568031,1.818267552954326,4.090330862659179
9300,F606W,-1.2806459398618946,0.45062091173698804,-1.7312668515988827,-2.8419585210225744
9300,F814W,-3.1681260269373617,-1.9325696794039402,-1.2355563475334215,
9481,F115W,2.7761532601815055,1.0727782038883518,1.7033750562931538,2.587816614952806
9481,F150W,3.467289687875038,1.2557263916374892,2.2115632962375487,2.761182460578559
9481,F200W,1.7572307057989451,0.5792422232050716,1.1779884825938736,3.0336716409860633
9481,F277W,3.2600768958711255,0.3872020005557099,2.8728748953154155,8.41957658067955
9481,F356W,6.954196228254202,3.628768348159799,3.3254278800944026,1.9164067697462075
9481,F410M,1.1235171831012543,-0.529427297362419,1.6529444804636733,
9481,F444W,6.317073324732233,1.8323118040089088,4.484761520723324,3.4475973526509676
9481,F606W,2.790058820971819,0.8303776989608611,1.959681122010958,3.3599876591860705
9481,F814W,0.10603925942883002,1.250052181979823,-1.144012922550993,0.0848278663542556
9655,F115W,1.7512686171439111,1.2634170744290023,0.4878515427149088,1.3861365756319162
9655,F150W,0.10937943685865796,-0.3809471262338407,0.49032656309249867,
9655,F200W,-1.5621237716207232,-0.15023046867381368,-1.4118933029469096,
9655,F277W,6.437072548828337,1.5227526456564715,4.914319903171865,4.227260788014104
9655,F356W,4.386942592136749,1.7206733411645525,2.6662692509721966,2.549549927453205
9655,F410M,7.868921100114655,6.090733282472543,1.7781878176421113,1.291949710350845
9655,F444W,7.523295330622229,4.305969687835718,3.217325642786511,1.7471779589799237
9655,F606W,2.6331968196719817,0.5918413149654266,2.041355504706555,4.449160193937803
9655,F814W,0.5429888640270581,-0.08780280001262214,0.6307916640396802,
9822,F115W,4.20490217909973,2.048998646820027,2.1559035322797033,2.052174209888127
9822,F150W,2.7595254516648637,1.2515696584308575,1.5079557932340062,2.2048516701216534
9822,F200W,2.6917461619459986,0.8290397394462609,1.8627064224997376,3.2468240469918754
9822,F277W,2.0997027648477373,0.897259076380778,1.2024436884669594,2.340129868975176
9822,F356W,1.9809467613854363,1.080166025142152,0.9007807362432843,1.8339280400202733
9822,F410M,4.091640707668073,2.4548976111488603,1.6367430965192131,1.6667256056162922
9822,F444W,11.115534479810593,5.99755598356575,5.117978496244843,1.8533440138397894
9822,F606W,-1.3908229051582885,-0.6415671827825943,-0.7492557223756943,
9822,F814W,0.9044004032136014,-0.4341868874958556,1.338587290709457,
10223,F115W,7.81621655535881,1.5264907148031501,6.28972584055566,5.120382639449436
10223,F150W,5.081538735109299,1.3903545002995827,3.6911842348097164,3.654851143369816
10223,F200W,0.02994636134929786,0.8445193602619512,-0.8145729989126533,0.03545965049280713
10223,F277W,0.15039297056868586,0.26656065760376074,-0.11616768703507488,0.5641979274835195
10223,F356W,11.044016600158702,3.79055949066492,7.253457109493782,2.9135584410050823
10223,F410M,5.869329555511995,2.4729657496350526,3.3963638058769425,2.373397025971007
10223,F444W,2.783220512820513,3.353758386853719,-0.5705378740332057,0.8298810444217933
10223,F606W,-0.9146338944104347,0.581380398047315,-1.4960142924577498,-1.5732107540646705
10223,F814W,2.3185877528869057,0.2541683485754982,2.0644194043114075,9.122252105274201
10750,F115W,-3.8541939683206294,-1.4054963544587775,-2.448697613861852,
10750,F150W,5.465715855785001,1.967054990667876,3.4986608651171256,2.7786289055036644
10750,F200W,0.28828324475440087,0.004881753091776958,0.2834014916626239,59.053221114357044
10750,F277W,6.124270356899883,2.8570981658918453,3.267172191008038,2.14352815384913
10750,F356W,4.308740893443839,2.6293783807750293,1.6793625126688099,1.6386918387051639
10750,F410M,10.011967759934347,6.120134349168043,3.8918334107663037,1.6359065322308408
10750,F444W,22.000384253311328,9.277227895609672,12.723156357701656,2.3714394537750576
10750,F606W,-0.7664558966937272,-0.5890334523437,-0.1774224443500272,
10750,F814W,1.5189981942677946,2.0408203761711055,-0.5218221819033109,0.7443076382438273
10779,F115W,8.412433947269355,1.8765309300975546,6.5359030171718,4.48297111033071
10779,F150W,8.42166620853302,1.8770893844715149,6.544576824061505,4.486555769907621
10779,F200W,2.1138250845701725,0.4881419699533581,1.6256831146168143,4.3303489859152
10779,F277W,3.386190110906393,1.192890451800321,2.193299659106072,2.8386429833484916
10779,F356W,4.8431111108987865,1.882057102037054,2.9610540088617325,2.5733072103162122
10779,F410M,8.609389226760078,4.697978374191255,3.9114108525688227,1.8325731923451356
10779,F444W,2.092074358974359,1.1729547732990335,0.9191195856753254,1.783593371712214
10779,F606W,-1.0725897141573753,-0.7926878885991806,-0.27990182555819465,
10779,F814W,0.2531895408086351,-0.43923665977877724,0.6924262005874123,
10834,F115W,116.28118080171984,18.04498695733946,98.23619384438038,6.443960368418257
10834,F150W,84.01591804551025,9.79087275971365,74.2250452857966,8.581044826893187
10834,F200W,85.98652431304565,12.401980173745331,73.58454413930032,6.933289935028028
10834,F277W,54.380852698504604,8.883714789113467,45.497137909391135,6.121409116504452
10834,F356W,24.01842146384868,4.526181673292006,19.492239790556674,5.306552674537139
10834,F410M,3.6586723988865923,3.4352503274675645,0.2234220714190278,1.065038075866725
10834,F444W,6.244234419292225,2.5188253778896375,3.725409041402587,2.479026324772013
10834,F606W,2.3485257594320825,1.5167407016381291,0.8317850577939534,1.5484029385481635
10834,F814W,7.402515939740511,1.587866406661095,5.814649533079416,4.6619261599634445
10868,F115W,1.5591980321695131,0.9858719548259662,0.5733260773435469,1.581542130838639
10868,F150W,0.9399416212225724,-0.09264766048317084,1.0325892817057432,
10868,F200W,0.9496872045320398,0.8460967350560454,0.10359046947599437,1.1224333639216
10868,F277W,6.342575563743981,1.1063673461282604,5.2362082176157205,5.732793530051176
10868,F356W,3.123519463147494,1.0647192189080803,2.0588002442394138,2.933655566348103
10868,F410M,6.736368948486546,2.422483904011525,4.313885044475021,2.7807693323911957
10868,F444W,33.94784416540043,12.150065385279675,21.79777878012076,2.7940462120088427
10868,F606W,-1.5940567929906047,-1.0797295196052776,-0.514327273385327,
10868,F814W,0.9615763249749381,-0.413336685830944,1.374913010805882,
11130,F115W,73.19113471840393,9.04648874346828,64.14464597493566,8.090557208867272
11130,F150W,50.997554065925236,9.333136599872791,41.66441746605244,5.464138826235579
11130,F200W,56.20844543687544,7.566051714232982,48.64239372264245,7.429032679110314
11130,F277W,15.988230965646844,3.7375104709103,12.250720494736544,4.277775564800701
11130,F356W,3.338142526293808,0.9330250563624203,2.4051174699313878,3.57776300167994
11130,F410M,-1.3082839155495758,-0.8125411460295104,-0.49574276952006535,
11130,F444W,2.719195672126518,1.0986377318606333,1.6205579402658847,2.4750612447301776
11130,F606W,3.316515946306755,1.2297809969773401,2.086734949329415,2.6968346026311747
11130,F814W,-2.777970261390007,-1.9178097156125968,-0.86016054577741,
11210,F115W,32.8321610823877,7.563282018436763,25.268879063950937,4.340993896876227
11210,F150W,20.41531133525071,3.673481357734766,16.741829977515945,5.557483310011871
11210,F200W,22.909290806416372,5.062790377918969,17.846500428497404,4.52503246161124
