NUMBER,FILTER,SEX_SNR,NMAD_SNR,SNR_DIFF,SNR_RATIO
114,F115W,0.8731348410822231,0.14372201799430706,0.729412823087916,6.0751640790126435
114,F150W,12.897840360198003,2.6806325575649006,10.217207802633103,4.8114913488607565
114,F200W,2.6483560171193283,0.4551202266007815,2.1932357905185467,5.8190250890395845
114,F277W,-3.1431566428440902,0.5243289940123328,-3.667485636856423,-5.994626806333277
114,F356W,-7.090368785061448,-2.802727820325273,-4.287640964736175,
114,F410M,35.415932481281146,15.007939275146535,20.407993206134613,2.359813151691697
114,F444W,-0.004375194523271724,-0.0026206473556553015,-0.0017545471676164229,
114,F606W,1.3245916760762735,1.0433793000604343,0.28121237601583915,1.269520754340776
114,F814W,0.06614792575052242,-0.4580216677456341,0.5241695934961565,
904,F115W,4.69336365438204,2.4135428678374997,2.27982078654454,1.9445951082639055
904,F150W,14.916975247076865,5.532397637027809,9.384577610049057,2.6962948482298117
904,F200W,11.371781516707834,4.720804977530423,6.650976539177411,2.4088649225786725
904,F277W,15.688800731341622,5.870547749091047,9.818252982250575,2.672459436816737
904,F356W,22.976452212135897,4.848690058255159,18.127762153880738,4.738692705881919
904,F410M,5.499420216587609,2.16200322624457,3.337416990343039,2.5436688298287966
904,F444W,14.858808178298965,7.653621961459194,7.2051862168397705,1.9414086890001125
904,F606W,1.400344679560915,1.8506541848824685,-0.45030950532155356,0.7566754993990669
904,F814W,0.691280939889971,0.17225371191099303,0.5190272279789779,4.013155549571958
1401,F115W,1.8663641692710282,0.41624471110494554,1.4501194581660828,4.483814735607468
1401,F150W,2.6217779636211587,1.0298110286892015,1.5919669349319572,2.545882584845006
1401,F200W,-2.6770572619210347,-0.6146555815840644,-2.0624016803369702,
1401,F277W,15.437498791421996,4.646813971580746,10.79068481984125,3.3221684547381374
1401,F356W,-0.22380587861343235,0.04568267894607776,-0.2694885575595101,-4.89914085112226
1401,F410M,13.609633561765822,6.399448161491394,7.210185400274428,2.1266886172563497
1401,F444W,3.025572944599163,2.197531611389411,0.8280413332097516,1.376805197667311
1401,F606W,1.2158100755645023,0.5783668066608926,0.6374432689036097,2.102143590472948
1401,F814W,0.01981894322359038,0.17457386559369445,-0.15475492237010408,0.11352754982075756
1695,F115W,11.525957997883324,3.265755198697551,8.260202799185773,3.529339248232724
1695,F150W,26.271793374414717,8.233995623941277,18.037797750473437,3.19064942153072
1695,F200W,40.40932605608153,8.932441893297954,31.476884162783577,4.523883450772941
1695,F277W,29.480495727335303,6.211837159597597,23.268658567737706,4.745857782473655
1695,F356W,8.80773374395695,3.423691594485787,5.384042149471163,2.572583861859148
1695,F410M,-2.216591135980094,0.6603105038224769,-2.876901639802571,-3.356892133546947
1695,F444W,-3.7901277508320717,0.8026350853895943,-4.592762836221666,-4.722105748706919
1695,F606W,4.167411075730742,3.240979885399487,0.9264311903312552,1.2858491021511114
1695,F814W,-0.29595026967107685,-0.795668804444054,0.4997185347729771,
1703,F115W,44.08924666414401,8.119749565268005,35.969497098876005,5.429877647056319
1703,F150W,54.45067951638455,10.14993168849956,44.30074782788499,5.364635072182821
1703,F200W,78.67657738441301,11.903640878211627,66.77293650620138,6.609454887741302
1703,F277W,44.362288050891976,7.202667515091639,37.159620535800336,6.159147004625766
1703,F356W,12.987508732735643,2.5875646910756345,10.399944041660008,5.019201559492921
1703,F410M,4.683113354670434,-0.3424680099396123,5.025581364610046,
1703,F444W,2.0577627256944724,0.022743938108145963,2.0350187875863264,90.47521655704227
1703,F606W,5.002907637971742,0.22286121365196554,4.780046424319776,22.448534475741504
1703,F814W,-1.01559448105043,0.548576834485028,-1.5641713155354582,-1.8513258621352668
1708,F115W,6.01593487896874,1.9135087135087132,4.102426165460027,3.1439286565555253
1708,F150W,4.833182243377913,2.8067052760214652,2.026476967356448,1.7220127402293557
1708,F200W,9.521880051968317,3.9475111328221795,5.574368919146138,2.412122406140214
1708,F277W,9.417403700516115,4.374767511595953,5.042636188920162,2.1526638102605284
1708,F356W,11.410938452041831,6.202748869136114,5.208189582905717,1.8396583019539667
1708,F410M,6.879483533568258,3.479417954422464,3.4000655791457937,1.97719377886873
1708,F444W,3.6272390921067292,4.872276611397205,-1.245037519290476,0.7444649352669981
1708,F606W,-1.976894897075301,-0.23112835328105655,-1.7457665437942445,
1708,F814W,1.1178623915465258,-0.9049781982643026,2.022840589810828,
2717,F115W,57.21815830357985,13.547456490301672,43.67070181327818,4.223535122223207
2717,F150W,63.850859136692854,10.826492062390077,53.02436707430277,5.897649836044587
2717,F200W,69.67785330490844,15.813308405980917,53.86454489892752,4.40627928805555
2717,F277W,-4.715225246302218e-05,1.0897579102802313e-05,-5.804983156582449e-05,-4.326855718890536
2717,F356W,0.016879286594425284,0.003364284753061499,0.013515001841363785,5.017199147326972
2717,F410M,0.9568830279530143,1.0343399800720847,-0.07745695211907044,0.9251146106586035
2717,F444W,11.787523439372833,2.228563641201245,9.558959798171589,5.289291820725882
2717,F606W,0.009647672023948537,-0.8303451070551362,0.8399927790790848,
2717,F814W,1.4727830488012505,0.28759858037001923,1.1851844684312314,5.120967728374716
3123,F115W,4.834257777279612,1.1736947568860154,3.660563020393597,4.118837328800555
3123,F150W,1.0807060766299896,-0.5249150650010302,1.60562114163102,
3123,F200W,9.40959562594773,3.5249103690900094,5.884685256857721,2.6694567068883828
3123,F277W,8.154559867301284,2.135146131416559,6.019413735884725,3.8192045721438066
3123,F356W,6.099182366164681,2.8462477366787375,3.252934629485943,2.1428852757848005
