source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
969	F606W	8062.189	681.7323	-0.009292328776168231	0.0035264031884401762	z8-10	nircam9
1431	F606W	2978.647	831.7144	0.010572179632759754	0.004304123450756653	z8-10	nircam9
2030	F606W	2764.1331	1060.5383	0.0038290614579294226	0.0035622294507149806	z8-10	nircam9
5926	F606W	4227.3296	2213.2119	0.0017542543527552933	0.003294450237103676	z8-10	nircam9
6039	F606W	7398.6587	2243.8438	-0.0032962939212658753	0.003272988175532192	z8-10	nircam9
6158	F606W	3123.3879	2284.0122	0.002152179633500959	0.0024186010203177907	z8-10	nircam9
6359	F606W	3634.2505	2350.5654	0.0005238323904470467	0.003495790715530249	z8-10	nircam9
6618	F606W	4751.0181	2415.6357	0.006813227447735478	0.003331633866665923	z8-10	nircam9
6737	F606W	3955.717	2450.8086	-0.004531270631944562	0.003613645858952314	z8-10	nircam9
7553	F606W	4276.3643	2659.1062	-0.003013981433493879	0.003918357685604912	z8-10	nircam9
7724	F606W	3156.1804	2705.5171	0.007911215782902903	0.0028926621804675045	z8-10	nircam9
7836	F606W	1590.072	2723.6465	-0.001370070022096172	0.0030982222588049483	z8-10	nircam9
8831	F606W	10346.3018	2981.103	-0.001812889116697038	0.002819859272738884	z8-10	nircam9
8948	F606W	6820.1997	3025.3625	0.002734465264351096	0.0022823897018295846	z8-10	nircam9
10624	F606W	739.9752	3436.8923	0.005680732286157235	0.0027023211794854718	z8-10	nircam9
10657	F606W	7187.8071	3436.3728	0.004139202927210362	0.0027895084276154227	z8-10	nircam9
12578	F606W	752.9216	3963.9656	-0.0019424071449228877	0.002319794395337961	z8-10	nircam9
12703	F606W	1402.6849	4002.231	0.004500693923193425	0.002486673663766502	z8-10	nircam9
15085	F606W	3797.6929	4894.3418	-2.3441375940473215e-05	0.0036038235119581204	z8-10	nircam9
15657	F606W	6815.4873	5052.7544	0.000528506766184578	0.002506559428901083	z8-10	nircam9
969	F814W	8062.189	681.7323	0.0013055970797576394	0.002734512417968761	z8-10	nircam9
1431	F814W	2978.647	831.7144	0.008917687171367285	0.004061549696499209	z8-10	nircam9
2030	F814W	2764.1331	1060.5383	-0.002958102342153845	0.0035650818334436694	z8-10	nircam9
5926	F814W	4227.3296	2213.2119	0.005415079362104381	0.003097260004534288	z8-10	nircam9
6039	F814W	7398.6587	2243.8438	0.004845576277523212	0.002956818701678418	z8-10	nircam9
6158	F814W	3123.3879	2284.0122	-0.0035884074919401046	0.002875954223224664	z8-10	nircam9
6359	F814W	3634.2505	2350.5654	0.0017490827983422071	0.0030629226414877163	z8-10	nircam9
6618	F814W	4751.0181	2415.6357	0.005496022421522014	0.002924486023196917	z8-10	nircam9
6737	F814W	3955.717	2450.8086	0.0016102349759811582	0.0028643034824362436	z8-10	nircam9
7553	F814W	4276.3643	2659.1062	0.0006788102528370261	0.002633092970235488	z8-10	nircam9
7724	F814W	3156.1804	2705.5171	0.0030392260115905292	0.003620492532409715	z8-10	nircam9
7836	F814W	1590.072	2723.6465	-0.0017297626865898834	0.002790434454156432	z8-10	nircam9
8831	F814W	10346.3018	2981.103	0.002191210369278012	0.00296524107454323	z8-10	nircam9
8948	F814W	6820.1997	3025.3625	-0.004113504328540249	0.0032084881304545306	z8-10	nircam9
