ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo
1836.0	7768.1519	955.1227	27.4376	0.0275	27.945	0.0229	0.0	1.817876	0.04609646	1.139248	0.02402751	214.8480667	52.8086313	2055.0	7768.1328	955.119	27.3113	0.0289	27.9593	0.0235	0.0	2.042228	0.05425956	1.124304	0.02432126	214.8480669	52.8086314
1839.0	9118.8379	937.405	99.0	99.0	31.7827	0.7855	0.019	-0.007469365	0.01778086	0.03322944	0.02403363	214.8362072	52.7999531	2078.0	9118.876	937.3998	33.266	2.2483	31.237	0.4793	0.021	0.008476145	0.0175479	0.05493056	0.02424084	214.8362069	52.7999529
1869.0	7006.7012	987.8957	27.2023	0.0244	27.507	0.0153	0.001	2.257857	0.05072857	1.705334	0.02408863	214.8545151	52.813646	2144.0	7006.7349	987.9041	27.252	0.0263	27.5245	0.0157	0.0	2.156791	0.05214198	1.67799	0.02432126	214.8545147	52.8136458
1886.0	3269.7754	960.9826	99.0	99.0	99.0	99.0	0.019	-0.005216651	0.0118194	-0.1097401	0.02402751	214.888157	52.8372381	2123.0	3269.7739	960.9826	33.8691	2.6672	99.0	99.0	0.192	0.004863902	0.01194566	-0.06889465	0.02429036	214.888157	52.8372381
1900.0	9841.0586	1034.801	24.8468	0.0052	25.9749	0.0037	0.029	19.76414	0.0949432	6.992486	0.02401527	214.8287445	52.7958884	2158.0	9841.0869	1034.7908	24.8062	0.0049	25.9638	0.0037	0.029	20.51718	0.09349959	7.064321	0.02425942	214.8287444	52.7958882
1931.0	10036.0752	1194.262	21.9651	0.0004	22.65	0.0002	0.03	280.8998	0.1058549	149.4919	0.02404586	214.8253301	52.7955085	2076.0	10036.0938	1194.2609	21.9663	0.0004	22.6504	0.0002	0.03	280.5917	0.1079292	149.4284	0.02431509	214.8253299	52.7955084
2022.0	9836.0244	1023.2905	29.8246	0.1011	29.4334	0.0901	0.266	0.2017321	0.01878621	0.2892328	0.02400914	214.8289104	52.7958584	2264.0	9836.0371	1023.2946	29.6271	0.0878	29.2302	0.0756	0.059	0.2419679	0.01957124	0.3487567	0.02427799	214.8289102	52.7958583
2034.0	9330.667	1059.6292	27.8968	0.0519	28.3775	0.0341	0.0	1.190933	0.05694268	0.7649122	0.02402751	214.8330338	52.7992659	2321.0	9330.752	1059.6321	27.7013	0.0441	28.3382	0.0333	0.0	1.425887	0.05794114	0.793102	0.02429654	214.833033	52.7992654
2172.0	2065.0996	1092.2028	28.9098	0.0887	29.4044	0.0877	0.085	0.4684939	0.03825121	0.2970705	0.02398463	214.8975391	52.8455964	2433.0	2065.1118	1092.2002	28.7118	0.0741	29.2616	0.0777	0.004	0.562208	0.0383673	0.3388224	0.02425323	214.897539	52.8455963
2317.0	9489.2393	1230.9818	24.5885	0.0034	25.2425	0.0019	0.03	25.07349	0.07877526	13.72821	0.02403363	214.829819	52.7991818	2598.0	9489.2412	1230.9761	24.5943	0.0034	25.2424	0.0019	0.03	24.93862	0.07693011	13.72929	0.02429654	214.829819	52.7991818
2426.0	8371.1787	1343.9105	25.3295	0.0073	26.2977	0.005	0.028	12.6704	0.08540326	5.194083	0.02400302	214.8386014	52.8068957	2939.0	8371.1758	1343.8992	25.3264	0.0069	26.2944	0.0051	0.028	12.70703	0.08097302	5.210086	0.02426561	214.8386016	52.8068957
2435.0	10298.1084	1202.4045	35.5636	17.7727	30.9181	0.3537	0.462	0.001021378	0.01671516	0.07368167	0.02399689	214.8229088	52.793887	2707.0	10298.1094	1202.4045	99.0	99.0	31.6859	0.7251	0.354	-0.01725908	0.01689371	0.03632693	0.02425323	214.8229088	52.793887
2474.0	7039.1953	1240.376	27.3403	0.0312	28.239	0.03	0.0	1.988255	0.05713604	0.8690146	0.02401527	214.8515711	52.814801	2749.0	7039.2393	1240.3705	27.7229	0.0369	28.3294	0.033	0.0	1.397821	0.04754627	0.7995557	0.02427799	214.8515708	52.8148007
2490.0	8788.5469	1562.8864	20.991	0.0003	22.1042	0.0001	0.029	688.9872	0.2071991	247.1413	0.02403975	214.8325776	52.8054239	2737.0	8788.5469	1562.892	20.9991	0.0003	22.1043	0.0001	0.029	683.871	0.2062686	247.1188	0.02430273	214.8325775	52.8054239
2510.0	398.5244	1222.6379	27.3546	0.0052	26.9382	0.0091	0.945	1.9623	0.009393107	2.879661	0.02400914	214.9110618	52.8568825	2776.0	398.5256	1222.6396	27.3545	0.0053	26.9373	0.0091	0.945	1.962505	0.009493446	2.881831	0.02427799	214.9110617	52.8568825
2562.0	7429.376	1287.4281	25.5959	0.0084	26.013	0.0039	0.025	9.914041	0.07679021	6.751374	0.02402751	214.8475956	52.8125756	2831.0	7429.4028	1287.4236	25.6541	0.0081	26.0175	0.0039	0.025	9.396642	0.06976229	6.723622	0.02426561	214.8475954	52.8125754
2580.0	3651.7947	1249.6846	33.1818	1.7312	34.6261	10.7625	0.347	0.009159919	0.01460218	0.002422039	0.02400302	214.8817099	52.8363695	2845.0	3651.7991	1249.6949	99.0	99.0	99.0	99.0	0.347	-0.009733963	0.01501046	-0.05271833	0.02424704	214.8817097	52.8363695
2733.0	2610.1333	1352.1097	24.1585	0.0022	25.0481	0.0016	0.029	37.25713	0.07376231	16.42027	0.0240642	214.889937	52.8435377	2979.0	2610.155	1352.1029	24.156	0.0021	25.048	0.0016	0.029	37.34439	0.07281747	16.42115	0.02429036	214.8899369	52.8435375
2823.0	8692.5234	1433.8198	23.669	0.0013	24.0752	0.0006	0.029	58.47814	0.07029157	40.22772	0.02402751	214.8347906	52.8053384	3108.0	8692.4941	1433.8097	23.6716	0.0013	24.0749	0.0007	0.029	58.34282	0.06922191	40.23882	0.02426561	214.834791	52.8053385
2906.0	2877.447	1381.7684	99.0	99.0	99.0	99.0	0.019	-0.06873048	0.01328386	-0.1164776	0.02403975	214.8872373	52.8420001	3229.0	2877.4355	1381.7684	99.0	99.0	99.0	99.0	0.019	-0.06501123	0.01314308	-0.1175178	0.02429036	214.8872374	52.8420001
3079.0	9906.1191	1446.3229	28.5021	0.0391	28.5637	0.0406	0.0	0.6819859	0.02455419	0.6443385	0.0240642	214.823839	52.7976931	3351.0	9906.1445	1446.3217	28.4703	0.042	28.5741	0.0413	0.0	0.702234	0.02712978	0.6382374	0.02429654	214.8238388	52.7976929
3106.0	6575.2207	1468.6318	31.0161	0.3062	30.8424	0.3303	0.347	0.06732128	0.01898089	0.07900584	0.02402751	214.8533113	52.8189797	3435.0	6575.1836	1468.6334	31.4032	0.4043	31.0513	0.4045	0.347	0.04713487	0.0175479	0.06517547	0.02427799	214.8533116	52.8189799
3108.0	8288.5049	1457.2531	30.0173	0.1316	30.1357	0.1725	0.3	0.1689208	0.0204718	0.1514647	0.02405198	214.8381473	52.8080321	3388.0	8288.5723	1457.2609	29.9769	0.1113	29.9412	0.1456	0.543	0.1753245	0.0179708	0.1811805	0.02428418	214.8381466	52.8080317
3116.0	6238.7603	1464.283	26.0154	0.0072	26.2466	0.0048	0.023	6.736544	0.04488425	5.444581	0.02401527	214.8563593	52.8210939	3343.0	6238.7012	1464.2769	25.9944	0.0074	26.2376	0.0048	0.024	6.868545	0.0465082	5.490188	0.02433361	214.8563599	52.8210942
3181.0	9643.0664	1567.7051	23.0102	0.0009	23.7842	0.0005	0.029	107.2836	0.09139192	52.59535	0.02407031	214.8249081	52.8000192	3151.0	9643.1025	1567.7067	23.0156	0.0009	23.7843	0.0005	0.029	106.7456	0.09138726	52.58955	0.02434595	214.8249077	52.8000189
3192.0	8864.417	1477.0286	28.0549	0.0311	28.1908	0.0287	0.008	1.029519	0.02945504	0.9083906	0.02402751	214.8328036	52.8044789	3420.0	8864.3633	1477.0155	28.028	0.0296	28.1496	0.028	0.009	1.055347	0.02874283	0.9435403	0.02428418	214.8328042	52.8044792
3214.0	9381.9814	1498.6143	99.0	99.0	99.0	99.0	0.346	-0.1132193	0.02010944	-0.1540256	0.02401527	214.827962	52.8013061	3487.0	9381.9766	1498.6124	99.0	99.0	99.0	99.0	0.347	-0.09680875	0.02032425	-0.1303503	0.02428418	214.827962	52.8013061
3246.0	9000.3262	1506.9036	30.2319	0.1981	30.0761	0.1634	0.372	0.1386299	0.02529171	0.1600176	0.02407031	214.8312777	52.8037763	3497.0	9000.2803	1506.9015	29.6263	0.1271	29.7932	0.1272	0.384	0.2421484	0.02834818	0.2076517	0.02432744	214.8312781	52.8037765
3273.0	6614.9541	1530.5341	99.0	99.0	99.0	99.0	0.047	-0.04457929	0.01693366	-0.07394431	0.02402751	214.852306	52.8190611	3568.0	6614.9473	1530.5302	99.0	99.0	99.0	99.0	0.02	-0.05057075	0.01838398	-0.06427385	0.02428418	214.8523061	52.8190611
3305.0	9439.5283	1522.2957	27.1928	0.0249	27.516	0.0155	0.001	2.27759	0.05222826	1.691313	0.0240642	214.8272	52.801068	3498.0	9439.5322	1522.2953	27.1934	0.0236	27.5093	0.0155	0.0	2.276305	0.04940546	1.701666	0.02433361	214.8271999	52.801068
3328.0	8036.3198	1555.8458	28.9759	0.0793	29.4147	0.0887	0.008	0.4408044	0.03219795	0.2942518	0.02402139	214.83936	52.8101662	3609.0	8036.2485	1555.8461	28.3739	0.0553	29.3277	0.0827	0.001	0.767459	0.03904642	0.3188038	0.02429036	214.8393606	52.8101666
3363.0	8671.9883	1558.0037	27.4795	0.0251	27.7849	0.0197	0.006	1.749037	0.04049217	1.32022	0.0239785	214.8336683	52.8061383	3590.0	8672.0244	1558.0076	27.4976	0.0271	27.7906	0.0201	0.007	1.72016	0.04289595	1.313366	0.02428418	214.8336679	52.8061381
3364.0	10270.4023	1548.8162	26.1606	0.0087	26.3644	0.0053	0.019	5.893605	0.04719978	4.884975	0.02398463	214.8195145	52.7959301	3552.0	10270.4248	1548.8269	26.1784	0.0079	26.3634	0.0054	0.02	5.797674	0.04210069	4.889527	0.0242718	214.8195142	52.7959301
3505.0	2708.658	1621.8977	32.5641	0.8139	31.7173	0.7403	0.347	0.01618031	0.01212645	0.03529318	0.02405809	214.8862201	52.8443676	3802.0	2708.6768	1621.9109	32.1701	0.5723	31.1095	0.4278	0.348	0.02325693	0.01225599	0.06177161	0.02433361	214.8862198	52.8443676
3508.0	9793.46	1616.04	24.562	0.0051	25.9304	0.0036	0.001	25.69294	0.1201681	7.28529	0.02402751	214.8230592	52.7993238	3601.0	9793.3994	1616.0435	24.5542	0.005	25.9269	0.0036	0.001	25.87871	0.1192993	7.308655	0.02428418	214.8230598	52.7993242
3568.0	6714.0962	1620.5625	27.9488	0.0359	28.2353	0.0299	0.0	1.135263	0.03757243	0.8719051	0.02402751	214.8504748	52.8189166	3757.0	6714.0845	1620.5499	27.9619	0.0346	28.2348	0.0302	0.0	1.121661	0.03573203	0.8723275	0.02427799	214.8504751	52.8189166
3577.0	3768.9634	1642.7347	29.6143	0.1089	29.4891	0.095	0.001	0.244848	0.02455419	0.2747585	0.02402751	214.8765309	52.8377457	3849.0	3768.9968	1642.7432	29.2363	0.1119	29.3127	0.0815	0.002	0.3468219	0.03573203	0.3232288	0.0242718	214.8765305	52.8377455
3593.0	6027.5596	1649.4644	99.0	99.0	99.0	99.0	0.019	-0.03016877	0.01328386	-0.08097255	0.02401527	214.8562972	52.8234343	3871.0	6027.5845	1649.4546	99.0	99.0	99.0	99.0	0.019	-0.043396	0.01285419	-0.1301122	0.02428418	214.8562971	52.8234341
3745.0	7243.6147	1703.7333	30.8782	0.2497	30.0885	0.1649	0.346	0.07644358	0.01757289	0.1582054	0.02402139	214.8448762	52.8160006	4041.0	7243.5703	1703.7455	30.6136	0.2092	30.0186	0.1563	0.347	0.09753937	0.01878807	0.1687207	0.02428418	214.8448765	52.8160009
3808.0	2761.8274	1717.1244	24.7323	0.0049	25.7356	0.003	0.028	21.96269	0.09981327	8.716616	0.02402139	214.8847438	52.8445437	3843.0	2761.8516	1717.1298	24.7281	0.005	25.7371	0.003	0.028	22.04768	0.100805	8.704809	0.02428418	214.8847435	52.8445436
3820.0	7788.6646	1694.988	26.9993	0.0257	27.4055	0.0139	0.0	2.722094	0.06450997	1.872386	0.02400914	214.8401061	52.81249	3939.0	7788.7271	1694.9836	26.9898	0.0251	27.4007	0.014	0.0	2.745802	0.06350682	1.880786	0.02428418	214.8401056	52.8124896
3825.0	3768.1902	1691.8314	26.1351	0.0115	26.9829	0.0094	0.001	6.033437	0.06376483	2.763391	0.02402751	214.8760215	52.8380154	3852.0	3768.1821	1691.8342	26.1893	0.012	26.9987	0.0097	0.001	5.739927	0.06362498	2.723571	0.02428418	214.8760216	52.8380155
3850.0	6774.3872	1734.5178	24.2112	0.0026	24.9217	0.0014	0.029	35.49054	0.0854463	18.44645	0.02402139	214.8487388	52.819148	3873.0	6774.3311	1734.5122	24.2385	0.0026	24.9216	0.0014	0.029	34.60944	0.08325955	18.4489	0.02433361	214.8487394	52.8191483
3892.0	8956.667	1810.2725	22.7557	0.0011	23.8291	0.0005	0.029	135.6209	0.1374628	50.4619	0.02403975	214.8284778	52.805689	3996.0	8956.6172	1810.2748	22.7695	0.0011	23.8295	0.0005	0.029	133.9032	0.1348158	50.44422	0.02428418	214.8284782	52.8056893
3986.0	6319.8608	1780.4926	99.0	99.0	31.9762	0.9394	0.019	-0.03517709	0.01271833	0.02780633	0.02405198	214.8523111	52.8222838	4234.0	6319.8823	1780.488	99.0	99.0	99.0	99.0	0.019	-0.04421489	0.01129946	-0.05907428	0.02432126	214.852311	52.8222836
4007.0	6939.0015	1770.0769	27.8613	0.0537	28.3172	0.0322	0.0	1.230483	0.06087429	0.8086226	0.02399076	214.8468963	52.8182938	4165.0	6938.9385	1770.0789	27.8955	0.0509	28.3238	0.0328	0.0	1.192317	0.05582867	0.8036909	0.02430891	214.8468968	52.8182942
4035.0	3671.8198	1785.483	33.3843	1.8979	99.0	99.0	0.388	0.007601008	0.01328386	-0.07726966	0.02400914	214.8758974	52.8391328	4220.0	3671.8105	1785.4736	35.5024	12.0061	99.0	99.0	0.381	0.001080532	0.01194566	-0.09748428	0.02428418	214.8758976	52.8391328
4059.0	8283.1729	1791.6312	29.6217	0.127	29.527	0.0983	0.006	0.2431773	0.02843904	0.2653546	0.02402751	214.8346796	52.8098686	4238.0	8283.1289	1791.6354	29.471	0.1022	29.5047	0.0974	0.005	0.279384	0.02628616	0.2708466	0.02428418	214.8346799	52.8098689
4068.0	10126.7305	1778.4707	25.4431	0.0064	26.0503	0.004	0.028	11.41217	0.06686062	6.523703	0.02404586	214.818381	52.798081	4082.0	10126.6455	1778.4845	25.4416	0.0061	26.0454	0.004	0.028	11.42807	0.06456241	6.552905	0.02427799	214.8183816	52.7980816
4117.0	7488.2378	1815.5903	34.4801	4.633	32.045	1.0001	0.347	0.002770518	0.0118194	0.02609811	0.02403363	214.841518	52.8150493	4327.0	7488.2319	1815.5927	32.8782	0.851	31.0947	0.4211	0.347	0.01211511	0.009493446	0.06262163	0.02428418	214.841518	52.8150493
4201.0	8459.418	1838.7679	32.0604	0.4578	99.0	99.0	0.35	0.02572986	0.01084623	-0.04489094	0.02402139	214.8326123	52.8090027	4385.0	8459.4609	1838.7588	32.0719	0.4528	99.0	99.0	0.351	0.02545846	0.01061399	-0.01977468	0.02427799	214.832612	52.8090024
4216.0	9997.4521	1824.3527	28.1502	0.0393	28.2498	0.0303	0.0	0.9430009	0.03408374	0.8603474	0.02403975	214.819051	52.79915	4300.0	9997.4473	1824.3646	28.0918	0.0406	28.2296	0.0301	0.0	0.9951328	0.03717424	0.8765241	0.02429036	214.8190509	52.7991501
4234.0	7792.3711	1852.739	99.0	99.0	99.0	99.0	0.019	-0.03526198	0.01212645	-0.05545362	0.02402751	214.8384146	52.8133169	4415.0	7792.374	1852.7267	99.0	99.0	99.0	99.0	0.019	-0.03019191	0.01096209	-0.04442901	0.02428418	214.8384147	52.8133168
4296.0	6023.9233	1873.4818	33.5827	2.1312	33.202	2.9066	0.35	0.006331943	0.01242591	0.008991024	0.0240642	214.8539743	52.8246655	4477.0	6023.9028	1873.4891	99.0	99.0	99.0	99.0	0.348	-0.01017924	0.01096209	-0.05514292	0.02434595	214.8539744	52.8246656
4302.0	9710.5703	1871.9596	31.3141	0.3152	31.0763	0.4098	0.373	0.05116381	0.01485181	0.06369347	0.02403363	214.8211078	52.80123	4464.0	9710.5986	1871.9531	31.5559	0.3486	31.1273	0.434	0.37	0.04094869	0.01314308	0.06077036	0.02428418	214.8211076	52.8012298
4389.0	8954.9668	1874.5889	25.8916	0.0101	26.4747	0.0059	0.023	7.550583	0.07008206	4.412876	0.02402139	214.8278168	52.8060465	4351.0	8955.0225	1874.5902	25.9744	0.011	26.4902	0.0061	0.023	6.995725	0.07093664	4.350296	0.02428418	214.8278163	52.8060461
4426.0	1834.3538	1902.4954	33.6524	2.2177	99.0	99.0	0.347	0.005938238	0.01212645	-0.0414235	0.02403363	214.8910805	52.8514341	4557.0	1834.3662	1902.4972	32.7644	0.9893	99.0	99.0	0.348	0.01345396	0.01225599	-0.01224254	0.02427799	214.8910803	52.851434
4453.0	9402.5801	1908.6426	99.0	99.0	99.0	99.0	0.019	-0.06310029	0.01408966	-0.07739121	0.02403975	214.8234679	52.8033852	4570.0	9402.6338	1908.631	99.0	99.0	99.0	99.0	0.019	-0.06376225	0.01450148	-0.07173724	0.02429036	214.8234675	52.8033848
4519.0	1917.5228	1980.3966	24.9479	0.0052	26.0476	0.004	0.019	18.00702	0.08693911	6.539941	0.02399689	214.8895181	52.8513263	4510.0	1917.5195	1980.4005	24.9231	0.0051	26.043	0.004	0.014	18.42251	0.08640253	6.567761	0.02424084	214.8895181	52.8513263
4558.0	7815.2285	1930.6606	28.2223	0.0436	28.4205	0.0355	0.067	0.8824567	0.0354582	0.7352229	0.02403363	214.8373914	52.8135918	4594.0	7815.1792	1930.6455	28.1823	0.0415	28.3828	0.0347	0.066	0.9155263	0.03498864	0.7611735	0.02430273	214.837392	52.813592
4607.0	7631.3569	1951.373	25.3162	0.0055	25.7844	0.0031	0.028	12.82685	0.06479429	8.333752	0.02403363	214.8388137	52.8148719	4575.0	7631.2876	1951.3735	25.3186	0.0052	25.7834	0.0032	0.028	12.7993	0.06127993	8.341268	0.02427799	214.8388144	52.8148723
4660.0	8027.0493	1980.4805	32.4685	0.8333	99.0	99.0	0.347	0.01766889	0.01355778	-0.03205907	0.02403975	214.8349784	52.8125143	4771.0	8027.083	1980.4656	33.2423	1.6114	99.0	99.0	0.347	0.008663099	0.01285419	-0.06639834	0.02432126	214.8349782	52.812514
4676.0	9771.1514	1961.8796	27.3096	0.026	27.8928	0.0218	0.0	2.045302	0.04903346	1.195326	0.02403363	214.8196225	52.8013295	4640.0	9771.1611	1961.8896	27.2996	0.0301	27.8979	0.0222	0.0	2.064332	0.05715811	1.189743	0.02427799	214.8196223	52.8013295
4769.0	3926.6616	2031.9937	24.8405	0.0039	25.4888	0.0024	0.028	19.87948	0.07050046	10.94147	0.02401527	214.8710295	52.8388437	4755.0	3926.6716	2031.9825	24.8528	0.0039	25.4913	0.0024	0.028	19.6549	0.07051187	10.91678	0.02428418	214.8710295	52.8388436
4838.0	6936.1392	2022.5707	28.5546	0.0687	28.8402	0.0523	0.0	0.6497564	0.04112279	0.4994741	0.02403975	214.8442671	52.8196733	4863.0	6936.125	2022.5702	28.726	0.0737	28.8765	0.0546	0.0	0.5548856	0.03767594	0.4830612	0.02429036	214.8442672	52.8196734
4881.0	10015.3203	2023.9099	99.0	99.0	99.0	99.0	0.347	-0.02380252	0.01626934	-0.06416086	0.02407031	214.8167938	52.8001119	4886.0	10015.3379	2023.8981	99.0	99.0	99.0	99.0	0.347	-0.01205069	0.01776061	-0.02407409	0.02431509	214.8167938	52.8001117
4968.0	9933.1611	2065.1768	28.3946	0.0708	28.978	0.0593	0.001	0.7529597	0.04910837	0.4399415	0.02403363	214.8170923	52.8008565	4988.0	9933.0977	2065.1594	28.4591	0.0787	29.0618	0.0648	0.001	0.7095156	0.05141674	0.407262	0.02428418	214.8170931	52.8008568
