source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
921	F606W	3613.0696	1958.808	0.0024450037711187746	z7-8	nircam2
939	F606W	7234.0552	1964.0647	0.0019297533709878077	z7-8	nircam2
1022	F606W	7206.1426	2015.299	0.0022350880103607137	z7-8	nircam2
1336	F606W	7039.0728	2167.2246	0.0020020386676849276	z7-8	nircam2
1562	F606W	813.7504	2233.657	0.0019924304772463066	z7-8	nircam2
2210	F606W	8686.4697	2489.0061	0.002258251738053819	z7-8	nircam2
3521	F606W	224.4529	2989.1611	0.0021353858394090874	z7-8	nircam2
4004	F606W	672.0336	3173.5569	0.0019900721312034794	z7-8	nircam2
4588	F606W	5996.29	3369.9739	0.002208449260867844	z7-8	nircam2
5123	F606W	5987.3027	3569.5896	0.002955024251994589	z7-8	nircam2
6242	F606W	3576.8965	3932.875	0.0019499976905336426	z7-8	nircam2
7043	F606W	1785.438	4179.2881	0.0021201867661037018	z7-8	nircam2
7140	F606W	1906.1792	4204.522	0.0020351423056101043	z7-8	nircam2
7271	F606W	3397.1108	4250.5459	0.0021969486637024647	z7-8	nircam2
7629	F606W	6720.0757	4379.8848	0.002766318316180358	z7-8	nircam2
9685	F606W	3841.3809	5107.7729	0.0025590944624370574	z7-8	nircam2
9749	F606W	4274.9385	5117.3721	0.002185361078047623	z7-8	nircam2
10982	F606W	5981.3774	5677.1572	0.00273756955109075	z7-8	nircam2
11856	F606W	1279.9792	5945.9702	0.0022164374337694023	z7-8	nircam2
12876	F606W	9255.9512	5812.0869	0.0025761020622335614	z7-8	nircam2
921	F814W	3613.0696	1958.808	0.002898670575528091	z7-8	nircam2
939	F814W	7234.0552	1964.0647	0.002581079386209547	z7-8	nircam2
1022	F814W	7206.1426	2015.299	0.0024688883512451686	z7-8	nircam2
1336	F814W	7039.0728	2167.2246	0.002692716629478108	z7-8	nircam2
1562	F814W	813.7504	2233.657	0.002481541251335885	z7-8	nircam2
2210	F814W	8686.4697	2489.0061	0.0028719021723893077	z7-8	nircam2
3521	F814W	224.4529	2989.1611	0.0038174945024175627	z7-8	nircam2
4004	F814W	672.0336	3173.5569	0.0031320852486220016	z7-8	nircam2
4588	F814W	5996.29	3369.9739	0.002674433313693474	z7-8	nircam2
5123	F814W	5987.3027	3569.5896	0.004683408432366525	z7-8	nircam2
6242	F814W	3576.8965	3932.875	0.002853895591831304	z7-8	nircam2
7043	F814W	1785.438	4179.2881	0.0028216039899097924	z7-8	nircam2
7140	F814W	1906.1792	4204.522	0.0028917846899903094	z7-8	nircam2
7271	F814W	3397.1108	4250.5459	0.0026612089084946736	z7-8	nircam2
7629	F814W	6720.0757	4379.8848	0.0035115368415070485	z7-8	nircam2
9685	F814W	3841.3809	5107.7729	0.0038305098973815547	z7-8	nircam2
9749	F814W	4274.9385	5117.3721	0.003818902708434814	z7-8	nircam2
10982	F814W	5981.3774	5677.1572	0.00361994281107008	z7-8	nircam2
11856	F814W	1279.9792	5945.9702	0.003481532014542914	z7-8	nircam2
12876	F814W	9255.9512	5812.0869	0.004585017449966078	z7-8	nircam2
921	F115W	3613.0696	1958.808	0.0021752556352083413	z7-8	nircam2
939	F115W	7234.0552	1964.0647	0.0013809135854438372	z7-8	nircam2
1022	F115W	7206.1426	2015.299	0.0018898129516016623	z7-8	nircam2
1336	F115W	7039.0728	2167.2246	0.0023521531301400004	z7-8	nircam2
1562	F115W	813.7504	2233.657	0.0021799445043368827	z7-8	nircam2
2210	F115W	8686.4697	2489.0061	0.0016801341652470912	z7-8	nircam2
3521	F115W	224.4529	2989.1611	0.00206995098203495	z7-8	nircam2
4004	F115W	672.0336	3173.5569	0.0016760700998402006	z7-8	nircam2
4588	F115W	5996.29	3369.9739	0.002278869848571224	z7-8	nircam2
5123	F115W	5987.3027	3569.5896	0.00501799930767959	z7-8	nircam2
6242	F115W	3576.8965	3932.875	0.0031671043070679397	z7-8	nircam2
7043	F115W	1785.438	4179.2881	0.0019291568363841328	z7-8	nircam2
7140	F115W	1906.1792	4204.522	0.0020201910503476347	z7-8	nircam2
7271	F115W	3397.1108	4250.5459	0.002021495265300879	z7-8	nircam2
7629	F115W	6720.0757	4379.8848	0.0018284417298892399	z7-8	nircam2
9685	F115W	3841.3809	5107.7729	0.001581666137765059	z7-8	nircam2
9749	F115W	4274.9385	5117.3721	0.0016975234509413238	z7-8	nircam2
10982	F115W	5981.3774	5677.1572	0.002010673973026867	z7-8	nircam2
11856	F115W	1279.9792	5945.9702	0.0024898827845230803	z7-8	nircam2
12876	F115W	9255.9512	5812.0869	0.0018314326421571916	z7-8	nircam2
921	F150W	3613.0696	1958.808	0.0023907674870106083	z7-8	nircam2
939	F150W	7234.0552	1964.0647	0.001936825733669252	z7-8	nircam2
1022	F150W	7206.1426	2015.299	0.0025264289860005393	z7-8	nircam2
1336	F150W	7039.0728	2167.2246	0.0025602132096466668	z7-8	nircam2
1562	F150W	813.7504	2233.657	0.0018813720823282606	z7-8	nircam2
2210	F150W	8686.4697	2489.0061	0.002073531255754396	z7-8	nircam2
3521	F150W	224.4529	2989.1611	0.002181750783952722	z7-8	nircam2
4004	F150W	672.0336	3173.5569	0.002044138144663677	z7-8	nircam2
