source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
1213	F606W	4178.8394	664.3421	0.0026836576637950223	z7-8	nircam3
2183	F606W	10253.3916	1100.3251	0.0034985111593733445	z7-8	nircam3
2241	F606W	2107.0117	1146.351	0.0024235047343470315	z7-8	nircam3
2321	F606W	2109.5361	1187.4635	0.002518362396525616	z7-8	nircam3
3319	F606W	9540.7832	1539.5801	0.002525915729650343	z7-8	nircam3
3558	F606W	9395.3184	1613.4814	0.0027105300551182737	z7-8	nircam3
3806	F606W	6533.7065	1702.5698	0.0024779239827109165	z7-8	nircam3
4118	F606W	2183.6602	1784.8427	0.0025403013306966606	z7-8	nircam3
4584	F606W	7616.6738	1944.7245	0.002773473623024582	z7-8	nircam3
5100	F606W	8559.4023	2108.8333	0.0019912754564580843	z7-8	nircam3
6863	F606W	6400.9512	2679.47	0.0028330705338139397	z7-8	nircam3
7029	F606W	7797.252	2769.1973	0.0020606955175836526	z7-8	nircam3
7041	F606W	6793.6016	2731.1736	0.0025548116459711227	z7-8	nircam3
7755	F606W	2097.5002	2969.2261	0.0023549049961052878	z7-8	nircam3
9528	F606W	2638.2485	3578.6418	0.0030091252626633417	z7-8	nircam3
9954	F606W	8276.7451	3715.5518	0.0027193462417087516	z7-8	nircam3
10467	F606W	2746.4727	3821.4976	0.0027389546251723653	z7-8	nircam3
11511	F606W	3299.1414	4188.0493	0.00255546539300745	z7-8	nircam3
11872	F606W	3284.4456	4061.2224	0.0023239538793486097	z7-8	nircam3
12086	F606W	4452.9634	4453.6621	0.0028645947597834122	z7-8	nircam3
1213	F814W	4178.8394	664.3421	0.0030607106361397705	z7-8	nircam3
2183	F814W	10253.3916	1100.3251	0.003790532695850458	z7-8	nircam3
2241	F814W	2107.0117	1146.351	0.003195669482970112	z7-8	nircam3
2321	F814W	2109.5361	1187.4635	0.003751066313590703	z7-8	nircam3
3319	F814W	9540.7832	1539.5801	0.0028890200614017287	z7-8	nircam3
3558	F814W	9395.3184	1613.4814	0.003184016197595764	z7-8	nircam3
3806	F814W	6533.7065	1702.5698	0.003007041043917876	z7-8	nircam3
4118	F814W	2183.6602	1784.8427	0.003083694534735704	z7-8	nircam3
4584	F814W	7616.6738	1944.7245	0.0027412255143761956	z7-8	nircam3
5100	F814W	8559.4023	2108.8333	0.002452336762317095	z7-8	nircam3
6863	F814W	6400.9512	2679.47	0.003050868425542278	z7-8	nircam3
7029	F814W	7797.252	2769.1973	0.002713023936757517	z7-8	nircam3
7041	F814W	6793.6016	2731.1736	0.0036515824353164847	z7-8	nircam3
7755	F814W	2097.5002	2969.2261	0.0032956906126061307	z7-8	nircam3
9528	F814W	2638.2485	3578.6418	0.003641603980992592	z7-8	nircam3
9954	F814W	8276.7451	3715.5518	0.0036722925084385844	z7-8	nircam3
10467	F814W	2746.4727	3821.4976	0.003475321554819907	z7-8	nircam3
11511	F814W	3299.1414	4188.0493	0.0034860462307827467	z7-8	nircam3
11872	F814W	3284.4456	4061.2224	0.0035779698628157584	z7-8	nircam3
12086	F814W	4452.9634	4453.6621	0.0031958940808714475	z7-8	nircam3
1213	F115W	4178.8394	664.3421	0.0017885627209808838	z7-8	nircam3
2183	F115W	10253.3916	1100.3251	0.004067548800128165	z7-8	nircam3
2241	F115W	2107.0117	1146.351	0.0027591373668696133	z7-8	nircam3
2321	F115W	2109.5361	1187.4635	0.0032754168129043248	z7-8	nircam3
3319	F115W	9540.7832	1539.5801	0.0035664730896736553	z7-8	nircam3
3558	F115W	9395.3184	1613.4814	0.0038639858460039304	z7-8	nircam3
3806	F115W	6533.7065	1702.5698	0.0014458205895628296	z7-8	nircam3
4118	F115W	2183.6602	1784.8427	0.0018766845807819343	z7-8	nircam3
4584	F115W	7616.6738	1944.7245	0.0010583944747283775	z7-8	nircam3
5100	F115W	8559.4023	2108.8333	0.0019384626201082048	z7-8	nircam3
6863	F115W	6400.9512	2679.47	0.0016112888037066193	z7-8	nircam3
7029	F115W	7797.252	2769.1973	0.001994194929058443	z7-8	nircam3
7041	F115W	6793.6016	2731.1736	0.0016729159517323816	z7-8	nircam3
7755	F115W	2097.5002	2969.2261	0.001486478601566832	z7-8	nircam3
9528	F115W	2638.2485	3578.6418	0.0018147349043983682	z7-8	nircam3
9954	F115W	8276.7451	3715.5518	0.0017054551138761735	z7-8	nircam3
10467	F115W	2746.4727	3821.4976	0.0017131567070011672	z7-8	nircam3
11511	F115W	3299.1414	4188.0493	0.0017235010227348783	z7-8	nircam3
11872	F115W	3284.4456	4061.2224	0.00160252929957125	z7-8	nircam3
12086	F115W	4452.9634	4453.6621	0.002807010669552987	z7-8	nircam3
1213	F150W	4178.8394	664.3421	0.0022889206447549828	z7-8	nircam3
2183	F150W	10253.3916	1100.3251	0.004170063257549403	z7-8	nircam3
2241	F150W	2107.0117	1146.351	0.003194943758128824	z7-8	nircam3
2321	F150W	2109.5361	1187.4635	0.0036194530540971308	z7-8	nircam3
3319	F150W	9540.7832	1539.5801	0.004214241425150492	z7-8	nircam3
3558	F150W	9395.3184	1613.4814	0.004192898906535364	z7-8	nircam3
3806	F150W	6533.7065	1702.5698	0.0018888176904883016	z7-8	nircam3
4118	F150W	2183.6602	1784.8427	0.0016201204266663577	z7-8	nircam3
4584	F150W	7616.6738	1944.7245	0.002069168893784463	z7-8	nircam3
5100	F150W	8559.4023	2108.8333	0.002429584360323083	z7-8	nircam3
6863	F150W	6400.9512	2679.47	0.002076758447182454	z7-8	nircam3
7029	F150W	7797.252	2769.1973	0.0022554581923829365	z7-8	nircam3
7041	F150W	6793.6016	2731.1736	0.0019641917277007375	z7-8	nircam3
7755	F150W	2097.5002	2969.2261	0.0018084842332345215	z7-8	nircam3
9528	F150W	2638.2485	3578.6418	0.0020221142781834314	z7-8	nircam3
9954	F150W	8276.7451	3715.5518	0.0019604950608323683	z7-8	nircam3
10467	F150W	2746.4727	3821.4976	0.0019996278446059836	z7-8	nircam3
11511	F150W	3299.1414	4188.0493	0.0018503979221856242	z7-8	nircam3
11872	F150W	3284.4456	4061.2224	0.0018825333481646256	z7-8	nircam3
12086	F150W	4452.9634	4453.6621	0.002976024230638903	z7-8	nircam3
1213	F200W	4178.8394	664.3421	0.0017979884816280312	z7-8	nircam3
2183	F200W	10253.3916	1100.3251	0.004342837835077304	z7-8	nircam3
2241	F200W	2107.0117	1146.351	0.0028804603828836866	z7-8	nircam3
2321	F200W	2109.5361	1187.4635	0.003076022264956125	z7-8	nircam3
3319	F200W	9540.7832	1539.5801	0.003178223443494161	z7-8	nircam3
3558	F200W	9395.3184	1613.4814	0.003075052634784838	z7-8	nircam3
3806	F200W	6533.7065	1702.5698	0.0018339485306200767	z7-8	nircam3
4118	F200W	2183.6602	1784.8427	0.0017844767094074964	z7-8	nircam3
4584	F200W	7616.6738	1944.7245	0.0014087495814773413	z7-8	nircam3
5100	F200W	8559.4023	2108.8333	0.0018953465887159094	z7-8	nircam3
6863	F200W	6400.9512	2679.47	0.0017319999207020054	z7-8	nircam3
7029	F200W	7797.252	2769.1973	0.0016020085213488448	z7-8	nircam3
7041	F200W	6793.6016	2731.1736	0.001595120860138299	z7-8	nircam3
7755	F200W	2097.5002	2969.2261	0.0019093838177401596	z7-8	nircam3
9528	F200W	2638.2485	3578.6418	0.0017050838503893195	z7-8	nircam3
9954	F200W	8276.7451	3715.5518	0.001673879516951994	z7-8	nircam3
10467	F200W	2746.4727	3821.4976	0.0019482677002568365	z7-8	nircam3
11511	F200W	3299.1414	4188.0493	0.0017383436008735183	z7-8	nircam3
11872	F200W	3284.4456	4061.2224	0.0016149566899142087	z7-8	nircam3
12086	F200W	4452.9634	4453.6621	0.00253550338982032	z7-8	nircam3
1213	F277W	4178.8394	664.3421	0.0016331617591517627	z7-8	nircam3
2183	F277W	10253.3916	1100.3251	0.0018929693785072225	z7-8	nircam3
2241	F277W	2107.0117	1146.351	0.0022642485227769653	z7-8	nircam3
2321	F277W	2109.5361	1187.4635	0.002137499553307482	z7-8	nircam3
3319	F277W	9540.7832	1539.5801	0.002740393204934712	z7-8	nircam3
3558	F277W	9395.3184	1613.4814	0.0024558237873080306	z7-8	nircam3
3806	F277W	6533.7065	1702.5698	0.0016109253899944595	z7-8	nircam3
4118	F277W	2183.6602	1784.8427	0.0013587528936109565	z7-8	nircam3
4584	F277W	7616.6738	1944.7245	0.0017290330139197814	z7-8	nircam3
5100	F277W	8559.4023	2108.8333	0.002049888396456583	z7-8	nircam3
6863	F277W	6400.9512	2679.47	0.0014509605157877045	z7-8	nircam3
7029	F277W	7797.252	2769.1973	0.001846116972630441	z7-8	nircam3
7041	F277W	6793.6016	2731.1736	0.0015350025269247115	z7-8	nircam3
