source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
1213	F606W	4178.8394	664.3421	0.003331793400297238	0.0026836576637950223	z7-8	nircam3
2183	F606W	10253.3916	1100.3251	-0.009864726059759828	0.0034985111593733445	z7-8	nircam3
2241	F606W	2107.0117	1146.351	-0.003521228079531927	0.0024235047343470315	z7-8	nircam3
2321	F606W	2109.5361	1187.4635	-0.0030864311915404824	0.002518362396525616	z7-8	nircam3
3319	F606W	9540.7832	1539.5801	0.00034562035481970724	0.002525915729650343	z7-8	nircam3
3558	F606W	9395.3184	1613.4814	-0.00011793765945501111	0.0027105300551182737	z7-8	nircam3
3806	F606W	6533.7065	1702.5698	-0.0027291757447926493	0.0024779239827109156	z7-8	nircam3
4118	F606W	2183.6602	1784.8427	-0.005897036845476118	0.0025403013306966606	z7-8	nircam3
4584	F606W	7616.6738	1944.7245	-0.0013761161789667853	0.002773473623024582	z7-8	nircam3
5100	F606W	8559.4023	2108.8333	0.0007591984253435892	0.0019912754564580843	z7-8	nircam3
6863	F606W	6400.9512	2679.47	-0.007910239327411361	0.0028330705338139397	z7-8	nircam3
7029	F606W	7797.252	2769.1973	0.003555662018862211	0.0020606955175836526	z7-8	nircam3
7041	F606W	6793.6016	2731.1736	0.005809697298121289	0.0025548116459711227	z7-8	nircam3
7755	F606W	2097.5002	2969.2261	-0.003651797764205421	0.0023549049961052878	z7-8	nircam3
9528	F606W	2638.2485	3578.6418	0.0004876809769731679	0.0030091252626633417	z7-8	nircam3
9954	F606W	8276.7451	3715.5518	0.00219978878034034	0.002719346241708751	z7-8	nircam3
10467	F606W	2746.4727	3821.4976	-0.0021739798122060805	0.0027389546251723653	z7-8	nircam3
11511	F606W	3299.1414	4188.0493	-0.002419642824787245	0.00255546539300745	z7-8	nircam3
11872	F606W	3284.4456	4061.2224	0.002766330801796045	0.0023239538793486097	z7-8	nircam3
12086	F606W	4452.9634	4453.6621	-0.0013968010696460231	0.0028645947597834122	z7-8	nircam3
1213	F814W	4178.8394	664.3421	0.0017902950276016858	0.0030607106361397705	z7-8	nircam3
2183	F814W	10253.3916	1100.3251	-0.0004008821967607419	0.003790532695850458	z7-8	nircam3
2241	F814W	2107.0117	1146.351	0.0013379020595170716	0.003195669482970112	z7-8	nircam3
2321	F814W	2109.5361	1187.4635	0.008456319870061261	0.0037510663135907037	z7-8	nircam3
3319	F814W	9540.7832	1539.5801	0.00396480671054676	0.0028890200614017287	z7-8	nircam3
3558	F814W	9395.3184	1613.4814	0.002441023796509423	0.003184016197595764	z7-8	nircam3
3806	F814W	6533.7065	1702.5698	0.0004509189124675805	0.003007041043917876	z7-8	nircam3
4118	F814W	2183.6602	1784.8427	0.0027041507622881066	0.003083694534735704	z7-8	nircam3
4584	F814W	7616.6738	1944.7245	-0.0008398733060140396	0.0027412255143761956	z7-8	nircam3
5100	F814W	8559.4023	2108.8333	-0.004017001021327353	0.0024523367623170956	z7-8	nircam3
6863	F814W	6400.9512	2679.47	0.0010307991342423132	0.003050868425542278	z7-8	nircam3
7029	F814W	7797.252	2769.1973	0.0010193353598462107	0.002713023936757517	z7-8	nircam3
7041	F814W	6793.6016	2731.1736	-0.004082610091654907	0.0036515824353164834	z7-8	nircam3
7755	F814W	2097.5002	2969.2261	0.0009326959398166919	0.0032956906126061307	z7-8	nircam3
9528	F814W	2638.2485	3578.6418	-0.004597977803932045	0.003641603980992592	z7-8	nircam3
9954	F814W	8276.7451	3715.5518	0.0009000293430740585	0.0036722925084385844	z7-8	nircam3
10467	F814W	2746.4727	3821.4976	-0.0025298740022556693	0.003475321554819907	z7-8	nircam3
11511	F814W	3299.1414	4188.0493	0.00021857801603535423	0.0034860462307827467	z7-8	nircam3
11872	F814W	3284.4456	4061.2224	-0.003178057559202609	0.0035779698628157584	z7-8	nircam3
12086	F814W	4452.9634	4453.6621	-0.004118188280682701	0.0031958940808714475	z7-8	nircam3
1213	F115W	4178.8394	664.3421	0.02395943824303346	0.0017885627209808838	z7-8	nircam3
2183	F115W	10253.3916	1100.3251	0.010628114468750756	0.004067548800128165	z7-8	nircam3
2241	F115W	2107.0117	1146.351	0.02713947915738928	0.0027591373668696133	z7-8	nircam3
2321	F115W	2109.5361	1187.4635	0.025962948316131208	0.0032754168129043248	z7-8	nircam3
3319	F115W	9540.7832	1539.5801	0.03996193429630639	0.0035664730896736553	z7-8	nircam3
3558	F115W	9395.3184	1613.4814	0.026840979999632978	0.0038639858460039304	z7-8	nircam3
3806	F115W	6533.7065	1702.5698	0.00276141910308972	0.0014458205895628296	z7-8	nircam3
4118	F115W	2183.6602	1784.8427	0.030769124224621892	0.0018766845807819343	z7-8	nircam3
4584	F115W	7616.6738	1944.7245	0.0018781178819779374	0.0010583944747283773	z7-8	nircam3
5100	F115W	8559.4023	2108.8333	0.008024524948978212	0.0019384626201082048	z7-8	nircam3
6863	F115W	6400.9512	2679.47	0.0009025060749015892	0.0016112888037066193	z7-8	nircam3
7029	F115W	7797.252	2769.1973	0.003363346191916442	0.001994194929058443	z7-8	nircam3
7041	F115W	6793.6016	2731.1736	0.0015541168572071726	0.001672915951732382	z7-8	nircam3
7755	F115W	2097.5002	2969.2261	-0.0016530139116956472	0.001486478601566832	z7-8	nircam3
9528	F115W	2638.2485	3578.6418	0.0021224386263219808	0.0018147349043983682	z7-8	nircam3
9954	F115W	8276.7451	3715.5518	0.006824873962868138	0.0017054551138761735	z7-8	nircam3
10467	F115W	2746.4727	3821.4976	0.003799550404305702	0.0017131567070011672	z7-8	nircam3
