source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
3591	F200W	9943.2324	1651.3943	0	z8-10	nircam3
4026	F200W	7554.2808	1779.5316	0	z8-10	nircam3
4596	F200W	3977.8147	1948.7542	0	z8-10	nircam3
5466	F200W	7235.127	2238.5264	0	z8-10	nircam3
5922	F200W	9022.0645	2401.7134	0	z8-10	nircam3
8730	F200W	9116.1904	3345.9946	0	z8-10	nircam3
9992	F200W	578.233	3744.6199	0	z8-10	nircam3
10047	F200W	7614.272	3744.5977	0	z8-10	nircam3
10134	F200W	6941.4634	3773.3328	0	z8-10	nircam3
11198	F200W	9990.8203	4292.0264	0	z8-10	nircam3
11909	F200W	6222.0039	4206.6768	0	z8-10	nircam3
49	F277W	180.4972	197.5395	0	z8-10	nircam3
457	F277W	8474.5664	324.9333	0	z8-10	nircam3
868	F277W	3908.9641	493.7003	0	z8-10	nircam3
1021	F277W	3697.4653	577.6644	0	z8-10	nircam3
1715	F277W	2246.0176	874.4232	0	z8-10	nircam3
1725	F277W	6991.4644	883.8897	0	z8-10	nircam3
2210	F277W	1259.854	1124.45	0	z8-10	nircam3
2790	F277W	3958.3804	1370.6488	0	z8-10	nircam3
3404	F277W	1449.8234	1591.3014	0	z8-10	nircam3
3591	F277W	9943.2324	1651.3943	0	z8-10	nircam3
4026	F277W	7554.2808	1779.5316	0	z8-10	nircam3
4596	F277W	3977.8147	1948.7542	0	z8-10	nircam3
5466	F277W	7235.127	2238.5264	0	z8-10	nircam3
5922	F277W	9022.0645	2401.7134	0	z8-10	nircam3
8730	F277W	9116.1904	3345.9946	0	z8-10	nircam3
9992	F277W	578.233	3744.6199	0	z8-10	nircam3
10047	F277W	7614.272	3744.5977	0	z8-10	nircam3
10134	F277W	6941.4634	3773.3328	0	z8-10	nircam3
11198	F277W	9990.8203	4292.0264	0	z8-10	nircam3
11909	F277W	6222.0039	4206.6768	0	z8-10	nircam3
49	F356W	180.4972	197.5395	0	z8-10	nircam3
457	F356W	8474.5664	324.9333	0	z8-10	nircam3
868	F356W	3908.9641	493.7003	0	z8-10	nircam3
1021	F356W	3697.4653	577.6644	0	z8-10	nircam3
1715	F356W	2246.0176	874.4232	0	z8-10	nircam3
1725	F356W	6991.4644	883.8897	0	z8-10	nircam3
2210	F356W	1259.854	1124.45	0	z8-10	nircam3
2790	F356W	3958.3804	1370.6488	0	z8-10	nircam3
3404	F356W	1449.8234	1591.3014	0	z8-10	nircam3
3591	F356W	9943.2324	1651.3943	0	z8-10	nircam3
4026	F356W	7554.2808	1779.5316	0	z8-10	nircam3
4596	F356W	3977.8147	1948.7542	0	z8-10	nircam3
5466	F356W	7235.127	2238.5264	0	z8-10	nircam3
5922	F356W	9022.0645	2401.7134	0	z8-10	nircam3
8730	F356W	9116.1904	3345.9946	0	z8-10	nircam3
9992	F356W	578.233	3744.6199	0	z8-10	nircam3
10047	F356W	7614.272	3744.5977	0	z8-10	nircam3
10134	F356W	6941.4634	3773.3328	0	z8-10	nircam3
11198	F356W	9990.8203	4292.0264	0	z8-10	nircam3
11909	F356W	6222.0039	4206.6768	0	z8-10	nircam3
49	F410M	180.4972	197.5395	0	z8-10	nircam3
457	F410M	8474.5664	324.9333	0	z8-10	nircam3
868	F410M	3908.9641	493.7003	0	z8-10	nircam3
1021	F410M	3697.4653	577.6644	0	z8-10	nircam3
1715	F410M	2246.0176	874.4232	0	z8-10	nircam3
1725	F410M	6991.4644	883.8897	0	z8-10	nircam3
2210	F410M	1259.854	1124.45	0	z8-10	nircam3
2790	F410M	3958.3804	1370.6488	0	z8-10	nircam3
3404	F410M	1449.8234	1591.3014	0	z8-10	nircam3
3591	F410M	9943.2324	1651.3943	0	z8-10	nircam3
4026	F410M	7554.2808	1779.5316	0	z8-10	nircam3
4596	F410M	3977.8147	1948.7542	0	z8-10	nircam3
5466	F410M	7235.127	2238.5264	0	z8-10	nircam3
5922	F410M	9022.0645	2401.7134	0	z8-10	nircam3
8730	F410M	9116.1904	3345.9946	0	z8-10	nircam3
9992	F410M	578.233	3744.6199	0	z8-10	nircam3
10047	F410M	7614.272	3744.5977	0	z8-10	nircam3
10134	F410M	6941.4634	3773.3328	0	z8-10	nircam3
11198	F410M	9990.8203	4292.0264	0	z8-10	nircam3
11909	F410M	6222.0039	4206.6768	0	z8-10	nircam3
49	F444W	180.4972	197.5395	0	z8-10	nircam3
457	F444W	8474.5664	324.9333	0	z8-10	nircam3
868	F444W	3908.9641	493.7003	0	z8-10	nircam3
1021	F444W	3697.4653	577.6644	0	z8-10	nircam3
1715	F444W	2246.0176	874.4232	0	z8-10	nircam3
1725	F444W	6991.4644	883.8897	0	z8-10	nircam3
2210	F444W	1259.854	1124.45	0	z8-10	nircam3
2790	F444W	3958.3804	1370.6488	0	z8-10	nircam3
3404	F444W	1449.8234	1591.3014	0	z8-10	nircam3
3591	F444W	9943.2324	1651.3943	0	z8-10	nircam3
4026	F444W	7554.2808	1779.5316	0	z8-10	nircam3
4596	F444W	3977.8147	1948.7542	0	z8-10	nircam3
5466	F444W	7235.127	2238.5264	0	z8-10	nircam3
5922	F444W	9022.0645	2401.7134	0	z8-10	nircam3
8730	F444W	9116.1904	3345.9946	0	z8-10	nircam3
9992	F444W	578.233	3744.6199	0	z8-10	nircam3
10047	F444W	7614.272	3744.5977	0	z8-10	nircam3
10134	F444W	6941.4634	3773.3328	0	z8-10	nircam3
11198	F444W	9990.8203	4292.0264	0	z8-10	nircam3
11909	F444W	6222.0039	4206.6768	0	z8-10	nircam3
