source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
1091	F606W	9350.2305	633.005	0	z8-10	nircam10
1330	F606W	562.3206	747.3645	0	z8-10	nircam10
2191	F606W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F606W	480.9639	1121.9441	0	z8-10	nircam10
2445	F606W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F606W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F606W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F606W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F606W	165.7632	2006.6464	0	z8-10	nircam10
6606	F606W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F606W	1931.9222	2740.593	0	z8-10	nircam10
7674	F606W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F606W	3927.562	2994.5759	0	z8-10	nircam10
8250	F606W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F606W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F606W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F606W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F606W	9835.085	3791.9333	0	z8-10	nircam10
10225	F606W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F606W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F814W	9350.2305	633.005	0	z8-10	nircam10
1330	F814W	562.3206	747.3645	0	z8-10	nircam10
2191	F814W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F814W	480.9639	1121.9441	0	z8-10	nircam10
2445	F814W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F814W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F814W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F814W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F814W	165.7632	2006.6464	0	z8-10	nircam10
6606	F814W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F814W	1931.9222	2740.593	0	z8-10	nircam10
7674	F814W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F814W	3927.562	2994.5759	0	z8-10	nircam10
8250	F814W	3253.4038	3103.7139	0	z8-10	nircam10
8798	F814W	3860.0393	3290.7605	0	z8-10	nircam10
9221	F814W	1529.7197	3443.6487	0	z8-10	nircam10
9669	F814W	1356.3665	3632.4209	0	z8-10	nircam10
9988	F814W	9835.085	3791.9333	0	z8-10	nircam10
10225	F814W	1154.6892	4489.0547	0	z8-10	nircam10
10790	F814W	2668.5544	4506.3433	0	z8-10	nircam10
1091	F115W	9350.2305	633.005	0	z8-10	nircam10
1330	F115W	562.3206	747.3645	0	z8-10	nircam10
2191	F115W	2971.9294	1119.3103	0	z8-10	nircam10
2205	F115W	480.9639	1121.9441	0	z8-10	nircam10
2445	F115W	1110.2041	1191.2227	0	z8-10	nircam10
2566	F115W	1332.7803	1224.8019	0	z8-10	nircam10
2817	F115W	2108.3284	1288.9008	0	z8-10	nircam10
3197	F115W	2550.8127	1410.2053	0	z8-10	nircam10
4771	F115W	165.7632	2006.6464	0	z8-10	nircam10
6606	F115W	2116.3508	2576.3357	0	z8-10	nircam10
7116	F115W	1931.9222	2740.593	0	z8-10	nircam10
7674	F115W	2768.1482	2919.7876	0	z8-10	nircam10
7891	F115W	3927.562	2994.5759	0	z8-10	nircam10
8250	F115W	3253.4038	3103.7139	0	z8-10	nircam10
