NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F606W,z10-15,-0.04624368,0.02343369,-1.9733844733799928,-0.04624368,0.0,0.0,-1.9733844733799928,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F814W,z10-15,0.03809535,0.01594303,2.3894673722623616,0.03809535,0.0,0.0,2.3894673722623616,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F115W,z10-15,-0.01337337,0.03001304,-0.44558531891471176,-0.01337337,0.0,0.0,-0.44558531891471176,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F150W,z10-15,0.06001855,0.03653728,1.642666066001629,0.06001855,0.0,0.0,1.642666066001629,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F200W,z10-15,0.1880078,0.03104356,6.056257723018881,0.1880078,0.0,0.0,6.056257723018881,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F277W,z10-15,0.3371857,0.02793226,12.07155095935667,0.3371857,0.0,0.0,12.07155095935667,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F356W,z10-15,0.3511754,0.02801555,12.535017160112867,0.3511754,0.0,0.0,12.535017160112867,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F410M,z10-15,0.4560123,0.06268267,7.274934204302402,0.4560123,0.0,0.0,7.274934204302402,
292,4501.8364,268.3943,214.8578625,52.756672,0.361,F444W,z10-15,0.4875705,0.05183295,9.4065743894569,0.4875705,0.0,0.0,9.4065743894569,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F606W,z10-15,0.02838381,0.008463254,3.3537703110411194,0.02838381,0.0,0.0,3.3537703110411194,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F814W,z10-15,0.005752889,0.005757947,0.9991215619039215,0.005752889,0.0,0.0,0.9991215619039215,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F115W,z10-15,-0.02202016,0.01083944,-2.0314850213664175,-0.02202016,0.0,0.0,-2.0314850213664175,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F150W,z10-15,0.06118105,0.01319571,4.636434871636312,0.06118105,0.0,0.0,4.636434871636312,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F200W,z10-15,-0.01957086,0.01121161,-1.7455887245453596,-0.01957086,0.0,0.0,-1.7455887245453596,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F277W,z10-15,0.05880296,0.01008795,5.8290296839298374,0.05880296,0.0,0.0,5.8290296839298374,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F356W,z10-15,5.68256,0.01011803,561.6271151597692,5.68256,0.0,0.0,561.6271151597692,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F410M,z10-15,7.981727,0.02263832,352.5759420310341,7.981727,0.0,0.0,352.5759420310341,
440,10032.5674,319.1968,214.808086,52.7217983,0.353,F444W,z10-15,3.139936,0.01871986,167.73287834417565,3.139936,0.0,0.0,167.73287834417565,
988,9209.3311,596.6603,214.8124985,52.7285265,0.347,F606W,z10-15,-0.03851586,0.02978884,-1.2929627336949006,-0.03851586,0.0,0.0,-1.2929627336949006,
988,9209.3311,596.6603,214.8124985,52.7285265,0.347,F814W,z10-15,-0.05498736,0.02026674,-2.713182287827248,-0.05498736,0.0,0.0,-2.713182287827248,
988,9209.3311,596.6603,214.8124985,52.7285265,0.347,F115W,z10-15,0.03766441,0.03815249,0.9872071259307061,0.03766441,0.0,0.0,0.9872071259307061,
