NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F606W,z10-15,0.003493317,0.01484414,0.23533306745961707,0.003493317,0.0,0.0,0.23533306745961707,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F814W,z10-15,-0.0006003395,0.00954156,-0.0629183802229405,-0.0006003395,0.0,0.0,-0.0629183802229405,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F115W,z10-15,0.02024079,0.02318675,0.8729464025790593,0.02024079,0.0,0.0,0.8729464025790593,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F150W,z10-15,0.06983315,0.02775826,2.515761074361289,0.06983315,0.0,0.0,2.515761074361289,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F200W,z10-15,-0.1668547,0.02394782,-6.967427515322897,-0.1668547,0.0,0.0,-6.967427515322897,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F277W,z10-15,0.2927564,0.01980848,14.779347027131816,0.2927564,0.0,0.0,14.779347027131816,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F356W,z10-15,0.3130557,0.0208735,14.997757922724986,0.3130557,0.0,0.0,14.997757922724986,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F410M,z10-15,0.668073,0.04541507,14.710381377811373,0.668073,0.0,0.0,14.710381377811373,
344,7792.0762,278.7755,214.854962,52.8048323,0.368,F444W,z10-15,0.4575908,0.03695467,12.38248914142651,0.4575908,0.0,0.0,12.38248914142651,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F606W,z10-15,0.02707436,0.009655277,2.8040997684478652,0.02707436,0.0,0.0,2.8040997684478652,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F814W,z10-15,-0.01622837,0.006206247,-2.6148443656850913,-0.01622837,0.0,0.0,-2.6148443656850913,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F115W,z10-15,-0.01144507,0.01508167,-0.7588728569183651,-0.01144507,0.0,0.0,-0.7588728569183651,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F150W,z10-15,0.03684588,0.01805519,2.0407362093669468,0.03684588,0.0,0.0,2.0407362093669468,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F200W,z10-15,0.0590503,0.01557671,3.790935313041072,0.0590503,0.0,0.0,3.790935313041072,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F277W,z10-15,0.02122845,0.0128843,1.6476215238701366,0.02122845,0.0,0.0,1.6476215238701366,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F356W,z10-15,0.05608403,0.01357703,4.130802539288784,0.05608403,0.0,0.0,4.130802539288784,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F410M,z10-15,0.303582,0.02953994,10.277001239677535,0.303582,0.0,0.0,10.277001239677535,
447,10004.9326,297.3108,214.8350344,52.7908716,0.351,F444W,z10-15,0.0299153,0.02403693,1.244555773137418,0.0299153,0.0,0.0,1.244555773137418,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F606W,z10-15,0.1618912,0.03310729,4.889895850732573,0.1618912,0.0,0.0,4.889895850732573,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F814W,z10-15,0.07545679,0.0212808,3.5457684861471375,0.07545679,0.0,0.0,3.5457684861471375,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F115W,z10-15,0.1244392,0.05171403,2.4062947714575715,0.1244392,0.0,0.0,2.4062947714575715,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F150W,z10-15,0.3514257,0.06191001,5.676395464966005,0.3514257,0.0,0.0,5.676395464966005,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F200W,z10-15,0.03927119,0.05341147,0.7352576141416814,0.03927119,0.0,0.0,0.7352576141416814,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F277W,z10-15,2.137003,0.04417939,48.3710390750076,2.137003,0.0,0.0,48.3710390750076,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F356W,z10-15,2.413843,0.04655473,51.849575757393495,2.413843,0.0,0.0,51.849575757393495,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F410M,z10-15,2.08417,0.1012905,20.576164595890038,2.08417,0.0,0.0,20.576164595890038,
746,2287.5122,464.3756,214.9021524,52.840796,0.01,F444W,z10-15,2.299492,0.082421,27.899346040450855,2.299492,0.0,0.0,27.899346040450855,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F606W,z10-15,0.01843236,0.02085778,0.883716291954369,0.01843236,0.0,0.0,0.883716291954369,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F814W,z10-15,-0.02780625,0.01340703,-2.0740052047321442,-0.02780625,0.0,0.0,-2.0740052047321442,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F115W,z10-15,0.03957555,0.03258013,1.214714305928184,0.03957555,0.0,0.0,1.214714305928184,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F150W,z10-15,0.04751091,0.03900366,1.218114146210894,0.04751091,0.0,0.0,1.218114146210894,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F200W,z10-15,0.2273716,0.03364953,6.7570512871948,0.2273716,0.0,0.0,6.7570512871948,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F277W,z10-15,0.0622661,0.02783327,2.2371104796525882,0.0622661,0.0,0.0,2.2371104796525882,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F356W,z10-15,0.1834757,0.02932975,6.255617589648735,0.1834757,0.0,0.0,6.255617589648735,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F410M,z10-15,0.4475292,0.06381357,7.013072611358368,0.4475292,0.0,0.0,7.013072611358368,
992,2196.2832,558.6949,214.901976,52.8418843,0.019,F444W,z10-15,0.1496055,0.0519257,2.8811455599057885,0.1496055,0.0,0.0,2.8811455599057885,
1033,4166.0161,574.156,214.8842195,52.829459,0.346,F606W,z10-15,-0.02210287,0.01280035,-1.726739503216709,-0.02210287,0.0,0.0,-1.726739503216709,
1033,4166.0161,574.156,214.8842195,52.829459,0.346,F814W,z10-15,0.01557304,0.008227845,1.892724036488291,0.01557304,0.0,0.0,1.892724036488291,
1033,4166.0161,574.156,214.8842195,52.829459,0.346,F115W,z10-15,0.09127996,0.01999431,4.565296826947266,0.09127996,0.0,0.0,4.565296826947266,
