NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F606W,z8-10,0.01915647,0.01446217,1.3245916760762735,0.01915647,0.0,0.0,1.3245916760762735,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F814W,z8-10,0.0007131732,0.01078149,0.06614792575052242,0.0007131732,0.0,0.0,0.06614792575052242,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F115W,z8-10,0.02274814,0.02605341,0.8731348410822231,0.02274814,0.0,0.0,0.8731348410822231,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F150W,z8-10,0.3982096,0.03087413,12.897840360198003,0.3982096,0.0,0.0,12.897840360198003,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F200W,z8-10,0.0652833,0.0246505,2.6483560171193283,0.0652833,0.0,0.0,2.6483560171193283,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F277W,z8-10,-0.06295309,0.02002862,-3.1431566428440902,-0.06295309,0.0,0.0,-3.1431566428440902,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F356W,z8-10,-0.1530605,0.0215871,-7.090368785061448,-0.1530605,0.0,0.0,-7.090368785061448,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F410M,z8-10,1.694374,0.04784214,35.415932481281146,1.694374,0.0,0.0,35.415932481281146,
114,3918.3921,1763.4038,214.9302198,52.9105973,0.378,F444W,z8-10,-0.0001671428,0.03820237,-0.004375194523271724,-0.0001671428,0.0,0.0,-0.004375194523271724,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F606W,z8-10,0.02443334,0.01744809,1.400344679560915,0.02443334,0.0,0.0,1.400344679560915,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F814W,z8-10,0.008991823,0.01300748,0.691280939889971,0.008991823,0.0,0.0,0.691280939889971,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F115W,z8-10,0.1475242,0.03143251,4.69336365438204,0.1475242,0.0,0.0,4.69336365438204,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F150W,z8-10,0.5556354,0.03724853,14.916975247076865,0.5556354,0.0,0.0,14.916975247076865,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F200W,z8-10,0.3381961,0.02973994,11.371781516707834,0.3381961,0.0,0.0,11.371781516707834,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F277W,z8-10,0.3791012,0.02416381,15.688800731341622,0.3791012,0.0,0.0,15.688800731341622,
904,10246.46,1958.4879,214.8715642,52.8714677,0.0,F356W,z8-10,0.5984001,0.02604406,22.976452212135897,0.5984001,0.0,0.0,22.976452212135897,
