NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F606W,z10-15,0.01679158,0.01947848,0.8620580250615039,0.01679158,0.0,0.0,0.8620580250615039,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F814W,z10-15,-0.08248848,0.01569903,-5.254367945025903,-0.08248848,0.0,0.0,-5.254367945025903,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F115W,z10-15,0.1072639,0.03700861,2.8983498704760864,0.1072639,0.0,0.0,2.8983498704760864,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F150W,z10-15,0.1400382,0.04385761,3.1930194098584033,0.1400382,0.0,0.0,3.1930194098584033,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F200W,z10-15,0.1774874,0.03481127,5.098561471615371,0.1774874,0.0,0.0,5.098561471615371,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F277W,z10-15,0.2058484,0.02891736,7.1185059770324814,0.2058484,0.0,0.0,7.1185059770324814,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F356W,z10-15,0.8609433,0.03043569,28.28729363454549,0.8609433,0.0,0.0,28.28729363454549,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F410M,z10-15,1.065713,0.06721855,15.854447916534943,1.065713,0.0,0.0,15.854447916534943,
377,6171.9619,222.975,214.9985122,52.9603119,0.378,F444W,z10-15,0.0001377683,0.05381404,0.0025600809751507225,0.0001377683,0.0,0.0,0.0025600809751507225,
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F606W,z10-15,0.0684389,0.01739534,3.9343237901644925,0.0684389,0.0,0.0,3.9343237901644925,
538,2487.929,263.2752,215.0311633,52.9838911,0.374,F814W,z10-15,0.01822311,0.01402009,1.299785522061556,0.01822311,0.0,0.0,1.299785522061556,
