NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F606W,z7-8,0.008506168,0.009996465,0.8509175993713778,0.008506168,0.0024450037711187746,3.478999951033934,-2.628082351662556,0.24458683855930816
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F814W,z7-8,-0.001430971,0.007452321,-0.1920168226784649,-0.001430971,0.002898670575528091,-0.49366458268176966,0.30164776000330473,
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F115W,z7-8,0.2657822,0.0180085,14.758708387705807,0.2657822,0.0021752556352083413,122.18435189781452,-107.42564351010871,0.12079049533322271
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F150W,z7-8,0.1645014,0.02134065,7.708359398612507,0.1645014,0.0023907674870106083,68.8069420777053,-61.09858267909279,0.1120288035748962
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F200W,z7-8,0.2036399,0.01703879,11.95154702886766,0.2036399,0.0018160994191457629,112.13037009603028,-100.17882306716261,0.1065861730290568
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F277W,z7-8,0.08878364,0.01384408,6.41311231948963,0.08878364,0.0014018760861112698,63.33201691618916,-56.918904596699534,0.10126177298247843
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F356W,z7-8,0.09055434,0.01492132,6.068788820292038,0.09055434,0.0014266463923259993,63.47357024634571,-57.404781426053674,0.09561127248299744
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F410M,z7-8,0.1257892,0.03306919,3.8038185997298393,0.1257892,0.002502885485531876,50.25767288481005,-46.45385428508021,0.07568632571683419
921,3613.0696,1958.808,214.9308967,52.9135904,0.551,F444W,z7-8,0.004261897,0.02640604,0.16139856638859898,0.004261897,0.002075645793315839,2.0532872293165347,-1.8918886629279357,0.07860496285379553
939,7234.0552,1964.0647,214.8984372,52.8906298,0.021,F606W,z7-8,0.002981167,0.00939732,0.3172358715037904,0.002981167,0.0019297533709878077,1.5448435249909638,-1.2276076534871734,0.20535145881887681
939,7234.0552,1964.0647,214.8984372,52.8906298,0.021,F814W,z7-8,0.01122444,0.007005662,1.6021954813121158,0.01122444,0.002581079386209547,4.348738771837502,-2.746543290525387,0.36842762128825896
939,7234.0552,1964.0647,214.8984372,52.8906298,0.021,F115W,z7-8,0.1338242,0.01692915,7.9049568348085995,0.1338242,0.0013809135854438372,96.90990182922111,-89.00494499441251,0.08157016657326784
939,7234.0552,1964.0647,214.8984372,52.8906298,0.021,F150W,z7-8,-0.05395189,0.02006159,-2.6893127613514185,-0.05395189,0.001936825733669252,-27.855830838115693,25.166518076764277,
