NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F606W,z10-15,0.04389291,0.01250719,3.5094141849608107,0.04389291,0.0,0.0,3.5094141849608107,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F814W,z10-15,-0.002494526,0.007631383,-0.32687731699483563,-0.002494526,0.0,0.0,-0.32687731699483563,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F115W,z10-15,-0.05216531,0.01686609,-3.092910686472087,-0.05216531,0.0,0.0,-3.092910686472087,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F150W,z10-15,0.03386419,7.663534e-05,441.88738511501356,0.03386419,0.0,0.0,441.88738511501356,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F200W,z10-15,0.06947319,5.437796e-05,1277.5983137285768,0.06947319,0.0,0.0,1277.5983137285768,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F277W,z10-15,0.07710016,3.994682e-05,1930.070028102362,0.07710016,0.0,0.0,1930.070028102362,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F356W,z10-15,0.07768299,0.01505101,5.161314091213812,0.07768299,0.0,0.0,5.161314091213812,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F410M,z10-15,-0.02875893,5.559409e-05,-517.301929035982,-0.02875893,0.0,0.0,-517.301929035982,
837,4458.7729,635.9829,215.1420124,52.9495211,0.965,F444W,z10-15,0.6782722,3.308226e-05,20502.59565096218,0.6782722,0.0,0.0,20502.59565096218,
2600,3808.4224,1287.2474,215.1410163,52.9571673,0.963,F606W,z10-15,0.05015289,0.01659266,3.0225949305295234,0.05015289,0.0,0.0,3.0225949305295234,
2600,3808.4224,1287.2474,215.1410163,52.9571673,0.963,F814W,z10-15,0.0288105,0.01012417,2.845714759827225,0.0288105,0.0,0.0,2.845714759827225,
2600,3808.4224,1287.2474,215.1410163,52.9571673,0.963,F115W,z10-15,-0.2479942,0.0223754,-11.083341526855385,-0.2479942,0.0,0.0,-11.083341526855385,
2600,3808.4224,1287.2474,215.1410163,52.9571673,0.963,F150W,z10-15,-0.06115314,0.0001016683,-601.4966316934581,-0.06115314,0.0,0.0,-601.4966316934581,
