NUMBER,FILTER,SEX_SNR,NMAD_SNR,SNR_DIFF,SNR_RATIO
114,F115W,0.8731348410822231,0.0,0.8731348410822231,
114,F150W,12.897840360198003,0.0,12.897840360198003,
114,F200W,2.6483560171193283,0.0,2.6483560171193283,
114,F277W,-3.1431566428440902,0.0,-3.1431566428440902,
114,F356W,-7.090368785061448,0.0,-7.090368785061448,
114,F410M,35.415932481281146,0.0,35.415932481281146,
114,F444W,-0.004375194523271724,0.0,-0.004375194523271724,
114,F606W,1.3245916760762735,0.0,1.3245916760762735,
114,F814W,0.06614792575052242,0.0,0.06614792575052242,
904,F115W,4.69336365438204,0.0,4.69336365438204,
904,F150W,14.916975247076865,0.0,14.916975247076865,
904,F200W,11.371781516707834,0.0,11.371781516707834,
904,F277W,15.688800731341622,0.0,15.688800731341622,
904,F356W,22.976452212135897,0.0,22.976452212135897,
904,F410M,5.499420216587609,0.0,5.499420216587609,
904,F444W,14.858808178298965,0.0,14.858808178298965,
904,F606W,1.400344679560915,0.0,1.400344679560915,
904,F814W,0.691280939889971,0.0,0.691280939889971,
1401,F115W,1.8663641692710282,0.0,1.8663641692710282,
1401,F150W,2.6217779636211587,0.0,2.6217779636211587,
1401,F200W,-2.6770572619210347,0.0,-2.6770572619210347,
1401,F277W,15.437498791421996,0.0,15.437498791421996,
1401,F356W,-0.22380587861343235,0.0,-0.22380587861343235,
1401,F410M,13.609633561765822,0.0,13.609633561765822,
1401,F444W,3.025572944599163,0.0,3.025572944599163,
1401,F606W,1.2158100755645023,0.0,1.2158100755645023,
1401,F814W,0.01981894322359038,0.0,0.01981894322359038,
1695,F115W,11.525957997883324,0.0,11.525957997883324,
1695,F150W,26.271793374414717,0.0,26.271793374414717,
1695,F200W,40.40932605608153,0.0,40.40932605608153,
1695,F277W,29.480495727335303,0.0,29.480495727335303,
1695,F356W,8.80773374395695,0.0,8.80773374395695,
1695,F410M,-2.216591135980094,0.0,-2.216591135980094,
1695,F444W,-3.7901277508320717,0.0,-3.7901277508320717,
1695,F606W,4.167411075730742,0.0,4.167411075730742,
1695,F814W,-0.29595026967107685,0.0,-0.29595026967107685,
1703,F115W,44.08924666414401,0.0,44.08924666414401,
1703,F150W,54.45067951638455,0.0,54.45067951638455,
1703,F200W,78.67657738441301,0.0,78.67657738441301,
1703,F277W,44.362288050891976,0.0,44.362288050891976,
1703,F356W,12.987508732735643,0.0,12.987508732735643,
1703,F410M,4.683113354670434,0.0,4.683113354670434,
1703,F444W,2.0577627256944724,0.0,2.0577627256944724,
1703,F606W,5.002907637971742,0.0,5.002907637971742,
1703,F814W,-1.01559448105043,0.0,-1.01559448105043,
1708,F115W,6.01593487896874,0.0,6.01593487896874,
1708,F150W,4.833182243377913,0.0,4.833182243377913,
1708,F200W,9.521880051968317,0.0,9.521880051968317,
1708,F277W,9.417403700516115,0.0,9.417403700516115,
1708,F356W,11.410938452041831,0.0,11.410938452041831,
1708,F410M,6.879483533568258,0.0,6.879483533568258,
1708,F444W,3.6272390921067292,0.0,3.6272390921067292,
1708,F606W,-1.976894897075301,0.0,-1.976894897075301,
1708,F814W,1.1178623915465258,0.0,1.1178623915465258,
2717,F115W,57.21815830357985,0.0,57.21815830357985,
2717,F150W,63.850859136692854,0.0,63.850859136692854,
2717,F200W,69.67785330490844,0.0,69.67785330490844,
2717,F277W,-4.715225246302218e-05,0.0,-4.715225246302218e-05,
2717,F356W,0.016879286594425284,0.0,0.016879286594425284,
2717,F410M,0.9568830279530143,0.0,0.9568830279530143,
2717,F444W,11.787523439372833,0.0,11.787523439372833,
2717,F606W,0.009647672023948537,0.0,0.009647672023948537,
2717,F814W,1.4727830488012505,0.0,1.4727830488012505,
3123,F115W,4.834257777279612,0.0,4.834257777279612,
3123,F150W,1.0807060766299896,0.0,1.0807060766299896,
