NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,REDSHIFT_BIN,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F606W,z10-15,0.04686781,0.02292242,2.044627486975634,0.04686781,0.0,0.0,2.044627486975634,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F814W,z10-15,-0.0155274,0.01553987,-0.9991975479846357,-0.0155274,0.0,0.0,-0.9991975479846357,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F115W,z10-15,0.6501471,0.03531368,18.410630101422452,0.6501471,0.0,0.0,18.410630101422452,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F150W,z10-15,0.7783709,0.0001357173,5735.237143680282,0.7783709,0.0,0.0,5735.237143680282,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F200W,z10-15,0.9437351,0.0001031692,9147.450014151511,0.9437351,0.0,0.0,9147.450014151511,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F277W,z10-15,0.4173229,6.585933e-05,6336.57979818501,0.4173229,0.0,0.0,6336.57979818501,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F356W,z10-15,0.3404859,0.03169623,10.742157663545475,0.3404859,0.0,0.0,10.742157663545475,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F410M,z10-15,0.2717006,9.604192e-05,2828.9792623887574,0.2717006,0.0,0.0,2828.9792623887574,
2796,10771.5088,1400.8363,214.9123071,52.8539355,1.0,F444W,z10-15,0.2103649,5.28473e-05,3980.6177420606164,0.2103649,0.0,0.0,3980.6177420606164,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F606W,z10-15,0.06819759,0.01861087,3.6643955924682725,0.06819759,0.0,0.0,3.6643955924682725,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F814W,z10-15,0.004329966,0.01261693,0.34318697179107754,0.004329966,0.0,0.0,0.34318697179107754,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F115W,z10-15,-0.0792863,0.02867142,-2.7653426303964017,-0.0792863,0.0,0.0,-2.7653426303964017,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F150W,z10-15,-0.2441601,0.0001101898,-2215.8139864125355,-0.2441601,0.0,0.0,-2215.8139864125355,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F200W,z10-15,-0.01656362,8.376377e-05,-197.74205482871653,-0.01656362,0.0,0.0,-197.74205482871653,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F277W,z10-15,0.2086373,5.347164e-05,3901.8309518840265,0.2086373,0.0,0.0,3901.8309518840265,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F356W,z10-15,0.1931783,0.02573438,7.50662343526442,0.1931783,0.0,0.0,7.50662343526442,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F410M,z10-15,0.9566273,7.79771e-05,12268.054339030305,0.9566273,0.0,0.0,12268.054339030305,
3075,5025.021,1497.443,214.9627004,52.8909308,0.984,F444W,z10-15,0.3530375,4.290708e-05,8227.954454136707,0.3530375,0.0,0.0,8227.954454136707,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F606W,z10-15,0.01344821,0.01355674,0.991994388031341,0.01344821,0.0,0.0,0.991994388031341,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F814W,z10-15,-0.005366862,0.009190566,-0.5839533713157601,-0.005366862,0.0,0.0,-0.5839533713157601,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F115W,z10-15,0.0596594,0.02088516,2.8565450300596216,0.0596594,0.0,0.0,2.8565450300596216,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F150W,z10-15,0.008717757,8.026569e-05,108.61125095915826,0.008717757,0.0,0.0,108.61125095915826,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F200W,z10-15,0.2360125,6.101616e-05,3868.0326654446953,0.2360125,0.0,0.0,3868.0326654446953,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F277W,z10-15,0.1001477,3.895042e-05,2571.158411128815,0.1001477,0.0,0.0,2571.158411128815,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F356W,z10-15,0.04069133,0.01874573,2.170698607096123,0.04069133,0.0,0.0,2.170698607096123,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F410M,z10-15,0.1128199,5.680096e-05,1986.2322749474658,0.1128199,0.0,0.0,1986.2322749474658,
3207,9256.7861,1537.4417,214.9244133,52.8642893,0.981,F444W,z10-15,0.2599578,3.125487e-05,8317.35342364246,0.2599578,0.0,0.0,8317.35342364246,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F606W,z10-15,-0.02042799,0.01189005,-1.7180743562895027,-0.02042799,0.0,0.0,-1.7180743562895027,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F814W,z10-15,0.01526953,0.008060659,1.89432774665198,0.01526953,0.0,0.0,1.89432774665198,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F115W,z10-15,0.05231385,0.0183175,2.8559492288794868,0.05231385,0.0,0.0,2.8559492288794868,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F150W,z10-15,0.04359077,7.039768e-05,619.2074795646674,0.04359077,0.0,0.0,619.2074795646674,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F200W,z10-15,-0.07997428,5.351471e-05,-1494.4354552234329,-0.07997428,0.0,0.0,-1494.4354552234329,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F277W,z10-15,0.1841224,3.416178e-05,5389.71915397851,0.1841224,0.0,0.0,5389.71915397851,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F356W,z10-15,0.1300765,0.0164411,7.911666494334321,0.1300765,0.0,0.0,7.911666494334321,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F410M,z10-15,0.1374693,4.981774e-05,2759.444727922222,0.1374693,0.0,0.0,2759.444727922222,
3548,3030.1865,1630.2992,214.9791693,52.904305,0.999,F444W,z10-15,0.4201684,2.741233e-05,15327.715666636144,0.4201684,0.0,0.0,15327.715666636144,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F606W,z10-15,0.04334182,0.01550273,2.795754038159731,0.04334182,0.0,0.0,2.795754038159731,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F814W,z10-15,-0.004570177,0.01050981,-0.43484867947184586,-0.004570177,0.0,0.0,-0.43484867947184586,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F115W,z10-15,-0.1344365,0.0238831,-5.628938454388249,-0.1344365,0.0,0.0,-5.628938454388249,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F150W,z10-15,-0.1784918,9.178733e-05,-1944.6235117635517,-0.1784918,0.0,0.0,-1944.6235117635517,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F200W,z10-15,0.02227086,6.977464e-05,319.1827288539217,0.02227086,0.0,0.0,319.1827288539217,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F277W,z10-15,0.05946149,4.454151e-05,1334.9679882877792,0.05946149,0.0,0.0,1334.9679882877792,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F356W,z10-15,0.07124117,0.02143656,3.323348988830298,0.07124117,0.0,0.0,3.323348988830298,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F410M,z10-15,0.2112501,6.495439e-05,3252.2836408747735,0.2112501,0.0,0.0,3252.2836408747735,
4104,2095.8093,1764.6228,214.9861285,52.9109583,0.019,F444W,z10-15,0.3296593,3.57413e-05,9223.48375688629,0.3296593,0.0,0.0,9223.48375688629,
5473,7721.6553,2152.2422,214.9316788,52.8773533,0.991,F606W,z10-15,-0.04669895,0.02702645,-1.7278980406231674,-0.04669895,0.0,0.0,-1.7278980406231674,
5473,7721.6553,2152.2422,214.9316788,52.8773533,0.991,F814W,z10-15,0.0862692,0.01832212,4.708472600332276,0.0862692,0.0,0.0,4.708472600332276,
