source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
5209	10389.9688	2113.4739	0.359	32.1332	0.6103	0.002783813288683117	0.0015644864754381824	1.7793783023297947	0.00201542295953883																																																
276	1351.8549	273.7757	0.0	28.2832	0.0176	0.09652104033414378	0.0015648856189744169	61.67929410547017	0.002425502238716191																																																
41	1435.9208	132.9424	0.356	33.5158	2.1814	0.0007790810953618848	0.0015648856189744169	0.49785178284945397	0.0035782660830003866																																																
1459	6594.1323	630.2546	0.364	30.5081	0.1367	0.012436120943147864	0.0015648856189744169	7.946983979121845	0.002546858815526078																																																
2749	10441.8848	1166.3248	0.348	99.0	99.0	-0.0031212770007226485	0.0015664775653682105	-1.9925449746156898	0.002578087478785045																																																
8564	3126.6841	3386.3101	0.367	30.3554	0.1189	0.014314501994045378	0.0015672723816273207	9.133384957107731	0.002813702935604239																																																
2652	6013.5063	1128.5404	0.36	31.1216	0.2406	0.007067869454475238	0.001566079578769762	4.513097259098047	0.0025028660923888946																																																
1199	2444.7302	520.4554	0.22							99.0	99.0	-0.0016412748917170319	0.0021631185647762053	-0.758754013045437	0.0029518970901798018																																										
11920	1513.7256	4032.022	0.356							34.721	5.3322	0.00044044293594490956	0.0021625687958171124	0.2036665546995887	0.0044174719526648325																																										
8206	6973.5259	3342.6758	0.197							30.2743	0.0889	0.02645875252624264	0.002165319625338061	12.219328831008845	0.0049885854700040845																																										
8394	8030.1665	3387.907	0.15							30.2762	0.0888	0.026414612231476474	0.002160915519488866	12.223806064257653	0.0036320737222401687																																										
5185	273.8799	2200.8591	0.003							28.7174	0.0212	0.11100954669257969	0.002163668333735298	51.3061752403317	0.00328038798252119																																										
4977	8276.5537	2028.236	0.342							32.7886	0.8998	0.0026113985862401402	0.002163668333735298	1.2069310926836427	0.0026294831013275737																																										
5262	7211.4087	2133.1106	0.355							31.8496	0.3784	0.006200865921588748	0.0021603637658042887	2.8702878745423726	0.002362692337627282																																										
7782	1444.8353	3086.9202	0.349							31.7496	0.3452	0.006799195159100837	0.002160915519488866	3.1464419121341174	0.0037187761790144465																																										
4495	1906.1433	1832.4171	0.357							31.9832	0.4281	0.005483270560286736	0.0021614652884479582	2.5368302649097836	0.0033366513406354235																																										
9698	8834.7725	4671.3921	0.357							30.5299	0.1123	0.020910095184882557	0.0021625687958171124	9.669100573968938	0.005215549161236963																																										
861	2843.7351	373.9883	0.352							31.5963	0.2997	0.007830821725397468	0.002160915519488866	3.623844456098746	0.003894077628005732																																										
8723	8286.0615	3456.9473	0.36							31.8438	0.377	0.006234191447192098	0.0021642200874198753	2.880571843607797	0.004867659919840243																																										
10898	6723.6846	4279.396	0.355							99.0	99.0	-0.002597170089244701	0.0021603637658042887	-1.2021910987188735	0.004459328414099117																																										
575	1111.5516	357.0828	0.012							30.1405	0.0785	0.02993045419026729	0.0021631185647762053	13.836714583124976	0.003080068589922841																																										
5945	6026.9585	2389.7363	0.019							99.0	99.0	-0.009439084479665086	0.0021620170421325358	-4.36586960034076	0.003011672141464472																																										
1268	458.1326	562.8461	0.351							32.046	0.4537	0.005174816433902409	0.0021620170421325358	2.393513248534876	0.00296509597219356																																										
9923	8324.5303	3859.6487	0.35							99.0	99.0	-0.0025759573432707484	0.0021625687958171124	-1.1911562528106487	0.0026098285889795247																																										
9019	8247.083	3562.4749	0.351							31.8678	0.3857	0.006098273476590665	0.0021658693942971535	2.815623828771825	0.00283920635241602																																										
8862	3059.8401	3512.3572	0.364							32.0564	0.4588	0.00512573417268087	0.002165319625338061	2.3671951764999193	0.003308847656564413																																										
8725	4538.5239	3460.7109	0.019							99.0	99.0	-0.0033041253372265065	0.0021664211479817306	-1.525153749678209	0.002755533636874323																																										
5997	4079.6567	2434.9336	0.0													28.5437	0.0425	0.017007755908910835	0.0006661299326744766	25.532189854651314	0.0022289590393782064																																				
3508	6951.6426	1466.3104	0.005													29.8351	0.1397	0.005177230651957714	0.0006657912414693481	7.776057012303105	0.0016111630942258473																																				
4899	6053.3188	1996.8842	0.345													33.333	3.5066	0.00020650878657534966	0.0006668073150847335	0.30969784209567025	0.0016562437108185604																																				
8046	1017.9519	3312.4414	0.028													25.3978	0.0023	0.3083274219773516	0.0006659607166400858	462.9813955587791	0.002049889945227037																																				
2926	1606.6118	1244.7427	0.0													28.3478	0.0355	0.02037032728315066	0.0006654520319915262	30.611263177283462	0.0020756699695442847																																				
10943	9547.3984	4571.3008	0.019													99.0	99.0	-0.00032664628859781236	0.0006646036195924515	-0.491490384596639	0.00279169228460853																																				
9782	157.7874	4048.644	0.028													24.7985	0.0013	0.5354956723974021	0.0006656215071622638	804.5047622940767	0.0048314162274511125																																				
8778	8152.4736	3476.2405	0.048													36.0544	42.9093	1.6842045989290706e-05	0.0006654520319915262	0.025309181097376485	0.003759191315942326																																				
10630	2489.1338	4532.0298	0.003													28.4831	0.0402	0.017984135018709737	0.0006657912414693481	27.011672576257066	0.0030316581770724596																																				
2093	9529.1836	895.8044	0.389													30.2947	0.213	0.003390519229230728	0.0006649430882066202	5.09896153424965	0.002264266730671732																																				
5037	7982.5059	2050.8154	0.0													29.3473	0.089	0.008113356888624761	0.0006649430882066202	12.201580905979233	0.0017220383439378846																																				
5274	9397.8359	2145.8655	0.097													30.7203	0.3155	0.0022909487733044787	0.0006656215071622638	3.4418190347716573	0.0018160809890923114																																				
2114	10368.6201	908.8711	0.35													31.1663	0.4759	0.0015191816497640278	0.0006657912414693481	2.2817687514352327	0.0032555557071777485																																				
354	6316.7148	242.1165	0.011													27.6024	0.0179	0.04047551662181834	0.0006668073150847335	60.70046879535954	0.0021380423903135737																																				
817	7268.6016	359.8419	0.002													28.0013	0.0258	0.028029845730993663	0.0006656215071622638	42.110787330915684	0.001894285360246054																																				
8979	8193.582	3549.1875	0.047													33.6097	4.5143	0.00016004618379952346	0.0006652825568207886	0.24056873603351683	0.004087955794140555																																				
9233	1822.1057	3635.0437	0.002													29.9202	0.151	0.004787036097923895	0.0006657912414693481	7.189995601863565	0.002193715944699394																																				
4588	663.5344	1910.432	0.001													26.8778	0.0092	0.07888607935137441	0.0006656215071622638	118.51491951888467	0.002959891148019957																																				
11488	6343.6558	4138.7251	0.0													29.6773	0.1208	0.005987319376719901	0.0006659607166400858	8.990499329941274	0.002102369886140586																																				
10206	8390.7148	3785.5344	0.348													31.2513	0.5152	0.0014048626138747796	0.0006664688830159517	2.1079192887706877	0.0018923804637179552																																				
7448	4537.7046	2953.1072	0.0																			28.2862	0.0398	0.02141514096612751	0.0007855179761032129	27.26244544060399	0.002550260160075597																														
2009	9396.4297	855.821	0.351																			31.406	0.7032	0.0012100642747281726	0.0007835249145874228	1.5443851908210866	0.0020362469408815014																														
9091	8226.7656	3577.5251	0.931																			28.232	0.0378	0.022511314503743312	0.0007835249145874228	28.730821553513707	0.004300123558045939																														
11106	1187.2448	4515.9878	0.0																			28.3989	0.0441	0.019304400532115858	0.0007835249145874228	24.637889839509302	0.0032575557014323155																														
5939	8767.8096	2387.8608	0.288																			29.09	0.0832	0.010214145543455542	0.0007829259407856348	13.046119704765506	0.0042647462034178085																														
5851	6026.9585	2356.5559	0.049																			99.0	99.0	-9.498192956123794e-06	0.0007843226025168343	-0.012110058954880022	0.0036240476501695133																														
9546	2339.998	3808.2952	0.0																			28.7055	0.0584	0.014555467504145981	0.0007825261959149099	18.60061373041716	0.008353890328755697																														
4674	6803.6953	1916.3558	0.359																			30.2775	0.2488	0.003421370788429181	0.0007837244009202055	4.365527964182304	0.0021306187107122065																														
8853	3236.9155	3499.5085	0.019																			99.0	99.0	-0.0016311176320165353	0.0007853190045738695	-2.077012809465389	0.0024336319734174147																														
7210	9607.1084	2908.531	0.001																			26.5438	0.008	0.10658204694247299	0.0007849205467117433	135.78705180922537	0.0020716336137316356																														
11601	1957.4269	4406.1582	0.001																			27.0325	0.0125	0.0679574259685473	0.0007837244009202055	86.71087169004241	0.0026966223521769045																														
2811	1100.9176	1197.2891	0.0																			28.9163	0.0711	0.01198683515092483	0.0007847213177806803	15.275276559104514	0.002235733363206703																														
8157	2085.1143	3268.5603	0.0																			28.3849	0.0435	0.01955495536609108	0.0007833251708529202	24.96403293768634	0.0020068225527584914																														
2875	2758.4023	1375.4103	0.029																			22.6351	0.0002	3.9009796907314347	0.0007815264476355184	4991.487751353413	0.003170527508739834																														
8068	10009.6523	3207.7146	0.002																			28.6721	0.0567	0.015010020923050711	0.0007837244009202055	19.152167401482945	0.0018613499674933753																														
1936	2348.9495	816.0416	0.973																			28.1781	0.036	0.023657676228670075	0.0007835249145874228	30.193904224637695	0.004874261606434022																														
4737	10081.4805	1946.8998	0.008																			28.9728	0.0749	0.011379042766219328	0.0007849205467117433	14.497063191796155	0.00204876152357622																														
6552	10089.3955	2650.3083	0.001																			26.8759	0.0108	0.07850008560482959	0.0007825261959149099	100.31623990945027	0.002286217668487152																														
11780	6547.1504	3995.0002	0.372																			29.7341	0.1507	0.005643669127767383	0.0007831256845201374	7.206594342804065	0.0020176691939910725																														
6863	1205.8353	2727.1455	0.084																			29.178	0.0904	0.009419330217236052	0.0007837244009202055	12.018676726380344	0.0023344074681748025																														
11996	6006.2119	3918.4458	0.471																									29.9775	0.1497	0.004537416850660934	0.0006256411485255554	7.252427148300964	0.0025394949336205726																								
7853	1521.6077	3143.1023	0.0																									28.0327	0.0249	0.027211698815663342	0.0006245245735425589	43.57186245099604	0.00192823449381032																								
11728	6495.2686	4074.9414	0.0																									27.0515	0.0101	0.067177314828106	0.0006258004002914511	107.3462317966237	0.0017864227242501876																								
7963	4366.7632	3163.5012	0.001																									28.8584	0.0534	0.01271872126178654	0.0006256411485255554	20.329099663218557	0.001916921848051016																								
3982	6651.4009	1651.8521	0.0																									28.6285	0.0432	0.015719084088834497	0.0006253223860478028	25.137568140144676	0.0019420979789364682																								
4787	6876.6489	1950.3196	0.348																									30.9564	0.3691	0.001841847661509703	0.0006259599110033078	2.9424370940265696	0.0016497154313257784																								
9673	6008.8203	3779.4973	0.349																									30.2839	0.1984	0.0034218051466388525	0.0006250033646240897	5.474858761275483	0.002238297862061799																								
4203	8395.4375	1721.7549	0.453																									30.0792	0.1646	0.004131715856027448	0.0006261191627692036	6.5989289287260755	0.0016736629924867694																								
3904	6038.748	1631.687	0.003																									29.1756	0.0716	0.009496467640923758	0.0006259599110033078	15.17104765655444	0.0024693422430774464																								
7701	6617.1294	3049.3542	0.347																									30.9309	0.3602	0.0018856926505393676	0.0006254818967596595	3.0147837376401996	0.0013449774353115355																								
7303	1043.9486	2891.5828	0.004																									29.1951	0.0728	0.009327730684483624	0.0006256411485255554	14.909074805047956	0.0018561418149015978																								
10591	588.2339	4324.8809	0.0																									28.0205	0.0247	0.027518523884622594	0.0006253223860478028	44.00693865854811	0.0027287306775931478																								
3874	3770.8604	1603.1412	0.37																									30.4609	0.234	0.002907015397636935	0.0006262784145350994	4.641730147756854	0.002158986160511094																								
179	4358.001	153.525	0.019																									99.0	99.0	-0.009291708711875873	0.0006246843432003763	-14.874246190120097	0.0024018241707530756																								
8994	6011.1836	3550.6475	0.019																									99.0	99.0	-0.006857588196242021	0.0006259599110033078	-10.95531530965053	0.002362091550540071																								
11375	192.4903	4361.4375	0.001																									28.7762	0.0495	0.013720026450329941	0.0006254818967596595	21.935129571946415	0.005198578853680115																								
4275	2734.5017	1767.0399	0.0																									28.4992	0.0384	0.01770737993320794	0.0006256411485255554	28.30277384238363	0.0018129230528634434																								
6549	3195.9846	2619.1619	0.0																									27.9353	0.0228	0.02976384431077305	0.0006258004002914511	47.5612420460442	0.0018124119318442434																								
7994	8178.1528	3227.4663	0.003																									27.0523	0.0101	0.06712858119828229	0.0006258004002914511	107.26835771760263	0.0033567335909907244																								
1933	6176.7217	844.5709	0.0																									27.7981	0.0201	0.033774658297700086	0.0006256411485255554	53.98407438081177	0.0016983574929671896																								
3071	7339.2139	1862.9216	0.029																															21.5769	0.0001	12.063257301814515	0.00060295502682522	20006.89398897958	0.0029501946297885158																		
1145	7019.2915	495.8364	0.525																															28.6318	0.036	0.01817556744587613	0.0006024942986470613	30.16720238961681	0.0016841364991215958																		
2430	7931.5239	1035.2635	0.001																															28.9942	0.0503	0.013017544295129756	0.0006034154546590645	21.573103894869238	0.0014613985166151084																		
7522	1534.8927	2971.5034	0.406																															29.5289	0.0825	0.007955727435144668	0.000604335108949496	13.164430325707793	0.0013689967764011724																		
977	2494.4924	416.9937	0.068																															29.369	0.0709	0.009217567006318164	0.0006020332701245881	15.31072693774985	0.001647735415032332																		
4814	8939.6152	1995.142	0.025																															26.0421	0.0033	0.19741839017482152	0.0006026480749359904	327.58486816006194	0.002466169136386232																		
11310	4556.1162	4485.4419	0.019																															99.0	99.0	-1.6679041830940272e-06	0.0006024942986470613	-0.002768331894325657	0.002104101358086274																		
7961	9121.165	3196.49	0.0																															27.6398	0.0144	0.045322197305539776	0.0006026480749359904	75.20508102569418	0.0018063821753524425																		
4451	10383.2529	1821.4249	0.019																															99.0	99.0	-5.697880041954476e-06	0.00060295502682522	-0.009449925431347525	0.0018845615656790085																		
722	7095.1963	322.5543	0.076																															29.289	0.066	0.009922213812461313	0.0006026480749359904	16.464358263344973	0.002141990778460243																		
8313	10354.3428	4062.7283	0.0																															33.4517	3.0526	0.00021456411601167337	0.0006031085027698349	0.3557637059107385	0.0021938634421411678																		
7235	4391.8457	2874.7898	0.37																															29.8708	0.1128	0.005806208229241502	0.00060295502682522	9.629587566113056	0.001097486234162524																		
8898	3017.0537	3517.6602	0.348																															34.5638	8.5043	7.703615414265765e-05	0.0006032619787144497	0.12769933604438585	0.0014807272459170578																		
11198	6093.5596	4219.3828	0.286																															29.1277	0.0569	0.01151171401333643	0.00060295502682522	19.09216027926633	0.0018860443829377726																		
8688	8029.6025	3442.0188	0.031																															29.1526	0.0581	0.011251186344770427	0.0006021870464135174	18.683873078605416	0.002121916670339014																		
11664	10416.874	4066.8728	0.001																															40.4923	2000.0253	3.275672226198708e-07	0.0006032619787144497	0.0005429933166315504	0.00238360899091964																		
5466	1241.5082	2222.1135	0.0																															28.7666	0.0409	0.016053676913446772	0.0006041819333491955	26.57093174642864	0.0017526702662570756																		
10451	4628.3413	4592.1426	0.0																															43.9861	49962.4531	1.311603019923669e-08	0.0006034154546590645	2.173631798450932e-05	0.002288404018837171																		
8217	7097.7065	3260.4475	0.007																															29.1696	0.0591	0.011076112640513246	0.00060295502682522	18.369716061300714	0.0025174246883787436																		
2984	8635.4551	1268.2698	0.008																															29.2564	0.0641	0.010225480476954294	0.0006031085027698349	16.954628279974123	0.0016784730332753486																		
4938	9163.9014	2016.3966	0.361																																					29.4016	0.0769	0.009715791349491543	0.0006880491367817484	14.120781249629598	0.0014538066044817157												
4064	7135.9712	1668.9567	0.371																																					99.0	99.0	-0.0003551760869709493	0.0006894541475475746	-0.5151554867489444	0.0016464427919456095												
5115	7070.25	2067.4341	0.388																																					30.22	0.1637	0.004571892635803876	0.0006892786435327117	6.632865646862165	0.0015609809699146779												
7663	2766.5295	3563.5068	0.029																																					21.6415	0.0001	12.345758158088842	0.0006903306889749659	17883.832133293072	0.002875506913402563												
6007	8588.0381	2407.3691	0.354																																					99.0	99.0	-0.00019898694137500405	0.0006891031395178487	-0.2887622040355688	0.0018045474259295788												
7607	3811.554	3021.3298	0.001																																					28.9586	0.0512	0.014611260541768742	0.0006889276355029858	21.208701449610256	0.002390835421828464												
2453	2136.5896	1209.9357	0.029																																					25.4295	0.002	0.3769878433757398	0.0006885763012576191	547.4888442823365	0.0028343767609463827												
7970	6005.2822	3160.825	0.371																																					30.2091	0.162	0.00461799016803487	0.0006889276355029858	6.703157095248874	0.002089273829732119												
5901	3778.0747	2383.8298	0.435																																					29.223	0.0654	0.011453307193885416	0.0006892786435327117	16.616367417369236	0.00139811146103093												
9766	1755.7499	3995.9287	0.0																																					27.9167	0.0196	0.03814400344442319	0.0006891031395178487	55.35311226576585	0.001729141228759546												
3598	6157.6133	1519.9015	0.002																																					28.4243	0.0313	0.023899875771515294	0.0006882249670122523	34.726836306550055	0.0013035054462339135												
6028	6026.8032	2415.3708	0.457																																					31.8196	0.7139	0.0010477729960040056	0.0006887521314881231	1.521262799928008	0.0019199678340772375												
10551	6390.8979	4509.1152	0.003																																					27.7513	0.0169	0.0444208490793354	0.0006906810445734097	64.31456231258144	0.0018485532876589069												
6747	9291.6875	2701.3113	0.007																																					27.5385	0.0139	0.05403846909382167	0.0006906810445734097	78.23939793685497	0.001927398860937536												
1725	203.2548	724.1121	0.374																																					29.5236	0.0862	0.008682839308705502	0.0006894541475475746	12.593787911191523	0.002239543149002097												
11242	8945.4082	4304.7061	0.0																																					27.8548	0.0185	0.04038246255146343	0.0006882249670122523	58.67625338669894	0.0025171179172285758												
628	7273.3828	333.4077	0.0																																					27.5721	0.0143	0.0523948968297256	0.0006885763012576191	76.09163535548828	0.0012433772761211604												
1674	2816.6284	717.1155	0.037																																					28.921	0.0495	0.015125281789463168	0.0006891031395178487	21.949227803614445	0.0017006337963238365												
11013	8234.334	4484.1514	0.015																																					26.8219	0.0072	0.1045569409348989	0.0006891031395178487	151.72901549694757	0.0018370137619476833												
5780	8338.4736	2335.2578	0.359																																					30.3872	0.191	0.003919435256534423	0.0006894541475475746	5.684838173033064	0.0018534932252902115												
11910	112.6371	4160.2642	0.793																																											27.5831	0.0319	0.05435563696707427	0.001595044777088069	34.077812577968196	0.006473377215079661						
10434	1288.6234	4505.4287	0.395																																											29.4455	0.1771	0.009779299296908182	0.001595044777088069	6.131050010245717	0.004939885801667071						
3277	1310.494	1387.1838	0.361																																											29.2683	0.1503	0.011512322973597245	0.0015934187447013502	7.224920010436406	0.002943157867997142						
6252	4615.2832	2504.0107	0.019																																											99.0	99.0	-1.714882611829586e-05	0.0015942317608947094	-0.010756796181674147	0.005224539898366394						
6041	9047.6055	2437.7695	0.093																																											28.1923	0.0558	0.031016348966579295	0.001595044777088069	19.445440913077736	0.0031843636676879053						
6425	7387.0229	2557.7507	0.376																																											29.9716	0.2876	0.006023755954578427	0.001595044777088069	3.7765434808516547	0.0030436850364777826						
7018	7291.3716	2788.4683	0.351																																											30.0615	0.3124	0.005544729411820807	0.001595044777088069	3.4762217910542454	0.0028995453511534695						
1498	9699.3643	653.845	0.422																																											28.4025	0.0678	0.025555211842090843	0.0015958571094999365	16.0134711873412	0.0030515794116756103						
11890	1544.6233	4115.1777	0.412																																											28.5626	0.0785	0.022052657394883067	0.0015946382689913893	13.829253833743374	0.002798988250753752						
4475	1862.7266	1825.0961	0.368																																											29.2727	0.1513	0.011465795062010087	0.0015978858891851316	7.175603176430364	0.0030944250167908123						
69	2496.4167	143.2298	0.048																																											99.0	99.0	-1.6878858928740652e-06	0.001595044777088069	-0.0010582059620642677	0.004018126528712504						
5500	9766.2578	2262.532	0.017																																											26.9765	0.0182	0.09503379789469714	0.001595450943294003	59.565477894599674	0.002692040827979655						
5059	9343.0	2075.1245	0.483																																											28.8699	0.1041	0.016615879986028276	0.0015921981947390742	10.435811346181842	0.0028047165317888084						
9982	7236.4175	3821.1726	0.359																																											99.0	99.0	-0.001573715922915353	0.001595044777088069	-0.9866280530308031	0.002687308847901467						
8541	114.9982	3370.5261	0.698																																											28.4441	0.0703	0.024594396279350055	0.0015930118947139248	15.438928209488825	0.00558607333116584						
9643	2942.4822	3828.3411	0.002																																											27.4934	0.0294	0.059039676939950415	0.0015966687581303132	36.9767847208869	0.003160889502828857						
10408	6099.7363	4644.061	0.479																																											29.5802	0.2006	0.00863791071789968	0.0015958571094999365	5.412709362560899	0.004779709059015669						
10	3408.0632	186.2097	0.015																																											25.2697	0.0038	0.4577513654319852	0.0015938252527980298	287.20298202602993	0.003832825550147434						
6570	9075.0195	2639.4548	0.0																																											26.8999	0.017	0.10198371878493606	0.0015946382689913893	63.95413979964302	0.0033668300224098772						
912	4537.6318	389.8845	0.539																																											28.8231	0.0998	0.017347758667609584	0.0015946382689913893	10.87880493334834	0.004012636796232086						
10536	6914.7891	4607.6714	0.364																																																	99.0	99.0	-3.4218602827726054e-05	0.0013045567036294053	-0.02623006170028986	0.002648335692081246
8106	3604.2913	3220.5591	0.357																																																	30.2699	0.303	0.004674273659799776	0.0013042246250126869	3.583948324664018	0.0025687887801779294
5102	1646.7421	2080.2258	0.361																																																	28.9233	0.0877	0.016157080820949712	0.0013042246250126869	12.388265419227569	0.0028148878979633377
2222	6980.3604	949.3174	0.356																																																	29.8577	0.2072	0.006832592614590862	0.0013035601185903782	5.241486385744429	0.0019742491227364386
2195	1756.0918	971.1619	0.002																																																	26.8769	0.0133	0.10639645236557892	0.0013042246250126869	81.57831889161267	0.002108359718290067
568	9329.5527	261.8391	0.361																																																	28.8991	0.0858	0.016521347667835543	0.0013048887822461241	12.661115562199182	0.002449716115585774
9724	9871.6006	4444.2524	0.082																																																	28.2739	0.0482	0.02938295502288917	0.0013035601185903782	22.54054462379749	0.0022882766981649353
4062	186.8219	1664.4357	0.049																																																	35.0484	24.7164	5.732012145878182e-05	0.0013045567036294053	0.043938390182129757	0.002974692144002301
2616	774.9089	1121.5703	0.374																																																	28.8837	0.0845	0.01675739236113668	0.0013035601185903782	12.855097453623776	0.0019201099204450638
10553	8352.543	4616.9839	0.019																																																	99.0	99.0	-0.0040477345434806	0.001303892197207097	-3.104347546638243	0.002661776323772698
12041	2593.5806	4052.3711	0.356																																																	29.2641	0.12	0.011803659355652368	0.0013042246250126869	9.050327013674924	0.0018304834460560475
3930	6104.6802	1628.6853	0.382																																																	29.5	0.1494	0.009499096609622707	0.0013068795080020778	7.268532830654503	0.0024749876007685305
606	8175.8179	268.2549	0.567																																																	29.5742	0.1596	0.00887122708370343	0.001303892197207097	6.803650717985249	0.003620953998965956
6758	6663.6157	2683.814	0.429																																																	29.7299	0.1841	0.007686177826994736	0.001303227341595917	5.897802771373974	0.0020536872071992883
671	1296.4272	291.7643	0.371																																																	29.3022	0.1243	0.011397011455442535	0.0013045567036294053	8.736309754673696	0.00265270137901694
11179	3233.7644	4329.2256	0.003																																																	26.1023	0.0065	0.2171351032661278	0.0013045567036294053	166.4435916522728	0.0022973727325338125
5733	3801.3628	2319.8726	0.35																																																	30.2767	0.3048	0.004644990681042662	0.0013035601185903782	3.5633114382676756	0.0021834729706811658
512	196.898	260.73	0.051																																																	37.6284	266.4641	5.324962678466219e-06	0.001306547778574231	0.004075597361067866	0.0048266286584692205
7221	7676.2466	2865.2097	0.41																																																	28.731	0.0735	0.01928711907523409	0.0013045567036294053	14.784423721541138	0.0026186922633687983
218	2682.6824	166.6501	0.485																																																	28.8256	0.0801	0.017678426895943657	0.0013045567036294053	13.551290524022859	0.0028497243105442814
