source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
9900	8062.4731	3742.9636	0.347	33.7452	2.9645	0.0006307495233259548	0.001721772167470307	0.36633739076679117	0.0025314007468803467																																																
10398	3542.5662	4292.1953	0.352	36.1851	28.0702	6.666410885730559e-05	0.0017230899196087742	0.03868869993299108	0.0027458140442413897																																																
3989	7292.7285	1873.12	0.111							28.64	0.0173	0.11920477592520894	0.0019029410995394266	62.64238864464084	0.0024918043592556402																																										
11850	1584.6328	4228.7622	0.348							34.1393	2.7429	0.0007526585140666832	0.0019010073815002777	0.3959261396832053	0.0030823496423292218																																										
9098	4020.7009	3489.9253	0.357							32.3988	0.5528	0.0037392803690641553	0.001903424380194802	1.9645016676110172	0.0029163137428863555																																										
1875	341.798	963.1043	0.347							34.0313	2.4788	0.0008313669710617793	0.0018976182642636461	0.43811075531800064	0.002747546312761549																																										
8898	4395.9819	3446.0522	0.359							30.3507	0.0836	0.024662099629025214	0.001899555554808666	12.983089421414327	0.0029548163785339675																																										
2579	6789.4033	1311.2178	0.002							29.7834	0.0496	0.041585397344997305	0.0018976182642636461	21.914522076511606	0.0030948066881235727																																										
6416	8489.416	2545.8201	0.362							33.3935	1.3791	0.00149585465091542	0.001899555554808666	0.7874761267859264	0.003046791125651126																																										
7591	7464.3252	2944.8218	0.35							32.7869	0.789	0.002615429563698326	0.0019000396293542355	1.3765131649318438	0.002712202696592086																																										
3211	3265.2192	1492.1827	0.355							31.787	0.314	0.006569300436827752	0.001899555554808666	3.4583355144300842	0.0031943279553243394																																										
2035	7775.3076	1021.2095	0.35							31.9408	0.3616	0.005701675706732428	0.0018985872072449785	3.0031149925454694	0.0024391980558507837																																										
644	6688.4062	396.4357	0.362							32.0254	0.3913	0.005274106295694968	0.0019005237038998049	2.7750805132673144	0.00284376198231625																																										
11500	2980.8999	4119.1694	0.35							31.4502	0.2303	0.008958304578399181	0.001899555554808666	4.71600030634614	0.0026171477914857036																																										
4053	9563.2021	1757.9103	0.372							31.2251	0.187	0.011021869312893446	0.0018976182642636461	5.808264770876025	0.003578450640537548																																										
7651	10311.7227	2956.4309	0.352							99.0	99.0	-0.003405268932621205	0.001899555554808666	-1.7926661444572507	0.003552140885457964																																										
2716	6971.6426	1321.8701	0.35							31.6134	0.2676	0.0077080982098142615	0.0018990714802630964	4.058877346073559	0.00304717139035068																																										
6330	9986.3906	2516.8154	0.377							30.4808	0.0942	0.021876716037398797	0.0018981027357543125	11.525570047031682	0.003655534350701145																																										
5318	6977.5908	2174.2239	0.349							31.9441	0.363	0.005684287526766317	0.0019000396293542355	2.9916678783685318	0.0024832034947977768																																										
5855	1679.917	2390.8159	0.575							29.4304	0.0358	0.0575630130623103	0.0018990714802630964	30.311135552588862	0.0028492188685726454																																										
2534	9802.7061	1238.8838	0.355							99.0	99.0	-0.0005465640243811568	0.0019048732297981877	-0.28692934302985756	0.0034854680424247077																																										
5874	7692.3584	2359.2644	0.025							99.0	99.0	-0.0017598338578169728	0.0018990714802630964	-0.9266812103213546	0.0025211929200867848																																										
5035	6155.2515	2078.9729	0.366													29.4404	0.0879	0.0074467700985710655	0.0006030058734380069	12.34941553075377	0.001634704890163154																																				
11407	6492.2163	4292.667	0.347													99.0	99.0	-0.0006072940617030918	0.0006026987968671751	-1.007624479855946	0.0013903097238866099																																				
3328	8036.3198	1555.8458	0.0													29.196	0.0702	0.009326791337015467	0.0006026987968671751	15.475045554257076	0.0017324680039512653																																				
6749	9098.6885	2666.3838	0.001													29.3654	0.082	0.007979554427373014	0.0006022377933064073	13.249840040034098	0.0017399747668914245																																				
9339	9735.7607	3609.5151	0.001													26.6117	0.0065	0.10080100696853628	0.0006026987968671751	167.24939139168575	0.003010139369122415																																				
7079	4171.8813	2788.6433	0.018													29.6069	0.1024	0.006388353604135912	0.0006025451290135857	10.602282379403107	0.0016597646023362336																																				
3321	6558.3682	1555.4889	0.347													99.0	99.0	-0.0014792572902379922	0.0006025451290135857	-2.4550149341670955	0.0017531399811154277																																				
3358	10160.6895	1563.1794	0.0													29.5822	0.1001	0.0065351750754455455	0.0006023914611599966	10.848717979602617	0.0015667220005253796																																				
6043	4475.6211	2410.7097	0.361													99.0	99.0	-0.0006057718948026139	0.0006022377933064073	-1.005868282488224	0.0025967994946267214																																				
9976	2770.8416	3769.6023	0.019													99.0	99.0	-0.0028987665495642384	0.0006028524647207642	-4.808417845495449	0.0014849030756678022																																				
1969	9750.3428	1007.5437	0.0													30.5852	0.2526	0.0025945456612729394	0.0006034663587260813	4.299403974647452	0.0016699961773726537																																				
4603	7446.7656	1958.3909	0.019													36.3459	50.8352	1.2875541810900747e-05	0.0006026987968671751	0.021363145036671284	0.0015675815578158013																																				
5291	6907.439	2169.2588	0.02													99.0	99.0	-0.0012906205414804995	0.0006028524647207642	-2.1408563736706347	0.001500000133679193																																				
2245	6808.5273	1130.3783	0.0													29.4359	0.0876	0.0074775529051947925	0.0006030058734380069	12.400464464072149	0.0014853656141002737																																				
1612	8897.876	851.044	0.004													29.1493	0.0672	0.009736444439322506	0.0006026987968671751	16.15474344719533	0.0016000653310918034																																				
5296	7251.8389	2168.0471	0.333													32.3298	1.259	0.0005202732259835827	0.0006031595412915963	0.8625797825720833	0.00163488670868131																																				
10499	10086.8633	4656.8213	0.0													28.8762	0.0523	0.01252157192677122	0.0006025451290135857	20.781135426768827	0.002626645594138424																																				
6735	7082.3062	2649.2009	0.019													99.0	99.0	-0.0025297574284180034	0.0006019304575992287	-4.202740360585543	0.002157504896394583																																				
11811	3066.0178	4394.2021	0.019													99.0	99.0	-0.004077354933415061	0.000602084125452818	-6.772068488516528	0.002590567634216252																																				
2215	418.8794	1167.6556	0.029													25.7227	0.0029	0.22859230829967037	0.0006031595412915963	378.99144861435235	0.0025290422199985845																																				
6304	7821.4502	2503.2778	0.019																			99.0	99.0	-0.004582378671208001	0.0007168802631296182	-6.39211163549563	0.0028268230164927295																														
297	6118.2764	253.4096	0.019																			99.0	99.0	-0.002962567667131877	0.0007166975079086172	-4.133637461328553	0.0023460252713483395																														
2785	7272.7583	1332.0029	0.403																			29.5339	0.1147	0.006786597113753086	0.0007170627609488996	9.464439493095812	0.002836286759411193																														
11122	1468.3805	4467.7124	0.019																			99.0	99.0	-0.002159387557226652	0.0007163322548683349	-3.0145055489977306	0.0017708561480498741																														
7753	6347.769	3027.3528	0.0																			28.0629	0.0296	0.026305735030545157	0.0007172452587681809	36.676066811126	0.002339085899672471																														
3856	7949.9917	1702.5839	0.0																			27.9114	0.0257	0.030244933728620586	0.0007161494996473338	42.23270943219905	0.0017758121660054976																														
786	2897.5493	461.3158	0.389																			30.6269	0.3138	0.0024801430474176087	0.0007166975079086172	3.4605157964827757	0.002013336549109521																														
6860	8399.4131	2710.7891	0.0																			29.0028	0.0702	0.01106907189328119	0.0007159667444263327	15.460315691268967	0.0025730470795861412																														
3519	1578.2391	1616.2583	0.0																			28.4098	0.0407	0.019112232130224668	0.0007168802631296182	26.66028500601782	0.0023430553338053954																														
870	8274.8867	524.5381	0.0																			27.5632	0.0187	0.04168201286058512	0.0007177927522260247	58.06970428625885	0.0024137665277222855																														
6896	855.0917	2770.2166	0.001																			26.8868	0.01	0.07771302836644246	0.0007161494996473338	108.51509133876665	0.002093840545241373																														
11012	9289.7803	4123.7627	0.001																			29.007	0.0706	0.011025679111370831	0.0007170627609488996	15.37617027661622	0.001925742755958671																														
5026	7555.5215	2081.6963	0.0																			29.6396	0.1266	0.006156933304922996	0.0007179749926435864	8.575414698293525	0.0021792353080877713																														
7692	6290.4951	3051.906	0.017																			26.1095	0.0049	0.1590111736253138	0.0007185217138962712	221.30322654141713	0.002608118601898072																														
4839	3820.5813	2023.0208	0.0																			28.6785	0.0522	0.014921191589575418	0.0007168802631296182	20.81406387788575	0.002091035036074778																														
3871	891.7736	1713.2889	0.0																			27.81	0.0234	0.03320482184385018	0.0007165150100893358	46.342116182199966	0.0019441572812878703																														
11222	6324.4829	4621.6611	0.0																			28.4632	0.0428	0.018194031289657506	0.0007177927522260247	25.347192811900133	0.002142235607600783																														
5947	7633.5908	2389.9917	0.352																			99.0	99.0	-0.0015553457729791877	0.0007156009765826109	-2.1734819038492947	0.002133283030220295																														
5446	4380.5874	2299.8694	0.001																			27.0754	0.0119	0.06532484988011336	0.0007170627609488996	91.1006029565223	0.0028348472481954244																														
9218	3553.5369	3520.7605	0.506																			29.5128	0.1125	0.0069201551440640835	0.0007168802631296182	9.653153392525272	0.002295061112889358																														
11596	3988.4749	4145.4087	0.001																									25.3804	0.0022	0.3130674792364064	0.0006220241913450145	503.3043466676991	0.0029031983459732033																								
3368	3646.3198	1567.1591	0.052																									29.6889	0.1141	0.005919157676441965	0.0006220241913450145	9.515960566811493	0.0024128369373913553																								
4810	7135.2373	2001.2062	0.346																									32.082	1.035	0.0006531562284288992	0.0006224996161290547	1.0492476003286224	0.001547946327572273																								
7457	7483.1787	2906.3376	0.122																									28.8453	0.0525	0.012873016801992515	0.000621865716417001	20.70063755269044	0.0033875276341621915																								
3619	6186.1743	1656.0671	0.001																									28.826	0.0515	0.013104690574206594	0.0006220241913450145	21.0678149765688	0.0017328337867701918																								
4405	6591.168	1894.5006	0.347																									99.0	99.0	-0.0006765765958540148	0.0006220241913450145	-1.0877014194432546	0.00154454372095641																								
1866	3944.436	954.7384	0.394																									30.1548	0.1754	0.003853745135480829	0.0006223411412010413	6.192335489894783	0.0019472293284362324																								
11837	6941.0278	4407.5933	0.032																									29.0498	0.0634	0.01066370540115177	0.0006221826662730278	17.13918753961605	0.0013817627344159902																								
4123	6116.3477	1790.6261	0.0																									27.4049	0.0139	0.04851383649219221	0.0006223411412010413	77.95376728359388	0.0018045874333015722																								
4583	9108.374	1944.2595	0.002																									29.0079	0.061	0.011082667018438143	0.0006221826662730278	17.812561518026634	0.0016868841014737316																								
6745	9708.585	2658.095	0.082																									29.0764	0.0649	0.010405647624991146	0.0006215485076150135	16.741489195942844	0.002826904343947291																								
5663	8199.3682	2295.302	0.019																									99.0	99.0	-1.6274233155287666e-05	0.0006220241913450145	-0.026163344419286312	0.002856847650391251																								
10905	8098.957	4480.2363	0.661																									29.4269	0.0898	0.00753425542318232	0.0006226578321111072	12.100153623118493	0.0022601119780227834																								
7396	2953.812	2897.1575	0.008																									27.7918	0.0199	0.033968738295324326	0.0006221826662730278	54.59608590320013	0.0016795579317623874																								
472	6657.0142	305.5044	0.347																									32.7873	1.9789	0.00034110019211540176	0.0006215485076150135	0.5487909438062377	0.001851922306956793																								
3189	3317.4768	1526.5317	0.0																									27.3477	0.0132	0.051135457188586204	0.0006229745230211732	82.08274222932909	0.0019542886159923173																								
5990	2366.6221	2408.1384	0.019																									99.0	99.0	-2.3179622775894512e-07	0.0006220241913450145	-0.0003726482522451865	0.00231699944142356																								
11754	4531.3765	4160.2432	0.868																									28.3761	0.0341	0.01983183215323289	0.0006226578321111072	31.850289405327985	0.0036600726778309423																								
62	1007.7704	182.8596	0.0																									27.4907	0.0151	0.04482486643995117	0.0006223411412010413	72.02619828964663	0.002122317163295785																								
1763	2986.2078	910.3191	0.183																									29.2255	0.0744	0.009070025074829697	0.0006215485076150135	14.592626261195468	0.0017563567547991576																								
4778	7217.874	1996.1808	0.093																															29.2968	0.0658	0.009851215420000458	0.0005969163040416087	16.503512055709855	0.0018081558265880852																		
7243	8110.2373	2840.5842	0.839																															28.5734	0.0338	0.019181270382358905	0.0005969163040416087	32.13393611882622	0.0016625120720257464																		
6400	7057.5723	2542.8049	0.0																															28.2644	0.0254	0.02549466404829736	0.0005966120552512079	42.73239842189016	0.0017384014288043164																		
10293	7018.5239	3828.7063	0.362																															29.488	0.0786	0.008260673024354669	0.0005981314971373259	13.810797565235205	0.0016077659862068583																		
2996	925.1644	1410.5511	0.002																															29.0753	0.0537	0.012081605335976001	0.0005972202524876951	20.229731469504923	0.0011700275968306371																		
3079	9906.1191	1446.3229	0.001																															28.8927	0.0454	0.014293818414049218	0.0005978278490355537	23.909589419610903	0.0015137428956858501																		
939	6912.3809	535.4877	0.363																															29.4592	0.0764	0.00848320413371672	0.0005964600810281645	14.222584886307166	0.0016907406455812773																		
1827	2532.6147	935.8455	0.373																															29.9211	0.117	0.005543506067839863	0.000597068278264652	9.284542940301193	0.001547924887146698																		
5347	6315.1108	2186.7981	0.023																															29.556	0.0834	0.00775908900911969	0.0005961555318934495	13.015209276807425	0.0013543554810322008																		
5524	6432.9194	2315.5369	0.029																															25.1439	0.0014	0.4514979966912313	0.0005978278490355537	755.2307866212839	0.0016827056780555755																		
6111	2548.3152	2434.553	0.518																															29.6757	0.0933	0.006949399782488119	0.0005967643298185653	11.645132651612991	0.0012561404189230384																		
10725	7584.3525	4609.8081	0.65																															29.5149	0.0805	0.008058970793190347	0.000597068278264652	13.497569853507088	0.0023161540268293395																		
779	4113.3516	480.8769	0.002																															28.7086	0.0383	0.01693569205440847	0.0005969163040416087	28.371970977740204	0.0018269842878038517																		
7351	8218.5879	2874.1521	0.596																															29.3408	0.0685	0.009459932854197554	0.000597068278264652	15.843971616935267	0.0017848070775092336																		
10015	9530.7148	3828.6702	0.0																															28.3461	0.0275	0.02364754651526195	0.0005978278490355537	39.5557793993896	0.001758263772044783																		
2898	6031.7412	1380.9388	0.365																															99.0	99.0	-0.002487734235154121	0.0005973722267107383	-4.1644624974484135	0.002041859760537377																		
499	659.6193	357.3452	0.016																															26.4311	0.0047	0.1379655935694037	0.0005967643298185653	231.18941041826255	0.003226239807282235																		
1125	9506.3506	642.9144	0.007																															27.664	0.0146	0.044324573631112064	0.0005967643298185653	74.27483751347555	0.0014862345948886248																		
1790	177.536	923.348	0.049																															36.2113	38.4015	1.6893779005345852e-05	0.0005973722267107383	0.028280154734288004	0.0013444527441033578																		
10126	2006.9492	3893.9021	0.0																															28.0394	0.0207	0.031367299429535846	0.0005975242009337817	52.49544600957846	0.0013745176158251261																		
8604	7967.4937	3313.6753	0.356																																					32.805	1.7585	0.00042278819315777445	0.0006845827693803858	0.6175852096605339	0.0015126885767129605												
11942	7244.8525	3994.7429	0.005																																					27.3365	0.0114	0.06508677304508148	0.0006837140571283786	95.19589712466649	0.0012874392897406035												
1558	360.86	821.6199	0.544																																					28.8567	0.0462	0.01604785224380096	0.0006826698408615087	23.507486757506463	0.002317926234816702												
4620	6767.6704	1955.8256	0.43																																					29.7909	0.1093	0.006788328924919598	0.0006831921121027641	9.936193355667013	0.0011237300646683816												
10912	6142.6738	4487.9482	0.002																																					27.7567	0.0168	0.044200914494167076	0.000683365985039422	64.68117445385757	0.0011802315509340912												
3393	7567.457	1569.4446	0.488																																					30.3851	0.189	0.003927006721562244	0.000683365985039422	5.7465645167218895	0.0017262844946701495												
2280	511.9127	1159.8866	0.002																																					28.4827	0.0328	0.02264846364025829	0.000684409222659369	33.09199071317958	0.0012708065325680484												
8855	2318.9136	3527.6123	0.048																																					22.6812	0.0002	4.738256088405689	0.0006826698408615087	6940.772544494061	0.002466508559876164												
5576	2529.6562	2669.0596	0.999																																					19.8219	0.0	65.97000189311358	0.0006838879300650365	96463.17619151423	0.002882909338261886												
2435	10298.1084	1202.4045	0.019																																					99.0	99.0	-0.011668143028584769	0.000682321442556911	-17.100654179736633	0.0016481851291658904												
8370	7943.5137	3233.5862	0.386																																					30.5929	0.2286	0.003242969058517985	0.0006826698408615087	4.7504208687840315	0.0017869860690206537												
1604	7281.479	900.3985	0.016																																					26.6263	0.0059	0.1252013999114666	0.000682321442556911	183.4932805897036	0.0024198830115550784												
2644	8130.123	1285.3721	0.001																																					28.7032	0.0401	0.01848600099332851	0.0006831921121027641	27.05827638500002	0.0015947640076682623												
830	1961.1571	525.7059	0.007																																					27.4574	0.0127	0.05823164494335246	0.0006831921121027641	85.23465641914991	0.0017842897588755935												
2511	199.4677	1228.9594	0.37																																					30.1443	0.1513	0.004902300147799928	0.0006830182391661063	7.177407376097485	0.0016090151356415614												
8953	7492.98	3437.5876	0.349																																					32.1524	0.9616	0.0007711780161488115	0.0006828440400138074	1.1293618615067915	0.0017490223731109395												
4706	9440.4805	1980.629	0.0																																					28.5098	0.0336	0.022089121253558476	0.000683365985039422	32.323998760758045	0.001334044991561481												
11745	2244.5847	4545.2632	0.019																																					99.0	99.0	-2.609517654925004e-05	0.0006828440400138074	-0.03821542697908351	0.0017992629009927924												
7267	1761.0953	2851.4834	0.346																																					29.5075	0.0844	0.008813110262786071	0.0006849301890380606	12.867165740151568	0.0012383091017170466												
5612	9198.708	2290.7798	0.522																																					28.0341	0.0216	0.03423528763385232	0.0006824956417092098	50.16191392536234	0.005565461110423362												
1298	1876.947	703.5533	0.688																																											27.161	0.0211	0.08018319213940317	0.001558659738254648	51.44367957383085	0.002986287634636449						
7627	3792.5918	2971.2332	0.073																																											28.119	0.051	0.03318274309584044	0.001557866209833796	21.300123775956735	0.002822680141172797						
7701	7338.7065	2987.7468	0.665																																											28.5	0.0725	0.023360536510342443	0.0015590563315197013	14.983766806919409	0.0035604111141897487						
2704	4092.3025	1304.9625	0.43																																											28.7281	0.0894	0.01893399497152452	0.001557866209833796	12.153800404685926	0.0033031368637602278						
4278	3191.7356	1850.2644	0.264																																											28.5259	0.0742	0.02281067704288332	0.001558659738254648	14.634802249031083	0.003335971254628297						
7505	6093.1621	2947.4346	0.025																																											27.0169	0.0185	0.09156688897663977	0.0015590563315197013	58.7322517637219	0.002689329537991648						
7296	7278.1611	2855.2583	0.349																																											99.0	99.0	-0.002347344251021417	0.0015582631449895948	-1.5063850149886535	0.0028740558716661506						
6764	3802.5098	2659.519	0.528																																											29.2401	0.1434	0.01181552878145287	0.0015602454275333699	7.5728655075325735	0.0031304312333688914						
10593	9893.9297	4611.4932	0.515																																											28.6549	0.0837	0.0202556557029445	0.0015606416789076775	12.979055972106176	0.0034170569573411373						
9897	6695.8091	3751.6165	0.349																																											29.4779	0.1781	0.009491471734795745	0.0015562781273198536	6.0988274320487275	0.0027934222621717646						
5302	10258.46	2170.2507	0.348																																											31.0978	0.7931	0.0021348803497729706	0.0015590563315197013	1.3693413808159072	0.00301249378785229						
11272	2715.2136	4520.1025	0.026																																											24.9886	0.0028	0.5930030025542466	0.0015554835732267639	381.23385727828355	0.0033076128338270327						
839	6979.4966	498.1581	0.398																																											28.7817	0.0939	0.01802202875853444	0.001557866209833796	11.568405967581231	0.0027993967063498983						
10005	3851.2649	3931.6165	0.164																																											28.2149	0.0557	0.0303771739607042	0.0015574696165687424	19.504183990200772	0.0028277598349738375						
5889	8546.4248	2371.9438	0.273																																											29.2992	0.1512	0.011189865297849247	0.001557866209833796	7.182815332417448	0.0030818448942457233						
6558	4535.293	2585.8286	0.001																																											37.8632	402.5454	4.19964916431794e-06	0.0015566754043663984	0.0026978322857405786	0.003147926580647742						
3953	4307.8809	1731.1146	0.001																																											27.7005	0.0347	0.04878609996274288	0.0015610375883912389	31.252354411927037	0.003178363369374316						
7056	6009.9487	2762.5059	0.362																																											99.0	99.0	-0.0037718412741789714	0.001559452582894009	-2.4186957112727625	0.0029952663326775963						
5290	2798.9534	2214.5232	0.022																																											25.2308	0.0036	0.47443939462208595	0.001557866209833796	304.5443771918658	0.0030194619190368026						
1921	8583.0879	1038.2426	0.002																																											27.4882	0.0285	0.05932409585132786	0.001557866209833796	38.08035341985944	0.0028160526064519155						
2241	7027.0664	1136.2588	0.008																																																	27.9073	0.0342	0.04118672262709167	0.001295369544422398	31.79534581805899	0.002911822571699829
8317	8951.7705	3222.6155	0.346																																																	29.1126	0.1036	0.013571071844557145	0.0012947102758331605	10.48193723172855	0.0036052307106072983
1047	7012.6748	626.2184	0.002																																																	27.7645	0.0299	0.046974667846393585	0.0012947102758331605	36.28199198169248	0.002466024930933784
5063	7461.4883	2091.0017	0.403																																																	29.7786	0.1911	0.007348899787980803	0.0012933903418992005	5.681888560563825	0.002939939836699429
10374	1447.8051	4505.7563	0.381																																																	30.5814	0.4009	0.0035085310557917814	0.0012950399101277793	2.7092068965238303	0.0023886540496915317
275	7702.3589	246.0672	0.019																																																	99.0	99.0	-5.4580944275830455e-06	0.0012943802923496707	-0.004216762615934952	0.002633918009660626
7611	8830.5596	3006.4421	0.059																																																	26.6826	0.0111	0.12724173599040928	0.0012963580981173823	98.15323109810035	0.003298235906268838
8459	7994.7153	3264.9526	0.387																																																	29.8054	0.1961	0.007169818275274082	0.0012947102758331605	5.537778149370309	0.0026054639434532545
8460	10314.9492	3264.4766	0.368																																																	33.2989	4.8967	0.00028714520225777264	0.0012947102758331605	0.2217833654506152	0.002200789610393991
6672	8680.6445	2635.3162	0.444																																																	29.043	0.0971	0.014470599836773486	0.0012940506580550522	11.182405995235674	0.002726763929489203
1165	1232.3966	649.3655	0.322																																																	28.3794	0.0527	0.02666370255694092	0.0012947102758331605	20.594339177375055	0.0021621318271046004
6279	1902.9497	2499.2825	0.357																																																	29.4303	0.1389	0.010128764458229786	0.0012950399101277793	7.821198697444311	0.0027895591865126235
5114	9264.1426	2120.4312	0.393																																																	28.8489	0.0813	0.017303101237500017	0.0012950399101277793	13.361056367593143	0.002788903459439929
5913	10064.5488	2376.9348	0.35																																																	29.8962	0.2133	0.006594491198837071	0.001295369544422398	5.09081846738765	0.0023218924904898773
1807	373.3421	966.3451	0.009																																																	28.2341	0.0462	0.030480078521774808	0.0012956991787170164	23.524039393121917	0.0023323942693730224
1020	2440.5889	589.9058	0.357																																																	99.0	99.0	-0.0051377555407216	0.0012937203253826908	-3.971303101543078	0.0024865103547574087
6420	7707.5439	2534.2554	0.345																																																	33.988	9.2441	0.00015221858742297026	0.0012956991787170164	0.11747988261727156	0.0032270849538830427
4614	3242.2202	2248.7368	0.026																																																	26.1499	0.0068	0.20783840351015642	0.0012943802923496707	160.56981455803088	0.0031203138513932966
7942	9305.25	3078.708	0.717																																																	27.2197	0.0181	0.07758631025925256	0.001295369544422398	59.895116874812814	0.002331593466933464
10362	10324.376	4201.1895	0.371																																																	29.1725	0.1095	0.012842838453214907	0.0012947102758331605	9.919469006261187	0.002706512625078707
