source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
10442	F814W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F814W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F814W	9697.9971	4751.562	0	z10-15	nircam7
15421	F814W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F814W	1338.7832	4935.418	0	z10-15	nircam7
15859	F814W	10820.7266	5008.6558	0	z10-15	nircam7
837	F115W	4458.7729	635.9829	0	z10-15	nircam7
2600	F115W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F115W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F115W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F115W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F115W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F115W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F115W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F115W	916.0023	2359.8386	0	z10-15	nircam7
6657	F115W	4859.0439	2373.123	0	z10-15	nircam7
7326	F115W	3670.406	2544.8438	0	z10-15	nircam7
7447	F115W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F115W	1721.884	2869.2588	0	z10-15	nircam7
9387	F115W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F115W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F115W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F115W	9697.9971	4751.562	0	z10-15	nircam7
15421	F115W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F115W	1338.7832	4935.418	0	z10-15	nircam7
15859	F115W	10820.7266	5008.6558	0	z10-15	nircam7
837	F150W	4458.7729	635.9829	0	z10-15	nircam7
2600	F150W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F150W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F150W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F150W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F150W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F150W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F150W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F150W	916.0023	2359.8386	0	z10-15	nircam7
6657	F150W	4859.0439	2373.123	0	z10-15	nircam7
7326	F150W	3670.406	2544.8438	0	z10-15	nircam7
7447	F150W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F150W	1721.884	2869.2588	0	z10-15	nircam7
9387	F150W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F150W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F150W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F150W	9697.9971	4751.562	0	z10-15	nircam7
15421	F150W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F150W	1338.7832	4935.418	0	z10-15	nircam7
15859	F150W	10820.7266	5008.6558	0	z10-15	nircam7
837	F200W	4458.7729	635.9829	0	z10-15	nircam7
2600	F200W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F200W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F200W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F200W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F200W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F200W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F200W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F200W	916.0023	2359.8386	0	z10-15	nircam7
6657	F200W	4859.0439	2373.123	0	z10-15	nircam7
7326	F200W	3670.406	2544.8438	0	z10-15	nircam7
7447	F200W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F200W	1721.884	2869.2588	0	z10-15	nircam7
9387	F200W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F200W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F200W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F200W	9697.9971	4751.562	0	z10-15	nircam7
15421	F200W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F200W	1338.7832	4935.418	0	z10-15	nircam7
15859	F200W	10820.7266	5008.6558	0	z10-15	nircam7
837	F277W	4458.7729	635.9829	0	z10-15	nircam7
2600	F277W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F277W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F277W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F277W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F277W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F277W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F277W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F277W	916.0023	2359.8386	0	z10-15	nircam7
6657	F277W	4859.0439	2373.123	0	z10-15	nircam7
7326	F277W	3670.406	2544.8438	0	z10-15	nircam7
7447	F277W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F277W	1721.884	2869.2588	0	z10-15	nircam7
9387	F277W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F277W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F277W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F277W	9697.9971	4751.562	0	z10-15	nircam7
15421	F277W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F277W	1338.7832	4935.418	0	z10-15	nircam7
15859	F277W	10820.7266	5008.6558	0	z10-15	nircam7
837	F356W	4458.7729	635.9829	0	z10-15	nircam7
2600	F356W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F356W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F356W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F356W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F356W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F356W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F356W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F356W	916.0023	2359.8386	0	z10-15	nircam7
6657	F356W	4859.0439	2373.123	0	z10-15	nircam7
7326	F356W	3670.406	2544.8438	0	z10-15	nircam7
7447	F356W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F356W	1721.884	2869.2588	0	z10-15	nircam7
9387	F356W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F356W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F356W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F356W	9697.9971	4751.562	0	z10-15	nircam7
15421	F356W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F356W	1338.7832	4935.418	0	z10-15	nircam7
15859	F356W	10820.7266	5008.6558	0	z10-15	nircam7
837	F410M	4458.7729	635.9829	0	z10-15	nircam7
2600	F410M	3808.4224	1287.2474	0	z10-15	nircam7
2739	F410M	1875.9723	1330.6472	0	z10-15	nircam7
2903	F410M	2766.0532	1395.7858	0	z10-15	nircam7
4009	F410M	4466.7314	1662.2167	0	z10-15	nircam7
5136	F410M	8615.2256	1920.8367	0	z10-15	nircam7
6181	F410M	8043.0371	2236.9392	0	z10-15	nircam7
6382	F410M	4150.9917	2302.5107	0	z10-15	nircam7
6647	F410M	916.0023	2359.8386	0	z10-15	nircam7
6657	F410M	4859.0439	2373.123	0	z10-15	nircam7
7326	F410M	3670.406	2544.8438	0	z10-15	nircam7
7447	F410M	1544.8872	2575.9514	0	z10-15	nircam7
8564	F410M	1721.884	2869.2588	0	z10-15	nircam7
9387	F410M	10016.3838	3097.1113	0	z10-15	nircam7
10442	F410M	7426.4863	3342.5056	0	z10-15	nircam7
12450	F410M	3956.7974	3811.5444	0	z10-15	nircam7
15129	F410M	9697.9971	4751.562	0	z10-15	nircam7
15421	F410M	6567.2085	4864.2954	0	z10-15	nircam7
15689	F410M	1338.7832	4935.418	0	z10-15	nircam7
15859	F410M	10820.7266	5008.6558	0	z10-15	nircam7
837	F444W	4458.7729	635.9829	0	z10-15	nircam7
2600	F444W	3808.4224	1287.2474	0	z10-15	nircam7
2739	F444W	1875.9723	1330.6472	0	z10-15	nircam7
2903	F444W	2766.0532	1395.7858	0	z10-15	nircam7
4009	F444W	4466.7314	1662.2167	0	z10-15	nircam7
5136	F444W	8615.2256	1920.8367	0	z10-15	nircam7
6181	F444W	8043.0371	2236.9392	0	z10-15	nircam7
6382	F444W	4150.9917	2302.5107	0	z10-15	nircam7
6647	F444W	916.0023	2359.8386	0	z10-15	nircam7
6657	F444W	4859.0439	2373.123	0	z10-15	nircam7
7326	F444W	3670.406	2544.8438	0	z10-15	nircam7
7447	F444W	1544.8872	2575.9514	0	z10-15	nircam7
8564	F444W	1721.884	2869.2588	0	z10-15	nircam7
9387	F444W	10016.3838	3097.1113	0	z10-15	nircam7
10442	F444W	7426.4863	3342.5056	0	z10-15	nircam7
12450	F444W	3956.7974	3811.5444	0	z10-15	nircam7
15129	F444W	9697.9971	4751.562	0	z10-15	nircam7
15421	F444W	6567.2085	4864.2954	0	z10-15	nircam7
15689	F444W	1338.7832	4935.418	0	z10-15	nircam7
15859	F444W	10820.7266	5008.6558	0	z10-15	nircam7
