source_number	x_image	y_image	class_star	mag_aper_F606W	magerr_aper_F606W	flux_aper_F606W	fluxerr_aper_F606W	snr_F606W	nmad_F606W	mag_aper_F814W	magerr_aper_F814W	flux_aper_F814W	fluxerr_aper_F814W	snr_F814W	nmad_F814W	mag_aper_F115W	magerr_aper_F115W	flux_aper_F115W	fluxerr_aper_F115W	snr_F115W	nmad_F115W	mag_aper_F150W	magerr_aper_F150W	flux_aper_F150W	fluxerr_aper_F150W	snr_F150W	nmad_F150W	mag_aper_F200W	magerr_aper_F200W	flux_aper_F200W	fluxerr_aper_F200W	snr_F200W	nmad_F200W	mag_aper_F277W	magerr_aper_F277W	flux_aper_F277W	fluxerr_aper_F277W	snr_F277W	nmad_F277W	mag_aper_F356W	magerr_aper_F356W	flux_aper_F356W	fluxerr_aper_F356W	snr_F356W	nmad_F356W	mag_aper_F410M	magerr_aper_F410M	flux_aper_F410M	fluxerr_aper_F410M	snr_F410M	nmad_F410M	mag_aper_F444W	magerr_aper_F444W	flux_aper_F444W	fluxerr_aper_F444W	snr_F444W	nmad_F444W
16761	1064.6295	5426.0439	0.381	31.8483	0.5444	0.0036189708114601504	0.001814246204720235	1.9947517608384426	0.003182254901059199																																																
7741	2692.4492	2605.5044	0.362	30.3828	0.1412	0.013956718983667044	0.0018147078228969234	7.690890405369567	0.0028947913635518634																																																
11171	2986.9509	3511.665	0.0	28.0218	0.016	0.12280177298947718	0.00181378342960576	67.70476065941848	0.0023001122931519706																																																
1095	5077.064	712.0222	0.348	99.0	99.0	-0.004528089053032548	0.0018128601932523832	-2.4977596561976885	0.003548263304906115																																																
561	3303.4014	570.3922	0.353	31.9758	0.6104	0.0032180398063459724	0.001808697531097682	1.7792028523381538	0.003361148715781604																																																
17394	837.6462	5711.3774	0.347	99.0	99.0	-0.005850294245038589	0.001814246204720235	-3.2246418539101924	0.0027685785518614258																																																
7310	2954.5649	2540.8813	0.357							99.0	99.0	-0.0034093177726087485	0.001896604466486373	-1.7975902898324447	0.0035027747295025544																																										
15058	6640.5835	4781.7817	0.003							29.3925	0.0346	0.059606625351513	0.0018975716232147702	31.41205560954293	0.002676118314337015																																										
7309	3382.8967	2519.5559	0.354							31.1831	0.18	0.011456417018732961	0.0018985385814706186	6.034334582686625	0.002684499228416024																																										
10580	601.7756	3383.905	0.37							30.4045	0.0877	0.02347072846269065	0.001895636515867782	12.381449854032933	0.002904889075223779																																										
5672	5013.5933	2076.5215	0.021							99.0	99.0	-0.004741328571471397	0.0018961205904133515	-2.5005416825507885	0.003110958796334903																																										
13330	8200.6768	4079.8074	0.393							30.4592	0.0923	0.022316650288202133	0.001896604466486373	11.766633835649293	0.002624163428260005																																										
16269	8315.1895	5188.3081	0.604							29.7238	0.0469	0.04393360545424326	0.001896604466486373	23.164347775492768	0.0026194766376263718																																										
14	4306.5825	257.8171	0.352							32.2403	0.4763	0.004326832547197637	0.0018975716232147702	2.28019458884368	0.0029128563445299585																																										
7765	3483.366	2640.5244	0.357							99.0	99.0	-0.004547484402891318	0.0018980553008152428	-2.3958650735508633	0.002604473096146588																																										
2617	5000.2612	1294.964	0.347							99.0	99.0	-0.00016110344234061493	0.0018985385814706186	-0.08485655435868114	0.002571126658319347																																										
17022	9768.043	6089.1221	0.019							27.4513	0.0058	0.35626596482350076	0.0018975716232147702	187.74836241487048	0.002785621584683552																																										
13433	4180.3843	4114.2026	0.474							30.6164	0.1065	0.019307613935950096	0.0018941836968134288	10.193105329979955	0.0021942679839757197																																										
6251	720.9894	2251.0608	0.349							31.8013	0.3177	0.0064830482367401795	0.001896604466486373	3.4182394649479013	0.002877252350697981																																										
10321	4531.146	3288.8662	0.058							29.7194	0.0468	0.04411207196977262	0.0018990220605985429	23.22883598090965	0.002292510691535852																																										
16814	4806.3203	5466.3413	0.35							99.0	99.0	-0.005419662093247143	0.0018990220605985429	-2.8539226614033897	0.002685415521927283																																										
5022	3081.6104	1886.7507	0.347							31.6527	0.2773	0.007434398611381831	0.0018985385814706186	3.9158533220974125	0.0037018150912979057																																										
8160	7572.2368	2741.3386	0.365							30.9808	0.1494	0.013803993985274987	0.0018985385814706186	7.27085249675692	0.0031047984156730825																																										
15637	1632.0015	4928.7031	0.349							33.1183	1.0681	0.001927428245617029	0.001895636515867782	1.016771005138975	0.0023922719799435482																																										
11458	3798.6714	3589.3826	0.347							32.2338	0.4737	0.004352844359392118	0.0018985385814706186	2.29273421244902	0.002568220755731422																																										
8167	2453.1965	2727.5552	0.361							30.7318	0.1187	0.017362299145797903	0.0018980553008152428	9.147414797841	0.003274240531038829																																										
6455	3508.6714	2313.8418	0.019													31.4379	0.5027	0.0011819394836683368	0.0005471090208542692	2.160336310709752	0.0013881659175448652																																				
7395	2763.7842	2564.9937	0.022													99.0	99.0	-0.0016502289772612998	0.0005466906067839173	-3.0185793514348096	0.0038090749089392576																																				
9129	7807.6558	2983.0632	0.001													27.2095	0.0102	0.05807465604271334	0.0005476664747487416	106.04018818087566	0.002339280220568318																																				
14725	2899.5044	4617.6025	0.028													26.7692	0.0068	0.08711681291457253	0.0005465510491206008	159.39373468360048	0.0020994094644421215																																				
7759	3955.366	2648.8574	0.019													99.0	99.0	-0.001422818858668336	0.0005473876183417063	-2.599289444979997	0.0013710349250766385																																				
13483	1580.6921	4230.5703	0.001													26.1412	0.0038	0.1553477714321602	0.0005469694631909526	284.015437581982	0.0015147916378454738																																				
18109	2304.5166	5733.0254	0.044													26.5418	0.0055	0.10741230327889405	0.0005471090208542692	196.32705582367822	0.008755932607587488																																				
10987	10763.4043	3485.1233	0.842													29.4687	0.0819	0.007249016001256252	0.0005465510491206008	13.263200231560987	0.0019599293110854586																																				
4481	2492.8452	1755.615	0.348													31.6599	0.6171	0.0009633756120602977	0.0005473876183417063	1.7599514124539646	0.0012464052019786843																																				
15068	2374.5303	4723.1406	0.348													31.2164	0.4102	0.0014495217546482355	0.0005475269170854251	2.6473981632981185	0.0015830342803035747																																				
15723	8093.855	4960.9756	0.0													28.6119	0.0373	0.015959436354271293	0.0005475269170854251	29.14822240927619	0.0013866876974878452																																				
6436	11099.627	2284.9631	0.028													26.6359	0.006	0.09849195350502472	0.0005473876183417063	179.93091221793256	0.00818003707275196																																				
4932	2736.335	1857.4849	0.019													99.0	99.0	-0.003264176069095464	0.0005479448133165807	-5.957125589597566	0.002125473649925996																																				
3190	9861.7305	1471.5819	0.347													32.2165	1.0303	0.0005769953332914549	0.0005473876183417063	1.0540891206846152	0.001053513024820511																																				
10602	3735.6624	3389.9688	0.347													99.0	99.0	-0.0015872364282663255	0.0005473876183417063	-2.8996571626424594	0.001574633475434719																																				
5202	2709.2864	1942.4291	0.424													30.4595	0.2042	0.0029105126118090336	0.0005472483195979877	5.318449609762376	0.0015542879407753419																																				
12920	8379.958	4005.9578	0.028													26.8954	0.0077	0.07755333275125596	0.0005480841120602993	141.498961646098	0.0014489816404997398																																				
16394	1228.0388	5272.3408	0.029													25.5116	0.0021	0.27741629623115466	0.0005473876183417063	506.8004590085152	0.010892299525513934																																				
2726	10788.2891	1328.0127	0.0													29.1194	0.0594	0.010000070389447195	0.0005468299055276359	18.287350944711285	0.0016217539043471014																																				
14060	5106.7139	4341.5049	0.367													99.0	99.0	-0.020359668765075296	0.0005486405302763798	-37.109304984848706	0.013176614675624613																																				
10174	2692.4041	3273.9905	1.0																			30.3054	0.0008	0.003331778083586901	2.4642479042315976e-06	1352.046633727712	0.00178754353011167																														
3950	9825.4805	1638.9894	1.0																			29.1172	0.0003	0.009953713772103745	2.4692872149824128e-06	4031.006888024016	0.0017158966747794976																														
10245	1396.9713	3291.0959	0.999																			31.1645	0.0018	0.0015102071565806935	2.467398695086361e-06	612.0645032309361	0.0017278736397758258																														
3369	3944.7805	1520.3882	1.0																			29.1233	0.0003	0.009898097208366692	2.4686578798080097e-06	4009.505443960699	0.002243938150101045																														
16990	9545.5947	5841.9824	0.0																			99.0	99.0	-9.117495268056163e-13	2.4686578798080097e-06	-3.693300453915162e-07	0.0030285629347105722																														
16857	10453.2285	5491.4902	0.019																			99.0	99.0	-4.671153531586075e-10	2.4692872149824128e-06	-0.00018917011772643646	0.003540596995405955																														
4840	4250.394	1840.2128	1.0																			30.1515	0.0007	0.0038392068940063433	2.4655088892581997e-06	1557.1661131432584	0.0019297763868301922																														
11532	5328.6143	3609.8547	0.049																			41.2597	19.3876	1.3835297272847449e-07	2.4699162929703928e-06	0.05601524761071445	0.003079478102853929																														
8440	10459.1953	2823.6038	1.0																			29.017	0.0002	0.010915657858499803	2.4636172831250853e-06	4430.744147343109	0.002015663576332425																														
14543	6887.8364	4547.2012	0.979																			28.2634	0.0001	0.02185213752971707	2.4699162929703928e-06	8847.319073893414	0.0019372073067749046																														
8555	11191.4824	2811.7019	0.001																			44.3361	330.4256	8.13638822136393e-09	2.475572079574516e-06	0.003286669892787915	0.002821107150802252																														
10636	5032.4468	3395.613	1.0																			34.9433	0.0577	4.650835804255545e-05	2.4705456281447963e-06	18.825136242263987	0.0020834614943791583																														
13451	9799.707	4107.4536	1.0																			29.2062	0.0003	0.009170084747607388	2.471803012561492e-06	3709.8768392973875	0.0023286295182748497																														
2871	6738.5967	1359.4777	0.995																			27.0304	0.0	0.06803192963083143	2.4667688455391147e-06	27579.36956835653	0.001811991531394328																														
16944	4159.9531	5770.5044	0.0																			53.6497	1752508.875	1.5309551567950712e-12	2.4705456281447963e-06	6.196830122683099e-07	0.0036784153079974643																														
13691	10202.2021	4219.6206	0.961																			28.4683	0.0001	0.018093278245778204	2.467398695086361e-06	7332.936619367437	0.0024198736498667675																														
9989	10136.3906	3144.0022	0.959																			25.2719	0.0	0.3436432382388664	2.4636172831250853e-06	139487.2655719304	0.0027276838619373026																														
6605	5274.7578	2353.0261	0.047																			43.2626	122.7175	2.186889322510421e-08	2.4711744489463546e-06	0.00884959507186089	0.003025668049625031																														
12062	9293.3604	3725.8274	0.835																			28.1417	0.0001	0.02444450465032582	2.471803012561492e-06	9889.341717807178	0.002150196993700814																														
8423	9438.7217	2806.4214	0.957																			28.9945	0.0002	0.011144643789243316	2.4699162929703928e-06	4512.15444870014	0.0018834377155446194																														
3072	2875.363	1443.1523	0.371																									35.5361	0.0707	2.7103247041279754e-05	1.7639852888573201e-06	15.364780654625969	0.0029773291732518785																								
87	1205.6902	316.0708	0.0																									51.2337	134624.8125	1.4255150078030501e-11	1.7671244523198678e-06	8.066862557029556e-06	0.002748480052029626																								
1744	3438.6252	982.1802	1.0																									30.6221	0.0008	0.0025038338277737974	1.763536393398034e-06	1419.7800721023605	0.0026402926891405947																								
286	4435.6401	583.059	0.962																									26.1046	0.0	0.16055435615146485	1.7630872392093763e-06	91064.32885502731	0.0021335753194925916																								
6439	976.4186	2234.5676	0.956																									27.4707	0.0	0.04562281083995571	1.762638085020719e-06	25883.254893712023	0.0016731545255673993																								
14546	5002.3452	4531.415	1.0																									28.204	0.0001	0.023218746354932113	1.762638085020719e-06	13172.724765367355	0.0018123217650519326																								
479	9794.1348	547.124	0.02																									39.1359	1.9478	9.842435269022931e-07	1.7653311990470648e-06	0.5575404362839069	0.0028130867701194546																								
9427	6244.4624	3102.4287	0.019																									99.0	99.0	-2.247401714515456e-09	1.7630872392093763e-06	-0.001274696829819528	0.0028224298276511395																								
15998	6509.5708	5055.54	1.0																									27.4199	0.0	0.04780790974566281	1.763536393398034e-06	27109.114348099796	0.0037028570990328426																								
4052	10868.8428	1669.9375	0.934																									99.0	99.0	-0.0007467222021250406	1.7630872392093763e-06	-423.5310570677684	0.0020203935752753253																								
13708	4002.114	4199.6719	0.996																									31.1839	0.0013	0.0014924366533486865	1.7657795770476084e-06	845.199861153705	0.0018190905295915535																								
13992	10367.4014	4321.6597	1.0																									28.1511	0.0001	0.024378350698957545	1.7621889308320613e-06	13834.129968939653	0.001990796377007414																								
2312	7688.5542	1199.391	0.999																									29.3366	0.0002	0.008180983912571499	1.763536393398034e-06	4638.965174292852	0.0017910913725614733																								
2391	5029.377	1216.8259	1.0																									28.1911	0.0001	0.023497459982921447	1.7621889308320613e-06	13334.24559183137	0.0015041285543429463																								
14522	10265.79	4511.7593	1.0																									29.4757	0.0003	0.007197651889244459	1.7630872392093763e-06	4082.4139209765435	0.0015343304117898745																								
16982	7680.248	6198.8579	0.019																									99.0	99.0	-1.2701591456724283e-14	1.7644339255872354e-06	-7.198677871996235e-09	0.002775338749859347																								
5364	3272.0229	1979.376	1.0																									29.2692	0.0002	0.008705399888060062	1.7621889308320613e-06	4940.105873863134	0.0017452526836912326																								
15485	8460.8672	4972.7065	0.963																									27.7218	0.0001	0.036201387765868995	1.7666763330486953e-06	20491.239447011467	0.0033417636333380367																								
2822	10657.5547	1367.8656	1.0																									29.8519	0.0004	0.00508973971689117	1.7630872392093763e-06	2886.8337332947685	0.0015629242296588612																								
7539	7290.8228	2591.3521	1.0																									28.4699	0.0001	0.018175376115973675	1.763536393398034e-06	10306.209831571903	0.001960790988727124																								
326	2975.2102	456.8983	0.05																															42.2006	24.0046	6.79331847334636e-08	1.5015740563730448e-06	0.04524131490227783	0.0021550978395412116																		
1286	6273.4707	782.0399	0.019																															99.0	99.0	-3.2590082714095435e-11	1.5031079844145905e-06	-2.168179735056638e-05	0.0015896816018775128																		
8429	2758.0869	2820.8735	0.986																															25.2306	0.0	0.4169628588732725	1.5069355945159082e-06	276695.8723323665	0.007280070542658499																		
12753	1640.7048	3936.2605	0.976																															26.8387	0.0	0.09480882972177268	1.505788302860863e-06	62962.92084461301	0.0016665204790942728																		
14617	2384.564	4666.0542	0.959																															25.0781	0.0	0.47982146356518157	1.5042570785702722e-06	318975.70594863343	0.0020882111986049267																		
163	8533.0264	371.0248	0.019																															99.0	99.0	-3.851430147227726e-11	1.5031079844145905e-06	-2.562311016349053e-05	0.0017704665260334265																		
5600	978.7748	2047.8665	0.999																															29.8932	0.0003	0.005689115596013179	1.5034910157998174e-06	3783.937207623898	0.0015830968086065714																		
12517	1638.6505	3910.1885	0.973																															26.762	0.0	0.10174725550468178	1.5046401099554992e-06	67622.32033525348	0.0017774761382359523																		
4290	2078.4297	1715.7024	0.999																															99.0	99.0	-0.00027215722783371807	1.5027246526125902e-06	-181.10917882431355	0.0018512346127648003																		
7655	2420.543	2606.5562	1.0																															28.0403	0.0001	0.03134852027576817	1.5038743476018175e-06	20845.172554315257	0.002010689546953421																		
8459	2797.7664	2837.6284	1.0																															29.3578	0.0002	0.009315885068092269	1.5042570785702722e-06	6193.013947420871	0.01465356655121771																		
10708	3018.4631	3409.7217	1.0																															29.5876	0.0002	0.007538772653191815	1.505788302860863e-06	5006.52889843069	0.0018138107864974296																		
1564	5177.3115	914.9312	0.019																															99.0	99.0	-1.3230531916804995e-06	1.5073177246508174e-06	-0.8777533562056372	0.0017374404155376247																		
6400	4066.644	2303.8145	0.999																															99.0	99.0	-7.560889335999997e-06	1.5042570785702722e-06	-5.026327908781575	0.0013664686656566147																		
1941	3099.7795	1011.5042	0.996																															27.532	0.0	0.05006529634196362	1.5019576885918175e-06	33333.360002240195	0.001740471490410486																		
785	4849.2729	626.7736	1.0																															28.6383	0.0001	0.018072376080359994	1.5038743476018175e-06	12017.21148391118	0.002206768198434594																		
15162	4147.1016	4757.4492	0.999																															31.807	0.0017	0.0009761628454626359	1.5050228409239537e-06	648.6033426996738	0.0013565124741922248																		
9026	3732.7678	3003.1455	0.999																															30.1111	0.0004	0.004654561343269089	1.5042570785702722e-06	3094.2592257521815	0.0017294685088918335																		
9996	2219.3301	3216.8613	1.0																															29.7972	0.0003	0.00621506124836227	1.5046401099554992e-06	4130.596550789866	0.001737851236082444																		
14684	7235.0967	4597.4653	1.0																															28.0694	0.0001	0.030517958024209077	1.5061707334125445e-06	20261.951282949354	0.0014759675082638628																		
9395	2002.8939	3022.334	0.026																																					25.6747	0.0022	0.300848537768768	0.0006165289153212953	487.9714970253829	0.0016376765326951695												
14099	7740.1792	4349.3784	0.351																																					30.0844	0.129	0.00518174012141068	0.0006154325663358407	8.41967163398859	0.0020054715231733926												
17966	8902.8789	6086.0308	0.946																																					27.6672	0.0139	0.04801143876287498	0.0006154325663358407	78.01250923188098	0.005074584888952166												
3288	3559.6985	1503.3086	0.357																																					99.0	99.0	-0.0014886347253407948	0.0006169981265835224	-2.412705421949575	0.0011930734162168533												
13504	1885.6743	4168.4678	0.042																																					25.4635	0.0018	0.3654291052747044	0.0006160593777647271	593.1718896977195	0.0013698276992149699												
18083	1718.476	5743.4897	0.759																																					28.2672	0.0242	0.027626911136242716	0.000616841831594227	44.787674442962135	0.004003291933459948												
2502	1585.6454	1249.0657	0.359																																					29.7982	0.0991	0.006744331090590225	0.0006154325663358407	10.958684118301683	0.0014312900146419064												
10135	10832.0791	3249.8643	0.58																																					29.2431	0.0595	0.011245388587430448	0.0006163722940376588	18.24447447786059	0.0024865927560770913												
6047	8019.8418	2181.3037	0.001																																					28.4474	0.0286	0.023402893849551357	0.0006154325663358407	38.02673945073688	0.0009569467771676326												
13319	10380.5117	4073.4409	0.0																																					28.2528	0.0239	0.027995029885769532	0.0006154325663358407	45.48837909642351	0.0010927079727764504												
12552	1251.8439	3867.8711	0.05																																					29.017	0.0482	0.013848333170221131	0.000615118997474227	22.51325877933296	0.0013806400317876505												
17611	9185.8945	6172.9043	0.029																																					24.0201	0.0005	1.3808871132631586	0.000616841831594227	2238.6405112867546	0.005305476051778815												
4687	2853.8657	1779.2858	0.973																																					26.1754	0.0035	0.18968853947390446	0.0006162159990483635	307.82800149110835	0.0014765184516383194												
10767	7427.2949	3423.2241	0.003																																					28.8118	0.0399	0.016730703174792718	0.0006144912071623179	27.226920385165577	0.0011780945312371797												
10270	3408.0435	3299.9285	0.358																																					30.7979	0.2487	0.002685662808565863	0.000615118997474227	4.366086593965731	0.0013314367816252962												
2607	6794.1592	1283.4581	0.076																																					29.3941	0.0683	0.009785534654429542	0.0006154325663358407	15.900254860886886	0.0012359515450242804												
4814	2425.78	1746.3971	0.0																																					27.3661	0.0105	0.06335324397204088	0.0006149620498962497	103.01976192307998	0.0014390763749510163												
13966	3534.7063	4304.3262	0.375																																					30.002	0.1198	0.00559019211441727	0.0006166852103105907	9.064903813084467	0.0012720547671814947												
5844	5013.6538	2134.6956	0.564																																					99.0	99.0	-0.0011892338903037724	0.0006160593777647271	-1.9303884223282457	0.0024891432704262765												
7105	1211.4149	2487.686	0.28																																					30.0149	0.1209	0.005524062040345225	0.0006149620498962497	8.982769003838838	0.0012108278733885245												
3296	561.5171	1502.566	0.019																																											99.0	99.0	-6.097946898097724e-08	2.381247468619408e-06	-0.025608203172739423	0.0028204484106726223						
14559	2901.1992	4526.6279	0.999																																											29.3688	0.0002	0.010497767600724087	2.381247468619408e-06	4408.51601484765	0.0030309432617728737						
17020	10118.96	5804.6011	0.0																																											53.5421	1151400.0	2.247708975208772e-12	2.383068476054636e-06	9.431994916612876e-07	0.00385643014682213						
802	2175.0034	625.5682	0.999																																											28.9556	0.0002	0.01535834935084863	2.3818548130710444e-06	6448.06277299763	0.0031770930794045625						
10483	3736.3445	3351.7959	0.999																																											32.5144	0.0045	0.0005792246771041817	2.381247468619408e-06	243.24421746892298	0.003063664687904647						
17250	4208.2822	6043.4858	0.0																																											62.629	4972992512.0	5.212078931776816e-16	2.3867060452731357e-06	2.1837959232974348e-10	0.003973626667476151						
4044	2896.3857	1672.2469	0.998																																											31.6428	0.002	0.0012926314412327266	2.383068476054636e-06	542.4231213753385	0.003191860206560848						
17737	10048.0664	5814.2646	0.0																																											52.7141	537326.8125	4.818908892649089e-12	2.384281455091772e-06	2.0211157883051217e-06	0.0033925275441832117						
663	4036.1528	609.3143	0.999																																											29.536	0.0003	0.008998840810139089	2.381247468619408e-06	3779.0447774654886	0.0028609851872011525						
2948	3725.1392	1313.1838	0.971																																											26.8759	0.0	0.1042885657569636	2.381247468619408e-06	43795.769709490836	0.0034356368904274654						
7567	3237.8093	2596.5586	0.999																																											29.1179	0.0002	0.013225831663434088	2.3824614735762263e-06	5551.3307602751165	0.0037150366716640036						
17018	7355.9585	5778.9995	0.019																																											99.0	99.0	-6.879971274224999e-13	2.3824614735762263e-06	-2.8877576198106257e-07	0.004363828960030073						
6681	1687.379	2376.3662	0.998																																											29.5164	0.0003	0.009163148686646815	2.383068476054636e-06	3845.105073026334	0.0029096926236538046						
4356	7001.1538	1726.4495	0.998																																											29.7488	0.0003	0.007397281014584998	2.383068476054636e-06	3104.099227073743	0.0033688442990652124						
1900	6362.7998	1038.5623	0.053																																											43.0623	73.9921	3.496799359225454e-08	2.3824614735762263e-06	0.014677254587359752	0.0027774325370089467						
14217	7537.3115	4411.124	1.0																																											28.1983	0.0001	0.03085035209811226	2.3867060452731357e-06	12925.911910773968	0.002860305422117054						
5168	3342.5105	1928.7469	0.999																																											29.3695	0.0002	0.010490945234839998	2.3836751365598174e-06	4401.164015152168	0.0030892562104624056						
13295	3001.2822	4055.4414	0.999																																											99.0	99.0	-0.0005644209980687726	2.381247468619408e-06	-237.02744276134004	0.0024711229610975246						
12173	4519.1035	3754.1309	0.999																																											30.3028	0.0006	0.004441083192229089	2.3867060452731357e-06	1860.7583455971217	0.002832385342085142						
9741	2704.7461	3049.2256	0.138																																											26.5913	0.0	0.13554837265928632	2.383068476054636e-06	56879.76406103852	0.008157841188479844						
16620	1851.0007	5364.5254	0.001																																																	44.5868	179.017	8.770740358499316e-09	1.4457751889434312e-06	0.006066462079010327	0.0025008153562312637
7024	1985.2257	2453.8157	0.925																																																	29.1922	0.0001	0.012615329229540223	1.448358412891886e-06	8710.087998419978	0.00344335061443835
9707	7581.1846	3155.7292	0.999																																																	30.194	0.0003	0.005014004153731362	1.447989580483886e-06	3462.734968062265	0.003455137758402617
12069	4174.7803	3727.0786	0.999																																																	30.5416	0.0004	0.003640197737672044	1.447989580483886e-06	2513.966803860267	0.0027835540533055125
1715	1409.2244	954.767	1.0																																																	28.6529	0.0001	0.020731315223754536	1.447989580483886e-06	14317.309670713645	0.002325465602170368
6268	4200.7695	2264.5789	0.999																																																	30.3674	0.0004	0.004273691847529998	1.447989580483886e-06	2951.465884237803	0.0030286776337135795
6379	4220.1948	2264.2971	1.0																																																	28.81	0.0001	0.01793758087698022	1.4461443706245452e-06	12403.72762315116	0.0027551517269434845
11530	3825.0479	3610.3748	0.999																																																	29.4299	0.0002	0.010134746170989995	1.447989580483886e-06	6999.1844607080575	0.003241761550195547
16145	7609.1719	5146.0132	0.019																																																	99.0	99.0	-2.4842046714655223e-05	1.447989580483886e-06	-17.15623306236331	0.002845820885295052
16641	4028.0354	5379.1826	0.019																																																	99.0	99.0	-6.512644273335452e-09	1.447989580483886e-06	-0.004497714873859154	0.0031178177072821263
11211	2513.8545	3480.4426	1.0																																																	25.6895	0.0	0.317656631971509	1.447989580483886e-06	219377.70564989507	0.003630844655437187
10806	2711.3069	3401.1326	1.0																																																	27.5394	0.0	0.05781004418545681	1.4509370962898628e-06	39843.24636352652	0.002939230765573282
13943	9047.6289	4303.8931	1.0																																																	29.3063	0.0001	0.011356985519386815	1.4465135523056585e-06	7851.281794964479	0.00244819662175414
17038	2272.3076	5626.7935	0.019																																																	99.0	99.0	-1.9480372610879085e-11	1.4461443706245452e-06	-1.3470558684584245e-05	0.0027178496306865907
1455	5192.686	867.3716	0.019																																																	99.0	99.0	-2.0047878551377724e-06	1.447989580483886e-06	-1.3845319622174468	0.002824330693340238
9780	1987.0317	3157.2659	1.0																																																	27.9032	0.0	0.04135096783307953	1.447989580483886e-06	28557.503721305064	0.0032686412267171772
4999	4232.9839	1874.6062	0.999																																																	30.6408	0.0005	0.003322529998815521	1.4465135523056585e-06	2296.9228276635235	0.002532131986972265
14812	8825.9082	4632.7686	0.999																																																	29.4761	0.0002	0.00971223747088636	1.446882733986772e-06	6712.525654463407	0.002403478086988184
8082	7971.8018	2729.1338	0.998																																																	29.5508	0.0002	0.009066986828023406	1.447620748075886e-06	6263.371701514259	0.003099809132611069
2142	3149.7405	1098.8812	1.0																																																	26.9474	0.0	0.09972917459248862	1.4494642115696586e-06	68804.16487447426	0.0027502513814726005
