source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
627	F606W	2119.2341	588.5831	0.0025225281451750695	0.0018605971509935457	z8-10	nircam5
1103	F606W	9535.7227	736.1421	0.001404825590131016	0.0022669648945027893	z8-10	nircam5
1846	F606W	8483.1562	1045.1633	-0.0014170821890378811	0.0025154624000910003	z8-10	nircam5
2196	F606W	3402.1958	1191.4915	-0.0031498614626059712	0.0025237465145686814	z8-10	nircam5
2747	F606W	2746.8179	1386.1815	-0.0004577929932861484	0.002078930701201728	z8-10	nircam5
2863	F606W	3578.7827	1430.1403	0.0005556132400460466	0.0024080910842053265	z8-10	nircam5
3383	F606W	9447.5635	1586.5959	-0.006069317608155013	0.002350675340788572	z8-10	nircam5
4166	F606W	3832.3975	1781.8435	0.0034187858663162116	0.002714498209947255	z8-10	nircam5
4832	F606W	1250.9788	1964.6349	0.0028467379779360427	0.002189341641124599	z8-10	nircam5
5075	F606W	1514.0	2026.0227	0.0030753477275488107	0.0019426815497947019	z8-10	nircam5
5213	F606W	3983.5078	2073.9739	0.002146863504373429	0.0027362115493014087	z8-10	nircam5
5849	F606W	6773.96	2271.907	0.0021407618144890788	0.002152966907527123	z8-10	nircam5
7100	F606W	9460.21	2673.1833	0.002997541347552162	0.0024933395808445775	z8-10	nircam5
7373	F606W	2414.4622	2736.5056	-0.004177599378458337	0.0019956277244363102	z8-10	nircam5
8745	F606W	716.1118	3143.6084	0.0026104554169252827	0.0022036948147329365	z8-10	nircam5
8815	F606W	3152.6982	3170.3188	0.0007905143016463209	0.0020627607798003053	z8-10	nircam5
11414	F606W	3278.3484	3888.7754	-0.0006243071152635724	0.002228577224678996	z8-10	nircam5
11561	F606W	3674.594	3941.2507	0.004902130510120168	0.0022500759804328276	z8-10	nircam5
12888	F606W	958.9188	4500.5728	-0.0026266456043051835	0.0023697973864261384	z8-10	nircam5
13952	F606W	10817.6338	4924.4653	-0.006718787773186818	0.0030042468540450195	z8-10	nircam5
627	F814W	2119.2341	588.5831	0.007367459774979937	0.0030707039746614008	z8-10	nircam5
1103	F814W	9535.7227	736.1421	-0.002542903725058718	0.0020117077711056548	z8-10	nircam5
1846	F814W	8483.1562	1045.1633	0.007966626566646309	0.0024429024472394562	z8-10	nircam5
2196	F814W	3402.1958	1191.4915	0.0015432266741873197	0.0024429816622517247	z8-10	nircam5
2747	F814W	2746.8179	1386.1815	0.0007344087647679294	0.0031167859519852046	z8-10	nircam5
2863	F814W	3578.7827	1430.1403	0.005511400074572743	0.0027153494190188506	z8-10	nircam5
3383	F814W	9447.5635	1586.5959	0.0005844937161624994	0.002508027062251455	z8-10	nircam5
4166	F814W	3832.3975	1781.8435	0.004305363771636238	0.0030502246881088666	z8-10	nircam5
4832	F814W	1250.9788	1964.6349	-0.0013223860711001033	0.0023858624779778195	z8-10	nircam5
5075	F814W	1514.0	2026.0227	0.002501079604932495	0.002112797707111153	z8-10	nircam5
5213	F814W	3983.5078	2073.9739	-0.007087996533741707	0.0029219698111322963	z8-10	nircam5
5849	F814W	6773.96	2271.907	0.004685192595879402	0.0022273479206063383	z8-10	nircam5
7100	F814W	9460.21	2673.1833	0.0015229711613143446	0.0023645970754178525	z8-10	nircam5
7373	F814W	2414.4622	2736.5056	-0.0014496101501910315	0.002556747951708656	z8-10	nircam5
8745	F814W	716.1118	3143.6084	0.0001286984522640394	0.0027218598134700896	z8-10	nircam5
8815	F814W	3152.6982	3170.3188	0.003332967367961299	0.00324132967967805	z8-10	nircam5
11414	F814W	3278.3484	3888.7754	0.00598072414034448	0.0022168078500658705	z8-10	nircam5
11561	F814W	3674.594	3941.2507	8.382867164620584e-05	0.002987585689353601	z8-10	nircam5
12888	F814W	958.9188	4500.5728	0.004119595451050921	0.003025277121018568	z8-10	nircam5
13952	F814W	10817.6338	4924.4653	0.002335202203148724	0.0037745324865013346	z8-10	nircam5
627	F115W	2119.2341	588.5831	0.00426712702386933	0.0014542509986097249	z8-10	nircam5
1103	F115W	9535.7227	736.1421	-0.0030052357575376764	0.002295561382690814	z8-10	nircam5
1846	F115W	8483.1562	1045.1633	0.0013105593474874318	0.0012290485366650396	z8-10	nircam5
2196	F115W	3402.1958	1191.4915	-0.0008622934010050218	0.0014020558597497084	z8-10	nircam5
2747	F115W	2746.8179	1386.1815	0.0003881075314070336	0.002403760116341917	z8-10	nircam5
2863	F115W	3578.7827	1430.1403	0.004289562407035158	0.0014561765564169284	z8-10	nircam5
3383	F115W	9447.5635	1586.5959	0.002186257016080393	0.0013209040537526316	z8-10	nircam5
4166	F115W	3832.3975	1781.8435	0.001143509860175875	0.0013377726195360775	z8-10	nircam5
4832	F115W	1250.9788	1964.6349	0.0005404581531407014	0.001393084028644215	z8-10	nircam5
5075	F115W	1514.0	2026.0227	0.0008754941577889412	0.0012138659782632026	z8-10	nircam5
5213	F115W	3983.5078	2073.9739	0.00041015997248743563	0.0012793812664370179	z8-10	nircam5
5849	F115W	6773.96	2271.907	0.008047467079145696	0.0011359587254344125	z8-10	nircam5
7100	F115W	9460.21	2673.1833	0.0015786835371859233	0.001462235769935863	z8-10	nircam5
7373	F115W	2414.4622	2736.5056	0.0017469067070351686	0.002236988701383555	z8-10	nircam5
8745	F115W	716.1118	3143.6084	0.00040625209899497326	0.0013904581831216168	z8-10	nircam5
8815	F115W	3152.6982	3170.3188	-0.002496259120477377	0.0017359238072802386	z8-10	nircam5
11414	F115W	3278.3484	3888.7754	0.0010582699036432118	0.0012037469221548712	z8-10	nircam5
11561	F115W	3674.594	3941.2507	0.0011331530762562767	0.0012512147584105345	z8-10	nircam5
12888	F115W	958.9188	4500.5728	0.04561233795226112	0.001269540726846485	z8-10	nircam5
13952	F115W	10817.6338	4924.4653	0.003393609976130639	0.003271206203375754	z8-10	nircam5
627	F150W	2119.2341	588.5831	0.016177157102927636	0.0020696887553265115	z8-10	nircam5
1103	F150W	9535.7227	736.1421	-0.001598127363654757	0.0024997115398719605	z8-10	nircam5
1846	F150W	8483.1562	1045.1633	0.011889396514204446	0.0017317426306448103	z8-10	nircam5
2196	F150W	3402.1958	1191.4915	0.0032260410299489155	0.001631570130091074	z8-10	nircam5
2747	F150W	2746.8179	1386.1815	0.007673843585295426	0.002378051181034301	z8-10	nircam5
2863	F150W	3578.7827	1430.1403	-0.003221918331605771	0.0019055347407192999	z8-10	nircam5
3383	F150W	9447.5635	1586.5959	0.0008377310173948073	0.0018638943651099664	z8-10	nircam5
4166	F150W	3832.3975	1781.8435	-0.0007336726195325988	0.0018757933770112963	z8-10	nircam5
4832	F150W	1250.9788	1964.6349	0.004263443612532031	0.002033468204600193	z8-10	nircam5
5075	F150W	1514.0	2026.0227	0.0014267725378910826	0.001619010372928773	z8-10	nircam5
5213	F150W	3983.5078	2073.9739	0.0026963758814915286	0.0020604737083897264	z8-10	nircam5
5849	F150W	6773.96	2271.907	0.010164159133692095	0.0023404033468926253	z8-10	nircam5
7100	F150W	9460.21	2673.1833	0.0035993934149006115	0.0016040133432452784	z8-10	nircam5
7373	F150W	2414.4622	2736.5056	0.0035638142452942127	0.002473072786396845	z8-10	nircam5
8745	F150W	716.1118	3143.6084	0.0013027546733840579	0.0016733000817910155	z8-10	nircam5
8815	F150W	3152.6982	3170.3188	0.0014527745995185667	0.0021319530787086783	z8-10	nircam5
11414	F150W	3278.3484	3888.7754	0.0052728951747824625	0.001906486087219488	z8-10	nircam5
11561	F150W	3674.594	3941.2507	0.00042782009694209653	0.001603385165674065	z8-10	nircam5
12888	F150W	958.9188	4500.5728	0.10987366576655479	0.001746756350627142	z8-10	nircam5
13952	F150W	10817.6338	4924.4653	0.004776491946270107	0.00301503073019062	z8-10	nircam5
627	F200W	2119.2341	588.5831	0.016275469421714425	0.0017326000963097685	z8-10	nircam5
1103	F200W	9535.7227	736.1421	0.0015277565760193148	0.002685923656602189	z8-10	nircam5
1846	F200W	8483.1562	1045.1633	0.004857876803465266	0.0015320871916284478	z8-10	nircam5
2196	F200W	3402.1958	1191.4915	0.002977188526909638	0.001341893669550955	z8-10	nircam5
2747	F200W	2746.8179	1386.1815	0.004209715744249085	0.0021862668570363105	z8-10	nircam5
2863	F200W	3578.7827	1430.1403	0.0005395811388606685	0.0017095471662068574	z8-10	nircam5
3383	F200W	9447.5635	1586.5959	0.0005538510986079149	0.0013948587932963044	z8-10	nircam5
4166	F200W	3832.3975	1781.8435	0.0021196721984691022	0.001632072269321412	z8-10	nircam5
4832	F200W	1250.9788	1964.6349	0.002472480485095283	0.00172084482148153	z8-10	nircam5
5075	F200W	1514.0	2026.0227	-8.254957227133183e-05	0.0016390533664681541	z8-10	nircam5
5213	F200W	3983.5078	2073.9739	0.0020085463810995408	0.001597137874882024	z8-10	nircam5
5849	F200W	6773.96	2271.907	-0.000885176309343079	0.001998014443214142	z8-10	nircam5
7100	F200W	9460.21	2673.1833	0.0043013576875800255	0.0016398439150189692	z8-10	nircam5
7373	F200W	2414.4622	2736.5056	0.00011323526380708701	0.002754968845340122	z8-10	nircam5
8745	F200W	716.1118	3143.6084	-0.001580543059820176	0.0016553608062802986	z8-10	nircam5
8815	F200W	3152.6982	3170.3188	-0.002034746352159575	0.001574792545178786	z8-10	nircam5
11414	F200W	3278.3484	3888.7754	0.003468888173391433	0.0015513969631542352	z8-10	nircam5
11561	F200W	3674.594	3941.2507	-0.00029337996113348256	0.0013860273764391498	z8-10	nircam5
12888	F200W	958.9188	4500.5728	0.10502459069915349	0.0015267074779239998	z8-10	nircam5
13952	F200W	10817.6338	4924.4653	0.0022259520147133436	0.001967098094946372	z8-10	nircam5
627	F277W	2119.2341	588.5831	-6.97739584666727e-07	0.0016644953756589584	z8-10	nircam5
1103	F277W	9535.7227	736.1421	0.0016522192487242267	0.0025406040808487363	z8-10	nircam5
1846	F277W	8483.1562	1045.1633	0.0035352234689259078	0.0013256503669806005	z8-10	nircam5
2196	F277W	3402.1958	1191.4915	-0.00014666728373846812	0.0016907972266506238	z8-10	nircam5
2747	F277W	2746.8179	1386.1815	0.002961180190012862	0.0018290966291167959	z8-10	nircam5
2863	F277W	3578.7827	1430.1403	-0.0003837481796469998	0.0018977120897030848	z8-10	nircam5
3383	F277W	9447.5635	1586.5959	-0.0025174727279475445	0.0015141089295178161	z8-10	nircam5
4166	F277W	3832.3975	1781.8435	0.0021714517878699533	0.0015124620384157803	z8-10	nircam5
4832	F277W	1250.9788	1964.6349	-0.0025737594153192713	0.0015655903516811791	z8-10	nircam5
5075	F277W	1514.0	2026.0227	0.0018157949798071357	0.0018261091730141469	z8-10	nircam5
5213	F277W	3983.5078	2073.9739	0.0015531336858259082	0.0018058646515208632	z8-10	nircam5
5849	F277W	6773.96	2271.907	0.005015545141545907	0.0015700072671557743	z8-10	nircam5
7100	F277W	9460.21	2673.1833	0.00408454154619318	0.0015294177337292695	z8-10	nircam5
7373	F277W	2414.4622	2736.5056	0.002325395556385681	0.0020277318211544154	z8-10	nircam5
8745	F277W	716.1118	3143.6084	0.0013763747655054083	0.0018061372670879065	z8-10	nircam5
8815	F277W	3152.6982	3170.3188	-0.0041847125148913615	0.0017993439707208636	z8-10	nircam5
11414	F277W	3278.3484	3888.7754	-0.0015038109596627722	0.0018206349565026306	z8-10	nircam5
11561	F277W	3674.594	3941.2507	-0.0005600636848109543	0.0013213739354789229	z8-10	nircam5
12888	F277W	958.9188	4500.5728	0.0953312845312227	0.0013294369683564246	z8-10	nircam5
13952	F277W	10817.6338	4924.4653	0.002023930929955135	0.0018276190568606693	z8-10	nircam5
627	F356W	2119.2341	588.5831	0.006566833495022498	0.004640659342367922	z8-10	nircam5
