source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
11210	F115W	254.1929	3762.1775	0.023145079194723524	0.0030601857160266373	z7-8	nircam4
12232	F115W	2713.3508	4360.2383	0.0009456486817839158	0.0015765407543516582	z7-8	nircam4
12890	F115W	2578.769	3932.5815	0.024318712537688345	0.003694425737932746	z7-8	nircam4
651	F150W	8903.5273	417.2083	-0.00110208702518371	0.0017001602049313074	z7-8	nircam4
662	F150W	8915.3672	425.6671	0.0026681085218599014	0.001665918959404514	z7-8	nircam4
1666	F150W	2466.2061	880.1051	0.021283434054278655	0.003353017720078454	z7-8	nircam4
2227	F150W	2515.9624	1081.274	0.009885940006203223	0.0035294402010129684	z7-8	nircam4
4940	F150W	2117.5259	1923.5068	0.008164154067472841	0.0017762057440011056	z7-8	nircam4
6138	F150W	1840.4335	2263.8535	0.0023939794300385916	0.0022479365410004587	z7-8	nircam4
8056	F150W	4062.7568	2825.3997	-0.0015318835997781498	0.002032516921900568	z7-8	nircam4
9300	F150W	1562.1141	3140.2217	0.023332669745379047	0.003401714033179417	z7-8	nircam4
9481	F150W	3152.3174	3186.825	0.0024746570102853766	0.0019707016592604458	z7-8	nircam4
9655	F150W	8813.2402	3239.7424	-0.0006904398391967155	0.0018124304329892283	z7-8	nircam4
9822	F150W	8314.4082	3287.9761	0.0021827455348806804	0.0017440119011913001	z7-8	nircam4
10223	F150W	3508.7698	3397.1357	0.003921622282905942	0.0028205854961687485	z7-8	nircam4
10750	F150W	518.1573	3569.1606	0.004141894737675299	0.0021056306368405866	z7-8	nircam4
10779	F150W	3270.9812	3578.6091	0.006061909682953519	0.0032294180315084985	z7-8	nircam4
10834	F150W	3143.3616	3625.3943	0.04049690833557978	0.004136187917369314	z7-8	nircam4
10868	F150W	791.7679	3610.9404	-0.0001856884937411622	0.002004256494367484	z7-8	nircam4
11130	F150W	2957.8154	3725.0051	0.03257582372731399	0.0034903379268148966	z7-8	nircam4
11210	F150W	254.1929	3762.1775	0.016096130520706325	0.004381710222155013	z7-8	nircam4
12232	F150W	2713.3508	4360.2383	0.0016435418564076643	0.002030470386979844	z7-8	nircam4
12890	F150W	2578.769	3932.5815	0.024440433389267057	0.002876261416761792	z7-8	nircam4
651	F200W	8903.5273	417.2083	0.004056602289579924	0.0016241281205233713	z7-8	nircam4
662	F200W	8915.3672	425.6671	-0.0019254463879636063	0.001720997557044195	z7-8	nircam4
1666	F200W	2466.2061	880.1051	0.017847444399673087	0.0025048201536676273	z7-8	nircam4
2227	F200W	2515.9624	1081.274	0.0076558046854374616	0.0023859505520750245	z7-8	nircam4
4940	F200W	2117.5259	1923.5068	0.0027951543031113617	0.0014573392287624727	z7-8	nircam4
6138	F200W	1840.4335	2263.8535	0.001962148701665339	0.0018693038161998882	z7-8	nircam4
8056	F200W	4062.7568	2825.3997	-0.0005124895863869736	0.001591840561820292	z7-8	nircam4
9300	F200W	1562.1141	3140.2217	0.011160664003327202	0.0029338112146223656	z7-8	nircam4
9481	F200W	3152.3174	3186.825	0.0009822510520135536	0.0016957468953682688	z7-8	nircam4
9655	F200W	8813.2402	3239.7424	-0.00023108237865842584	0.0015381689483386313	z7-8	nircam4
9822	F200W	8314.4082	3287.9761	0.0013261859561200335	0.00159967471233322	z7-8	nircam4
10223	F200W	3508.7698	3397.1357	0.0019188971713867118	0.0022721755647245262	z7-8	nircam4
10750	F200W	518.1573	3569.1606	8.998576487907666e-06	0.0018436047320648018	z7-8	nircam4
10779	F200W	3270.9812	3578.6091	0.0011365758775993594	0.0023283761664596213	z7-8	nircam4
10834	F200W	3143.3616	3625.3943	0.030350869856295638	0.0024472624063681774	z7-8	nircam4
10868	F200W	791.7679	3610.9404	0.0018689600741524895	0.0022089237792962063	z7-8	nircam4
11130	F200W	2957.8154	3725.0051	0.029105915867250417	0.0038469054801657746	z7-8	nircam4
11210	F200W	254.1929	3762.1775	0.015833321624432916	0.003127385098362661	z7-8	nircam4
12232	F200W	2713.3508	4360.2383	-0.0008352461978018835	0.0014113699553911655	z7-8	nircam4
12890	F200W	2578.769	3932.5815	0.010647280248232855	0.0029374014487840374	z7-8	nircam4
651	F277W	8903.5273	417.2083	0.0022587147490943627	0.001609511996615042	z7-8	nircam4
662	F277W	8915.3672	425.6671	0.0034494815178218166	0.0015825525538414734	z7-8	nircam4
1666	F277W	2466.2061	880.1051	0.0003528283841475907	0.0015236340853505023	z7-8	nircam4
2227	F277W	2515.9624	1081.274	0.0031654494758790903	0.0022124478010811586	z7-8	nircam4
4940	F277W	2117.5259	1923.5068	0.003964128495348634	0.001837698650971295	z7-8	nircam4
6138	F277W	1840.4335	2263.8535	0.001607891852657999	0.0015730777754695302	z7-8	nircam4
8056	F277W	4062.7568	2825.3997	0.0037586163852936353	0.0016559204318442656	z7-8	nircam4
9300	F277W	1562.1141	3140.2217	0.015428654405340903	0.00439817488536931	z7-8	nircam4
9481	F277W	3152.3174	3186.825	0.0006967653330727724	0.0017994990527058724	z7-8	nircam4
9655	F277W	8813.2402	3239.7424	0.0026188264374799536	0.0017198020547142944	z7-8	nircam4
9822	F277W	8314.4082	3287.9761	0.0012829139058428633	0.001429812294581274	z7-8	nircam4
10223	F277W	3508.7698	3397.1357	0.0006135369691060907	0.002301693885381123	z7-8	nircam4
10750	F277W	518.1573	3569.1606	0.0039271111406131804	0.0013745107888473232	z7-8	nircam4
10779	F277W	3270.9812	3578.6091	0.0023406332959319534	0.001962150633153494	z7-8	nircam4
10834	F277W	3143.3616	3625.3943	0.020521472749167716	0.0023100073543185174	z7-8	nircam4
10868	F277W	791.7679	3610.9404	0.0022285970663781353	0.002014335464501307	z7-8	nircam4
11130	F277W	2957.8154	3725.0051	0.008655848389236359	0.002315944221650504	z7-8	nircam4
11210	F277W	254.1929	3762.1775	0.008775432289788178	0.002356164581903863	z7-8	nircam4
12232	F277W	2713.3508	4360.2383	0.0018372669682210447	0.0015383822897207602	z7-8	nircam4
12890	F277W	2578.769	3932.5815	0.005847663551987724	0.002201997669048426	z7-8	nircam4
651	F356W	8903.5273	417.2083	0.004327361230344089	0.0014645797959360392	z7-8	nircam4
662	F356W	8915.3672	425.6671	0.0021965107202826127	0.0014076149924905055	z7-8	nircam4
1666	F356W	2466.2061	880.1051	0.005320092184899543	0.0019372019351982395	z7-8	nircam4
2227	F356W	2515.9624	1081.274	0.0033797013130984076	0.002100251153491024	z7-8	nircam4
4940	F356W	2117.5259	1923.5068	0.005270394293835679	0.0012847048874271678	z7-8	nircam4
6138	F356W	1840.4335	2263.8535	0.0018254220396648401	0.001701003402096451	z7-8	nircam4
8056	F356W	4062.7568	2825.3997	0.00504739495242818	0.0015183156595123782	z7-8	nircam4
9300	F356W	1562.1141	3140.2217	0.009389308910376815	0.0035965722261451093	z7-8	nircam4
9481	F356W	3152.3174	3186.825	0.005559892421920453	0.0015321743518174693	z7-8	nircam4
9655	F356W	8813.2402	3239.7424	0.003193257705585976	0.0018558193934449536	z7-8	nircam4
9822	F356W	8314.4082	3287.9761	0.0015406267919155902	0.0014262864054605218	z7-8	nircam4
10223	F356W	3508.7698	3397.1357	0.0074064508301063614	0.001953924322225099	z7-8	nircam4
10750	F356W	518.1573	3569.1606	0.0035581777916888616	0.0013532405841066837	z7-8	nircam4
10779	F356W	3270.9812	3578.6091	0.0032669503035972713	0.0017358441113891052	z7-8	nircam4
10834	F356W	3143.3616	3625.3943	0.009769219937384086	0.0021583807089060442	z7-8	nircam4
10868	F356W	791.7679	3610.9404	0.0017469684809253401	0.0016407844603200468	z7-8	nircam4
11130	F356W	2957.8154	3725.0051	0.0021065040578145447	0.0022577111374447855	z7-8	nircam4
11210	F356W	254.1929	3762.1775	0.008261824918912725	0.001790753851356976	z7-8	nircam4
12232	F356W	2713.3508	4360.2383	0.011750446545949996	0.001357503976723488	z7-8	nircam4
12890	F356W	2578.769	3932.5815	0.013117078185753177	0.0020193391226505306	z7-8	nircam4
651	F410M	8903.5273	417.2083	0.006126033159253634	0.0028957886729426025	z7-8	nircam4
662	F410M	8915.3672	425.6671	0.012811520839396358	0.0028958431067157794	z7-8	nircam4
1666	F410M	2466.2061	880.1051	-0.0019944446290102716	0.0033978139855573362	z7-8	nircam4
2227	F410M	2515.9624	1081.274	0.00876022899080954	0.003101710296352393	z7-8	nircam4
4940	F410M	2117.5259	1923.5068	0.01657610575396999	0.0030069207628803303	z7-8	nircam4
6138	F410M	1840.4335	2263.8535	0.012017028119402723	0.0030246172411099903	z7-8	nircam4
8056	F410M	4062.7568	2825.3997	0.014211384825504996	0.0026539746111608684	z7-8	nircam4
9300	F410M	1562.1141	3140.2217	0.007205307503990906	0.004163858840466604	z7-8	nircam4
9481	F410M	3152.3174	3186.825	-0.0016039922511196813	0.003029672157380151	z7-8	nircam4
9655	F410M	8813.2402	3239.7424	0.017164600641319087	0.002818153143905521	z7-8	nircam4
9822	F410M	8314.4082	3287.9761	0.007370292487488634	0.0030022847203344896	z7-8	nircam4
10223	F410M	3508.7698	3397.1357	0.007911239417317724	0.003199094920073707	z7-8	nircam4
10750	F410M	518.1573	3569.1606	0.01663629988143454	0.0027182912954553154	z7-8	nircam4
10779	F410M	3270.9812	3578.6091	0.014798347672795906	0.003149938335899459	z7-8	nircam4
10834	F410M	3143.3616	3625.3943	0.01159184254673772	0.0033743775957677503	z7-8	nircam4
10868	F410M	791.7679	3610.9404	0.008206140029856361	0.0033874880098947614	z7-8	nircam4
11130	F410M	2957.8154	3725.0051	-0.00248081331571309	0.003053151790265904	z7-8	nircam4
11210	F410M	254.1929	3762.1775	0.008129172115594087	0.0034581204127775962	z7-8	nircam4
12232	F410M	2713.3508	4360.2383	0.006266608093788635	0.002513873761875431	z7-8	nircam4
12890	F410M	2578.769	3932.5815	-0.001148790320404045	0.00305956789581372	z7-8	nircam4
651	F444W	8903.5273	417.2083	-5.491806280454771e-05	0.002188941444314451	z7-8	nircam4
662	F444W	8915.3672	425.6671	0.003972555554414998	0.001961378169322062	z7-8	nircam4
1666	F444W	2466.2061	880.1051	0.012382028760555677	0.0023678017259763373	z7-8	nircam4
2227	F444W	2515.9624	1081.274	0.010076836688749088	0.003045937175186689	z7-8	nircam4
4940	F444W	2117.5259	1923.5068	0.011410015656230224	0.0030226058798607097	z7-8	nircam4
6138	F444W	1840.4335	2263.8535	0.006222028086403179	0.0037677087164509036	z7-8	nircam4
8056	F444W	4062.7568	2825.3997	0.009368989318460223	0.002492716229703156	z7-8	nircam4
9300	F444W	1562.1141	3140.2217	0.0022804432775205444	0.003875836836494342	z7-8	nircam4
9481	F444W	3152.3174	3186.825	0.00617031470919818	0.003367500358813486	z7-8	nircam4
9655	F444W	8813.2402	3239.7424	0.01114273091328886	0.00258773866237402	z7-8	nircam4
9822	F444W	8314.4082	3287.9761	0.011926321651000906	0.0019885311147145204	z7-8	nircam4
10223	F444W	3508.7698	3397.1357	0.009347257545329769	0.002787100297563959	z7-8	nircam4
10750	F444W	518.1573	3569.1606	0.026572303806836128	0.0028642525355099826	z7-8	nircam4
10779	F444W	3270.9812	3578.6091	0.0031005309599689075	0.0026433458584298915	z7-8	nircam4
10834	F444W	3143.3616	3625.3943	0.006925464137266815	0.0027494798397620034	z7-8	nircam4
10868	F444W	791.7679	3610.9404	0.03447009888696181	0.0028370272386052473	z7-8	nircam4
11130	F444W	2957.8154	3725.0051	0.003554954141557953	0.0032357800628528546	z7-8	nircam4
11210	F444W	254.1929	3762.1775	0.008819704956299997	0.002726452774365538	z7-8	nircam4
12232	F444W	2713.3508	4360.2383	0.0044607485562690894	0.0018965324932181179	z7-8	nircam4
12890	F444W	2578.769	3932.5815	0.007639874349360906	0.0030810759494580868	z7-8	nircam4
