source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
1666	F150W	2466.2061	880.1051	0.003353017720078454	z7-8	nircam4
2227	F150W	2515.9624	1081.274	0.0035294402010129693	z7-8	nircam4
4940	F150W	2117.5259	1923.5068	0.0017762057440011056	z7-8	nircam4
6138	F150W	1840.4335	2263.8535	0.0022479365410004587	z7-8	nircam4
8056	F150W	4062.7568	2825.3997	0.002032516921900568	z7-8	nircam4
9300	F150W	1562.1141	3140.2217	0.003401714033179417	z7-8	nircam4
9481	F150W	3152.3174	3186.825	0.0019707016592604458	z7-8	nircam4
9655	F150W	8813.2402	3239.7424	0.0018124304329892283	z7-8	nircam4
9822	F150W	8314.4082	3287.9761	0.0017440119011913001	z7-8	nircam4
10223	F150W	3508.7698	3397.1357	0.0028205854961687485	z7-8	nircam4
10750	F150W	518.1573	3569.1606	0.0021056306368405866	z7-8	nircam4
10779	F150W	3270.9812	3578.6091	0.0032294180315084985	z7-8	nircam4
10834	F150W	3143.3616	3625.3943	0.004136187917369314	z7-8	nircam4
10868	F150W	791.7679	3610.9404	0.002004256494367484	z7-8	nircam4
11130	F150W	2957.8154	3725.0051	0.0034903379268148966	z7-8	nircam4
11210	F150W	254.1929	3762.1775	0.004381710222155013	z7-8	nircam4
12232	F150W	2713.3508	4360.2383	0.002030470386979844	z7-8	nircam4
12890	F150W	2578.769	3932.5815	0.002876261416761792	z7-8	nircam4
651	F200W	8903.5273	417.2083	0.0016241281205233713	z7-8	nircam4
662	F200W	8915.3672	425.6671	0.0017209975570441943	z7-8	nircam4
1666	F200W	2466.2061	880.1051	0.0025048201536676273	z7-8	nircam4
2227	F200W	2515.9624	1081.274	0.0023859505520750245	z7-8	nircam4
4940	F200W	2117.5259	1923.5068	0.0014573392287624727	z7-8	nircam4
6138	F200W	1840.4335	2263.8535	0.0018693038161998882	z7-8	nircam4
8056	F200W	4062.7568	2825.3997	0.001591840561820292	z7-8	nircam4
9300	F200W	1562.1141	3140.2217	0.0029338112146223656	z7-8	nircam4
9481	F200W	3152.3174	3186.825	0.0016957468953682688	z7-8	nircam4
9655	F200W	8813.2402	3239.7424	0.0015381689483386313	z7-8	nircam4
9822	F200W	8314.4082	3287.9761	0.00159967471233322	z7-8	nircam4
10223	F200W	3508.7698	3397.1357	0.0022721755647245262	z7-8	nircam4
10750	F200W	518.1573	3569.1606	0.0018436047320648018	z7-8	nircam4
10779	F200W	3270.9812	3578.6091	0.0023283761664596213	z7-8	nircam4
10834	F200W	3143.3616	3625.3943	0.0024472624063681774	z7-8	nircam4
10868	F200W	791.7679	3610.9404	0.0022089237792962063	z7-8	nircam4
11130	F200W	2957.8154	3725.0051	0.0038469054801657746	z7-8	nircam4
11210	F200W	254.1929	3762.1775	0.003127385098362661	z7-8	nircam4
12232	F200W	2713.3508	4360.2383	0.0014113699553911655	z7-8	nircam4
12890	F200W	2578.769	3932.5815	0.0029374014487840374	z7-8	nircam4
651	F277W	8903.5273	417.2083	0.001609511996615042	z7-8	nircam4
662	F277W	8915.3672	425.6671	0.0015825525538414734	z7-8	nircam4
1666	F277W	2466.2061	880.1051	0.0015236340853505023	z7-8	nircam4
2227	F277W	2515.9624	1081.274	0.0022124478010811586	z7-8	nircam4
4940	F277W	2117.5259	1923.5068	0.001837698650971295	z7-8	nircam4
6138	F277W	1840.4335	2263.8535	0.0015730777754695302	z7-8	nircam4
8056	F277W	4062.7568	2825.3997	0.0016559204318442656	z7-8	nircam4
9300	F277W	1562.1141	3140.2217	0.00439817488536931	z7-8	nircam4
9481	F277W	3152.3174	3186.825	0.0017994990527058724	z7-8	nircam4
9655	F277W	8813.2402	3239.7424	0.0017198020547142944	z7-8	nircam4
9822	F277W	8314.4082	3287.9761	0.001429812294581274	z7-8	nircam4
10223	F277W	3508.7698	3397.1357	0.002301693885381123	z7-8	nircam4
10750	F277W	518.1573	3569.1606	0.0013745107888473232	z7-8	nircam4
10779	F277W	3270.9812	3578.6091	0.001962150633153494	z7-8	nircam4
10834	F277W	3143.3616	3625.3943	0.0023100073543185174	z7-8	nircam4
10868	F277W	791.7679	3610.9404	0.002014335464501307	z7-8	nircam4
11130	F277W	2957.8154	3725.0051	0.002315944221650504	z7-8	nircam4
11210	F277W	254.1929	3762.1775	0.002356164581903863	z7-8	nircam4
12232	F277W	2713.3508	4360.2383	0.0015383822897207602	z7-8	nircam4
12890	F277W	2578.769	3932.5815	0.002201997669048426	z7-8	nircam4
651	F356W	8903.5273	417.2083	0.0014645797959360392	z7-8	nircam4
662	F356W	8915.3672	425.6671	0.0014076149924905055	z7-8	nircam4
1666	F356W	2466.2061	880.1051	0.0019372019351982395	z7-8	nircam4
2227	F356W	2515.9624	1081.274	0.002100251153491024	z7-8	nircam4
4940	F356W	2117.5259	1923.5068	0.0012847048874271678	z7-8	nircam4
6138	F356W	1840.4335	2263.8535	0.001701003402096451	z7-8	nircam4
8056	F356W	4062.7568	2825.3997	0.0015183156595123782	z7-8	nircam4
9300	F356W	1562.1141	3140.2217	0.0035965722261451093	z7-8	nircam4
9481	F356W	3152.3174	3186.825	0.0015321743518174693	z7-8	nircam4
9655	F356W	8813.2402	3239.7424	0.0018558193934449531	z7-8	nircam4
9822	F356W	8314.4082	3287.9761	0.0014262864054605218	z7-8	nircam4
10223	F356W	3508.7698	3397.1357	0.001953924322225099	z7-8	nircam4
10750	F356W	518.1573	3569.1606	0.0013532405841066842	z7-8	nircam4
10779	F356W	3270.9812	3578.6091	0.001735844111389105	z7-8	nircam4
10834	F356W	3143.3616	3625.3943	0.0021583807089060442	z7-8	nircam4
10868	F356W	791.7679	3610.9404	0.0016407844603200466	z7-8	nircam4
11130	F356W	2957.8154	3725.0051	0.0022577111374447855	z7-8	nircam4
11210	F356W	254.1929	3762.1775	0.001790753851356976	z7-8	nircam4
12232	F356W	2713.3508	4360.2383	0.0013575039767234885	z7-8	nircam4
12890	F356W	2578.769	3932.5815	0.0020193391226505306	z7-8	nircam4
651	F410M	8903.5273	417.2083	0.0028957886729426025	z7-8	nircam4
662	F410M	8915.3672	425.6671	0.0028958431067157794	z7-8	nircam4
1666	F410M	2466.2061	880.1051	0.0033978139855573362	z7-8	nircam4
2227	F410M	2515.9624	1081.274	0.003101710296352393	z7-8	nircam4
4940	F410M	2117.5259	1923.5068	0.0030069207628803303	z7-8	nircam4
6138	F410M	1840.4335	2263.8535	0.0030246172411099903	z7-8	nircam4
8056	F410M	4062.7568	2825.3997	0.0026539746111608684	z7-8	nircam4
9300	F410M	1562.1141	3140.2217	0.004163858840466604	z7-8	nircam4
9481	F410M	3152.3174	3186.825	0.003029672157380151	z7-8	nircam4
9655	F410M	8813.2402	3239.7424	0.002818153143905521	z7-8	nircam4
9822	F410M	8314.4082	3287.9761	0.0030022847203344887	z7-8	nircam4
10223	F410M	3508.7698	3397.1357	0.003199094920073707	z7-8	nircam4
10750	F410M	518.1573	3569.1606	0.0027182912954553154	z7-8	nircam4
10779	F410M	3270.9812	3578.6091	0.003149938335899459	z7-8	nircam4
10834	F410M	3143.3616	3625.3943	0.0033743775957677503	z7-8	nircam4
10868	F410M	791.7679	3610.9404	0.00338748800989476	z7-8	nircam4
11130	F410M	2957.8154	3725.0051	0.003053151790265904	z7-8	nircam4
11210	F410M	254.1929	3762.1775	0.003458120412777596	z7-8	nircam4
12232	F410M	2713.3508	4360.2383	0.002513873761875431	z7-8	nircam4
12890	F410M	2578.769	3932.5815	0.00305956789581372	z7-8	nircam4
651	F444W	8903.5273	417.2083	0.0021889414443144505	z7-8	nircam4
662	F444W	8915.3672	425.6671	0.001961378169322062	z7-8	nircam4
1666	F444W	2466.2061	880.1051	0.0023678017259763373	z7-8	nircam4
2227	F444W	2515.9624	1081.274	0.003045937175186689	z7-8	nircam4
4940	F444W	2117.5259	1923.5068	0.0030226058798607106	z7-8	nircam4
6138	F444W	1840.4335	2263.8535	0.0037677087164509036	z7-8	nircam4
8056	F444W	4062.7568	2825.3997	0.002492716229703156	z7-8	nircam4
9300	F444W	1562.1141	3140.2217	0.003875836836494342	z7-8	nircam4
9481	F444W	3152.3174	3186.825	0.003367500358813486	z7-8	nircam4
9655	F444W	8813.2402	3239.7424	0.002587738662374019	z7-8	nircam4
9822	F444W	8314.4082	3287.9761	0.0019885311147145204	z7-8	nircam4
10223	F444W	3508.7698	3397.1357	0.002787100297563959	z7-8	nircam4
10750	F444W	518.1573	3569.1606	0.0028642525355099826	z7-8	nircam4
10779	F444W	3270.9812	3578.6091	0.0026433458584298915	z7-8	nircam4
10834	F444W	3143.3616	3625.3943	0.0027494798397620034	z7-8	nircam4
10868	F444W	791.7679	3610.9404	0.0028370272386052473	z7-8	nircam4
11130	F444W	2957.8154	3725.0051	0.0032357800628528546	z7-8	nircam4
11210	F444W	254.1929	3762.1775	0.002726452774365538	z7-8	nircam4
12232	F444W	2713.3508	4360.2383	0.0018965324932181179	z7-8	nircam4
12890	F444W	2578.769	3932.5815	0.0030810759494580868	z7-8	nircam4
