source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
372	F606W	7391.1943	279.0268	0.0008369853687854306	0.002321106196643982	z8-10	nircam6
753	F606W	7140.4692	452.0004	0.0027752183978695345	0.0024254291463331247	z8-10	nircam6
2269	F606W	7816.9819	1135.7485	-0.0004250469104921326	0.002317767262482254	z8-10	nircam6
2386	F606W	8413.2705	1188.8995	0.006200714503345631	0.0025810431591922114	z8-10	nircam6
2400	F606W	6796.2354	1178.5886	0.00127659291978562	0.00239697225391814	z8-10	nircam6
2567	F606W	838.3987	1275.0569	0.002357523364233505	0.0024679953637760828	z8-10	nircam6
3250	F606W	9075.9609	1510.8035	0.006276447650829432	0.0023235450551766504	z8-10	nircam6
3958	F606W	7944.6553	1762.7839	-0.0014007011069232592	0.0024762970565728386	z8-10	nircam6
4538	F606W	6592.4277	1933.5952	-0.0008043228168995772	0.0019929120589116424	z8-10	nircam6
5570	F606W	10277.6494	2260.8145	0.004711221892145877	0.0029578696679592557	z8-10	nircam6
5890	F606W	6579.208	2368.8511	-0.0002170636262004	0.002336145898138704	z8-10	nircam6
5956	F606W	7700.5728	2386.9067	0.0005567684424255544	0.0023440842391475565	z8-10	nircam6
6166	F606W	9479.8799	2561.2585	0.0020674316267871875	0.0026946191544184616	z8-10	nircam6
6262	F606W	7169.7812	2494.3865	-0.0002838788658407152	0.0026828372578211407	z8-10	nircam6
7051	F606W	4478.3252	2763.8889	0.0025752231905225302	0.0025938661882797614	z8-10	nircam6
7155	F606W	7850.2266	2805.8562	-0.0011095801576223494	0.0026634714764555835	z8-10	nircam6
7466	F606W	4467.7593	2910.0105	-0.00021995458234052407	0.002786839562978355	z8-10	nircam6
8168	F606W	3972.2197	3147.2214	0.00080022181952888	0.0028193962405080133	z8-10	nircam6
9965	F606W	7753.8374	3772.9141	0.0014134748570205503	0.0027014549219005353	z8-10	nircam6
11740	F606W	6561.2188	4101.0107	-0.0025683810604550197	0.002084225510824271	z8-10	nircam6
372	F814W	7391.1943	279.0268	-0.004969542231259458	0.0027581694734685825	z8-10	nircam6
753	F814W	7140.4692	452.0004	-0.0001262618444817321	0.002547625181944593	z8-10	nircam6
2269	F814W	7816.9819	1135.7485	0.0006004919928721017	0.0031543051360242037	z8-10	nircam6
2386	F814W	8413.2705	1188.8995	0.005837422990942229	0.002693224860947531	z8-10	nircam6
2400	F814W	6796.2354	1178.5886	0.0026485605862042365	0.003004784556486193	z8-10	nircam6
2567	F814W	838.3987	1275.0569	0.0008408795618344733	0.003046994828943558	z8-10	nircam6
3250	F814W	9075.9609	1510.8035	0.0019664417959852332	0.0031065876107948314	z8-10	nircam6
