source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
11561	F200W	3674.594	3941.2507	0	z8-10	nircam5
12888	F200W	958.9188	4500.5728	0	z8-10	nircam5
13952	F200W	10817.6338	4924.4653	0	z8-10	nircam5
627	F277W	2119.2341	588.5831	0	z8-10	nircam5
1103	F277W	9535.7227	736.1421	0	z8-10	nircam5
1846	F277W	8483.1562	1045.1633	0	z8-10	nircam5
2196	F277W	3402.1958	1191.4915	0	z8-10	nircam5
2747	F277W	2746.8179	1386.1815	0	z8-10	nircam5
2863	F277W	3578.7827	1430.1403	0	z8-10	nircam5
3383	F277W	9447.5635	1586.5959	0	z8-10	nircam5
4166	F277W	3832.3975	1781.8435	0	z8-10	nircam5
4832	F277W	1250.9788	1964.6349	0	z8-10	nircam5
5075	F277W	1514.0	2026.0227	0	z8-10	nircam5
5213	F277W	3983.5078	2073.9739	0	z8-10	nircam5
5849	F277W	6773.96	2271.907	0	z8-10	nircam5
7100	F277W	9460.21	2673.1833	0	z8-10	nircam5
7373	F277W	2414.4622	2736.5056	0	z8-10	nircam5
8745	F277W	716.1118	3143.6084	0	z8-10	nircam5
8815	F277W	3152.6982	3170.3188	0	z8-10	nircam5
11414	F277W	3278.3484	3888.7754	0	z8-10	nircam5
11561	F277W	3674.594	3941.2507	0	z8-10	nircam5
12888	F277W	958.9188	4500.5728	0	z8-10	nircam5
13952	F277W	10817.6338	4924.4653	0	z8-10	nircam5
627	F356W	2119.2341	588.5831	0	z8-10	nircam5
1103	F356W	9535.7227	736.1421	0	z8-10	nircam5
1846	F356W	8483.1562	1045.1633	0	z8-10	nircam5
2196	F356W	3402.1958	1191.4915	0	z8-10	nircam5
2747	F356W	2746.8179	1386.1815	0	z8-10	nircam5
2863	F356W	3578.7827	1430.1403	0	z8-10	nircam5
3383	F356W	9447.5635	1586.5959	0	z8-10	nircam5
4166	F356W	3832.3975	1781.8435	0	z8-10	nircam5
4832	F356W	1250.9788	1964.6349	0	z8-10	nircam5
5075	F356W	1514.0	2026.0227	0	z8-10	nircam5
5213	F356W	3983.5078	2073.9739	0	z8-10	nircam5
5849	F356W	6773.96	2271.907	0	z8-10	nircam5
7100	F356W	9460.21	2673.1833	0	z8-10	nircam5
7373	F356W	2414.4622	2736.5056	0	z8-10	nircam5
8745	F356W	716.1118	3143.6084	0	z8-10	nircam5
8815	F356W	3152.6982	3170.3188	0	z8-10	nircam5
11414	F356W	3278.3484	3888.7754	0	z8-10	nircam5
11561	F356W	3674.594	3941.2507	0	z8-10	nircam5
12888	F356W	958.9188	4500.5728	0	z8-10	nircam5
13952	F356W	10817.6338	4924.4653	0	z8-10	nircam5
627	F410M	2119.2341	588.5831	0	z8-10	nircam5
1103	F410M	9535.7227	736.1421	0	z8-10	nircam5
1846	F410M	8483.1562	1045.1633	0	z8-10	nircam5
2196	F410M	3402.1958	1191.4915	0	z8-10	nircam5
2747	F410M	2746.8179	1386.1815	0	z8-10	nircam5
2863	F410M	3578.7827	1430.1403	0	z8-10	nircam5
3383	F410M	9447.5635	1586.5959	0	z8-10	nircam5
4166	F410M	3832.3975	1781.8435	0	z8-10	nircam5
4832	F410M	1250.9788	1964.6349	0	z8-10	nircam5
5075	F410M	1514.0	2026.0227	0	z8-10	nircam5
5213	F410M	3983.5078	2073.9739	0	z8-10	nircam5
5849	F410M	6773.96	2271.907	0	z8-10	nircam5
7100	F410M	9460.21	2673.1833	0	z8-10	nircam5
7373	F410M	2414.4622	2736.5056	0	z8-10	nircam5
8745	F410M	716.1118	3143.6084	0	z8-10	nircam5
8815	F410M	3152.6982	3170.3188	0	z8-10	nircam5
11414	F410M	3278.3484	3888.7754	0	z8-10	nircam5
11561	F410M	3674.594	3941.2507	0	z8-10	nircam5
12888	F410M	958.9188	4500.5728	0	z8-10	nircam5
13952	F410M	10817.6338	4924.4653	0	z8-10	nircam5
627	F444W	2119.2341	588.5831	0	z8-10	nircam5
1103	F444W	9535.7227	736.1421	0	z8-10	nircam5
1846	F444W	8483.1562	1045.1633	0	z8-10	nircam5
2196	F444W	3402.1958	1191.4915	0	z8-10	nircam5
2747	F444W	2746.8179	1386.1815	0	z8-10	nircam5
2863	F444W	3578.7827	1430.1403	0	z8-10	nircam5
3383	F444W	9447.5635	1586.5959	0	z8-10	nircam5
4166	F444W	3832.3975	1781.8435	0	z8-10	nircam5
4832	F444W	1250.9788	1964.6349	0	z8-10	nircam5
5075	F444W	1514.0	2026.0227	0	z8-10	nircam5
5213	F444W	3983.5078	2073.9739	0	z8-10	nircam5
5849	F444W	6773.96	2271.907	0	z8-10	nircam5
7100	F444W	9460.21	2673.1833	0	z8-10	nircam5
7373	F444W	2414.4622	2736.5056	0	z8-10	nircam5
8745	F444W	716.1118	3143.6084	0	z8-10	nircam5
8815	F444W	3152.6982	3170.3188	0	z8-10	nircam5
11414	F444W	3278.3484	3888.7754	0	z8-10	nircam5
11561	F444W	3674.594	3941.2507	0	z8-10	nircam5
12888	F444W	958.9188	4500.5728	0	z8-10	nircam5
13952	F444W	10817.6338	4924.4653	0	z8-10	nircam5
