source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
2796	F606W	10771.5088	1400.8363	0.003577045699964306	0.002242106386119268	z10-15	nircam5
3075	F606W	5025.021	1497.443	0.004629990976302113	0.0017590747327592773	z10-15	nircam5
3207	F606W	9256.7861	1537.4417	0.0038701963809173027	0.0028547502959347395	z10-15	nircam5
3548	F606W	3030.1865	1630.2992	-0.0024915279971941887	0.0023360762579305305	z10-15	nircam5
4104	F606W	2095.8093	1764.6228	0.005927899317860442	0.0024035985496127727	z10-15	nircam5
5473	F606W	7721.6553	2152.2422	0.00018541802262860523	0.0023792514709302637	z10-15	nircam5
6801	F606W	3390.8721	2582.3694	0.005573343006967784	0.0026342671161719597	z10-15	nircam5
7344	F606W	4931.2603	2726.6675	0.001572878902139183	0.0023194889723166553	z10-15	nircam5
8246	F606W	9085.9297	2984.5283	0.00908579339951591	0.001919889346231008	z10-15	nircam5
9092	F606W	3310.5886	3241.0706	-0.0018746823207950723	0.0027638588441825686	z10-15	nircam5
9126	F606W	1278.4103	3249.2439	-0.004423589804432992	0.0025850321896250996	z10-15	nircam5
9628	F606W	3289.5806	3379.8586	0.006301202648640476	0.00252347710278267	z10-15	nircam5
9755	F606W	3810.7383	3407.1865	0.0016030333285983612	0.001940879668667117	z10-15	nircam5
10288	F606W	4327.1812	3576.6021	0.00302660940943011	0.0026404915270363425	z10-15	nircam5
11529	F606W	3223.2119	3930.03	0.0028715785891432646	0.002446826927460203	z10-15	nircam5
11929	F606W	10297.5918	4079.1873	-1.3045873433979868e-05	0.0025083774424672863	z10-15	nircam5
12277	F606W	2609.0632	4212.5532	0.003378441131836298	0.002659378118706868	z10-15	nircam5
13110	F606W	2036.4464	4567.1797	0.0011916308795814038	0.0023454176011785304	z10-15	nircam5
13215	F606W	4737.7925	4613.1001	0.0039488369130577915	0.0019425337712250601	z10-15	nircam5
14252	F606W	7650.585	5003.5654	-0.004133343037323325	0.0026884586022345247	z10-15	nircam5
2796	F814W	10771.5088	1400.8363	-0.001850736269713768	0.0025629035035705295	z10-15	nircam5
3075	F814W	5025.021	1497.443	0.0028218191820633368	0.0026423287752402333	z10-15	nircam5
3207	F814W	9256.7861	1537.4417	-0.004602260841526711	0.0026568820869831426	z10-15	nircam5
3548	F814W	3030.1865	1630.2992	0.003806903935758062	0.003433887283205132	z10-15	nircam5
4104	F814W	2095.8093	1764.6228	-0.0007347032980297684	0.002662975292539244	z10-15	nircam5
5473	F814W	7721.6553	2152.2422	0.006690430217847235	0.00196792031742515	z10-15	nircam5
