source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
10376	F356W	3747.5935	3333.0579	0	z8-10	nircam8
10431	F356W	4376.562	3345.8547	0	z8-10	nircam8
10630	F356W	3830.1155	3402.3252	0	z8-10	nircam8
12759	F356W	3250.7136	3905.9878	0	z8-10	nircam8
13214	F356W	4871.2202	4057.1582	0	z8-10	nircam8
13396	F356W	8591.2217	4126.6328	0	z8-10	nircam8
15359	F356W	4508.8242	4844.9941	0	z8-10	nircam8
15394	F356W	10273.5986	4864.8506	0	z8-10	nircam8
15590	F356W	1432.5416	4925.0117	0	z8-10	nircam8
925	F410M	6955.8193	693.5824	0	z8-10	nircam8
1741	F410M	1401.4761	998.3185	0	z8-10	nircam8
3516	F410M	3178.3108	1600.1135	0	z8-10	nircam8
4411	F410M	10863.1982	1801.6643	0	z8-10	nircam8
4597	F410M	3007.7717	1854.6149	0	z8-10	nircam8
4601	F410M	9139.5264	1848.2916	0	z8-10	nircam8
4623	F410M	10739.9365	1858.3259	0	z8-10	nircam8
6173	F410M	3898.271	2301.6174	0	z8-10	nircam8
9454	F410M	8978.2744	3107.9836	0	z8-10	nircam8
9809	F410M	7619.8262	3201.7021	0	z8-10	nircam8
9819	F410M	3768.9189	3206.0227	0	z8-10	nircam8
10376	F410M	3747.5935	3333.0579	0	z8-10	nircam8
10431	F410M	4376.562	3345.8547	0	z8-10	nircam8
10630	F410M	3830.1155	3402.3252	0	z8-10	nircam8
12759	F410M	3250.7136	3905.9878	0	z8-10	nircam8
13214	F410M	4871.2202	4057.1582	0	z8-10	nircam8
13396	F410M	8591.2217	4126.6328	0	z8-10	nircam8
15359	F410M	4508.8242	4844.9941	0	z8-10	nircam8
15394	F410M	10273.5986	4864.8506	0	z8-10	nircam8
15590	F410M	1432.5416	4925.0117	0	z8-10	nircam8
925	F444W	6955.8193	693.5824	0	z8-10	nircam8
1741	F444W	1401.4761	998.3185	0	z8-10	nircam8
3516	F444W	3178.3108	1600.1135	0	z8-10	nircam8
4411	F444W	10863.1982	1801.6643	0	z8-10	nircam8
4597	F444W	3007.7717	1854.6149	0	z8-10	nircam8
4601	F444W	9139.5264	1848.2916	0	z8-10	nircam8
4623	F444W	10739.9365	1858.3259	0	z8-10	nircam8
6173	F444W	3898.271	2301.6174	0	z8-10	nircam8
9454	F444W	8978.2744	3107.9836	0	z8-10	nircam8
9809	F444W	7619.8262	3201.7021	0	z8-10	nircam8
9819	F444W	3768.9189	3206.0227	0	z8-10	nircam8
10376	F444W	3747.5935	3333.0579	0	z8-10	nircam8
10431	F444W	4376.562	3345.8547	0	z8-10	nircam8
10630	F444W	3830.1155	3402.3252	0	z8-10	nircam8
12759	F444W	3250.7136	3905.9878	0	z8-10	nircam8
13214	F444W	4871.2202	4057.1582	0	z8-10	nircam8
13396	F444W	8591.2217	4126.6328	0	z8-10	nircam8
15359	F444W	4508.8242	4844.9941	0	z8-10	nircam8
15394	F444W	10273.5986	4864.8506	0	z8-10	nircam8
15590	F444W	1432.5416	4925.0117	0	z8-10	nircam8
