source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
2796	F150W	10771.5088	1400.8363	0	z10-15	nircam5
3075	F150W	5025.021	1497.443	0	z10-15	nircam5
3207	F150W	9256.7861	1537.4417	0	z10-15	nircam5
3548	F150W	3030.1865	1630.2992	0	z10-15	nircam5
4104	F150W	2095.8093	1764.6228	0	z10-15	nircam5
5473	F150W	7721.6553	2152.2422	0	z10-15	nircam5
6801	F150W	3390.8721	2582.3694	0	z10-15	nircam5
7344	F150W	4931.2603	2726.6675	0	z10-15	nircam5
8246	F150W	9085.9297	2984.5283	0	z10-15	nircam5
9092	F150W	3310.5886	3241.0706	0	z10-15	nircam5
9126	F150W	1278.4103	3249.2439	0	z10-15	nircam5
9628	F150W	3289.5806	3379.8586	0	z10-15	nircam5
9755	F150W	3810.7383	3407.1865	0	z10-15	nircam5
10288	F150W	4327.1812	3576.6021	0	z10-15	nircam5
11529	F150W	3223.2119	3930.03	0	z10-15	nircam5
11929	F150W	10297.5918	4079.1873	0	z10-15	nircam5
12277	F150W	2609.0632	4212.5532	0	z10-15	nircam5
13110	F150W	2036.4464	4567.1797	0	z10-15	nircam5
13215	F150W	4737.7925	4613.1001	0	z10-15	nircam5
14252	F150W	7650.585	5003.5654	0	z10-15	nircam5
2796	F200W	10771.5088	1400.8363	0	z10-15	nircam5
3075	F200W	5025.021	1497.443	0	z10-15	nircam5
3207	F200W	9256.7861	1537.4417	0	z10-15	nircam5
3548	F200W	3030.1865	1630.2992	0	z10-15	nircam5
4104	F200W	2095.8093	1764.6228	0	z10-15	nircam5
5473	F200W	7721.6553	2152.2422	0	z10-15	nircam5
6801	F200W	3390.8721	2582.3694	0	z10-15	nircam5
7344	F200W	4931.2603	2726.6675	0	z10-15	nircam5
8246	F200W	9085.9297	2984.5283	0	z10-15	nircam5
9092	F200W	3310.5886	3241.0706	0	z10-15	nircam5
9126	F200W	1278.4103	3249.2439	0	z10-15	nircam5
9628	F200W	3289.5806	3379.8586	0	z10-15	nircam5
9755	F200W	3810.7383	3407.1865	0	z10-15	nircam5
10288	F200W	4327.1812	3576.6021	0	z10-15	nircam5
11529	F200W	3223.2119	3930.03	0	z10-15	nircam5
11929	F200W	10297.5918	4079.1873	0	z10-15	nircam5
12277	F200W	2609.0632	4212.5532	0	z10-15	nircam5
13110	F200W	2036.4464	4567.1797	0	z10-15	nircam5
13215	F200W	4737.7925	4613.1001	0	z10-15	nircam5
14252	F200W	7650.585	5003.5654	0	z10-15	nircam5
2796	F277W	10771.5088	1400.8363	0	z10-15	nircam5
3075	F277W	5025.021	1497.443	0	z10-15	nircam5
3207	F277W	9256.7861	1537.4417	0	z10-15	nircam5
3548	F277W	3030.1865	1630.2992	0	z10-15	nircam5
4104	F277W	2095.8093	1764.6228	0	z10-15	nircam5
5473	F277W	7721.6553	2152.2422	0	z10-15	nircam5
6801	F277W	3390.8721	2582.3694	0	z10-15	nircam5
7344	F277W	4931.2603	2726.6675	0	z10-15	nircam5
8246	F277W	9085.9297	2984.5283	0	z10-15	nircam5
9092	F277W	3310.5886	3241.0706	0	z10-15	nircam5
9126	F277W	1278.4103	3249.2439	0	z10-15	nircam5
9628	F277W	3289.5806	3379.8586	0	z10-15	nircam5
9755	F277W	3810.7383	3407.1865	0	z10-15	nircam5
10288	F277W	4327.1812	3576.6021	0	z10-15	nircam5
11529	F277W	3223.2119	3930.03	0	z10-15	nircam5
11929	F277W	10297.5918	4079.1873	0	z10-15	nircam5
12277	F277W	2609.0632	4212.5532	0	z10-15	nircam5
13110	F277W	2036.4464	4567.1797	0	z10-15	nircam5
13215	F277W	4737.7925	4613.1001	0	z10-15	nircam5
14252	F277W	7650.585	5003.5654	0	z10-15	nircam5
2796	F356W	10771.5088	1400.8363	0	z10-15	nircam5
3075	F356W	5025.021	1497.443	0	z10-15	nircam5
3207	F356W	9256.7861	1537.4417	0	z10-15	nircam5
3548	F356W	3030.1865	1630.2992	0	z10-15	nircam5
4104	F356W	2095.8093	1764.6228	0	z10-15	nircam5
5473	F356W	7721.6553	2152.2422	0	z10-15	nircam5
6801	F356W	3390.8721	2582.3694	0	z10-15	nircam5
7344	F356W	4931.2603	2726.6675	0	z10-15	nircam5
8246	F356W	9085.9297	2984.5283	0	z10-15	nircam5
9092	F356W	3310.5886	3241.0706	0	z10-15	nircam5
9126	F356W	1278.4103	3249.2439	0	z10-15	nircam5
9628	F356W	3289.5806	3379.8586	0	z10-15	nircam5
9755	F356W	3810.7383	3407.1865	0	z10-15	nircam5
10288	F356W	4327.1812	3576.6021	0	z10-15	nircam5
11529	F356W	3223.2119	3930.03	0	z10-15	nircam5
11929	F356W	10297.5918	4079.1873	0	z10-15	nircam5
12277	F356W	2609.0632	4212.5532	0	z10-15	nircam5
13110	F356W	2036.4464	4567.1797	0	z10-15	nircam5
13215	F356W	4737.7925	4613.1001	0	z10-15	nircam5
14252	F356W	7650.585	5003.5654	0	z10-15	nircam5
2796	F410M	10771.5088	1400.8363	0	z10-15	nircam5
3075	F410M	5025.021	1497.443	0	z10-15	nircam5
3207	F410M	9256.7861	1537.4417	0	z10-15	nircam5
3548	F410M	3030.1865	1630.2992	0	z10-15	nircam5
4104	F410M	2095.8093	1764.6228	0	z10-15	nircam5
5473	F410M	7721.6553	2152.2422	0	z10-15	nircam5
6801	F410M	3390.8721	2582.3694	0	z10-15	nircam5
7344	F410M	4931.2603	2726.6675	0	z10-15	nircam5
8246	F410M	9085.9297	2984.5283	0	z10-15	nircam5
9092	F410M	3310.5886	3241.0706	0	z10-15	nircam5
9126	F410M	1278.4103	3249.2439	0	z10-15	nircam5
9628	F410M	3289.5806	3379.8586	0	z10-15	nircam5
9755	F410M	3810.7383	3407.1865	0	z10-15	nircam5
10288	F410M	4327.1812	3576.6021	0	z10-15	nircam5
11529	F410M	3223.2119	3930.03	0	z10-15	nircam5
11929	F410M	10297.5918	4079.1873	0	z10-15	nircam5
12277	F410M	2609.0632	4212.5532	0	z10-15	nircam5
13110	F410M	2036.4464	4567.1797	0	z10-15	nircam5
13215	F410M	4737.7925	4613.1001	0	z10-15	nircam5
14252	F410M	7650.585	5003.5654	0	z10-15	nircam5
2796	F444W	10771.5088	1400.8363	0	z10-15	nircam5
3075	F444W	5025.021	1497.443	0	z10-15	nircam5
3207	F444W	9256.7861	1537.4417	0	z10-15	nircam5
3548	F444W	3030.1865	1630.2992	0	z10-15	nircam5
4104	F444W	2095.8093	1764.6228	0	z10-15	nircam5
5473	F444W	7721.6553	2152.2422	0	z10-15	nircam5
6801	F444W	3390.8721	2582.3694	0	z10-15	nircam5
7344	F444W	4931.2603	2726.6675	0	z10-15	nircam5
8246	F444W	9085.9297	2984.5283	0	z10-15	nircam5
9092	F444W	3310.5886	3241.0706	0	z10-15	nircam5
9126	F444W	1278.4103	3249.2439	0	z10-15	nircam5
9628	F444W	3289.5806	3379.8586	0	z10-15	nircam5
9755	F444W	3810.7383	3407.1865	0	z10-15	nircam5
10288	F444W	4327.1812	3576.6021	0	z10-15	nircam5
11529	F444W	3223.2119	3930.03	0	z10-15	nircam5
11929	F444W	10297.5918	4079.1873	0	z10-15	nircam5
12277	F444W	2609.0632	4212.5532	0	z10-15	nircam5
13110	F444W	2036.4464	4567.1797	0	z10-15	nircam5
13215	F444W	4737.7925	4613.1001	0	z10-15	nircam5
14252	F444W	7650.585	5003.5654	0	z10-15	nircam5
