NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
969	8062.189	681.7323	214.9236675	52.8002573	-1	z8-10	nircam9	F277W	4.797438e-05	6.850134e-05	-1.1412220345692723e-06	1.3058585372766813e-06
1431	2978.647	831.7144	214.9675186	52.83333	-1	z8-10	nircam9	F277W	0.4356012	6.937401e-05	0.010034139513334997	1.305525975909272e-06
2030	2764.1331	1060.5383	214.9670337	52.8359273	-1	z8-10	nircam9	F277W	0.5693663	6.301208e-05	0.01603147971399863	1.3065236600114993e-06
5926	4227.3296	2213.2119	214.9418435	52.8328681	-1	z8-10	nircam9	F277W	0.1072005	4.679533e-05	0.00253558906101009	1.3061910986440904e-06
6039	7398.6587	2243.8438	214.9131874	52.8129023	-1	z8-10	nircam9	F277W	0.2639038	6.166097e-05	0.005830909308572725	1.3061910986440904e-06
6158	3123.3879	2284.0122	214.950969	52.8402566	-1	z8-10	nircam9	F277W	0.05773889	2.548964e-05	0.001484632352891863	1.3041942283557722e-06
6359	3634.2505	2350.5654	214.9457023	52.8373739	-1	z8-10	nircam9	F277W	0.04330602	3.537394e-05	0.0027228920092197714	1.3061910986440904e-06
6618	4751.0181	2415.6357	214.9350362	52.8306373	-1	z8-10	nircam9	F277W	0.09698328	4.104222e-05	0.0023568660158294987	1.3058585372766813e-06
6737	3955.717	2450.8086	214.9417753	52.835875	-1	z8-10	nircam9	F277W	0.05798054	3.4687e-05	0.0010228668386179085	1.3048602523409085e-06
7553	4276.3643	2659.1062	214.9367206	52.8349647	-1	z8-10	nircam9	F277W	0.03206606	5.614582e-05	0.002777813602776226	1.305525975909272e-06
7724	3156.1804	2705.5171	214.9462472	52.8423249	-1	z8-10	nircam9	F277W	0.001486467	3.141042e-05	-0.0009370275524794541	1.3048602523409085e-06
7836	1590.072	2723.6465	214.9600629	52.8523613	-1	z8-10	nircam9	F277W	0.1893876	4.414935e-05	0.005756045448809088	1.305525975909272e-06
8831	10346.3018	2981.103	214.879131	52.7981624	-1	z8-10	nircam9	F277W	0.1531692	3.1025e-05	0.005125891226336361	1.3091805459494993e-06
8948	6820.1997	3025.3625	214.9101435	52.8207932	-1	z8-10	nircam9	F277W	0.03524879	2.731258e-05	0.0042702471784222705	1.3058585372766813e-06
10624	739.9752	3436.8923	214.9601726	52.8616083	-1	z8-10	nircam9	F277W	0.1200954	5.328719e-05	0.004504115627654998	1.3048602523409085e-06
10657	7187.8071	3436.3728	214.9025419	52.8206774	-1	z8-10	nircam9	F277W	0.4075954	6.867677e-05	0.01096036648200136	1.3058585372766813e-06
12578	752.9216	3963.9656	214.9545168	52.8643732	-1	z8-10	nircam9	F277W	0.1004893	3.327061e-05	0.003838434117639544	1.3048602523409085e-06
12703	1402.6849	4002.231	214.9483017	52.8604565	-1	z8-10	nircam9	F277W	0.1235422	5.097928e-05	0.0035473182481959077	1.3061910986440904e-06
15085	3797.6929	4894.3418	214.9175077	52.8500711	-1	z8-10	nircam9	F277W	1.454519	0.0001245838	0.008632698272729996	1.3068559209621357e-06
15657	6815.4873	5052.7544	214.8888794	52.831764	-1	z8-10	nircam9	F277W	0.02417655	4.831341e-05	0.0013027324003396813	1.305525975909272e-06
