NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
921	3613.0696	1958.808	214.9308967	52.9135904	-1	z7-8	nircam2	F200W	0.2036399	0.01703879	0.006010863388461479	0.0005960643408822726
939	7234.0552	1964.0647	214.8984372	52.8906298	-1	z7-8	nircam2	F200W	0.1071456	0.01601756	0.0023308116940565756	0.0005966715691603632
1022	7206.1426	2015.299	214.8981477	52.8910835	-1	z7-8	nircam2	F200W	1.074744	0.05833372	0.010368851403960587	0.000596975053826428
1336	7039.0728	2167.2246	214.898043	52.8929643	-1	z7-8	nircam2	F200W	0.677786	0.05757649	0.014310552713948457	0.0005965198268273307
1562	813.7504	2233.657	214.9530776	52.9328412	-1	z7-8	nircam2	F200W	0.07233683	0.0223522	0.0013786865581733238	0.0005966715691603632
2210	8686.4697	2489.0061	214.8799243	52.8842382	-1	z7-8	nircam2	F200W	0.1130061	0.01909419	0.002750868393811196	0.0005959123396032793
3521	224.4529	2989.1611	214.9504036	52.9406615	-1	z7-8	nircam2	F200W	0.1064401	0.03923484	0.0028297640491496256	0.000596216083215305
4004	672.0336	3173.5569	214.9444508	52.9388169	-1	z7-8	nircam2	F200W	0.2948705	0.03367899	0.002691877914479938	0.0005966715691603632
4588	5996.29	3369.9739	214.8947098	52.9060764	-1	z7-8	nircam2	F200W	0.2020608	0.02973994	0.003213806803621282	0.0005959123396032793
5123	5987.3027	3569.5896	214.8926884	52.9072106	-1	z7-8	nircam2	F200W	0.7933881	0.06060436	0.005330247235618886	0.0005953043344873065
6242	3576.8965	3932.875	214.9104356	52.9244768	-1	z7-8	nircam2	F200W	-0.06669687	0.02110942	-0.00028659828206875865	0.0005974297629336037
7043	1785.438	4179.2881	214.9238833	52.9371802	-1	z7-8	nircam2	F200W	0.791052	0.05078508	0.010205629996485624	0.0005960643408822726
7140	1906.1792	4204.522	214.922536	52.9365499	-1	z7-8	nircam2	F200W	0.3575731	0.03683855	0.004895787702578264	0.000596216083215305
7271	3397.1108	4250.5459	214.9086995	52.9273328	-1	z7-8	nircam2	F200W	0.812228	0.04748732	0.009159151685079579	0.0005965198268273307
7629	6720.0757	4379.8848	214.8776004	52.9069285	-1	z7-8	nircam2	F200W	0.01182475	0.02158385	-0.00010002243481030011	0.0005971265372134995
9685	3841.3809	5107.7729	214.8956926	52.9291381	-1	z7-8	nircam2	F200W	-0.03070784	0.02662558	0.0005802585383806238	0.0005963680844942982
9749	4274.9385	5117.3721	214.8917106	52.9264366	-1	z7-8	nircam2	F200W	1.212104	0.04545327	0.024329190063757108	0.000596216083215305
10982	5981.3774	5677.1572	214.8705437	52.9186184	-1	z7-8	nircam2	F200W	0.04198176	0.01800218	-0.0008700384894698081	0.0005966715691603632
11856	1279.9792	5945.9702	214.9097984	52.9499257	-1	z7-8	nircam2	F200W	2.401751	0.04477985	0.018887893852846487	0.000596216083215305
12876	9255.9512	5812.0869	214.8398423	52.8985417	-1	z7-8	nircam2	F200W	0.6118199	0.03693007	0.012664220905415661	0.000596216083215305
