NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
2796	10771.5088	1400.8363	214.9123071	52.8539355	-1	z10-15	nircam5	F814W	-0.0155274	0.01553987	-0.001850736269713768	0.0018296791262177694
3075	5025.021	1497.443	214.9627004	52.8909308	-1	z10-15	nircam5	F814W	0.004329966	0.01261693	0.0028218191820633368	0.0018310771668487622
3207	9256.7861	1537.4417	214.9244133	52.8642893	-1	z10-15	nircam5	F814W	-0.005366862	0.009190566	-0.004602260841526711	0.001830611153305098
3548	3030.1865	1630.2992	214.9791693	52.904305	-1	z10-15	nircam5	F814W	0.01526953	0.008060659	0.003806903935758062	0.0018278128888450796
4104	2095.8093	1764.6228	214.9861285	52.9109583	-1	z10-15	nircam5	F814W	-0.004570177	0.01050981	-0.0007347032980297684	0.001830145338233982
5473	7721.6553	2152.2422	214.9316788	52.8773533	-1	z10-15	nircam5	F814W	0.0862692	0.01832212	0.006690430217847235	0.001830145338233982
6801	3390.8721	2582.3694	214.9659231	52.9071606	-1	z10-15	nircam5	F814W	0.02770161	0.006581501	0.007022935247647761	0.001830145338233982
7344	4931.2603	2726.6675	214.9506102	52.8981655	-1	z10-15	nircam5	F814W	0.03669849	0.006744032	0.007201350160314526	0.0018310771668487622
8246	9085.9297	2984.5283	214.910722	52.8731855	-1	z10-15	nircam5	F814W	0.07102817	0.009537501	0.013361429973205231	0.001832008796990994
9092	3310.5886	3241.0706	214.9597118	52.9112284	-1	z10-15	nircam5	F814W	0.007111847	0.01071391	-0.0004870569925544354	0.001830611153305098
9126	1278.4103	3249.2439	214.9778343	52.9241662	-1	z10-15	nircam5	F814W	-0.002659454	0.007284387	0.0008988154849679891	0.001830145338233982
9628	3289.5806	3379.8586	214.9584396	52.9121114	-1	z10-15	nircam5	F814W	-0.008981152	0.006329885	0.0010693659229040488	0.0018292127157290082
9755	3810.7383	3407.1865	214.9534842	52.9089519	-1	z10-15	nircam5	F814W	-0.004678624	0.01144689	-0.001155340062951301	0.0018292127157290082
10288	4327.1812	3576.6021	214.9470766	52.9065895	-1	z10-15	nircam5	F814W	-0.05361569	0.01168101	-0.007878433305035296	0.0018282796962789376
11529	3223.2119	3930.03	214.9532445	52.9155043	-1	z10-15	nircam5	F814W	-0.01647207	0.007717494	-0.0010520851165866274	0.001830145338233982
11929	10297.5918	4079.1873	214.8883728	52.8713988	-1	z10-15	nircam5	F814W	-0.003920909	0.009012091	0.0031294714793520914	0.0018273462798837703
12277	2609.0632	4212.5532	214.9557727	52.9209276	-1	z10-15	nircam5	F814W	0.01356691	0.004162507	0.007701911820480353	0.001830611153305098
13110	2036.4464	4567.1797	214.9571704	52.9264767	-1	z10-15	nircam5	F814W	0.04689005	0.01003544	0.007269291283085887	0.0018315431803924266
13215	4737.7925	4613.1001	214.932492	52.9095805	-1	z10-15	nircam5	F814W	-0.0130004	0.008891118	-0.002332955493900735	0.0018278128888450796
14252	7650.585	5003.5654	214.9023151	52.8931961	-1	z10-15	nircam5	F814W	-0.0104431	0.006823845	-0.00039999700919483784	0.001830145338233982
