NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
925	6955.8193	693.5824	215.0263653	52.8700182	-1	z8-10	nircam8	F150W	0.157857	6.749813e-05	0.006380455641397164	2.3184247461297416e-06
1741	1401.4761	998.3185	215.0729633	52.9068738	-1	z8-10	nircam8	F150W	-0.2643714	0.0001665838	-0.0006972761114773841	2.322556960370496e-06
3516	3178.3108	1600.1135	215.0507008	52.8988689	-1	z8-10	nircam8	F150W	0.1364673	6.67267e-05	0.004163261785607203	2.324325374207518e-06
4411	10863.1982	1801.6643	214.9797415	52.8512268	-1	z8-10	nircam8	F150W	0.2714488	9.044383e-05	0.006620207395761639	2.3190155033408585e-06
4597	3007.7717	1854.6149	215.0495559	52.9013267	-1	z8-10	nircam8	F150W	0.08781569	3.807408e-05	0.00476079071521278	2.3196060033655532e-06
4601	9139.5264	1848.2916	214.9946789	52.8624127	-1	z8-10	nircam8	F150W	4.183007	0.0002284445	0.022002398696715327	2.324325374207518e-06
4623	10739.9365	1858.3259	214.9802492	52.8523149	-1	z8-10	nircam8	F150W	0.0906453	6.976127e-05	0.003613361209474296	2.3201965033902484e-06
6173	3898.271	2301.6174	215.036873	52.8980996	-1	z8-10	nircam8	F150W	0.1060154	7.337821e-05	0.0027898219960266523	2.3196060033655532e-06
9454	8978.2744	3107.9836	214.982886	52.8702434	-1	z8-10	nircam8	F150W	1.049836	0.0001631293	0.017784276475451475	2.3190155033408585e-06
9809	7619.8262	3201.7021	214.9940647	52.8793669	-1	z8-10	nircam8	F150W	-0.01112423	6.020041e-05	-0.0005967149345802458	2.317242717334664e-06
9819	3768.9189	3206.0227	215.0285269	52.903811	-1	z8-10	nircam8	F150W	0.01105694	5.188623e-05	0.0011197271846757827	2.317833731732203e-06
10376	3747.5935	3333.0579	215.0273827	52.9046332	-1	z8-10	nircam8	F150W	-0.02430721	6.435694e-05	-0.0017718603922617917	2.317833731732203e-06
10431	4376.562	3345.8547	215.0216094	52.9007143	-1	z8-10	nircam8	F150W	0.1362768	7.682505e-05	0.004533777404325282	2.3190155033408585e-06
10630	3830.1155	3402.3252	215.0259147	52.9044845	-1	z8-10	nircam8	F150W	0.09719541	0.0001105367	0.0018753660965033256	2.322556960370496e-06
12759	3250.7136	3905.9878	215.0258148	52.9108818	-1	z8-10	nircam8	F150W	0.1430607	7.614816e-05	0.0028010636145281397	2.317242717334664e-06
13214	4871.2202	4057.1582	215.0096978	52.9014234	-1	z8-10	nircam8	F150W	0.7127999	0.000140999	0.013363072139858422	2.3201965033902484e-06
13396	8591.2217	4126.6328	214.9756443	52.8782031	-1	z8-10	nircam8	F150W	2.033258	0.0001647085	0.025493514056129526	2.3190155033408585e-06
15359	4508.8242	4844.9941	215.0046621	52.9079807	-1	z8-10	nircam8	F150W	0.3953278	8.986959e-05	0.00972193479681834	2.3184247461297416e-06
15394	10273.5986	4864.8506	214.9528253	52.8715163	-1	z8-10	nircam8	F150W	0.02212742	0.0001233741	0.0029760712590421374	2.3184247461297416e-06
15590	1432.5416	4925.0117	215.0314066	52.9279202	-1	z8-10	nircam8	F150W	-0.01056127	9.214513e-05	0.001972842065083286	2.317833731732203e-06
