NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
969	8062.189	681.7323	214.9236675	52.8002573	-1	z8-10	nircam9	F150W	0.5256788	0.0001226115	0.004506677671049106	2.0010222385178874e-06
1431	2978.647	831.7144	214.9675186	52.83333	-1	z8-10	nircam9	F150W	1.065514	0.0001241734	0.020805280774264714	2.000512495029671e-06
2030	2764.1331	1060.5383	214.9670337	52.8359273	-1	z8-10	nircam9	F150W	0.9955512	0.0001127861	0.02074749098526256	2.002041211121477e-06
5926	4227.3296	2213.2119	214.9418435	52.8328681	-1	z8-10	nircam9	F150W	0.197981	8.375957e-05	0.003682968714563005	2.001531982006104e-06
6039	7398.6587	2243.8438	214.9131874	52.8129023	-1	z8-10	nircam9	F150W	0.1688232	0.0001103678	0.007013957235834655	2.001531982006104e-06
6158	3123.3879	2284.0122	214.950969	52.8402566	-1	z8-10	nircam9	F150W	-0.07124532	4.562424e-05	-0.005628234222743901	1.9984722351446954e-06
6359	3634.2505	2350.5654	214.9457023	52.8373739	-1	z8-10	nircam9	F150W	0.0401324	6.331628e-05	0.00019219289266300405	2.001531982006104e-06
6618	4751.0181	2415.6357	214.9350362	52.8306373	-1	z8-10	nircam9	F150W	0.1693029	7.3462e-05	0.006395035539654984	2.0010222385178874e-06
6737	3955.717	2450.8086	214.9417753	52.835875	-1	z8-10	nircam9	F150W	-0.05332408	6.208672e-05	-0.0004969320037957933	1.999492493680394e-06
7553	4276.3643	2659.1062	214.9367206	52.8349647	-1	z8-10	nircam9	F150W	-0.005677097	0.0001004961	3.837373154818157e-06	2.000512495029671e-06
7724	3156.1804	2705.5171	214.9462472	52.8423249	-1	z8-10	nircam9	F150W	-0.1364544	5.622192e-05	-0.0026311019676119266	1.999492493680394e-06
7836	1590.072	2723.6465	214.9600629	52.8523613	-1	z8-10	nircam9	F150W	0.3149291	7.902349e-05	0.007613654246976895	2.000512495029671e-06
8831	10346.3018	2981.103	214.879131	52.7981624	-1	z8-10	nircam9	F150W	-0.2137259	5.553205e-05	-0.0018549773857203494	2.0061124721802402e-06
8948	6820.1997	3025.3625	214.9101435	52.8207932	-1	z8-10	nircam9	F150W	0.1566122	4.888713e-05	0.008061192055327215	2.0010222385178874e-06
10624	739.9752	3436.8923	214.9601726	52.8616083	-1	z8-10	nircam9	F150W	0.09752364	9.537943e-05	0.0034282615697647286	1.999492493680394e-06
10657	7187.8071	3436.3728	214.9025419	52.8206774	-1	z8-10	nircam9	F150W	0.6291617	0.0001229254	0.013237626890709824	2.0010222385178874e-06
12578	752.9216	3963.9656	214.9545168	52.8643732	-1	z8-10	nircam9	F150W	-0.04877758	5.955149e-05	-0.0015290699803225043	1.999492493680394e-06
12703	1402.6849	4002.231	214.9483017	52.8604565	-1	z8-10	nircam9	F150W	-0.03563542	9.124848e-05	0.00022121501728699738	2.001531982006104e-06
15085	3797.6929	4894.3418	214.9175077	52.8500711	-1	z8-10	nircam9	F150W	1.857848	0.0002229942	0.014609073485520608	2.0025506974232716e-06
15657	6815.4873	5052.7544	214.8888794	52.831764	-1	z8-10	nircam9	F150W	0.1337129	8.647679e-05	0.001761787686047865	2.000512495029671e-06
