NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
114	3918.3921	1763.4038	214.9302198	52.9105973	-1	z8-10	nircam2	F200W	0.0652833	0.0246505	0.0011006371180546206	0.0005948478127584051
904	10246.46	1958.4879	214.8715642	52.8714677	-1	z8-10	nircam2	F200W	0.3381961	0.02973994	0.008414410154502942	0.0005968233114933954
1401	4437.2632	2181.6448	214.9211723	52.9095615	-1	z8-10	nircam2	F200W	-0.05111624	0.01909419	-0.0012043488595469107	0.0005963680844942982
1695	10096.1455	2292.9661	214.8693874	52.8742267	-1	z8-10	nircam2	F200W	1.356889	0.03357861	0.02309331090823859	0.0005963680844942982
1703	10133.8125	2299.707	214.8689798	52.8740238	-1	z8-10	nircam2	F200W	3.802664	0.04833286	0.03159262426437067	0.0005957603383242861
1708	337.7458	2300.0093	214.9566448	52.9362203	-1	z8-10	nircam2	F200W	0.2999755	0.03150381	0.005575816048089827	0.000596216083215305
2717	10336.8486	2699.9954	214.8629525	52.874893	-1	z8-10	nircam2	F200W	2.573208	0.03693007	0.03840088325507911	0.0005960643408822726
3123	6485.1489	2835.0723	214.8959679	52.9000856	-1	z8-10	nircam2	F200W	0.2700569	0.02870016	0.005771234796331432	0.000596216083215305
4445	8176.9507	3332.6409	214.875599	52.8920255	-1	z8-10	nircam2	F200W	0.1015625	0.02189443	0.0030551402555968987	0.0005963680844942982
4525	9600.5508	3362.1416	214.8625624	52.8831416	-1	z8-10	nircam2	F200W	0.2539955	0.02204808	0.006590361143609252	0.0005966715691603632
5541	6886.3892	3714.9934	214.8831144	52.9022852	-1	z8-10	nircam2	F200W	0.5275809	0.04261677	0.0038683004879377456	0.0005951520742623524
6058	8983.5127	3879.0076	214.8626358	52.8898491	-1	z8-10	nircam2	F200W	0.2375476	0.02409648	0.007016863267274301	0.0005954563357662997
7232	3497.5911	4230.1987	214.9080142	52.926585	-1	z8-10	nircam2	F200W	0.2381928	0.0347641	0.004207123509273818	0.0005946955525334511
8656	7870.3267	4780.4473	214.8630952	52.9017825	-1	z8-10	nircam2	F200W	0.2557105	0.02973994	0.006909721786531132	0.000596216083215305
8746	622.021	4877.1577	214.9269548	52.9483332	-1	z8-10	nircam2	F200W	18.43429	0.1551002	0.01902227126974725	0.0005965198268273307
8831	6646.2759	4841.3608	214.8734002	52.9098866	-1	z8-10	nircam2	F200W	0.5899416	0.03957751	0.012300223157770011	0.0005959123396032793
11539	2893.5154	5892.5518	214.8959104	52.939392	-1	z8-10	nircam2	F200W	0.513084	0.03966271	0.005696531476098454	0.0005960643408822726
11651	7394.9893	6255.8594	214.8518035	52.9127589	-1	z8-10	nircam2	F200W	0.6233454	0.02810589	0.014839796826482574	0.0005959123396032793
12075	2400.6907	6098.1201	214.8981573	52.9436308	-1	z8-10	nircam2	F200W	0.2206638	0.03447155	0.00391970644007699	0.0005971265372134995
13106	8888.2646	5718.0898	214.8441188	52.9003713	-1	z8-10	nircam2	F200W	0.393813	0.03674679	0.00974705741557473	0.0005971265372134995
