NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1091	9350.2305	633.005	214.8108632	52.7278267	-1	z8-10	nircam10	F115W	0.0961051	0.02529202	0.002912640930904511	0.0005860233418341686
1330	562.3206	747.3645	214.8879578	52.7842794	-1	z8-10	nircam10	F115W	0.2972539	0.03055192	0.005066036389447215	0.0005857245486180881
2191	2971.9294	1119.3103	214.8625643	52.7709804	-1	z8-10	nircam10	F115W	0.1318467	0.02137566	0.0037461393655778747	0.0005875149776381886
2205	480.9639	1121.9441	214.8847501	52.786817	-1	z8-10	nircam10	F115W	3.124626	0.04577444	0.021880008395728553	0.0005863218761306509
2445	1110.2041	1191.2227	214.8784098	52.7831943	-1	z8-10	nircam10	F115W	0.01593593	0.01113646	-0.0006155365511306507	0.0005858739452261284
2566	1332.7803	1224.8019	214.876072	52.7819617	-1	z8-10	nircam10	F115W	-0.04698787	0.01806573	1.7577562149497417e-05	0.0005855751520100478
2817	2108.3284	1288.9008	214.8684829	52.7773812	-1	z8-10	nircam10	F115W	0.1476546	0.02490189	0.0032496584472361673	0.0005873658399497464
3197	2550.8127	1410.2053	214.8632638	52.7752245	-1	z8-10	nircam10	F115W	0.04067199	0.01445258	0.00222847049057788	0.0005851267032663293
4771	165.7632	2006.6464	214.8782703	52.7935919	-1	z8-10	nircam10	F115W	0.2632965	0.02890517	0.00254914914459798	0.0005864712727386911
6606	2116.3508	2576.3357	214.8548896	52.7842735	-1	z8-10	nircam10	F115W	0.3118801	0.04598784	0.0018931131667085353	0.0005864712727386911
7116	1931.9222	2740.593	214.8548085	52.786331	-1	z8-10	nircam10	F115W	0.1974309	0.04605876	0.005013807128140684	0.0005855751520100478
7674	2768.1482	2919.7876	214.8454708	52.7819842	-1	z8-10	nircam10	F115W	0.1241728	0.0218289	0.003175066300251244	0.0005864712727386911
7891	3927.562	2994.5759	214.8343518	52.7750199	-1	z8-10	nircam10	F115W	0.08543925	0.01877446	0.0013884835307788888	0.0005863218761306509
8250	3253.4038	3103.7139	214.8392133	52.7798923	-1	z8-10	nircam10	F115W	-0.04840055	0.02423772	-0.0023933926944723523	0.0005855751520100478
8798	3860.0393	3290.7605	214.831842	52.7770456	-1	z8-10	nircam10	F115W	0.3567936	0.03866235	0.004001069012562798	0.0005867695481155754
9221	1529.7197	3443.6487	214.8510085	52.7926776	-1	z8-10	nircam10	F115W	0.1539928	0.01945739	0.0039206511746231	0.0005863218761306509
9669	1356.3665	3632.4209	214.8505709	52.7947969	-1	z8-10	nircam10	F115W	0.191826	0.03418196	0.0035830251972361667	0.0005861727384422087
9988	9835.085	3791.9333	214.7733797	52.7417612	-1	z8-10	nircam10	F115W	0.6469128	0.05328625	0.005601197306532641	0.0005869186858040177
10225	1154.6892	4489.0547	214.8433672	52.8006972	-1	z8-10	nircam10	F115W	1.204416	0.04724801	0.007158231022613036	0.0005864712727386911
10790	2668.5544	4506.3433	214.8296883	52.7911702	-1	z8-10	nircam10	F115W	0.05240933	0.02011715	0.0009147497347989913	0.0005864712727386911
