NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
231	1319.3601	233.6761	214.8610277	52.8641335	-1	z10-15	nircam3	F356W	0.1245302	0.01852476	0.0037289546815928074	0.0006797205252511455
524	8638.9395	337.2325	214.7946203	52.8181731	-1	z10-15	nircam3	F356W	0.2418665	0.02793613	0.005494518546800642	0.0006804134072726487
1065	10265.5479	581.2538	214.7775569	52.8091448	-1	z10-15	nircam3	F356W	0.3504526	0.0264084	0.010537626413885733	0.0006804134072726487
1531	1121.3978	793.7682	214.8569019	52.8684117	-1	z10-15	nircam3	F356W	0.1000003	0.01896765	0.003537730334989692	0.0006797205252511455
1748	8713.2812	892.587	214.7881148	52.8206921	-1	z10-15	nircam3	F356W	0.1289962	0.0174477	0.002748015115040539	0.0006798937457565212
3571	7526.1724	1645.5884	214.7907742	52.8322963	-1	z10-15	nircam3	F356W	0.231012	0.02500898	0.007840315648358518	0.0006800669662618971
5264	3121.657	2155.1516	214.8247083	52.8630409	-1	z10-15	nircam3	F356W	0.12752	0.02456236	0.0031182131060643156	0.0006805863015623835
6622	7332.8413	2600.4233	214.7824481	52.8386688	-1	z10-15	nircam3	F356W	0.02360706	0.008482589	0.0020222600171771144	0.0006804134072726487
7035	7883.5815	2729.7466	214.7761764	52.8358632	-1	z10-15	nircam3	F356W	0.09727991	0.01411588	0.003087236647441016	0.0006798937457565212
7565	7932.2598	2900.3538	214.7739465	52.8364724	-1	z10-15	nircam3	F356W	0.09889924	0.008482589	0.0013706615636904394	0.0006804134072726487
7878	8353.832	3010.7944	214.7690258	52.8343861	-1	z10-15	nircam3	F356W	0.05211024	0.008482589	0.0017388350604461138	0.0006800669662618971
9153	7933.3662	3481.4534	214.7678188	52.8395947	-1	z10-15	nircam3	F356W	-0.01340615	0.02975889	0.0052340157845164265	0.0006802401867672729
9544	6659.4204	3583.4431	214.7781038	52.8482455	-1	z10-15	nircam3	F356W	0.1107627	0.02871772	0.005197453535472128	0.0006804134072726487
10413	9450.9424	3920.8472	214.749667	52.8323078	-1	z10-15	nircam3	F356W	2.856002	0.07124288	0.018929941334864954	0.0006805863015623835
10519	2281.1663	4386.8423	214.8087119	52.8804102	-1	z10-15	nircam3	F356W	-0.003524294	0.02037452	0.0013189234368107573	0.0006805863015623835
10967	3091.5708	4550.2607	214.7997553	52.8761389	-1	z10-15	nircam3	F356W	0.1987772	0.02064439	0.007277391413920417	0.0006804134072726487
11733	1220.1353	4204.6147	214.8201068	52.8861725	-1	z10-15	nircam3	F356W	0.07284655	0.01391845	0.003350156341409468	0.0006798937457565212
11782	9995.2969	3915.064	214.7448779	52.8288138	-1	z10-15	nircam3	F356W	0.3917864	0.03217196	0.008543930164451013	0.0006811056368628702
11938	7384.7383	4258.1709	214.7645312	52.8472663	-1	z10-15	nircam3	F356W	0.06739749	0.03293706	0.004227108800508553	0.0006802401867672729
11961	766.3229	3824.823	214.8281609	52.8870097	-1	z10-15	nircam3	F356W	0.2448373	0.03225787	0.0060202378873816555	0.0006798937457565212
