NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1015	7856.7808	705.0	215.0181751	52.8643672	-1	z7-8	nircam8	F150W	-0.01917111	6.189653e-05	-0.0016560560333247396	2.316060174166743e-06
1158	6842.792	745.2601	215.0268351	52.8710143	-1	z7-8	nircam8	F150W	0.9582913	8.929164e-05	0.024218373488865453	2.317833731732203e-06
1553	2210.7615	927.0323	215.0664514	52.9013595	-1	z7-8	nircam8	F150W	0.0178376	8.694145e-05	0.00023684431330211784	2.3201965033902484e-06
2553	3757.6243	1295.8895	215.0487024	52.8935511	-1	z7-8	nircam8	F150W	0.03327915	7.195325e-05	0.0012200273173546868	2.317242717334664e-06
4012	7910.5786	1709.1863	215.0071444	52.8694551	-1	z7-8	nircam8	F150W	0.08914895	8.2668e-05	0.002544253970730787	2.3184247461297416e-06
5038	9405.5947	1970.0823	214.9910175	52.8613833	-1	z7-8	nircam8	F150W	0.4490187	0.0001072079	0.010701923082575284	2.3166514457507034e-06
6415	2803.5342	2359.9871	215.0460765	52.9053552	-1	z7-8	nircam8	F150W	-0.0001152542	7.337821e-05	-4.635116570148684e-06	2.317242717334664e-06
7357	4055.9504	2577.4817	215.03256	52.898592	-1	z7-8	nircam8	F150W	0.06620517	8.391119e-05	0.0018840134755670527	2.3196060033655532e-06
8453	3366.2229	2850.3972	215.0358758	52.9044407	-1	z7-8	nircam8	F150W	0.1092397	3.807408e-05	0.01632589829817243	2.317242717334664e-06
8818	7737.1235	2936.9644	214.9957966	52.877192	-1	z7-8	nircam8	F150W	10.03963	0.0002127189	0.0732565174799874	2.317833731732203e-06
10027	2985.5723	3245.4807	215.0351364	52.9089908	-1	z7-8	nircam8	F150W	5.764575	0.0002189555	0.028005363823632334	2.3196060033655532e-06
10189	3297.343	3290.1775	215.0318707	52.9072559	-1	z7-8	nircam8	F150W	0.04610183	4.772839e-05	0.0024363578370809047	2.3196060033655532e-06
10525	2561.6843	3375.4102	215.0375721	52.9123808	-1	z7-8	nircam8	F150W	0.0294654	3.66891e-05	0.001955012616384691	2.317833731732203e-06
11981	8660.168	3714.1143	214.9793633	52.8755367	-1	z7-8	nircam8	F150W	-5.412743e-05	5.479797e-05	-3.7538750110823357e-06	2.3184247461297416e-06
12041	6965.2349	3732.842	214.9943448	52.8863896	-1	z7-8	nircam8	F150W	0.04306884	8.929164e-05	0.0011640481207627479	2.3207867462285217e-06
12777	3558.3484	3909.6753	215.0230176	52.9089512	-1	z7-8	nircam8	F150W	-0.005168864	3.66891e-05	0.0020410653928492994	2.3196060033655532e-06
12959	3470.7715	3964.9731	215.0232214	52.9098055	-1	z7-8	nircam8	F150W	0.09055374	7.614816e-05	0.002551903723663942	2.3184247461297416e-06
13112	2752.3569	4018.1973	215.0291041	52.9146483	-1	z7-8	nircam8	F150W	0.02047133	3.524975e-05	0.002215826909957534	2.3196060033655532e-06
14215	969.6344	4403.7856	215.0410415	52.9280358	-1	z7-8	nircam8	F150W	8.057152	0.0003491031	0.024051858140002776	2.3184247461297416e-06
15599	4936.6572	4931.0156	214.999923	52.9057323	-1	z7-8	nircam8	F150W	0.108768	9.044383e-05	0.0037227811726739672	2.3184247461297416e-06
