NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
651	8903.5273	417.2083	214.7469534	52.7342394	-1	z7-8	nircam4	F444W	0.0225007	0.03111124	0.0	0.0
662	8915.3672	425.6671	214.7467593	52.7342097	-1	z7-8	nircam4	F444W	0.1342532	0.03583241	0.0	0.0
1666	2466.2061	880.1051	214.7993703	52.77767	-1	z7-8	nircam4	F444W	0.2659595	0.04192898	0.0	0.0
2227	2515.9624	1081.274	214.7968129	52.7784375	-1	z7-8	nircam4	F444W	0.3147919	0.03823271	0.0	0.0
4940	2117.5259	1923.5068	214.7915085	52.785508	-1	z7-8	nircam4	F444W	0.4338016	0.0567431	0.0	0.0
6138	1840.4335	2263.8535	214.7903985	52.7891032	-1	z7-8	nircam4	F444W	0.06649234	0.02514168	0.0	0.0
8056	4062.7568	2825.3997	214.7647057	52.7779955	-1	z7-8	nircam4	F444W	0.2660443	0.04988897	0.0	0.0
9300	1562.1141	3140.2217	214.7836628	52.7955935	-1	z7-8	nircam4	F444W	0.1373955	0.05709016	0.0	0.0
9481	3152.3174	3186.825	214.7690106	52.785732	-1	z7-8	nircam4	F444W	0.2101015	0.03325931	0.0	0.0
9655	8813.2402	3239.7424	214.7180926	52.750004	-1	z7-8	nircam4	F444W	0.443592	0.05896246	0.0	0.0
9822	8314.4082	3287.9761	214.72202	52.7534378	-1	z7-8	nircam4	F444W	0.3562471	0.03204948	0.0	0.0
10223	3508.7698	3397.1357	214.7636255	52.7845975	-1	z7-8	nircam4	F444W	0.1085456	0.039	0.0	0.0
10750	518.1573	3569.1606	214.7884525	52.8045419	-1	z7-8	nircam4	F444W	0.7317176	0.03325931	0.0	0.0
10779	3270.9812	3578.6091	214.7638341	52.787087	-1	z7-8	nircam4	F444W	0.0815909	0.039	0.0	0.0
10834	3143.3616	3625.3943	214.7644783	52.7881506	-1	z7-8	nircam4	F444W	0.7839705	0.1255511	0.0	0.0
10868	791.7679	3610.9404	214.7855752	52.8030272	-1	z7-8	nircam4	F444W	0.9300864	0.02739751	0.0	0.0
11130	2957.8154	3725.0051	214.7650828	52.789867	-1	z7-8	nircam4	F444W	0.123247	0.0453248	0.0	0.0
11210	254.1929	3762.1775	214.7887745	52.80726	-1	z7-8	nircam4	F444W	0.1932373	0.04049098	0.0	0.0
12232	2713.3508	4360.2383	214.7605783	52.7948422	-1	z7-8	nircam4	F444W	0.04688677	0.02177333	0.0	0.0
12890	2578.769	3932.5815	214.7662749	52.7933955	-1	z7-8	nircam4	F444W	0.1869156	0.03718504	0.0	0.0
