NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
344	7792.0762	278.7755	214.854962	52.8048323	-1	z10-15	nircam6	F444W	0.4575908	0.03695467	0.0	0.0
447	10004.9326	297.3108	214.8350344	52.7908716	-1	z10-15	nircam6	F444W	0.0299153	0.02403693	0.0	0.0
746	2287.5122	464.3756	214.9021524	52.840796	-1	z10-15	nircam6	F444W	2.299492	0.082421	0.0	0.0
992	2196.2832	558.6949	214.901976	52.8418843	-1	z10-15	nircam6	F444W	0.1496055	0.0519257	0.0	0.0
1033	4166.0161	574.156	214.8842195	52.829459	-1	z10-15	nircam6	F444W	0.1625952	0.03186662	0.0	0.0
3172	8248.8193	1487.2688	214.8381857	52.8084461	-1	z10-15	nircam6	F444W	0.3726265	0.0412105	0.0	0.0
3476	6256.1411	1609.7454	214.8546749	52.8217679	-1	z10-15	nircam6	F444W	0.1164598	0.03925214	0.0	0.0
3708	7158.0962	1690.226	214.8457811	52.8164711	-1	z10-15	nircam6	F444W	0.1672366	0.03575061	0.0	0.0
4097	4108.5083	1808.6418	214.8717543	52.8364839	-1	z10-15	nircam6	F444W	0.0110335	0.01823891	0.0	0.0
4660	8027.0493	1980.4805	214.8349784	52.8125143	-1	z10-15	nircam6	F444W	0.1457535	0.02092146	0.0	0.0
6023	7478.3091	2402.1709	214.835439	52.8182747	-1	z10-15	nircam6	F444W	-0.0525853	0.04545305	0.0	0.0
6760	8256.0566	2655.9856	214.8258333	52.8147001	-1	z10-15	nircam6	F444W	0.4658721	0.03373485	0.0	0.0
7973	8013.8623	3078.5071	214.82355	52.8185168	-1	z10-15	nircam6	F444W	-0.01306211	0.03742545	0.0	0.0
9406	357.7897	3579.1902	214.8866392	52.8698581	-1	z10-15	nircam6	F444W	0.06500863	0.02646379	0.0	0.0
9959	2031.6949	3767.6763	214.8696981	52.860243	-1	z10-15	nircam6	F444W	0.2568951	0.04246593	0.0	0.0
10050	3080.1096	3861.0544	214.8593508	52.8540865	-1	z10-15	nircam6	F444W	0.3253607	0.03575061	0.0	0.0
10226	7137.9941	3877.0544	214.8229631	52.8283875	-1	z10-15	nircam6	F444W	0.2441452	0.02806909	0.0	0.0
10511	8834.5166	4618.9565	214.8000289	52.8216013	-1	z10-15	nircam6	F444W	-0.05342655	0.02806909	0.0	0.0
10878	9328.1885	3877.54	214.8034269	52.8144682	-1	z10-15	nircam6	F444W	0.6450188	0.03647782	0.0	0.0
11924	8097.4478	4044.0938	214.8126485	52.8231893	-1	z10-15	nircam6	F444W	0.2375527	0.04678181	0.0	0.0
