NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
689	10306.8223	306.6112	214.960551	52.9345327	-1	z8-10	nircam1	F115W	-0.2220732	0.04619828	-0.0010353313329899577	0.0006654520319915262
1172	2871.3633	507.8744	215.0251433	52.9827828	-1	z8-10	nircam1	F115W	1.572241	0.05761127	0.009056252991067396	0.0006651128225137044
1961	1083.0402	832.3328	215.0377925	52.9958754	-1	z8-10	nircam1	F115W	0.05372653	0.02576455	0.0013230843655852277	0.0006652825568207886
2139	6017.1992	911.6215	214.9926493	52.9650156	-1	z8-10	nircam1	F115W	-0.03098097	0.01739243	-0.0011963703199609338	0.0006649430882066202
3787	2404.2234	1581.7689	215.018028	52.9915516	-1	z8-10	nircam1	F115W	-0.5272703	0.06024913	0.006355624683548516	0.0006654520319915262
4051	6704.687	1668.6047	214.9785084	52.9647454	-1	z8-10	nircam1	F115W	0.009297867	0.02688179	0.0004984827097264685	0.0006649430882066202
4069	189.9657	1668.652	215.0370088	53.0060605	-1	z8-10	nircam1	F115W	0.04190908	0.01390186	0.0005596479573182815	0.0006657912414693481
5412	3607.7297	2189.0105	215.0008222	52.9872023	-1	z8-10	nircam1	F115W	0.1019025	0.03188612	0.003901976636699796	0.0006654520319915262
5434	3618.6643	2203.2681	215.0005738	52.98721	-1	z8-10	nircam1	F115W	0.4163094	0.0421066	0.010663924520500337	0.0006661299326744766
5915	9999.5273	2387.4946	214.9413921	52.9477217	-1	z8-10	nircam1	F115W	0.04444129	0.04453126	0.0003870310175133844	0.0006666380990503426
6015	3036.3303	2418.105	215.0035395	52.9920646	-1	z8-10	nircam1	F115W	0.4701149	0.04338434	0.004322479777842893	0.0006666380990503426
6273	10005.3359	2525.5527	214.9398858	52.9484303	-1	z8-10	nircam1	F115W	-0.2384838	0.05029122	0.0020823066985822436	0.0006657912414693481
7688	4231.7261	3134.229	214.9852604	52.988353	-1	z8-10	nircam1	F115W	0.2446409	0.136364	0.007183477204876546	0.0006657912414693481
7948	8794.3799	3154.5437	214.9441142	52.9595127	-1	z8-10	nircam1	F115W	0.0517951	0.03095005	0.0012628084739352671	0.0006657912414693481
9169	10448.7686	4016.8145	214.9202008	52.9536672	-1	z8-10	nircam1	F115W	53.59613	0.5544779	0.0003854243721638844	0.0006656215071622638
9212	8400.8086	3666.4292	214.9422492	52.9647749	-1	z8-10	nircam1	F115W	7.64884	0.09970141	0.021299284441504647	0.0006654520319915262
10116	4511.686	4540.793	214.9679228	52.994177	-1	z8-10	nircam1	F115W	1.079196	0.05281752	0.005272354422101984	0.0006649430882066202
10263	7263.0215	4577.7148	214.9428481	52.9769173	-1	z8-10	nircam1	F115W	-0.005421282	0.03723496	0.000566935130523651	0.0006651128225137044
10524	4575.8403	3950.3643	214.9735704	52.99058	-1	z8-10	nircam1	F115W	0.03478602	0.01420086	0.0070472958719621495	0.0006661299326744766
11772	1458.6284	4475.437	214.9960277	53.0131915	-1	z8-10	nircam1	F115W	0.08000045	0.01810261	0.0024922005385553604	0.0006657912414693481
