NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
958	10277.0078	678.4905	215.089293	52.9129006	-1	z7-8	nircam7	F410M	-0.001219794	0.000106648	-1.755574961867363e-05	2.3794254352644992e-06
998	689.4515	692.9848	215.1753255	52.9736912	-1	z7-8	nircam7	F410M	0.1900918	5.830758e-05	0.00627407678907227	2.3824614735762263e-06
1359	10364.5273	822.081	215.0869987	52.9131234	-1	z7-8	nircam7	F410M	0.567879	0.0001106309	0.0244490031330459	2.3867060452731357e-06
1843	3334.6228	1008.3906	215.1482085	52.9586563	-1	z7-8	nircam7	F410M	0.9165663	6.763313e-05	0.031366994990679076	2.3824614735762263e-06
2308	2381.7744	1199.5356	215.1547713	52.9657245	-1	z7-8	nircam7	F410M	0.1922421	4.782385e-05	0.004402686438270908	2.3818548130710444e-06
2820	4191.3369	1370.4683	215.1366981	52.9551936	-1	z7-8	nircam7	F410M	0.213653	5.830758e-05	0.010231750046960905	2.384281455091772e-06
4316	2933.6445	1716.5439	215.1443719	52.965032	-1	z7-8	nircam7	F410M	0.2079621	9.101145e-05	0.0033771312999129983	2.383068476054636e-06
6714	1988.8589	2385.3889	215.1458401	52.9746377	-1	z7-8	nircam7	F410M	0.5932646	0.00012653	0.017531688382402717	2.3806404661409994e-06
8044	4031.7251	2714.7156	215.1240019	52.963486	-1	z7-8	nircam7	F410M	0.5195699	7.979254e-05	0.016273616755518177	2.3854937501824537e-06
8191	4029.9971	2761.7026	215.1235234	52.9637514	-1	z7-8	nircam7	F410M	0.109005	3.335646e-05	0.005774494940814089	2.3794254352644992e-06
8243	721.7584	2775.0002	215.1531463	52.9847709	-1	z7-8	nircam7	F410M	0.3654599	7.54115e-05	0.016797235901921358	2.3836751365598174e-06
9004	9744.3789	2976.4863	215.0699235	52.9287132	-1	z7-8	nircam7	F410M	2.851481	0.0001111882	0.08118293947234542	2.3800331216893623e-06
9657	10838.999	3153.0935	215.0582419	52.9227316	-1	z7-8	nircam7	F410M	0.3321386	5.559409e-05	0.00835228228853136	2.3788177488396354e-06
11711	4261.9868	3654.02	215.1120542	52.9671147	-1	z7-8	nircam7	F410M	0.02704388	5.614728e-05	-0.0024705123981611813	2.381247468619408e-06
12315	3074.6379	3783.8662	215.1213662	52.975338	-1	z7-8	nircam7	F410M	0.2039979	3.602909e-05	0.00612705565920318	2.3818548130710444e-06
12905	3169.3682	3929.7971	215.1189793	52.9755284	-1	z7-8	nircam7	F410M	0.2490121	5.274119e-05	0.00749681916184727	2.3818548130710444e-06
13770	4689.7471	4225.3452	215.1021996	52.9674987	-1	z7-8	nircam7	F410M	0.272003	5.215189e-05	0.010682665685245906	2.3836751365598174e-06
13889	10283.1572	4281.4468	215.0513666	52.9323593	-1	z7-8	nircam7	F410M	1.286461	0.0001903235	0.013942720398962724	2.3836751365598174e-06
14498	10104.6582	4501.1499	215.0506583	52.9346793	-1	z7-8	nircam7	F410M	0.2839181	6.577982e-05	0.01266332332162545	2.384281455091772e-06
14526	3957.8804	4510.4092	215.1057812	52.9736782	-1	z7-8	nircam7	F410M	0.1476024	4.782385e-05	0.007211182604035452	2.3806404661409994e-06
