NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1105	8930.3066	738.8773	214.9357294	52.86205	-1	z7-8	nircam5	F410M	0.6755012	8.888431e-05	0.020418048432284994	1.9528723116636355e-06
1369	7808.0391	838.7515	214.9447183	52.8697123	-1	z7-8	nircam5	F410M	1.02059	9.474107e-05	0.032964338256340896	1.94989748655959e-06
1632	2629.4114	963.8215	214.9897696	52.9032457	-1	z7-8	nircam5	F410M	0.3243242	5.532536e-05	0.012885937633383178	1.9484085351280447e-06
1756	10587.7959	995.2697	214.9182133	52.8529127	-1	z7-8	nircam5	F410M	0.7415779	0.0001286288	0.009637739131455905	1.947911990002045e-06
2274	1591.4785	1218.8788	214.9963886	52.9112078	-1	z7-8	nircam5	F410M	0.204785	4.217379e-05	0.01003990990592545	1.9523767924573176e-06
4460	3162.6689	1857.1541	214.9755963	52.9046903	-1	z7-8	nircam5	F410M	0.2451717	5.380931e-05	0.007512638843340906	1.9484085351280447e-06
6490	711.873	2478.8657	214.9910187	52.923597	-1	z7-8	nircam5	F410M	1.609435	0.0001247103	0.01973673517158954	1.94989748655959e-06
8190	3573.3699	2964.1152	214.9602721	52.9080649	-1	z7-8	nircam5	F410M	0.2088307	3.912094e-05	0.00537362366460818	1.9489050802540445e-06
8697	6857.9888	3092.4556	214.9295162	52.887912	-1	z7-8	nircam5	F410M	5.231347	0.0001078106	0.14180388372184996	1.9489050802540445e-06
9131	9115.0576	3245.9485	214.9077115	52.8744115	-1	z7-8	nircam5	F410M	0.71107	8.794865e-05	0.01370776085370045	1.9503936897123626e-06
9732	8214.6758	3411.1636	214.9140259	52.8810199	-1	z7-8	nircam5	F410M	1.518319	7.744483e-05	0.050278750529063616	1.947911990002045e-06
10802	4329.2041	3701.5935	214.9457432	52.9072517	-1	z7-8	nircam5	F410M	0.3313127	5.303503e-05	0.008501498886519543	1.9444320704413178e-06
11132	10633.5039	3810.5962	214.8881962	52.8678163	-1	z7-8	nircam5	F410M	0.5681275	9.561027e-05	0.017675221385353632	1.9464213287043634e-06
11484	9396.0479	3918.6252	214.898122	52.8762576	-1	z7-8	nircam5	F410M	0.4740452	8.058574e-05	0.014824170071187269	1.9489050802540445e-06
11713	9745.7334	4019.71	214.893932	52.8745825	-1	z7-8	nircam5	F410M	4.792569	0.0001245444	0.11677486321775905	1.951881273250999e-06
11899	7409.2744	4094.9778	214.9140357	52.8898243	-1	z7-8	nircam5	F410M	1.706426	0.0001300679	0.02708664947446499	1.9489050802540445e-06
13050	7590.6211	4534.8267	214.9077847	52.891047	-1	z7-8	nircam5	F410M	0.5959463	4.266136e-05	0.024830070739660443	1.9484085351280447e-06
13624	10160.793	4790.1333	214.8821148	52.8761033	-1	z7-8	nircam5	F410M	0.7611447	9.230857e-05	0.013500959383971813	1.9484085351280447e-06
14229	10792.8057	5006.0366	214.8741938	52.8732537	-1	z7-8	nircam5	F410M	0.5753583	7.276347e-05	0.011911303676459085	1.94989748655959e-06
14337	6852.2612	5033.6147	214.9091409	52.8984272	-1	z7-8	nircam5	F410M	0.1054341	4.314343e-05	0.008356399646187725	1.947911990002045e-06
