NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
627	2119.2341	588.5831	214.9982873	52.9044536	-1	z8-10	nircam5	F277W	-1.731107e-05	3.500541e-05	-6.97739584666727e-07	1.1740299494852722e-06
1103	9535.7227	736.1421	214.9303439	52.8581924	-1	z8-10	nircam5	F277W	0.02130706	2.718671e-05	0.0016522192487242267	1.1746277788629994e-06
1846	8483.1562	1045.1633	214.9365086	52.8665421	-1	z8-10	nircam5	F277W	0.1145935	3.689894e-05	0.0035352234689259078	1.1749266935518633e-06
2196	3402.1958	1191.4915	214.9804518	52.8995739	-1	z8-10	nircam5	F277W	-0.04320688	4.38816e-05	-0.00014666728373846812	1.1725338739570904e-06
2747	2746.8179	1386.1815	214.9842757	52.9047835	-1	z8-10	nircam5	F277W	0.09834662	3.444528e-05	0.002961180190012862	1.1740299494852722e-06
2863	3578.7827	1430.1403	214.9763601	52.8997431	-1	z8-10	nircam5	F277W	0.03476448	3.663442e-05	-0.0003837481796469998	1.1731326045851358e-06
3383	9447.5635	1586.5959	214.9221905	52.8633435	-1	z8-10	nircam5	F277W	-0.02248427	3.895042e-05	-0.0025174727279475445	1.1743288641741358e-06
4166	3832.3975	1781.8435	214.9703893	52.9000344	-1	z8-10	nircam5	F277W	0.06507075	3.180288e-05	0.0021714517878699533	1.1743288641741358e-06
4832	1250.9788	1964.6349	214.9915961	52.9173982	-1	z8-10	nircam5	F277W	-0.0467152	2.375001e-05	-0.0025737594153192713	1.1743288641741358e-06
5075	1514.0	2026.0227	214.9885929	52.9160616	-1	z8-10	nircam5	F277W	0.0285696	3.023527e-05	0.0018157949798071357	1.1725338739570904e-06
5213	3983.5078	2073.9739	214.9659631	52.9006538	-1	z8-10	nircam5	F277W	0.06269229	4.688178e-05	0.0015531336858259082	1.1731326045851358e-06
5849	6773.96	2271.907	214.9388997	52.8840147	-1	z8-10	nircam5	F277W	0.1814414	4.454151e-05	0.005015545141545907	1.1740299494852722e-06
7100	9460.21	2673.1833	214.9106501	52.8691286	-1	z8-10	nircam5	F277W	0.1043713	3.768133e-05	0.00408454154619318	1.172833089062727e-06
7373	2414.4622	2736.5056	214.9730489	52.9141884	-1	z8-10	nircam5	F277W	0.1419505	3.444528e-05	0.002325395556385681	1.1755242225128175e-06
8745	716.1118	3143.6084	214.9839861	52.9271625	-1	z8-10	nircam5	F277W	0.08124189	4.891222e-05	0.0013763747655054083	1.172833089062727e-06
8815	3152.6982	3170.3188	214.9618706	52.9118481	-1	z8-10	nircam5	F277W	-0.004340808	1.764107e-05	-0.0041847125148913615	1.1761214510569994e-06
11414	3278.3484	3888.7754	214.9531848	52.9149316	-1	z8-10	nircam5	F277W	0.00687831	1.590144e-05	-0.0015038109596627722	1.1743288641741358e-06
11561	3674.594	3941.2507	214.9490835	52.9127004	-1	z8-10	nircam5	F277W	-0.05181584	2.609149e-05	-0.0005600636848109543	1.173730734379636e-06
12888	958.9188	4500.5728	214.9675279	52.9329541	-1	z8-10	nircam5	F277W	4.240529	7.3136e-05	0.0953312845312227	1.1740299494852722e-06
13952	10817.6338	4924.4653	214.8748303	52.872656	-1	z8-10	nircam5	F277W	-0.08601268	6.451664e-05	0.002023930929955135	1.1740299494852722e-06
