NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
689	10306.8223	306.6112	214.960551	52.9345327	-1	z8-10	nircam1	F814W	0.008056748	0.01959729	0.0014972151802347632	0.0021620170421325358
1172	2871.3633	507.8744	215.0251433	52.9827828	-1	z8-10	nircam1	F814W	0.07138683	0.02443868	-7.349400757800201e-05	0.002160915519488866
1961	1083.0402	832.3328	215.0377925	52.9958754	-1	z8-10	nircam1	F814W	0.0001773795	0.01092931	-0.000761719778264295	0.0021614652884479582
2139	6017.1992	911.6215	214.9926493	52.9650156	-1	z8-10	nircam1	F814W	0.002256969	0.00737786	-0.0015291460392404448	0.0021603637658042887
3787	2404.2234	1581.7689	215.018028	52.9915516	-1	z8-10	nircam1	F814W	0.08955797	0.02555766	0.005738657096677473	0.0021620170421325358
4051	6704.687	1668.6047	214.9785084	52.9647454	-1	z8-10	nircam1	F814W	-0.01535044	0.01140324	0.00048695993947826333	0.0021603637658042887
4069	189.9657	1668.652	215.0370088	53.0060605	-1	z8-10	nircam1	F814W	0.003672045	0.005897162	-0.0004736450116231504	0.0021631185647762053
5412	3607.7297	2189.0105	215.0008222	52.9872023	-1	z8-10	nircam1	F814W	-0.01329735	0.01352608	0.001148594179503428	0.0021620170421325358
5434	3618.6643	2203.2681	215.0005738	52.98721	-1	z8-10	nircam1	F814W	0.02798632	0.0178616	0.001338856712474919	0.0021642200874198753
5915	9999.5273	2387.4946	214.9413921	52.9477217	-1	z8-10	nircam1	F814W	0.03272711	0.01889014	0.00862632153140097	0.0021658693942971535
6015	3036.3303	2418.105	215.0035395	52.9920646	-1	z8-10	nircam1	F814W	0.01102317	0.01840362	0.0008977266645674174	0.0021658693942971535
6273	10005.3359	2525.5527	214.9398858	52.9484303	-1	z8-10	nircam1	F814W	-0.04727569	0.02133352	0.0008098410354064387	0.0021631185647762053
7688	4231.7261	3134.229	214.9852604	52.988353	-1	z8-10	nircam1	F814W	0.3753197	0.05784554	0.012163554861459303	0.0021631185647762053
7948	8794.3799	3154.5437	214.9441142	52.9595127	-1	z8-10	nircam1	F814W	-0.01282423	0.013129	-0.0025867562346296815	0.0021631185647762053
9169	10448.7686	4016.8145	214.9202008	52.9536672	-1	z8-10	nircam1	F814W	871.5379	0.2352093	0.009987603061702974	0.0021625687958171124
9212	8400.8086	3666.4292	214.9422492	52.9647749	-1	z8-10	nircam1	F814W	0.001270097	0.0422933	-0.0018654444748587122	0.0021620170421325358
10116	4511.686	4540.793	214.9679228	52.994177	-1	z8-10	nircam1	F814W	0.1845393	0.02240517	0.004204732235416435	0.0021603637658042887
10263	7263.0215	4577.7148	214.9428481	52.9769173	-1	z8-10	nircam1	F814W	0.02806754	0.01579506	0.00793494637846927	0.002160915519488866
10524	4575.8403	3950.3643	214.9735704	52.99058	-1	z8-10	nircam1	F814W	0.007733196	0.006023997	0.0014304793812498903	0.0021642200874198753
11772	1458.6284	4475.437	214.9960277	53.0131915	-1	z8-10	nircam1	F814W	-0.006565463	0.00767912	0.005225798077412224	0.0021631185647762053
