NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
377	6171.9619	222.975	214.9985122	52.9603119	-1	z10-15	nircam1	F150W	0.1400382	0.04385761	0.001220174242073606	0.0007837244009202055
538	2487.929	263.2752	215.0311633	52.9838911	-1	z10-15	nircam1	F150W	0.2792163	0.03916723	0.002065252916906216	0.0007843226025168343
611	6509.9102	278.939	214.9948906	52.9584709	-1	z10-15	nircam1	F150W	-0.05450357	0.03961658	0.0006243873309775545	0.0007845220888496172
1597	9266.2754	688.9531	214.9658526	52.9432005	-1	z10-15	nircam1	F150W	0.4032021	0.1130487	0.0004981716847215644	0.0007835249145874228
4164	7244.6919	1717.1927	214.9731525	52.961582	-1	z10-15	nircam1	F150W	0.2385144	0.03683834	0.006359508458342454	0.0007825261959149099
4257	7051.96	1740.0359	214.9746407	52.9629282	-1	z10-15	nircam1	F150W	0.02586138	0.02570663	0.0003932766229099629	0.0007843226025168343
4929	8485.9131	2004.0	214.9590001	52.955256	-1	z10-15	nircam1	F150W	-0.001759898	0.02748154	0.002312705802757096	0.0007821264510441852
5596	7707.5063	2267.8481	214.9632012	52.9616205	-1	z10-15	nircam1	F150W	-0.02167463	0.02704874	0.0020092821999617505	0.0007837244009202055
5688	2882.1343	2319.9353	215.0059587	52.9925118	-1	z10-15	nircam1	F150W	0.1862227	0.05485563	0.0025117761743608494	0.0007841233735857712
6716	2465.6184	2666.7346	215.0060455	52.9970281	-1	z10-15	nircam1	F150W	-0.0227789	0.01497366	-0.0002975453197221048	0.0007833251708529202
7250	225.2887	2880.2239	215.0239248	53.0123887	-1	z10-15	nircam1	F150W	-0.01790117	0.05706972	-0.0029525573142519745	0.0007827261970511323
7959	8875.4463	3156.9211	214.9433623	52.959011	-1	z10-15	nircam1	F150W	0.0206634	0.02914858	0.001466671910142606	0.0007835249145874228
8325	2341.8086	3303.2354	215.00045	53.001254	-1	z10-15	nircam1	F150W	0.2244679	0.02616165	0.002060044650509406	0.0007835249145874228
8677	6023.9458	3438.5928	214.9659684	52.9786274	-1	z10-15	nircam1	F150W	0.0517529	0.04122232	0.0011647095769101098	0.0007835249145874228
8903	3544.0154	3528.3662	214.987281	52.9948454	-1	z10-15	nircam1	F150W	0.001669025	0.03553391	0.000497482362916155	0.0007833251708529202
9074	3725.7791	3572.3826	214.9851852	52.9939303	-1	z10-15	nircam1	F150W	-0.008275375	0.02769541	0.0003241974659870489	0.0007833251708529202
9286	7938.978	3642.0706	214.9466469	52.9675744	-1	z10-15	nircam1	F150W	-0.00989929	0.01374077	0.0013384876555341996	0.0007837244009202055
10838	660.1631	4467.5889	215.0032846	53.0182132	-1	z10-15	nircam1	F150W	0.009183873	0.01647461	0.0013478086866086916	0.0007833251708529202
11544	2337.3613	4167.2871	214.9913827	53.0059524	-1	z10-15	nircam1	F150W	1.098641	0.04870227	0.01653242082031609	0.0007833251708529202
11933	2084.1011	3865.3171	214.9968406	53.0059266	-1	z10-15	nircam1	F150W	0.2479741	0.03946736	0.005700328394312099	0.0007853190045738695
