NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
788	7972.3989	1909.2806	214.8924106	52.8856455	-1	z10-15	nircam2	F814W	-0.002780873	0.008948561	0.0010797476249662255	0.001995645443703227
1455	2689.3545	2196.428	214.936667	52.9207366	-1	z10-15	nircam2	F814W	0.04639844	0.01811233	0.005363688865144845	0.0019997200851220634
2259	8880.2412	2505.6458	214.8780169	52.8830972	-1	z10-15	nircam2	F814W	-0.001360918	0.01320457	-0.0007229830971011215	0.0020002281748459903
3260	10334.915	2887.749	214.8609935	52.8759178	-1	z10-15	nircam2	F814W	0.03339447	0.01330202	0.00567829167107888	0.001998191846499314
3478	9130.4072	2972.5715	214.8708656	52.884027	-1	z10-15	nircam2	F814W	0.0696957	0.017861	0.003083870426629645	0.001998701920948725
4954	8803.54	3507.9292	214.8681516	52.8889909	-1	z10-15	nircam2	F814W	0.03117356	0.01704703	0.0003939676116467215	0.0019997200851220634
5581	8248.3584	3735.9858	214.8707139	52.8937477	-1	z10-15	nircam2	F814W	-0.001689037	0.008803046	0.0019548575487522463	0.0019992100106726524
6534	7976.6689	4035.3733	214.8699907	52.8970884	-1	z10-15	nircam2	F814W	0.02821343	0.03147423	0.00596132741818847	0.001998701920948725
6620	8082.7725	4033.3882	214.8690629	52.8964037	-1	z10-15	nircam2	F814W	0.002608502	0.007097243	0.00030289868128181114	0.001998701920948725
7476	6001.7358	4319.7119	214.88466	52.9111663	-1	z10-15	nircam2	F814W	0.002558581	0.01125046	0.0012651281301919522	0.002001754428743255
8333	8799.2256	4654.5688	214.8561163	52.8952024	-1	z10-15	nircam2	F814W	0.006707936	0.008351303	0.0004635312475013258	0.001998701920948725
9506	7151.5684	5062.4429	214.8665524	52.9078694	-1	z10-15	nircam2	F814W	0.02002347	0.01197344	0.001828356108210075	0.0020002281748459903
9509	7901.4014	5066.7808	214.8598015	52.9031293	-1	z10-15	nircam2	F814W	0.01116404	0.00997247	0.0005856736354627908	0.0019966636078765647
9677	8190.5195	5096.73	214.8569012	52.901454	-1	z10-15	nircam2	F814W	0.04796034	0.01275683	0.005369726400067445	0.002001754428743255
10411	8337.1543	5331.8403	214.8531138	52.9017903	-1	z10-15	nircam2	F814W	0.001901197	0.01213416	-0.004442325707842305	0.002000736264569917
10538	8293.8037	5351.0151	214.8532994	52.9021691	-1	z10-15	nircam2	F814W	0.01071131	0.009371558	0.0014462180558661739	0.0019946252948044047
11590	3639.4629	6167.5649	214.8863341	52.9361387	-1	z10-15	nircam2	F814W	0.02490228	0.008428275	0.004788336794562062	0.001998701920948725
12228	2777.4971	5997.001	214.8958486	52.9406924	-1	z10-15	nircam2	F814W	0.08585368	0.01354258	0.009920303005262972	0.001995645443703227
12282	10064.1611	6246.3506	214.8280453	52.8957466	-1	z10-15	nircam2	F814W	-0.008313709	0.01742173	-0.002529522705844985	0.0019992100106726524
13212	8187.0605	5651.2139	214.8510915	52.9044661	-1	z10-15	nircam2	F814W	0.1554246	0.02461182	0.01066763352376762	0.001997683756775387
