NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
292	4501.8364	268.3943	214.8578625	52.756672	-1	z10-15	nircam10	F115W	-0.01337337	0.03001304	-0.0004845921071608021	0.0005864712727386911
440	10032.5674	319.1968	214.808086	52.7217983	-1	z10-15	nircam10	F115W	-0.02202016	0.01083944	-0.0007645049061557758	0.0005860233418341686
988	9209.3311	596.6603	214.8124985	52.7285265	-1	z10-15	nircam10	F115W	0.03766441	0.03815249	0.00023165839368090356	0.0005864712727386911
1513	4486.3521	834.0985	214.8520616	52.759821	-1	z10-15	nircam10	F115W	-0.03485625	0.02655109	-0.000887579747864318	0.0005864712727386911
2621	2514.0081	1249.8309	214.8652761	52.7745934	-1	z10-15	nircam10	F115W	0.1079247	0.02924194	0.0011955985281406987	0.0005861727384422087
3693	2393.3904	1627.1633	214.8623889	52.7773947	-1	z10-15	nircam10	F115W	-0.04045875	0.02529202	-0.0015000100405778835	0.0005861727384422087
4464	2387.7395	1889.7532	214.8596815	52.7788468	-1	z10-15	nircam10	F115W	-0.05596128	0.02715875	0.001113342361055272	0.0005864712727386911
5066	10290.2881	2113.429	214.7869584	52.7298262	-1	z10-15	nircam10	F115W	-0.0342097	0.009559485	-0.0027104635628140594	0.0005861727384422087
5597	8715.0801	2255.512	214.799481	52.7406067	-1	z10-15	nircam10	F115W	-0.0422678	0.02299392	-0.00028146217386934563	0.0005873658399497464
6053	3259.8325	2412.5645	214.8464162	52.7761252	-1	z10-15	nircam10	F115W	-0.02996315	0.01511487	-0.0026058056721105427	0.0005864712727386911
6834	4444.7632	2644.969	214.8334156	52.7698485	-1	z10-15	nircam10	F115W	-0.07101501	0.02027873	-0.0020236280630653186	0.0005864712727386911
7011	2082.8691	2698.7295	214.8539024	52.7851463	-1	z10-15	nircam10	F115W	-0.03148209	0.02821957	-0.00114817093077889	0.0005864712727386911
7172	173.8371	2751.1814	214.8703771	52.7975568	-1	z10-15	nircam10	F115W	-0.1210074	0.03160212	-0.0028458681557788834	0.0005861727384422087
7955	4001.8228	3013.7764	214.8334883	52.7746515	-1	z10-15	nircam10	F115W	-0.07031707	0.01877446	-0.0022503139835427046	0.0005858739452261284
8317	10285.748	3133.6284	214.7762855	52.73535	-1	z10-15	nircam10	F115W	0.03837848	0.03221581	8.416310992462277e-06	0.0005863218761306509
9108	2429.5166	3389.4639	214.8435552	52.7866682	-1	z10-15	nircam10	F115W	-0.08076414	0.02091259	-0.002388767872613056	0.0005869186858040177
9314	6113.6455	3483.5259	214.8097414	52.7637609	-1	z10-15	nircam10	F115W	0.03005173	0.03484392	0.000888921987060298	0.0005860233418341686
9597	9184.8252	3598.6956	214.7811944	52.7448555	-1	z10-15	nircam10	F115W	0.03214277	0.01945739	0.0005395980222361788	0.0005855751520100478
10044	1188.1871	3887.615	214.8493891	52.7972415	-1	z10-15	nircam10	F115W	0.008477634	0.02227293	0.00036415487939698345	0.0005855751520100478
10059	7802.9292	4615.9404	214.7828046	52.7591217	-1	z10-15	nircam10	F115W	-0.01866912	0.02299392	-0.000271482894723617	0.0005864712727386911
