NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
344	7792.0762	278.7755	214.854962	52.8048323	-1	z10-15	nircam6	F115W	0.02024079	0.02318675	0.00036423038777685864	0.0006030058734380069
447	10004.9326	297.3108	214.8350344	52.7908716	-1	z10-15	nircam6	F115W	-0.01144507	0.01508167	-0.000509685951403071	0.0006040794753223583
746	2287.5122	464.3756	214.9021524	52.840796	-1	z10-15	nircam6	F115W	0.1244392	0.05171403	0.0009130109441238527	0.0006025451290135857
992	2196.2832	558.6949	214.901976	52.8418843	-1	z10-15	nircam6	F115W	0.03957555	0.03258013	0.0007039047562046892	0.0006043860336204968
1033	4166.0161	574.156	214.8842195	52.829459	-1	z10-15	nircam6	F115W	0.09127996	0.01999431	0.002270268138020253	0.0006030058734380069
3172	8248.8193	1487.2688	214.8381857	52.8084461	-1	z10-15	nircam6	F115W	-0.07391226	0.02585701	0.0006504050208844183	0.0006028524647207642
3476	6256.1411	1609.7454	214.8546749	52.8217679	-1	z10-15	nircam6	F115W	0.002309111	0.02462827	0.0010752538785615668	0.0006033129500088387
3708	7158.0962	1690.226	214.8457811	52.8164711	-1	z10-15	nircam6	F115W	-0.03049793	0.02243127	-0.00024830636501072917	0.0006025451290135857
4097	4108.5083	1808.6418	214.8717543	52.8364839	-1	z10-15	nircam6	F115W	-0.006988143	0.01144378	0.0006178616419212551	0.0006028524647207642
4660	8027.0493	1980.4805	214.8349784	52.8125143	-1	z10-15	nircam6	F115W	0.001304265	0.01312691	0.00040568183779395955	0.0006031595412915963
6023	7478.3091	2402.1709	214.835439	52.8182747	-1	z10-15	nircam6	F115W	0.1928521	0.02851895	0.002215714754314326	0.0006025451290135857
6760	8256.0566	2655.9856	214.8258333	52.8147001	-1	z10-15	nircam6	F115W	0.01862081	0.02116651	0.0010544063594700704	0.0006026987968671751
7973	8013.8623	3078.5071	214.82355	52.8185168	-1	z10-15	nircam6	F115W	-0.07268654	0.02348213	-0.0025764786751814647	0.0006037731761605664
9406	357.7897	3579.1902	214.8866392	52.8698581	-1	z10-15	nircam6	F115W	-0.03693427	0.01660438	-0.0007814945837226334	0.0006019304575992287
9959	2031.6949	3767.6763	214.8696981	52.860243	-1	z10-15	nircam6	F115W	0.03295066	0.02664472	-0.00043616300971013563	0.0006040794753223583
10050	3080.1096	3861.0544	214.8593508	52.8540865	-1	z10-15	nircam6	F115W	0.0008533256	0.02243127	0.000338523284775818	0.0006033129500088387
10226	7137.9941	3877.0544	214.8229631	52.8283875	-1	z10-15	nircam6	F115W	-0.03917167	0.0176116	-0.0022713246369057225	0.0006028524647207642
10511	8834.5166	4618.9565	214.8000289	52.8216013	-1	z10-15	nircam6	F115W	-0.001057321	0.0176116	0.0007521067080531574	0.0006025451290135857
10878	9328.1885	3877.54	214.8034269	52.8144682	-1	z10-15	nircam6	F115W	-0.01718466	0.02288755	-0.0006986437700941167	0.0006025451290135857
11924	8097.4478	4044.0938	214.8126485	52.8231893	-1	z10-15	nircam6	F115W	0.06351933	0.02935266	0.0009615780190848118	0.0006030058734380069
