NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	REDSHIFT	REDSHIFT_BIN	POINTING	FILTER	SEX_FLUX	SEX_FLUXERR	EAZY_FLUX	EAZY_FLUXERR
1213	4178.8394	664.3421	214.8309622	52.8482864	-1	z7-8	nircam3	F444W	1.407093	0.05277022	0.0	0.0
2183	10253.3916	1100.3251	214.7722041	52.8120175	-1	z7-8	nircam3	F444W	1.294013	0.05777695	0.0	0.0
2241	2107.0117	1146.351	214.8443873	52.8640506	-1	z7-8	nircam3	F444W	0.398731	0.0596911	0.0	0.0
2321	2109.5361	1187.4635	214.843932	52.8642562	-1	z7-8	nircam3	F444W	1.326333	0.1126741	0.0	0.0
3319	9540.7832	1539.5801	214.7739319	52.8189149	-1	z7-8	nircam3	F444W	3.143945	0.1616086	0.0	0.0
3558	9395.3184	1613.4814	214.7744505	52.8202379	-1	z7-8	nircam3	F444W	2.856102	0.157544	0.0	0.0
3806	6533.7065	1702.5698	214.7990251	52.8389132	-1	z7-8	nircam3	F444W	0.2637591	0.02161015	0.0	0.0
4118	2183.6602	1784.8427	214.836982	52.8670059	-1	z7-8	nircam3	F444W	2.371874	0.07901864	0.0	0.0
4584	7616.6738	1944.7245	214.7868191	52.8333322	-1	z7-8	nircam3	F444W	0.2260167	0.03194493	0.0	0.0
5100	8559.4023	2108.8333	214.7766876	52.8282215	-1	z7-8	nircam3	F444W	0.6624458	0.05579717	0.0	0.0
6863	6400.9512	2679.47	214.7899263	52.84502	-1	z7-8	nircam3	F444W	0.2892863	0.03454622	0.0	0.0
7029	7797.252	2769.1973	214.7765308	52.8366246	-1	z7-8	nircam3	F444W	-0.2090839	0.03056137	0.0	0.0
7041	6793.6016	2731.1736	214.7858802	52.8428019	-1	z7-8	nircam3	F444W	0.1489012	0.0269526	0.0	0.0
7755	2097.5002	2969.2261	214.8252819	52.8739378	-1	z7-8	nircam3	F444W	0.05279339	0.03167306	0.0	0.0
9528	2638.2485	3578.6418	214.8140359	52.8737852	-1	z7-8	nircam3	F444W	0.1746904	0.03352993	0.0	0.0
9954	8276.7451	3715.5518	214.7622931	52.8386713	-1	z7-8	nircam3	F444W	0.1454783	0.03404187	0.0	0.0
10467	2746.4727	3821.4976	214.810512	52.874406	-1	z7-8	nircam3	F444W	0.2613116	0.03479565	0.0	0.0
11511	3299.1414	4188.0493	214.8017176	52.8728677	-1	z7-8	nircam3	F444W	0.2166851	0.0369649	0.0	0.0
11872	3284.4456	4061.2224	214.8031846	52.8722778	-1	z7-8	nircam3	F444W	0.1305931	0.02239623	0.0	0.0
12086	4452.9634	4453.6621	214.7886223	52.8669629	-1	z7-8	nircam3	F444W	0.09707028	0.02425021	0.0	0.0
